 ,Area,Mean,X,Y,Perim.
1,706.616,49.452,355.939,23.483,124.153
2,1056.980,37.028,398.575,24.804,130.722
3,574.125,36.613,271.485,24.185,97.998
4,1061.396,39.932,235.909,40.661,131.138
5,653.620,33.500,321.942,38.517,98.415
6,1190.942,53.396,378.655,48.667,137.880
7,612.400,69.738,278.160,42.883,111.015
8,805.248,43.914,457.565,44.632,114.152
9,1195.359,49.612,419.268,53.653,144.571
10,668.341,31.130,199.012,52.172,104.151
11,711.032,39.420,292.936,60.599,104.567
12,755.196,84.148,244.316,65.037,112.142
13,803.776,43.447,353.033,64.741,110.304
14,764.028,41.131,320.485,64.954,111.259
15,864.132,45.513,209.467,74.069,121.015
16,678.646,57.508,268.242,72.808,103.146
17,911.240,55.887,452.306,72.980,117.878
18,959.820,60.822,490.346,76.459,133.027
19,1145.307,40.398,179.110,91.221,149.597
20,971.597,46.556,152.599,87.121,126.579
21,993.679,90.828,380.494,85.603,120.427
22,1070.229,104.642,421.708,85.386,130.011
23,1267.492,62.028,339.483,92.459,144.155
24,1146.779,81.439,292.153,95.047,136.286
25,844.995,80.160,226.130,93.892,114.446
26,872.965,85.017,476.254,97.980,115.746
27,1089.366,101.068,255.541,103.795,128.712
28,1407.343,109.787,445.552,116.192,145.160
29,784.638,61.184,521.004,111.826,119.005
30,1048.147,130.348,196.609,117.149,129.473
31,1254.243,137.847,404.032,115.717,138.713
32,1001.039,49.419,128.391,118.526,127.290
33,406.304,122.417,315.741,109.730,77.580
34,1017.232,97.880,501.993,125.075,133.737
35,814.080,57.908,546.723,123.416,122.143
36,1226.273,115.053,372.919,127.410,140.428
37,886.214,32.674,149.592,128.885,132.610
38,1391.150,105.644,342.055,134.160,154.572
39,918.601,90.061,224.476,130.337,118.883
40,391.583,120.598,296.198,125.039,78.585
41,569.709,130.178,475.844,128.430,93.267
42,921.545,122.821,276.353,141.988,127.585
43,961.292,73.199,166.088,142.881,133.910
44,1070.229,87.442,250.400,142.272,133.981
45,678.646,155.681,311.708,141.208,103.735
46,1084.950,153.482,425.449,149.906,127.879
47,663.925,136.956,535.910,147.759,106.456
48,1026.065,97.494,201.441,157.407,124.569
49,825.857,141.859,460.742,157.227,118.589
50,1193.886,41.461,114.695,162.790,160.014
51,740.475,87.169,486.808,155.336,104.862
52,850.883,43.138,91.766,161.271,128.712
53,899.463,75.949,514.108,163.526,124.742
54,1339.626,122.578,393.916,166.175,149.597
55,708.088,128.944,174.009,166.737,115.157
56,999.567,165.063,286.170,172.476,130.722
57,858.244,79.700,558.824,171.256,120.010
58,1451.507,75.732,316.931,177.486,166.167
59,862.660,97.544,135.969,175.917,124.742
60,834.690,193.887,226.361,174.955,114.446
61,1187.998,82.710,355.919,181.468,147.708
62,1089.366,144.958,251.517,185.428,139.596
63,871.493,125.598,439.398,181.045,113.025
64,864.132,172.802,536.219,186.962,116.457
65,825.857,88.474,150.763,194.922,120.599
66,739.002,33.954,71.191,197.943,125.452
67,803.776,93.892,489.303,193.634,110.131
68,587.374,185.805,196.396,188.140,93.561
69,1015.760,93.445,461.112,203.690,131.555
70,815.552,93.350,513.468,204.738,127.290
71,781.694,90.117,107.983,201.707,115.573
72,744.891,111.775,380.053,200.990,106.994
73,1045.203,108.835,171.008,210.266,136.580
74,867.077,146.418,407.044,205.355,124.153
75,884.742,170.015,328.529,207.230,117.167
76,725.753,79.744,575.459,215.374,141.555
77,868.549,50.327,83.336,217.384,128.590
78,1177.693,90.910,257.396,218.468,145.992
79,1213.024,106.511,206.501,213.801,143.149
80,1096.727,82.697,558.372,226.082,150.257
81,1142.362,103.084,289.128,220.541,136.286
82,1084.950,106.928,430.090,221.220,133.149
83,1017.232,85.793,125.828,223.102,131.016
84,666.869,191.459,534.168,224.233,102.557
85,974.541,135.011,490.079,229.169,120.427
86,1052.563,197.641,354.137,232.123,131.727
87,1033.426,115.697,226.920,236.410,127.463
88,368.029,94.520,146.970,232.135,76.991
89,1425.009,134.752,316.805,248.885,159.181
90,1084.950,60.840,102.337,246.134,133.199
91,797.887,111.849,382.210,242.283,111.137
92,918.601,205.171,457.911,245.055,128.295
93,796.415,58.793,64.320,249.566,118.589
94,744.891,155.421,173.505,243.853,111.309
95,1402.927,124.624,408.411,261.201,168.837
96,1098.199,179.845,515.031,256.400,130.428
97,978.957,177.997,192.740,258.373,132.610
98,1296.935,115.800,274.283,261.797,147.292
99,666.869,184.294,541.528,260.263,105.278
100,423.970,100.962,135.773,256.804,79.296
101,1654.659,106.073,240.621,280.732,176.411
102,1062.868,119.120,482.394,269.129,130.306
103,1263.076,95.603,439.302,275.701,150.307
104,624.177,85.276,80.954,267.615,99.592
105,1037.842,105.874,152.969,275.160,138.763
106,828.802,61.634,581.661,278.588,143.688
107,908.296,57.673,560.125,278.183,131.971
108,1308.711,140.809,372.778,280.661,148.419
109,906.824,123.209,209.780,280.278,123.564
110,1422.064,137.021,335.821,281.541,153.567
111,1333.737,93.097,106.989,288.578,169.304
112,1320.488,219.106,289.166,294.234,144.621
113,675.701,84.207,58.319,291.195,107.583
114,1255.715,80.729,527.060,299.823,143.149
115,1092.310,137.482,173.959,299.074,129.179
116,931.850,71.070,77.873,304.721,133.565
117,1187.998,127.716,495.100,308.444,148.003
118,1233.634,70.730,125.134,310.976,155.161
119,1148.251,182.486,464.377,308.922,142.561
120,1529.529,118.886,415.629,317.184,164.156
121,1314.600,171.471,381.083,323.442,150.968
122,812.608,70.531,564.628,319.865,123.980
123,1229.217,119.211,258.267,323.550,144.033
124,554.988,63.607,47.839,319.024,98.882
