 ,Area,Mean,X,Y,Perim.
1,521.129,47.644,262.842,20.582,101.603
2,569.709,63.372,351.507,23.603,91.846
3,633.010,49.274,435.312,25.649,103.024
4,649.203,36.626,319.467,24.240,101.552
5,1167.388,54.208,388.694,34.491,141.606
6,1185.054,45.284,234.089,40.183,136.875
7,674.229,77.142,276.719,35.430,117.289
8,811.136,43.644,295.599,49.778,111.015
9,864.132,58.588,457.300,50.995,130.306
10,803.776,60.408,360.626,47.808,118.294
11,690.423,55.264,417.234,51.405,101.897
12,883.270,54.928,324.325,50.635,117.117
13,781.694,35.111,198.079,55.274,112.020
14,1040.786,120.574,436.917,69.360,144.327
15,388.639,62.121,482.644,57.839,84.566
16,830.274,98.739,246.558,65.871,121.137
17,775.805,58.873,274.031,68.711,110.426
18,1042.258,107.322,394.543,72.747,128.295
19,1307.239,67.186,352.743,74.192,158.004
20,971.597,52.003,209.018,79.803,133.321
21,605.040,50.134,180.708,83.463,98.293
22,1286.630,94.550,300.365,88.737,144.277
23,920.073,87.795,485.912,86.060,129.006
24,731.642,62.396,511.624,87.411,111.431
25,1370.540,121.919,458.163,101.727,153.028
26,1070.229,59.982,155.206,94.832,131.555
27,909.768,108.199,233.365,94.921,125.158
28,624.177,107.382,327.338,94.790,99.003
29,1217.440,123.826,265.673,104.064,140.134
30,501.992,165.821,428.154,93.793,89.419
31,1179.165,128.091,378.073,111.075,147.881
32,703.672,116.544,350.230,105.933,106.578
33,454.884,190.528,403.401,100.769,81.845
34,699.255,74.876,534.654,116.218,108.588
35,602.096,62.015,185.249,112.554,97.582
36,434.274,190.525,212.870,109.915,79.296
37,721.337,124.382,483.578,121.271,107.999
38,1046.675,114.662,510.884,125.507,132.143
39,1111.448,176.987,430.740,127.233,135.697
40,716.921,126.310,312.063,122.319,108.882
41,1018.705,70.212,133.874,128.200,135.281
42,915.656,40.058,154.063,138.709,153.861
43,256.148,200.167,334.106,120.327,64.148
44,950.987,115.203,232.882,129.555,125.452
45,584.430,139.368,402.034,127.986,95.988
46,1026.065,142.407,295.888,140.355,145.576
47,512.297,197.118,195.029,132.247,88.170
48,862.660,62.080,102.390,142.618,130.428
49,1151.195,110.899,263.876,143.678,135.281
50,753.724,136.889,364.312,139.270,113.736
51,1071.701,92.907,171.045,152.705,137.758
52,955.404,159.903,466.319,147.387,126.285
53,254.676,202.364,335.515,138.784,65.569
54,1089.366,119.966,212.434,157.063,132.316
55,705.144,151.363,539.756,149.869,116.284
56,821.441,100.928,494.967,153.792,109.421
57,580.014,90.294,346.101,155.855,91.602
58,518.185,167.020,410.264,155.076,88.708
59,1082.006,199.507,311.167,165.853,140.723
60,1024.593,104.338,374.632,166.040,140.895
61,878.854,155.397,443.074,161.050,123.148
62,419.553,112.105,558.963,160.780,81.428
63,627.122,59.277,124.065,161.823,96.161
64,908.296,91.264,521.780,169.396,120.305
65,980.430,239.832,238.745,175.409,126.163
66,824.385,147.789,184.187,177.273,118.883
67,945.099,63.269,100.582,178.409,126.285
68,890.630,138.360,398.995,182.737,120.010
69,541.739,47.625,77.065,184.241,111.847
70,1171.805,178.957,268.120,183.127,148.003
71,914.184,172.813,425.743,188.376,129.422
72,927.433,141.400,145.969,186.738,124.742
73,837.634,89.482,328.481,187.778,125.036
74,955.404,110.094,494.599,188.783,121.432
75,1031.954,108.685,466.219,193.808,128.001
76,306.200,111.269,573.031,183.000,70.006
77,865.604,200.321,547.571,189.625,118.711
78,304.728,113.034,443.687,189.549,70.128
79,588.847,65.228,119.984,194.639,100.303
80,713.976,227.928,210.421,193.125,104.446
81,1006.928,218.959,351.570,200.183,128.295
82,914.184,113.485,165.032,208.342,125.452
83,777.277,92.049,299.839,202.988,105.573
84,974.541,105.681,520.749,208.145,121.604
85,272.342,103.957,578.863,199.727,67.579
86,1137.946,242.653,379.586,216.451,140.428
87,419.553,114.505,562.462,210.109,92.018
88,1283.686,114.920,274.824,220.395,152.023
89,886.214,46.919,83.174,218.875,139.596
90,609.456,52.229,63.441,216.499,102.852
91,1202.719,145.905,189.252,222.868,143.566
92,1417.648,135.054,225.369,221.535,157.293
93,871.493,137.608,123.374,220.527,123.442
94,970.125,150.703,406.724,223.211,125.869
95,693.367,126.057,443.912,223.580,105.867
96,1123.225,152.444,493.269,227.937,131.311
97,992.206,77.337,97.785,238.609,138.174
98,719.865,226.358,540.995,228.168,105.867
99,504.936,109.399,575.577,229.388,87.581
100,1101.143,124.888,141.633,243.151,142.022
101,768.445,105.362,320.151,231.210,107.705
102,878.854,238.501,465.659,238.383,123.026
103,824.385,160.280,350.776,231.716,110.842
104,1096.727,147.549,242.770,245.143,142.317
105,1414.704,150.441,423.291,257.074,183.447
106,397.471,133.107,558.045,242.356,82.017
107,665.397,99.721,165.112,251.635,105.573
