PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 3, filenames: A:[3]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[4]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
37,660,-15.91952515,-3.847604752,1
37,676,-14.84250164,-4.124082565,1
37,692,-14.43421268,-4.264567375,1
37,708,-15.13910675,-0.9037510157,1
37,724,-16.05244446,0.2536387742,1
37,740,-16.04799271,-0.8726237416,1
37,756,-14.85609913,-2.495101929,1
37,772,-14.38909531,-1.966119885,1
37,788,-13.67882156,-1.985129833,1
37,804,-12.9196043,-2.4275105,1
37,820,-12.61304283,-2.055514812,1
37,836,-12.10743999,-2.864881754,1
37,852,-11.69876385,-3.075461864,1
37,868,-11.64803219,-1.966724873,1
37,884,-11.12512398,-2.382035017,1
37,900,-10.35070229,-2.296833992,1
37,916,-9.330575943,-3.546022654,1
37,932,-8.212944984,-2.62813735,1
37,948,-7.557550907,-1.769099712,1
37,964,-7.095680237,-1.950684667,1
37,980,-6.276813984,-2.004687309,1
37,996,-5.850984573,-1.787764907,1
37,1012,-6.294728756,-1.049163222,1
37,1028,-6.859311104,-0.4443876147,1
37,1044,NaN,NaN,2
37,1060,NaN,NaN,2
37,1076,-8.95441246,0.2611709237,1
37,1092,-9.510052681,0.101545617,1
37,1108,-10.01065445,-0.5040894151,1
37,1124,-10.19411373,-0.4697583318,1
53,20,-0.438056767,0.02446456999,1
53,36,-0.5484644175,-0.1593423188,1
53,52,-0.5147989988,-0.678781867,1
53,68,-0.3236486316,-0.06317064166,1
53,84,0.1627179384,0.02458636463,1
53,100,0.03444153443,-0.1415930241,1
53,116,-0.0308887586,-0.2806453407,1
53,132,-0.1215536892,0.1229406893,1
53,148,0.2019217312,0.8441159725,1
53,164,0.7623131275,1.088249803,1
53,180,NaN,NaN,2
53,196,NaN,NaN,2
53,212,-13.13589287,-14.10528946,1
53,228,NaN,NaN,2
53,244,-8.872691154,-15.12550545,1
53,260,-10.42961407,-16.38026047,1
53,276,-11.47307587,-13.68006516,1
53,292,-13.33882427,-12.60823727,1
53,308,-15.71212578,-12.34181213,1
53,324,-15.94931126,-12.47548294,1
53,340,-16.47080231,-14.12289047,1
53,356,NaN,NaN,2
53,372,-16.09838867,-14.22489834,1
53,388,-19.6321106,-13.77107334,1
53,404,-21.00517273,-13.17227268,1
53,420,-19.54387283,-13.06262779,1
53,436,-20.58656502,-12.06699944,1
53,452,-20.58848572,-11.04689884,1
53,468,-19.36995888,-11.25324917,1
53,484,-19.70917702,-12.82137203,1
53,500,-19.56075478,-13.85668945,1
53,516,-19.51691818,-13.5674572,1
53,532,-17.8253727,-11.44806671,1
53,548,-16.2222023,-9.692206383,1
53,564,-13.93429089,-8.633123398,1
53,580,-13.05729866,-10.37508011,1
53,596,-13.61257172,-8.707012177,1
53,612,NaN,NaN,2
53,628,-18.3724308,-4.560229301,1
53,644,-14.96148682,-10.28990364,1
53,660,-15.70654106,-1.116560698,1
53,676,-14.60901737,-2.094160557,1
53,692,-12.55412483,-3.737885952,1
53,708,-14.46389103,-1.131300926,1
53,724,-14.64575005,-0.401327312,1
53,740,NaN,NaN,2
53,756,NaN,NaN,2
53,772,-14.22546959,-1.888622522,1
53,788,-13.09685898,-2.021891117,1
53,804,-11.52162266,-2.524313211,1
53,820,-10.72864437,-3.038198948,1
53,836,-10.44057274,-3.35140276,1
53,852,-10.27109432,-3.115419626,1
53,868,-10.44859219,-2.472809315,1
53,884,-10.510849,-3.158781767,1
53,900,-9.837368011,-3.207542896,1
53,916,-9.025708199,-3.341141939,1
53,932,-7.743483067,-1.845748782,1
53,948,-6.878857136,-0.9331507087,1
53,964,-6.51065731,-0.8864750862,1
53,980,-5.63368082,-1.984009504,1
53,996,-5.533636093,-1.103979826,1
53,1012,-6.217206001,0.2772074342,1
53,1028,-6.75397253,-0.7130969763,1
53,1044,-7.281776428,-0.4943471849,1
53,1060,-7.90818119,0.111141406,1
53,1076,-8.98217392,-0.08642471582,1
53,1092,-9.647354126,0.07528993487,1
53,1108,-9.500369072,0.1181256175,1
53,1124,-9.447764397,-0.3040909767,1
69,20,-0.04472085834,0.03082260489,1
69,36,-0.7393949032,-0.2276835144,1
69,52,-0.2021843493,-0.7949367762,1
69,68,0.09355586767,-0.6843469143,1
69,84,-0.08002877235,-0.174502179,1
69,100,-0.02122536674,-0.01537495852,1
69,116,0.4247877598,-0.1090565994,1
69,132,0.4253444076,0.3312076628,1
69,148,0.3068871796,0.730800271,1
69,164,0.4819586873,0.5772253275,1
69,180,NaN,NaN,2
69,196,NaN,NaN,2
69,212,-3.19081831,-13.32152176,1
69,228,NaN,NaN,2
69,244,-8.750631332,-15.49069118,1
69,260,-10.36076736,-15.49622536,1
69,276,-11.36507702,-13.97739506,1
69,292,-12.94073486,-13.24342155,1
69,308,-14.45583725,-12.66175556,1
69,324,-15.23023987,-13.52025318,1
69,340,-14.60809803,-14.53513718,1
69,356,NaN,NaN,2
69,372,-16.58780289,-14.68915844,1
69,388,-17.67869568,-13.93073368,1
69,404,NaN,NaN,2
69,420,NaN,NaN,2
69,436,-20.56414413,-12.15277386,1
69,452,-20.60293388,-11.97843647,1
69,468,-20.29900932,-12.98257446,1
69,484,-19.72057724,-13.80349255,1
69,500,-19.26721764,-13.63235378,1
69,516,-18.68219948,-13.76561165,1
69,532,-17.20630836,-10.05206585,1
69,548,-15.47739887,-9.17550087,1
69,564,-14.4639225,-8.975901604,1
69,580,-13.85946751,-8.963610649,1
69,596,-14.47782898,-8.784482002,1
69,612,-14.31104183,-7.743916512,1
69,628,-14.99532413,-3.770992517,1
69,644,NaN,NaN,2
69,660,-15.00323391,3.626317263,1
69,676,-13.46683884,2.192005873,1
69,692,NaN,NaN,2
69,708,-14.36585903,-1.928409338,1
69,724,-14.45523834,-0.4177929759,1
69,740,-14.31848526,-0.6032063961,1
69,756,-14.02692127,-1.287022471,1
69,772,-12.94433212,-1.866440415,1
69,788,-11.885149,-1.215368509,1
69,804,-10.49574184,-2.401488066,1
69,820,-9.419095993,-3.056518078,1
69,836,-9.012506485,-3.740791321,1
69,852,-8.388793945,-3.894132137,1
69,868,-8.589984894,-4.514657974,1
69,884,-8.968317986,-4.60596323,1
69,900,-9.045786858,-4.087515831,1
69,916,-8.427815437,-3.040858746,1
69,932,-7.225836277,-1.094109297,1
69,948,-6.741353989,-0.6333041787,1
69,964,-7.180145264,-0.5587979555,1
69,980,-5.370276451,-2.437812805,1
69,996,-5.123812675,-0.5413933992,1
69,1012,-5.410066128,0.5563973188,1
69,1028,-6.48249054,-0.3052865267,1
69,1044,-7.681170464,-0.138111338,1
69,1060,-8.29596138,0.06540553272,1
69,1076,-8.682104111,-0.4892553091,1
69,1092,-9.077058792,0.07904568315,1
69,1108,-9.231045723,0.1140203774,1
69,1124,-9.921253204,-0.6105963588,1
85,20,0.1526241899,-0.2874606848,1
85,36,-0.3321296871,-0.3333912492,1
85,52,-0.1564584374,-0.2354691327,1
85,68,0.2264006436,-0.2028700709,1
85,84,-0.3257488012,-0.2845582962,1
85,100,-0.5747129917,-0.1740158945,1
85,116,-0.2341074795,-0.1024666429,1
85,132,-0.4763074219,0.1327020824,1
85,148,-0.3272700608,0.3932608068,1
85,164,0.2626862526,1.146411657,1
85,180,1.678631306,0.2109217644,1
85,196,NaN,NaN,2
85,212,-5.399183273,-15.01715755,1
85,228,-7.767566681,-13.75697327,1
85,244,-8.554002762,-15.21073437,1
85,260,NaN,NaN,2
85,276,-10.27220249,-13.90068054,1
85,292,-14.06969261,-13.74243069,1
85,308,NaN,NaN,2
85,324,-14.30545902,-13.80078125,1
85,340,-14.07522869,-14.19028187,1
85,356,-14.94244957,-14.54082489,1
85,372,-16.14893913,-14.93002605,1
85,388,-17.55559921,-14.09175777,1
85,404,-19.4235878,-13.1730566,1
85,420,-19.52101898,-13.97197437,1
85,436,-19.72257423,-13.26127529,1
85,452,-19.92867661,-12.21717072,1
85,468,-20.98191071,-13.90516472,1
85,484,-21.1547966,-14.6936903,1
85,500,-17.8648777,-15.74733543,1
85,516,NaN,NaN,2
85,532,-18.25970078,-7.87761116,1
85,548,-16.67443085,-7.87289238,1
85,564,-15.28189373,-8.630080223,1
85,580,-14.88580418,-8.858389854,1
85,596,-15.30243683,-8.267272949,1
85,612,-14.80073929,-8.555673599,1
85,628,-14.87552547,-3.158096075,1
85,644,-13.02270603,0.2519125938,1
85,660,-12.28351307,3.807292938,1
85,676,-13.12730885,3.00812459,1
85,692,-13.86447811,-4.423091888,1
85,708,-14.94454575,-0.08500100672,1
85,724,-14.23004055,-0.3785422146,1
85,740,-13.51797867,-0.8449171782,1
85,756,-13.20820904,-1.337553859,1
85,772,-12.52060223,-1.582204819,1
85,788,-11.76739025,-1.448028326,1
85,804,-10.61080837,-2.369130135,1
85,820,-8.838085175,-3.187767982,1
85,836,-7.949742317,-3.980693579,1
85,852,-7.436013222,-5.009596348,1
85,868,NaN,NaN,2
85,884,-7.750854969,-6.006503582,1
85,900,-7.825755119,-4.884906769,1
85,916,-7.478758335,-2.770414114,1
85,932,-7.073910713,-0.8626556396,1
85,948,-6.650195599,-0.84356004,1
85,964,-5.718515873,-2.201911926,1
85,980,-4.801811218,-3.158378601,1
85,996,-4.827578545,-0.8429646492,1
85,1012,-5.45031023,-0.2876763344,1
85,1028,-7.144083023,0.6334842443,1
85,1044,-6.813903332,0.4167771935,1
85,1060,-7.911697388,1.149082541,1
85,1076,-8.602098465,-0.08344238251,1
85,1092,-8.747592926,0.03110531718,1
85,1108,-9.154526711,0.2766822577,1
85,1124,-9.074607849,0.4829109311,1
101,20,0.5654501915,0.02312088013,1
101,36,-0.2562654912,0.03442203999,1
101,52,-0.1554137319,0.6064368486,1
101,68,0.3314877748,0.2222662717,1
101,84,-0.138185069,0.02462501824,1
101,100,-0.4592129886,-0.3737272024,1
101,116,-0.5258387327,-0.3117907345,1
101,132,-0.7592137456,0.01175117493,1
101,148,NaN,NaN,2
101,164,0.3639725447,2.286044121,1
101,180,NaN,NaN,2
101,196,NaN,NaN,2
101,212,NaN,NaN,2
101,228,-7.613212585,-12.99986649,1
101,244,-8.273342133,-14.60152721,1
101,260,NaN,NaN,2
101,276,-8.688259125,-14.89433765,1
101,292,-11.63415718,-14.35960293,1
101,308,NaN,NaN,2
101,324,-14.7950449,-12.85285759,1
101,340,-14.07474232,-13.25180912,1
101,356,-14.65173912,-14.30118561,1
101,372,NaN,NaN,2
101,388,-17.14749336,-14.61111164,1
101,404,-18.70331001,-14.51690006,1
101,420,-19.62392998,-14.78281593,1
101,436,-20.39290237,-13.93827438,1
101,452,-20.42304993,-12.42302322,1
101,468,-19.13493347,-15.31679821,1
101,484,-21.47175598,-13.79026699,1
101,500,NaN,NaN,2
101,516,NaN,NaN,2
101,532,-17.8495636,-6.752161026,1
101,548,-15.74444008,-6.954502106,1
101,564,-15.07240105,-8.004758835,1
101,580,-14.63214207,-9.126269341,1
101,596,-16.09750175,-8.311234474,1
101,612,-16.24643517,-7.938288212,1
101,628,-14.01253891,-2.291321993,1
101,644,-12.74384117,0.9469962716,1
101,660,-13.26401234,1.926707268,1
101,676,-13.69986725,-3.171262741,1
101,692,-13.81551361,-0.8349344134,1
101,708,NaN,NaN,2
101,724,NaN,NaN,2
101,740,-13.40245152,-1.41461575,1
101,756,-13.17553902,-1.331956267,1
101,772,-12.6015501,-1.107397914,1
101,788,-11.90735149,-1.745149732,1
101,804,-10.97763443,-2.730608463,1
101,820,-9.229951859,-3.797509909,1
101,836,-7.678804398,-4.270737648,1
101,852,-6.214479446,-4.371562958,1
101,868,NaN,NaN,2
101,884,NaN,NaN,2
101,900,-6.933948517,-5.353696346,1
101,916,NaN,NaN,2
101,932,-7.21433115,-0.9625127316,1
101,948,-5.964633465,-0.03744715452,1
101,964,-6.416402817,-2.839960098,1
101,980,-6.826852322,-3.908557892,1
101,996,NaN,NaN,2
101,1012,-5.490098,-0.7150990367,1
101,1028,-5.311159611,0.4672135711,1
101,1044,-5.952656746,0.764947474,1
101,1060,NaN,NaN,2
101,1076,-8.073572159,0.7194962502,1
101,1092,-8.978606224,0.176133424,1
101,1108,-9.02871418,0.2685796022,1
101,1124,NaN,NaN,2
117,20,0.1662046909,0.7148401737,1
117,36,-0.1378956735,0.05915677547,1
117,52,0.0005192831159,0.03352596611,1
117,68,0.07707963884,0.2601326108,1
117,84,-0.169653222,0.08017545938,1
117,100,-0.2097398192,-0.2021662891,1
117,116,0.2592878938,0.3015697002,1
117,132,-0.02097702026,0.03908956051,1
117,148,-0.8278305531,-1.416644335,1
117,164,0.3321688175,0.09834241867,1
117,180,-3.838848352,-9.365942001,1
117,196,-6.213549614,-9.707325935,1
117,212,-7.355603218,-12.07847404,1
117,228,-8.448120117,-12.68841457,1
117,244,-7.778569698,-13.3057375,1
117,260,-7.773532391,-14.80062008,1
117,276,-8.541820526,-15.42656994,1
117,292,-10.14282799,-14.7924366,1
117,308,NaN,NaN,2
117,324,-13.09091473,-12.64654827,1
117,340,-12.70364571,-13.1804018,1
117,356,NaN,NaN,2
117,372,NaN,NaN,2
117,388,-16.77721024,-14.94150543,1
117,404,-19.09345818,-14.53622532,1
117,420,NaN,NaN,2
117,436,NaN,NaN,2
117,452,-21.31044769,-16.57251549,1
117,468,NaN,NaN,2
117,484,-21.66217041,-15.48730469,1
117,500,-12.81908989,-15.47587299,1
117,516,-13.24491501,-9.285408974,1
117,532,-12.05514717,-7.12032032,1
117,548,-10.22549438,-7.835700035,1
117,564,-10.48290253,-8.345993042,1
117,580,-14.85941792,-9.763061523,1
117,596,-17.05765915,-9.044187546,1
117,612,NaN,NaN,2
117,628,-15.26463604,1.282584906,1
117,644,-14.81453037,3.33954668,1
117,660,-13.20044994,-6.363927841,1
117,676,NaN,NaN,2
117,692,-14.9223175,-0.6970591545,1
117,708,-15.17068672,-0.5209937096,1
117,724,NaN,NaN,2
117,740,-12.95364571,-3.106737375,1
117,756,-13.22036839,-2.088661671,1
117,772,-12.18854523,-1.788190842,1
117,788,-11.29909611,-2.492738724,1
117,804,-10.82181931,-3.342975616,1
117,820,-10.47862911,-4.867763519,1
117,836,-10.03533459,-4.711681366,1
117,852,-10.60829449,-4.815425396,1
117,868,-9.6022892,-5.244915962,1
117,884,-7.319766998,-6.44097805,1
117,900,-6.890882969,-5.370940208,1
117,916,-5.947297573,-3.313257694,1
117,932,-5.504169941,-0.8188471794,1
117,948,-5.251946449,-0.3226335049,1
117,964,-5.799147129,-2.408559799,1
117,980,-6.888212204,-3.566588879,1
117,996,-7.095141888,-2.117355824,1
117,1012,-9.262588501,-1.254400849,1
117,1028,NaN,NaN,2
117,1044,NaN,NaN,2
117,1060,-7.045638561,2.802455187,1
117,1076,-7.7218256,0.7568640113,1
117,1092,-8.799688339,0.3002141118,1
117,1108,-8.416179657,0.4495436251,1
117,1124,NaN,NaN,2
133,20,NaN,NaN,2
133,36,-0.1262515783,-0.07732450962,1
133,52,-0.06829383224,-0.3756372035,1
133,68,-0.2045043856,-0.0716059655,1
133,84,-0.2754302621,0.01607456803,1
133,100,-0.3211350441,0.07434034348,1
133,116,NaN,NaN,2
133,132,NaN,NaN,2
133,148,NaN,NaN,2
133,164,-5.589658737,-9.619359016,1
133,180,-7.121414185,-10.74161053,1
133,196,-7.906686306,-11.11319542,1
133,212,-6.541063309,-11.37062931,1
133,228,-6.359716415,-12.28007984,1
133,244,-7.11601162,-12.77114868,1
133,260,-7.673360348,-14.18089962,1
133,276,-8.048060417,-15.6123991,1
133,292,-9.097712517,-15.58862686,1
133,308,NaN,NaN,2
133,324,-12.0805254,-14.24245167,1
133,340,-12.88810825,-14.22035313,1
133,356,NaN,NaN,2
133,372,-15.17692375,-12.75535488,1
133,388,-16.37429047,-12.7272768,1
133,404,NaN,NaN,2
133,420,NaN,NaN,2
133,436,-19.67839813,-11.88702774,1
133,452,-19.91325569,-13.67529774,1
133,468,-19.71349716,-15.18820572,1
133,484,-16.36869812,-16.01119041,1
133,500,-14.17046928,-14.92698669,1
133,516,NaN,NaN,2
133,532,2.472222328,-8.219010353,1
133,548,NaN,NaN,2
133,564,NaN,NaN,2
133,580,NaN,NaN,2
133,596,-15.2022953,-10.83451271,1
133,612,NaN,NaN,2
133,628,-15.0271244,0.9562675953,1
133,644,NaN,NaN,2
133,660,-17.5317688,-5.786735535,1
133,676,-15.05269909,-5.655118942,1
133,692,-13.50988579,-2.871523142,1
133,708,-12.87630272,-2.270486355,1
133,724,-12.59345531,-2.970530987,1
133,740,-12.59937668,-3.393209457,1
133,756,-12.50728226,-3.309515953,1
133,772,NaN,NaN,2
133,788,-11.07684994,-3.204973221,1
133,804,-10.73852348,-3.667160511,1
133,820,-11.00742435,-3.819687605,1
133,836,-10.75625038,-4.037165165,1
133,852,-11.26339149,-4.097040653,1
133,868,-9.892730713,-4.97107172,1
133,884,-7.643403053,-5.854308128,1
133,900,-6.755658627,-4.620912075,1
133,916,-5.324124336,-2.829402685,1
133,932,-4.834882736,-1.094779253,1
133,948,-4.72225666,-0.8864555359,1
133,964,-5.041852474,-3.485899448,1
133,980,-4.915926933,-2.894216537,1
133,996,NaN,NaN,2
133,1012,NaN,NaN,2
133,1028,NaN,NaN,2
133,1044,NaN,NaN,2
133,1060,NaN,NaN,2
133,1076,-7.165196896,1.397083521,1
133,1092,-8.200081825,0.9785547256,1
133,1108,-8.722799301,0.575886488,1
133,1124,-8.541217804,1.549273968,1
149,20,-0.1828067303,-0.1382446289,1
149,36,-0.5921310186,-0.9261253476,1
149,52,-0.01354105026,-0.3123440146,1
149,68,-0.1696401536,-0.1076776683,1
149,84,-0.0007105469704,0.2143137455,1
149,100,-0.1115432531,0.4212872982,1
149,116,NaN,NaN,2
149,132,NaN,NaN,2
149,148,NaN,NaN,2
149,164,-4.439777851,-8.83057785,1
149,180,-5.657867432,-9.986965179,1
149,196,-6.334271908,-10.61494541,1
149,212,-6.430402756,-11.16918087,1
149,228,-6.380125523,-10.82177353,1
149,244,-6.890394688,-12.34951782,1
149,260,-7.564445972,-14.06764984,1
149,276,-7.977492332,-15.46125984,1
149,292,-8.92342186,-15.91062069,1
149,308,-10.19775295,-15.21508789,1
149,324,-11.36598206,-14.02786446,1
149,340,-12.81283379,-12.24997902,1
149,356,-13.98610592,-11.71959782,1
149,372,-14.31777,-11.46036816,1
149,388,-15.53098774,-10.79936981,1
149,404,NaN,NaN,2
149,420,NaN,NaN,2
149,436,-19.62921143,-11.38512897,1
149,452,-19.76817131,-14.39579582,1
149,468,-14.77289295,-15.23815823,1
149,484,NaN,NaN,2
149,500,-2.221564531,-13.55966473,1
149,516,NaN,NaN,2
149,532,10.5753336,-9.47120285,1
149,548,NaN,NaN,2
149,564,NaN,NaN,2
149,580,NaN,NaN,2
149,596,-17.19504547,-9.576295853,1
149,612,-14.10036469,-4.125823975,1
149,628,-14.95939255,-0.4876878262,1
149,644,-18.22499847,-1.679891825,1
149,660,NaN,NaN,2
149,676,-15.14602089,-2.831401587,1
149,692,-12.67578316,-6.140736103,1
149,708,NaN,NaN,2
149,724,NaN,NaN,2
149,740,-11.50700951,-2.746560097,1
149,756,-11.13682652,-3.872704506,1
149,772,-11.23370838,-3.724826336,1
149,788,NaN,NaN,2
149,804,-10.36340523,-4.960988998,1
149,820,-9.788149834,-3.765744448,1
149,836,-8.042616844,-4.488113403,1
149,852,-10.33241844,-3.807080269,1
149,868,-8.968318939,-4.963273048,1
149,884,-7.060281277,-6.378304958,1
149,900,-5.559173107,-4.420057774,1
149,916,-5.330399036,-2.512007952,1
149,932,-4.05960083,-1.442525029,1
149,948,NaN,NaN,2
149,964,NaN,NaN,2
149,980,-4.270571232,-0.3843010664,1
149,996,-2.946574688,-0.2905396223,1
149,1012,-1.650533199,-1.046026468,1
149,1028,-1.889742851,-1.087682486,1
149,1044,NaN,NaN,2
149,1060,-6.953455925,1.415887713,1
149,1076,-6.911725521,0.6607069969,1
149,1092,-7.278663158,0.7087304592,1
149,1108,NaN,NaN,2
149,1124,NaN,NaN,2
165,20,0.7135004997,0.7332162857,1
165,36,NaN,NaN,2
165,52,-0.2743544877,-0.483653307,1
165,68,-0.2118107975,-0.3970451355,1
165,84,0.01831401885,-0.01589259505,1
165,100,-0.1222694814,0.6407719851,1
165,116,NaN,NaN,2
165,132,NaN,NaN,2
165,148,NaN,NaN,2
165,164,-7.034039974,-7.714666367,1
165,180,-5.764937401,-8.55081749,1
165,196,-5.876441002,-10.11860275,1
165,212,-6.48342371,-11.40881824,1
165,228,-6.013728142,-10.30614471,1
165,244,-6.747711658,-10.6265831,1
165,260,-7.577751637,-12.80557346,1
165,276,-8.080818176,-13.68762493,1
165,292,-8.896952629,-14.83207321,1
165,308,-10.1208353,-13.57037449,1
165,324,-11.59502888,-13.0175209,1
165,340,-12.87962914,-11.7926712,1
165,356,NaN,NaN,2
165,372,-13.94922161,-10.8424139,1
165,388,-14.4030304,-8.919425964,1
165,404,-14.71894646,-9.039531708,1
165,420,-17.80905151,-10.37371445,1
165,436,-21.16519165,-15.3671627,1
165,452,-20.21395683,-15.01164246,1
165,468,-16.30157852,-15.21737862,1
165,484,-12.89609718,-15.04237461,1
165,500,-2.89542675,-13.34113121,1
165,516,NaN,NaN,2
165,532,4.374941349,-8.209962845,1
165,548,NaN,NaN,2
165,564,-10.8152504,-10.26626492,1
165,580,NaN,NaN,2
165,596,-16.12949944,-8.295083046,1
165,612,-17.36634827,-5.399602413,1
165,628,-15.72146225,-0.7915492058,1
165,644,-16.75135994,-2.08293891,1
165,660,-16.92507172,-0.4544965029,1
165,676,-15.12681389,-2.395958424,1
165,692,NaN,NaN,2
165,708,NaN,NaN,2
165,724,NaN,NaN,2
165,740,-9.86758709,-2.621032238,1
165,756,-10.51686096,-4.39860487,1
165,772,-9.84702301,-4.990432739,1
165,788,NaN,NaN,2
165,804,-8.901560783,-5.629834652,1
165,820,-9.0376091,-5.964796543,1
165,836,NaN,NaN,2
165,852,NaN,NaN,2
165,868,-8.5184412,-5.965952396,1
165,884,-6.686038971,-6.843905926,1
165,900,-5.536830902,-4.877746105,1
165,916,-2.870766163,-2.723740101,1
165,932,NaN,NaN,2
165,948,-2.121030092,-0.7230298519,1
165,964,-2.183495522,-0.4999631643,1
165,980,-2.693490267,-0.4637613297,1
165,996,-2.587107182,-1.20809412,1
165,1012,-2.206763744,-1.407238245,1
165,1028,-3.829319,-1.79931438,1
165,1044,NaN,NaN,2
165,1060,-6.463317394,-1.717227221,1
165,1076,-5.851213932,-1.501323462,1
165,1092,-6.350617409,-0.2689907551,1
165,1108,-5.681005955,-0.3567569256,1
165,1124,-4.061720848,-0.9877077341,1
181,20,NaN,NaN,2
181,36,-0.6455958486,0.4651637077,1
181,52,-0.8725714087,-0.07445728779,1
181,68,-0.2374249399,-0.02523438632,1
181,84,-0.2986338139,-0.3908061981,1
181,100,0.2079334259,0.02441394329,1
181,116,0.6213638783,0.8114590645,1
181,132,-4.04792738,-3.281337261,1
181,148,-5.621525764,-7.114332199,1
181,164,NaN,NaN,2
181,180,NaN,NaN,2
181,196,-5.915465832,-9.378321648,1
181,212,-6.38074255,-10.82854843,1
181,228,-6.865942478,-10.41159344,1
181,244,-6.960588932,-10.22107029,1
181,260,-7.354053974,-11.26626682,1
