PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 16, filenames: A:[16]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[17]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.6562650204,-0.1130974889,1
21,36,0.05657029152,0.672095418,1
21,52,NaN,NaN,2
21,68,0.05811591446,-0.3905992508,1
21,84,0.3054776192,-0.6055083275,1
21,100,0.1329587698,-0.2499291897,1
21,116,0.3811744452,-0.7088942528,1
21,132,NaN,NaN,2
21,148,-0.2142017782,-2.506546974,1
21,164,-0.3786264658,-3.007995129,1
21,180,-0.4697740078,-2.823177338,1
21,196,-1.170564413,-0.9566954374,1
21,212,-1.498851657,-0.5311306715,1
21,228,-1.463773251,-0.3064426184,1
21,244,-1.850539684,-1.338076591,1
21,260,-2.667240858,-1.495469332,1
21,276,-2.869335175,-0.8014111519,1
21,292,-2.341861248,0.2923862338,1
21,308,-2.306672096,0.5075221062,1
21,324,-2.57163763,-0.04137688875,1
21,340,-2.265627861,0.6109998226,1
21,356,NaN,NaN,2
21,372,-0.8748412132,-0.4394745231,1
21,388,-0.756490469,-1.449186087,1
21,404,-1.320653677,-1.370264769,1
21,420,-2.008362532,-0.7120378017,1
21,436,-1.951584101,-1.084190607,1
21,452,NaN,NaN,2
21,468,-2.118186951,-3.056991577,1
21,484,-1.428489208,-3.555496693,1
21,500,NaN,NaN,2
21,516,NaN,NaN,2
21,532,NaN,NaN,2
21,548,NaN,NaN,2
21,564,-1.953456879,-3.90139699,1
21,580,-1.856183767,-2.92621851,1
21,596,-2.000934124,-3.282512426,1
21,612,-1.121856928,-2.932965279,1
21,628,0.9532674551,-2.755354404,1
21,644,-0.4707347155,-2.672883034,1
21,660,-2.556894541,-2.491178513,1
21,676,-1.984707355,-0.777657032,1
21,692,-1.799445152,0.2856967449,1
21,708,NaN,NaN,2
21,724,-3.32458663,-2.539134026,1
21,740,-2.147646427,-1.769435048,1
21,756,-1.320550203,0.9114058018,1
21,772,-1.968086958,0.344663918,1
21,788,-1.806184292,0.2763962746,1
21,804,-0.813300848,1.376460433,1
21,820,-2.152239323,0.093952775,1
21,836,0.1495332718,-0.0937140286,1
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,NaN,NaN,2
21,916,-1.753347397,-0.4963709712,1
21,932,1.602049828,-0.3437474966,1
21,948,NaN,NaN,2
21,964,0.9977842569,-1.073380947,1
21,980,0.2973000705,-1.028231621,1
21,996,1.103696108,-1.109646201,1
21,1012,NaN,NaN,2
21,1028,1.156884313,-1.935076356,1
21,1044,0.6541228294,-2.24333024,1
21,1060,NaN,NaN,2
21,1076,0.5492932796,-2.182952642,1
21,1092,0.1331529617,-1.57826829,1
21,1108,-0.6946969032,0.01819825172,1
21,1124,-3.28599596,0.4753528833,1
37,20,-0.406992197,-0.6588718295,1
37,36,-0.121941328,0.0002638101578,1
37,52,0.2242354155,-0.08963247389,1
37,68,-0.4450593293,0.4515357912,1
37,84,NaN,NaN,2
37,100,0.24626261,0.6705071926,1
37,116,0.6265368462,0.4648770094,1
37,132,0.2712137401,-0.4831087589,1
37,148,0.1296611577,-1.495097041,1
37,164,0.009878724813,-1.914276004,1
37,180,0.03083854914,-3.043102741,1
37,196,-0.6660944819,-2.945984602,1
37,212,-1.390692234,-2.463474274,1
37,228,-1.460578203,-2.321272135,1
37,244,-1.764535785,-2.076494455,1
37,260,-2.055447578,-3.081279278,1
37,276,-1.954731107,-2.448942661,1
37,292,-1.678644538,-0.8813543916,1
37,308,-1.733931899,-0.3763271868,1
37,324,-2.1375525,-0.5716328621,1
37,340,-1.918967962,-0.6012205482,1
37,356,-1.591121793,-0.4822015762,1
37,372,-1.49165535,-0.5099522471,1
37,388,-1.413830519,-0.7085856795,1
37,404,-1.910673261,-1.132162094,1
37,420,-2.361369371,-1.108559132,1
37,436,-2.558184385,-1.193819284,1
37,452,-3.40330267,-1.537381291,1
37,468,NaN,NaN,2
37,484,-2.67084527,-2.68422699,1
37,500,-1.875001431,-3.374957561,1
37,516,-2.306361675,-3.425691605,1
37,532,-1.553060055,-3.500170708,1
37,548,-1.263639927,-3.706588745,1
37,564,-1.551893592,-3.186479807,1
37,580,-1.603118539,-2.751353264,1
37,596,-1.35477519,-2.806251764,1
37,612,NaN,NaN,2
37,628,0.3569108248,-2.000313759,1
37,644,0.3131625652,-2.213148594,1
37,660,-1.175056577,-1.729248047,1
37,676,-1.588518381,-0.3417761326,1
37,692,-1.220591068,0.4330770373,1
37,708,-1.94697535,-0.5542894602,1
37,724,-2.358040333,-2.09943819,1
37,740,-1.803820372,-1.095416665,1
37,756,-2.333510876,-0.1461988091,1
37,772,-2.683204174,-0.068767488,1
37,788,-2.280988455,0.8726089001,1
37,804,-1.744002342,1.817282319,1
37,820,-1.649412632,0.7234715819,1
37,836,-1.68462491,0.3228538334,1
37,852,-0.8950704336,0.2191736698,1
37,868,0.525370717,1.509473681,1
37,884,0.9554618597,0.5908150673,1
37,900,-0.2335665822,0.8708328009,1
37,916,-0.02096173167,-0.1520183682,1
37,932,NaN,NaN,2
37,948,0.5010789633,-0.598837018,1
37,964,0.1973108649,-0.5834863782,1
37,980,-0.02304915339,-0.2430618405,1
37,996,0.6672557592,-1.117466092,1
37,1012,0.812995255,-2.16001606,1
37,1028,-1.021272182,-2.497501373,1
37,1044,-0.8824709654,-2.146844625,1
37,1060,-1.391986132,-1.893610239,1
37,1076,-2.121272564,-0.8477663994,1
37,1092,-3.200671673,-0.9319586754,1
37,1108,-3.931899071,-1.704986215,1
37,1124,-1.731504917,-1.872163892,1
53,20,-0.292757988,-0.4602332711,1
53,36,-0.3102459311,0.2082095146,1
53,52,-0.004881227389,0.4543639719,1
53,68,0.08865156025,0.3968961537,1
53,84,0.1078977436,0.5019436479,1
53,100,0.1988331378,0.4896241426,1
53,116,0.1951187551,0.415071398,1
53,132,0.2059415281,-0.6381656528,1
53,148,0.2922360003,-1.343315005,1
53,164,0.5467998981,-1.624059558,1
53,180,0.3828721642,-2.510204315,1
53,196,-0.841443181,-3.328034639,1
53,212,NaN,NaN,2
53,228,NaN,NaN,2
53,244,-1.403343081,-1.942061901,1
53,260,-1.063001871,-2.174138546,1
53,276,-1.022329092,-1.838607192,1
53,292,-1.289334059,-1.274173021,1
53,308,-1.299176455,-0.7895703912,1
53,324,-1.657173514,-1.00557673,1
53,340,-1.853283882,-1.230824471,1
53,356,-1.762543559,-1.157041311,1
53,372,-1.592667103,-1.141375661,1
53,388,-1.312911153,-0.9493077397,1
53,404,-1.736605167,-0.3819228411,1
53,420,-2.452722073,-1.204582214,1
53,436,-2.506784678,-0.9959054589,1
53,452,-2.862558365,-0.9587662816,1
53,468,-3.53685832,-1.285389662,1
53,484,-2.141549349,-1.533666611,1
53,500,-1.230019808,-2.481398821,1
53,516,-1.027418137,-2.519198418,1
53,532,-0.9154419303,-2.70665741,1
53,548,-0.9319474697,-2.762079954,1
53,564,-0.8781736493,-2.791068554,1
53,580,-0.9111586809,-2.549185276,1
53,596,-0.8138365746,-1.8284446,1
53,612,-1.087409258,-1.055323958,1
53,628,NaN,NaN,2
53,644,-0.3811727762,-2.554111004,1
53,660,-1.484677315,-1.431089878,1
53,676,-1.608110785,-0.7849189043,1
53,692,-1.082617521,0.08016568422,1
53,708,-1.05681479,-0.1245680153,1
53,724,-1.315151691,-1.498310328,1
53,740,-1.386740685,-0.9332256317,1
53,756,-2.686782837,-0.4226806164,1
53,772,-3.876318455,0.2030042857,1
53,788,-3.201719761,1.310278416,1
53,804,-2.926959276,1.545538425,1
53,820,-2.535769463,-0.02587813139,1
53,836,-2.311013937,1.127734661,1
53,852,-1.387357473,0.5772707462,1
53,868,0.8642988205,0.1771171689,1
53,884,1.225941777,0.5061542392,1
53,900,1.034359336,0.7261523008,1
53,916,0.7761420012,0.2845796347,1
53,932,0.01225239038,-1.329375863,1
53,948,-0.6483931541,-1.5770123,1
53,964,-0.9505300522,-0.8884971142,1
53,980,-0.3064617813,-0.181801945,1
53,996,-0.06316953897,-0.9026284218,1
53,1012,-0.4525231123,-2.319186211,1
53,1028,-0.6091526747,-2.881611586,1
53,1044,NaN,NaN,2
53,1060,-1.221937656,-1.466680884,1
53,1076,NaN,NaN,2
53,1092,-3.740036249,-0.6217131615,1
53,1108,NaN,NaN,2
53,1124,-1.999979615,-1.541761875,1
69,20,-0.1212935448,0.06745891273,1
69,36,-0.3280531764,0.3756857216,1
69,52,-0.2392033935,0.4369522929,1
69,68,0.04363677651,-0.01374980807,1
69,84,0.0008777603507,0.09315997362,1
69,100,0.1041619033,0.4133864641,1
69,116,0.0884322226,-0.5312383771,1
69,132,0.1201781407,-0.4008215666,1
69,148,0.08716471493,-1.763538003,1
69,164,0.04266495258,-2.016596079,1
69,180,-0.2683265507,-2.096194267,1
69,196,-0.8298004866,-2.833903551,1
69,212,-1.079581857,-2.4655056,1
69,228,-1.305255413,-1.846332788,1
69,244,-0.9173029065,-0.9971191883,1
69,260,-0.3179332018,-1.205278993,1
69,276,-0.2344148755,-1.556567669,1
69,292,-0.6777102351,-1.465711117,1
69,308,-0.9668983817,-1.268710613,1
69,324,-1.269110799,-1.405013561,1
69,340,-1.609434605,-1.732244492,1
69,356,-1.951722622,-1.701650143,1
69,372,-1.212794781,-1.737212896,1
69,388,-1.047217727,-1.146307468,1
69,404,-1.640479684,-0.4239134789,1
69,420,-2.738593578,-0.9593992829,1
69,436,-2.725199223,-0.8476023078,1
