PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 89, filenames: A:[89]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[90]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-0.2648209333,0.3881670833,1
21,52,0.4688123465,-0.3694504797,1
21,68,0.3856058121,-0.2199455202,1
21,84,0.3867965639,-0.10912925,1
21,100,0.2322524935,-0.08793866634,1
21,116,-0.0641618371,-0.2139571309,1
21,132,-0.1290314347,0.0383785069,1
21,148,0.04427936673,0.318725884,1
21,164,0.0737836659,-0.1037901342,1
21,180,-0.06060048938,-0.5860229135,1
21,196,0.2220118642,-0.4898487329,1
21,212,NaN,NaN,2
21,228,0.1892094016,-0.8782824278,1
21,244,-0.1175705642,0.1673255116,1
21,260,-0.04603636265,0.1298973262,1
21,276,0.3359020054,0.1464871019,1
21,292,0.3630858064,-0.3244342804,1
21,308,NaN,NaN,2
21,324,0.3184246719,-0.8268771768,1
21,340,0.5476237535,-0.6823409796,1
21,356,0.01242493093,-0.2886455059,1
21,372,-0.3441054225,-0.1750658751,1
21,388,0.124420166,-0.07658175379,1
21,404,0.3633090258,-0.4118837118,1
21,420,0.1231020838,-0.2953852117,1
21,436,-0.323063463,0.08462032676,1
21,452,-0.1550601125,0.1340488791,1
21,468,-0.02315639704,0.005458250642,1
21,484,0.1257793754,0.1437981725,1
21,500,0.270260185,0.5215744972,1
21,516,0.09376177192,0.5690609813,1
21,532,-0.3267401457,0.2971119285,1
21,548,-0.5230441093,0.7067741156,1
21,564,0.005938768387,0.3403547406,1
21,580,0.3063355982,0.3391945958,1
21,596,NaN,NaN,2
21,612,-0.3408350945,0.3796231747,1
21,628,-0.5739085674,0.2969559133,1
21,644,-0.1845404506,0.01071436703,1
21,660,0.224560678,-0.03608639538,1
21,676,0.2228013277,-0.08406582475,1
21,692,0.1827779412,0.03187328577,1
21,708,-0.03993141651,0.4732011557,1
21,724,NaN,NaN,2
21,740,0.2718711197,1.052153587,1
21,756,0.6464074254,0.6591289043,1
21,772,0.5694993138,0.4566580653,1
21,788,0.4595505595,0.5496680737,1
21,804,0.2514638901,0.4651975632,1
21,820,0.1197319329,-0.1249681935,1
21,836,0.1776450127,-0.4347639084,1
21,852,0.2178827077,-0.1715245247,1
21,868,0.2435567677,0.05421632528,1
21,884,0.1795468032,0.3696990609,1
21,900,0.20296067,0.3673874438,1
21,916,0.245382607,-0.4022283256,1
21,932,-0.08146578074,-0.1716319621,1
21,948,0.03381304443,0.01836037636,1
21,964,0.6531540155,-0.001734882593,1
21,980,0.8119704723,-0.006437338889,1
21,996,0.4199835062,0.06242641062,1
21,1012,0.4036051631,0.1494288296,1
21,1028,0.1937229037,0.1263327301,1
21,1044,-0.1704853773,0.2585211992,1
21,1060,-0.2108666897,0.1327797472,1
21,1076,-0.2406084388,0.04118926078,1
21,1092,-0.2608592212,-0.110792771,1
21,1108,-0.03070998192,0.00771310553,1
21,1124,0.07187467813,-0.4106615782,1
37,20,0.2021723986,0.40620929,1
37,36,0.3277594447,0.0663093105,1
37,52,0.2548264861,-0.1211927533,1
37,68,0.3672674298,0.1666767299,1
37,84,0.1176787466,0.2886711359,1
37,100,0.1328344643,0.3247696161,1
37,116,0.09728424251,0.174722597,1
37,132,0.3036494255,0.0163141191,1
37,148,0.1200436875,0.5481430292,1
37,164,-0.1868098378,0.3975118399,1
37,180,-0.02761748433,-0.1599511504,1
37,196,0.0679468289,-0.2916989326,1
37,212,-0.02848654985,-0.6789696217,1
37,228,0.2117453963,-0.4404290915,1
37,244,-0.0977897495,0.02401985228,1
37,260,-0.1077003554,-0.0106456019,1
37,276,0.1280734837,0.05593532324,1
37,292,0.6039686203,0.03312342614,1
37,308,0.4058405757,-0.03001373261,1
37,324,-0.2223512381,-0.1425071955,1
37,340,-0.0446254015,-0.3559975624,1
37,356,-0.02400040627,-0.3117291927,1
37,372,-0.1273457408,-0.3118932545,1
37,388,0.009078100324,-0.180653289,1
37,404,0.2453970164,-0.2796236873,1
37,420,0.2661353052,-0.1894406229,1
37,436,0.01805751026,-0.1232511699,1
37,452,-0.1284025311,0.06592089683,1
