PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 47, filenames: A:[47]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[48]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.3437203765,-0.689868331,1
21,36,0.0183275938,-0.4990268946,1
21,52,0.7420256138,0.02185022831,1
21,68,0.1573235989,-0.412946403,1
21,84,0.4726973772,-0.286337465,1
21,100,0.7533257604,0.4849387705,1
21,116,0.4736116529,0.4465317428,1
21,132,0.3168982863,0.09791240096,1
21,148,0.06495004892,0.1509971321,1
21,164,0.0838367641,0.03983518481,1
21,180,-0.232391715,0.2220309973,1
21,196,-0.0318338871,-0.6552700996,1
21,212,NaN,NaN,2
21,228,2.120518446,0.2734640837,1
21,244,NaN,NaN,2
21,260,1.368874073,-0.5399662852,1
21,276,0.8506836891,0.1384167671,1
21,292,0.06666052341,1.484108567,1
21,308,NaN,NaN,2
21,324,0.2570461035,1.31833899,1
21,340,1.104314208,1.473305941,1
21,356,NaN,NaN,2
21,372,1.421294212,1.817827463,1
21,388,-0.04809719324,0.8480706215,1
21,404,0.8017984629,0.2333933562,1
21,420,NaN,NaN,2
21,436,-2.114609718,2.441201687,1
21,452,-2.525069952,2.3663311,1
21,468,-1.992370486,0.9600894451,1
21,484,-0.7279854417,-0.7948367596,1
21,500,-0.7277394533,-0.2526574135,1
21,516,NaN,NaN,2
21,532,-1.225168705,2.054955721,1
21,548,-0.8799848557,2.076188087,1
21,564,NaN,NaN,2
21,580,NaN,NaN,2
21,596,-3.876428604,7.271002293,1
21,612,-5.843480587,6.132246017,1
21,628,-6.168631554,5.346987247,1
21,644,-2.905293465,1.146565199,1
21,660,2.563931942,0.1262618154,1
21,676,NaN,NaN,2
21,692,NaN,NaN,2
21,708,0.06933486462,-1.327113152,1
21,724,0.06234526634,-1.077384949,1
21,740,2.391556978,0.07340082526,1
21,756,NaN,NaN,2
21,772,NaN,NaN,2
21,788,NaN,NaN,2
21,804,0.8539524078,1.101511955,1
21,820,0.9914461374,4.780809879,1
21,836,NaN,NaN,2
21,852,NaN,NaN,2
21,868,2.22120142,2.144041777,1
21,884,2.014391422,0.308326602,1
21,900,1.331228018,0.09680461884,1
21,916,-0.01621341705,1.811567187,1
21,932,0.340788126,-0.2878260612,1
21,948,0.6327213645,0.6136322021,1
21,964,0.8659458756,1.389646053,1
21,980,-0.4091057181,-0.3265469074,1
21,996,NaN,NaN,2
21,1012,-0.254847765,-0.008160233498,1
21,1028,0.9145202637,0.8396722078,1
21,1044,0.910231173,1.961234331,1
21,1060,NaN,NaN,2
21,1076,-1.398082972,2.347757816,1
21,1092,-1.389364719,3.812576532,1
21,1108,-1.044751525,2.933094025,1
21,1124,NaN,NaN,2
37,20,0.2745491862,-0.4386421442,1
37,36,0.2360796779,-0.17137748,1
37,52,0.7873243093,0.00770393014,1
37,68,0.280923754,-0.07987831533,1
37,84,0.09643158317,-0.02641705796,1
37,100,0.3240104318,-0.002564832568,1
37,116,0.244829759,-0.1459452212,1
37,132,0.187151432,0.08102998137,1
37,148,-0.07240179181,0.3000480533,1
37,164,0.04735274613,0.2542753518,1
37,180,0.2493667006,0.832015574,1
37,196,0.2565189302,0.4349973798,1
37,212,0.7475318313,0.8732355237,1
37,228,1.502862692,-0.06843581796,1
37,244,0.3696810603,-0.3273059726,1
37,260,0.5005302429,-0.3381414115,1
37,276,2.055076599,-0.004338681698,1
37,292,1.833634734,0.5176264048,1
37,308,NaN,NaN,2
37,324,2.291029453,0.9864752293,1
37,340,1.352626562,0.6847792864,1
37,356,0.7893587351,1.478572845,1
37,372,0.5032081008,0.8744745255,1
37,388,-0.02509069443,0.3701946735,1
37,404,-0.2426969558,0.2871048748,1
37,420,0.4036465883,2.475497723,1
37,436,-1.081792355,1.380104423,1
37,452,-2.961152315,1.933488369,1
37,468,NaN,NaN,2
37,484,NaN,NaN,2
37,500,-0.3605321348,0.335029304,1
37,516,-0.3547826707,1.160235882,1
37,532,-0.4912350178,0.6453621387,1
37,548,-0.4503691792,0.6981827021,1
37,564,-1.342187881,3.919353724,1
37,580,0.09417173266,5.087443352,1
37,596,-0.7876343727,5.154305458,1
37,612,7.841943741,3.434803247,1
37,628,-9.101305962,3.619972229,1
37,644,NaN,NaN,2
37,660,0.5120511651,0.08826357871,1
37,676,0.5405392051,-0.03767936677,1
37,692,0.08536854386,0.8178207874,1
37,708,-0.1517544389,-0.5866266489,1
37,724,-0.002424091101,-0.4687378407,1
37,740,0.8499447703,-0.03252452612,1
37,756,0.8305163383,-0.4647711515,1
37,772,0.08669561148,-0.7194072008,1
37,788,-0.0936101675,-0.1726558208,1
37,804,0.4122446179,1.100558162,1
37,820,1.28540802,2.355656624,1
37,836,1.721797943,3.846997261,1
37,852,NaN,NaN,2
37,868,0.6299159527,-0.4007685184,1
37,884,0.9193438292,1.100656271,1
37,900,NaN,NaN,2
37,916,0.489131242,0.7683643103,1
37,932,0.3143464923,2.002957106,1
37,948,0.879783392,4.016393661,1
37,964,1.467328072,4.298977852,1
37,980,0.5239233375,1.496180177,1
37,996,0.6733261347,1.554212213,1
37,1012,1.633455515,1.276376963,1
37,1028,NaN,NaN,2
37,1044,NaN,NaN,2
37,1060,0.4213165939,2.583235264,1
37,1076,-0.5008766651,2.735515833,1
37,1092,-1.041175365,2.773924589,1
37,1108,-1.314502239,1.78809309,1
37,1124,NaN,NaN,2
53,20,0.1859776974,-0.5554359555,1
53,36,0.1467042267,-0.09849762917,1
53,52,0.3258193731,0.09242005646,1
53,68,0.2941956222,0.4170371592,1
53,84,-0.07079336047,0.4481502771,1
53,100,NaN,NaN,2
53,116,-0.1050896347,0.04030040652,1
53,132,-0.2000490129,0.3389931321,1
