PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 1, filenames: A:[1]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[2]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
181,644,7.247657299,-3.136599779,1
181,660,5.893635273,-5.248378277,1
181,676,-4.758378506,-3.468485832,1
181,692,7.701489449,7.093525887,1
181,708,-2.686420441,1.545454979,1
181,724,-1.295991421,-2.017296791,1
181,740,-1.01636672,-10.83603764,1
181,756,4.522267818,-1.02220726,1
181,772,-2.121536255,8.992443085,1
181,788,-5.568208694,12.05149174,1
181,804,-7.314972878,-1.217343807,1
181,820,-13.81495667,-7.867724419,1
181,836,-8.026482582,-9.334730148,1
181,852,-5.188369274,-13.16404533,1
181,868,4.69905138,6.448154926,1
181,884,15.71555424,9.215484619,1
181,900,8.417230606,20.60928726,1
181,916,-4.564006805,10.29238796,1
181,932,-8.133960724,3.350663662,1
181,948,4.194170952,-1.910131931,1
181,964,-0.4447741508,-23.46791267,1
181,980,0.6709780693,-20.90436745,1
181,996,-8.887382507,-22.28966331,1
181,1012,NaN,NaN,2
181,1028,-8.241241455,12.12844849,1
181,1044,-1.546764374,16.45252991,1
181,1060,-1.108017206,4.649114132,1
181,1076,6.233507156,-0.3472049534,1
181,1092,1.783915043,5.481941223,1
181,1108,4.470360279,9.240490913,1
181,1124,NaN,NaN,2
197,20,NaN,NaN,2
197,36,15.17277336,5.264778614,1
197,52,10.90888977,-4.939386368,1
197,68,12.57845688,9.757740974,1
197,84,3.066965103,-6.500488758,1
197,100,3.17609024,1.262695551,1
197,116,4.120418549,-1.532189369,1
197,132,2.424540043,5.33840847,1
197,148,4.392744064,6.008083344,1
197,164,-0.6231913567,-2.868451118,1
197,180,1.42205286,2.365650654,1
197,196,NaN,NaN,2
197,212,0.9587211609,4.448348999,1
197,228,-3.27856493,10.59236145,1
197,244,-0.3637223244,8.120088577,1
197,260,1.010859489,6.305909157,1
197,276,18.38077164,4.818090439,1
197,292,21.78642845,7.182204247,1
197,308,13.88221169,6.838961124,1
197,324,8.944695473,13.74811077,1
197,340,NaN,NaN,2
197,356,NaN,NaN,2
197,372,-4.047925472,11.94390583,1
197,388,-4.76358223,10.3379221,1
197,404,3.244668484,-5.216146469,1
197,420,-11.53096771,3.400666475,1
197,436,-10.72687912,2.14898777,1
197,452,-4.442545891,4.229373455,1
197,468,-10.47028255,9.480513573,1
197,484,-12.17271709,11.97859955,1
197,500,-15.66612816,4.283448219,1
197,516,-12.42146397,25.17501259,1
197,532,-10.64783669,27.89736557,1
197,548,5.917960167,29.51196289,1
197,564,3.775688171,29.60803795,1
197,580,-4.922119141,12.14189816,1
197,596,-10.15745926,21.62584877,1
197,612,-11.54317284,19.56476974,1
197,628,-8.53587532,20.41191483,1
197,644,-6.722506523,0.410984993,1
197,660,6.153085232,13.34721565,1
197,676,11.78411102,12.11238575,1
197,692,17.18221855,10.76462841,1
197,708,2.072703362,7.771280289,1
197,724,17.4889679,1.923198223,1
197,740,11.88113594,5.145842552,1
197,756,0.207930088,-4.272667408,1
197,772,6.466923714,3.393695831,1
197,788,3.561096191,9.262260437,1
197,804,-1.569010735,-1.545507431,1
197,820,-10.62066269,-5.845113754,1
197,836,NaN,NaN,2
197,852,9.026580811,-0.6899223328,1
197,868,8.799859047,3.500468254,1
197,884,17.60911942,6.447733879,1
197,900,15.50866127,11.11635208,1
197,916,9.840065956,8.180415154,1
197,932,10.94692993,-9.96128273,1
197,948,6.573980331,-3.313097954,1
197,964,2.709956169,-27.61779404,1
197,980,-0.7778263092,-20.92483139,1
197,996,-0.192817688,-25.70988464,1
197,1012,-0.7412481308,-16.12941742,1
197,1028,5.112582207,9.100313187,1
197,1044,4.35828352,14.88459969,1
197,1060,8.467409134,-0.4332931042,1
197,1076,9.988819122,-2.76563406,1
197,1092,10.41372013,-3.25791955,1
197,1108,NaN,NaN,2
197,1124,NaN,NaN,2
213,20,13.7215271,-6.06233263,1
213,36,6.854255676,-8.063856125,1
213,52,4.190310001,11.43157768,1
213,68,1.690205097,10.49590111,1
213,84,13.03680611,2.54134202,1
213,100,-4.720012665,5.806460381,1
213,116,NaN,NaN,2
213,132,-4.236752033,25.34110641,1
213,148,-6.068208694,8.921033859,1
213,164,-2.535658836,0.8097038269,1
213,180,-1.483524084,11.53960037,1
213,196,1.206012964,3.533616066,1
213,212,-2.143202305,-0.659049511,1
213,228,-0.4861127138,-6.776658058,1
213,244,-4.198997974,-10.17710781,1
213,260,4.395982742,6.727137566,1
213,276,8.784416199,-8.483232498,1
213,292,9.580436707,6.354019165,1
213,308,5.99730587,-5.583683968,1
213,324,4.313192368,4.780469894,1
213,340,-1.082147479,12.37084389,1
213,356,-2.050533772,9.11703968,1
213,372,-2.451603413,0.7966680527,1
213,388,-2.566381931,11.29101181,1
213,404,-2.213931322,-1.073833942,1
213,420,-7.764947891,2.296573639,1
213,436,-3.688768864,-0.4662269354,1
213,452,2.11870718,-2.792509794,1
213,468,0.694278717,-0.8046274185,1
213,484,-10.09338379,-1.420810461,1
213,500,-12.7127552,-2.298250675,1
213,516,-11.37130928,20.49565887,1
213,532,-8.040239334,20.5050087,1
213,548,-5.848954201,26.58627892,1
213,564,-3.759859562,21.74842072,1
213,580,-4.478683949,15.40638542,1
213,596,-10.73764992,16.04344559,1
213,612,-11.59796524,17.16590118,1
213,628,-6.677713394,25.58745003,1
213,644,-9.300256729,4.895588875,1
213,660,1.408602357,14.21542549,1
213,676,11.81995487,2.449044228,1
213,692,17.70993233,1.049289703,1
213,708,14.93249798,15.74805164,1
213,724,5.679073334,5.370470047,1
213,740,NaN,NaN,2
213,756,7.431599617,6.836205959,1
213,772,6.632535934,-4.122581482,1
213,788,-2.883996964,6.778199196,1
213,804,NaN,NaN,2
213,820,0.2542028427,3.047199249,1
213,836,9.094923019,-6.107068062,1
213,852,14.84754848,-2.035502434,1
213,868,8.25075531,1.575447083,1
213,884,14.43325424,7.777653694,1
213,900,16.260952,1.569716215,1
213,916,15.41396618,2.792547703,1
213,932,6.381565094,-3.531746864,1
213,948,1.204401016,-17.83227539,1
213,964,6.823733807,-28.78526688,1
213,980,4.51671505,-15.86763954,1
213,996,-1.791428089,-4.216194153,1
213,1012,7.671453476,3.995251656,1
213,1028,8.394071579,11.17440224,1
213,1044,6.740255356,5.571979523,1
213,1060,9.833642006,-0.4257830381,1
213,1076,11.15099144,-4.366662025,1
213,1092,12.40369701,-7.239113808,1
213,1108,13.0871315,-5.022675037,1
213,1124,10.90831661,8.9037714,1
229,20,3.046931267,-16.93455124,1
229,36,3.902427673,-11.74091148,1
229,52,12.51573467,-4.206706524,1
229,68,10.34642792,0.420416832,1
229,84,10.17780399,2.848560333,1
229,100,10.39728928,6.520111084,1
229,116,8.833896637,14.13905811,1
229,132,NaN,NaN,2
229,148,-5.754072189,16.76140976,1
229,164,-0.5294036865,26.59202576,1
229,180,-9.1443367,20.51794243,1
229,196,-2.507571697,6.648562431,1
229,212,1.149275303,0.486205101,1
229,228,0.2896327972,-9.311786652,1
229,244,2.978181601,-7.002114773,1
229,260,4.575258255,-0.4281220436,1
229,276,NaN,NaN,2
229,292,13.07415009,-4.42600441,1
229,308,-3.918470383,2.686582565,1
229,324,3.002802372,-0.5574178696,1
229,340,-6.374114513,6.368474007,1
229,356,-4.954975128,3.682185173,1
229,372,-4.348330975,2.017897606,1
229,388,NaN,NaN,2
229,404,-7.223620415,7.439407349,1
229,420,-3.010677338,-3.304884911,1
229,436,-8.783986092,-1.615131855,1
229,452,NaN,NaN,2
229,468,3.992532253,-2.615496159,1
229,484,-2.981298447,-3.589360237,1
229,500,-3.798266888,-1.840425491,1
229,516,-6.656087399,6.301045418,1
229,532,-3.79718709,9.971576691,1
229,548,1.377675533,17.99774933,1
229,564,NaN,NaN,2
229,580,13.25928497,19.69039917,1
229,596,-9.727191925,18.54133987,1
229,612,-14.89717388,19.75953674,1
229,628,-16.97452164,12.94434261,1
229,644,-16.94201279,9.597160339,1
229,660,-10.82770443,8.063498497,1
229,676,13.36029911,10.58682632,1
229,692,19.65490723,3.879987717,1
229,708,17.12422371,11.23577499,1
229,724,14.94159698,5.268407822,1
229,740,6.393166542,1.122713566,1
229,756,7.743346214,3.993829727,1
229,772,9.689720154,-2.355271816,1
229,788,5.807459354,6.221321106,1
229,804,3.694782734,6.097953796,1
229,820,11.34519958,4.725234509,1
229,836,15.75820065,-1.577582359,1
229,852,17.34967422,-0.3151407242,1
229,868,9.315953255,3.343312263,1
229,884,10.44913387,1.460196495,1
229,900,12.69100285,0.6007013321,1
229,916,2.084756851,-8.576221466,1
229,932,7.688546181,-14.69714928,1
229,948,NaN,NaN,2
229,964,6.883169174,-26.13199615,1
229,980,6.319187164,-14.45524597,1
229,996,2.414682388,4.109701157,1
229,1012,4.10536623,-5.346755028,1
229,1028,8.76783371,10.9195137,1
229,1044,13.82734108,3.96398139,1
229,1060,11.07849693,-0.8530089855,1
229,1076,13.20144081,-6.249470711,1
229,1092,14.65674973,-10.20900536,1
229,1108,10.99799728,-15.94435406,1
229,1124,NaN,NaN,2
245,20,13.05647469,-10.08514214,1
245,36,5.132163048,-1.668493271,1
245,52,-0.5186181068,-1.588186264,1
245,68,3.95006752,1.010199547,1
245,84,NaN,NaN,2
245,100,-0.8684658408,5.724298477,1
245,116,-0.7524707317,12.69632721,1
245,132,-6.151742935,30.0986824,1
245,148,3.309331894,20.26888084,1
245,164,NaN,NaN,2
245,180,-11.52068329,16.82397842,1
245,196,-8.997781754,11.94917774,1
245,212,-6.187785625,2.70289135,1
245,228,1.613889098,-9.604104996,1
245,244,1.412950277,-2.84414959,1
245,260,1.484495163,-3.023319244,1
245,276,2.020565987,-6.046800613,1
245,292,NaN,NaN,2
245,308,5.056431293,-5.358025551,1
245,324,-5.360427856,6.44637394,1
245,340,-8.126450539,3.560067177,1
245,356,-7.913845539,1.144436359,1
245,372,NaN,NaN,2
245,388,NaN,NaN,2
245,404,-2.181301117,-1.200147629,1
245,420,-3.124420404,-4.455130577,1
245,436,-8.893494606,-4.030310631,1
245,452,-8.507063866,-4.909014225,1
245,468,8.3070755,-5.416723251,1
245,484,6.917704105,-3.657777786,1
245,500,4.168771744,-2.103422165,1
245,516,6.013984203,3.159308434,1
245,532,9.381326675,9.756286621,1
245,548,9.318802834,17.18780136,1
245,564,10.90194035,19.45837784,1
245,580,12.21914101,21.22036552,1
245,596,NaN,NaN,2
245,612,-10.18195629,24.27432632,1
245,628,-10.84292221,20.49163246,1
245,644,-11.83325672,8.950391769,1
245,660,-8.376041412,3.980556488,1
245,676,15.77489281,-2.345001459,1
245,692,18.09944916,-1.518080592,1
245,708,16.87311172,7.116232395,1
245,724,NaN,NaN,2
245,740,19.63498497,-0.311975956,1
245,756,14.93167877,3.854871988,1
245,772,8.528227806,3.007436752,1
245,788,6.13541317,8.14507103,1
245,804,9.714666367,1.071662903,1
245,820,NaN,NaN,2
245,836,NaN,NaN,2
245,852,13.59710121,-2.706677198,1
245,868,16.56642342,-4.559461117,1
245,884,14.38356113,-8.25582695,1
245,900,4.247302055,-1.821644783,1
245,916,NaN,NaN,2
245,932,6.175880432,-19.90248108,1
245,948,2.110943794,-12.9648819,1
245,964,-0.3229353428,-13.06516647,1
245,980,-0.237757802,-8.965360641,1
245,996,2.810677052,6.445080757,1
245,1012,6.11473465,-5.72018671,1
245,1028,10.12420082,9.447818756,1
245,1044,17.93750572,-6.700498104,1
245,1060,8.550275803,-2.998505592,1
245,1076,3.997736931,-11.52249527,1
245,1092,8.443544388,-16.1945591,1
245,1108,9.486824989,-21.93804359,1
245,1124,NaN,NaN,2
261,20,-4.635502338,-6.305408955,1
261,36,14.29643059,-7.770980835,1
261,52,8.865694046,-9.253850937,1
261,68,NaN,NaN,2
261,84,NaN,NaN,2
261,100,3.046433449,3.404356003,1
261,116,-0.01421737671,12.08092117,1
261,132,-3.786439419,23.74842644,1
261,148,NaN,NaN,2
261,164,-2.04577446,22.80207825,1
261,180,-3.679269791,13.14920044,1
261,196,-12.55178738,6.025643349,1
261,212,-8.04573822,1.268255234,1
261,228,1.649065971,7.691295624,1
261,244,-3.321882248,1.953772068,1
261,260,-2.674325228,0.06023216248,1
261,276,-9.648257256,-4.396834373,1
261,292,-6.421408653,-9.465299606,1
261,308,-10.00835896,-1.306311846,1
261,324,-4.77194643,10.10878563,1
261,340,-8.391859055,7.707710743,1
261,356,-7.69701004,-6.391818047,1
261,372,-7.92869854,-5.398502827,1
261,388,-1.883458138,-3.598635674,1
261,404,0.3033447266,-0.006557822227,1
261,420,-5.628100872,4.550340176,1
261,436,-1.721380591,2.379972458,1
261,452,0.6507620811,0.2416381836,1
261,468,6.202562332,-0.8866119385,1
261,484,6.481893063,-5.504792213,1
261,500,3.36239624,2.615048409,1
261,516,NaN,NaN,2
261,532,7.309350967,9.081436157,1
261,548,11.42716599,16.57727814,1
261,564,12.9194479,16.35307503,1
261,580,9.847736359,18.96682358,1
261,596,13.42702103,21.66240883,1
261,612,-8.051540375,22.16793633,1
261,628,-7.88025856,20.53470993,1
261,644,-5.488665581,7.602374554,1
261,660,7.049170494,-3.054337502,1
261,676,8.143615723,-11.33787823,1
261,692,19.9902668,-9.070073128,1
261,708,16.89564323,5.711149216,1
261,724,14.80452633,-2.680244923,1
261,740,NaN,NaN,2
261,756,17.10232544,10.18648148,1
261,772,10.46688843,7.852720737,1
261,788,11.23983383,11.12231731,1
261,804,17.46692276,5.178949356,1
261,820,3.946105957,6.373922348,1
261,836,10.27524662,3.364006996,1
261,852,14.00260925,-1.92564106,1
261,868,-3.556426525,2.609801769,1
261,884,NaN,NaN,2
261,900,NaN,NaN,2
261,916,NaN,NaN,2
261,932,NaN,NaN,2
261,948,4.336353302,-9.648170471,1
261,964,5.255530834,-9.468728065,1
261,980,-0.3430970907,-4.533089638,1
261,996,9.146619797,-5.92291832,1
261,1012,12.58571911,-10.67792797,1
261,1028,9.567639351,0.233250618,1
261,1044,14.85403538,-19.95799255,1
261,1060,10.29662895,-9.740333557,1
261,1076,19.07655334,-17.11293602,1
261,1092,18.77443314,-23.54793167,1
261,1108,3.031275749,-27.74163246,1
261,1124,NaN,NaN,2
277,20,9.104320526,-8.517190933,1
277,36,0.8775053024,-13.03692055,1
277,52,5.734791279,-11.06249714,1
277,68,5.346803188,-9.542694092,1
277,84,NaN,NaN,2
277,100,1.949043036,1.799471617,1
277,116,-3.143604279,7.404596806,1
277,132,NaN,NaN,2
277,148,NaN,NaN,2
277,164,-10.87714767,10.43070984,1
277,180,-6.373649597,5.415184975,1
277,196,0.519872427,1.842630625,1
277,212,NaN,NaN,2
277,228,-4.555771351,7.572564602,1
277,244,2.042675734,7.773573875,1
277,260,-1.155405998,2.662501812,1
277,276,-3.062964201,-14.84587479,1
277,292,9.104362488,-2.870032787,1
277,308,-5.811267853,7.846729279,1
277,324,-2.315685749,13.93845367,1
277,340,-9.789392471,13.63102627,1
277,356,-16.67338562,5.261081696,1
277,372,NaN,NaN,2
277,388,-5.976144314,-0.8720788956,1
277,404,-1.365885735,1.288522005,1
277,420,-3.41831398,1.778266907,1
277,436,0.637638092,-0.773856163,1
277,452,NaN,NaN,2
277,468,11.96026707,-6.105921745,1
277,484,5.551434517,-17.95912743,1
277,500,12.68360806,1.90105772,1
277,516,9.3215065,-7.958812714,1
277,532,11.77191925,7.305667877,1
277,548,NaN,NaN,2
277,564,14.43567181,11.29628277,1
277,580,16.34134674,11.61214066,1
277,596,-0.9688959122,17.54261589,1
277,612,-4.337135792,18.82823563,1
277,628,NaN,NaN,2
277,644,-0.09543144703,11.64071465,1
277,660,8.450614929,-8.008119583,1
277,676,8.425120354,-13.09918499,1
277,692,14.12098122,3.513003349,1
277,708,20.04675293,-8.800097466,1
277,724,23.98357391,-1.649799228,1
277,740,17.4507103,11.91337299,1
277,756,13.40303326,5.321961403,1
277,772,16.57401848,11.45187378,1
277,788,16.04851723,12.0036087,1
277,804,13.34247589,11.95837975,1
277,820,11.57283401,12.31213474,1
277,836,10.15763569,6.99865818,1
277,852,-1.398872375,14.28407478,1
277,868,1.445018411,10.34479904,1
277,884,-0.2971975803,-12.50767136,1
277,900,NaN,NaN,2
277,916,NaN,NaN,2
277,932,-1.921034336,4.28458643,1
277,948,1.667417049,-3.615738869,1
277,964,-4.241747856,-9.963468552,1
277,980,NaN,NaN,2
277,996,9.464389801,-3.68214345,1
277,1012,14.41877174,-8.626003265,1
277,1028,16.12653732,-14.54700756,1
277,1044,17.26242256,-18.04932022,1
277,1060,6.293248177,-9.575990677,1
277,1076,9.505501747,-22.19971085,1
277,1092,8.95616436,-26.99188614,1
277,1108,7.069263935,-31.82509613,1
277,1124,NaN,NaN,2
293,20,-2.675456047,-1.149365425,1
293,36,4.981456757,-5.766365051,1
293,52,9.236913681,-7.010615349,1
293,68,6.492651939,-6.832372665,1
293,84,3.686558247,-4.137578011,1
293,100,-1.178001165,0.3626761436,1
293,116,-0.2971534729,-5.98406601,1
293,132,-7.007324219,12.28591156,1
293,148,NaN,NaN,2
293,164,-2.499275208,3.45558548,1
293,180,-7.67912674,-1.489923954,1
293,196,-7.365559101,0.4119606018,1
293,212,13.5935688,1.035043716,1
293,228,14.7140913,0.5387325287,1
293,244,-0.6627016068,-7.46068716,1
293,260,3.765046835,-0.3069763184,1
293,276,8.733773232,-15.81661606,1
293,292,6.955057144,-19.92293549,1
293,308,-4.473153114,3.261260033,1
293,324,-12.69256115,3.166320801,1
293,340,-0.9038538933,5.564851761,1
293,356,-10.00667381,5.221781731,1
293,372,0.5264382362,19.06189537,1
293,388,4.787874699,13.55859756,1
293,404,-1.739150763,13.9873085,1
293,420,0.4333577156,0.2835965157,1
293,436,-0.450551033,-4.288633347,1
293,452,17.6253891,-14.02668095,1
293,468,15.71745586,-10.67718792,1
293,484,17.37098312,-17.71344566,1
293,500,3.171584129,-3.74174118,1
293,516,NaN,NaN,2
293,532,11.63667107,-1.234793663,1
293,548,16.28061295,15.06049061,1
293,564,6.118919373,24.05616951,1
293,580,21.15578842,16.09305954,1
293,596,17.09298134,20.93524551,1
293,612,12.80076885,18.62577438,1
293,628,6.766905785,16.34504318,1
293,644,-0.9854090214,2.464776993,1
293,660,2.438372135,6.558755875,1
293,676,NaN,NaN,2
293,692,7.473682404,2.269904137,1
293,708,8.587832451,-4.372988224,1
293,724,13.29029655,-2.574869871,1
293,740,14.26553726,-4.248767376,1
293,756,13.8020916,18.25172615,1
293,772,22.22193718,12.8378849,1
293,788,18.08065796,9.899428368,1
293,804,15.70012379,9.163458824,1
293,820,14.12444878,18.70748138,1
293,836,3.768409729,16.42672729,1
293,852,6.328871727,19.21923065,1
293,868,1.18406105,14.26668549,1
293,884,2.85569191,0.9205560684,1
293,900,-1.040725708,4.334885597,1
293,916,NaN,NaN,2
293,932,1.75050354,2.642481804,1
293,948,-2.36839819,0.1726875305,1
293,964,4.214494705,-0.5500187874,1
293,980,0.9457005858,-0.02980041504,1
293,996,2.204913139,4.380522728,1
293,1012,NaN,NaN,2
293,1028,9.757160187,-11.83569622,1
293,1044,2.946216106,-17.8560791,1
293,1060,1.701793671,-9.113062859,1
293,1076,3.521115303,-4.329423904,1
293,1092,14.47094631,-13.86421108,1
293,1108,10.72465897,-24.51605988,1
293,1124,NaN,NaN,2
309,20,NaN,NaN,2
309,36,17.09297562,-6.321764469,1
309,52,8.218539238,-10.08989334,1
309,68,NaN,NaN,2
309,84,3.471940756,-0.5783185959,1
309,100,2.005776882,-0.9140255451,1
309,116,0.02947187424,-0.8806038499,1
309,132,3.542880058,1.300642729,1
309,148,2.828216553,4.601098061,1
309,164,4.977059364,4.742119789,1
309,180,10.42285347,5.005729675,1
309,196,16.88906097,2.07922554,1
309,212,20.80467224,0.2107245922,1
309,228,8.869448662,6.242865086,1
309,244,6.976970673,1.411137581,1
309,260,8.694932938,-19.60475159,1
309,276,NaN,NaN,2
309,292,2.549492359,-23.65634346,1
309,308,2.45421958,-16.48273087,1
309,324,-7.964857101,2.431576967,1
309,340,NaN,NaN,2
309,356,-1.01582098,11.42720222,1
309,372,3.776956558,22.11953545,1
309,388,0.3930081129,24.71526337,1
309,404,0.337793231,20.14109612,1
309,420,2.503132105,9.300302505,1
309,436,10.59495258,-15.52687931,1
309,452,2.610554695,-12.84986496,1
309,468,20.70615959,-17.7258606,1
309,484,21.73036957,-9.218165398,1
309,500,11.53916931,-13.33503056,1
309,516,2.691063881,-0.6299579144,1
309,532,6.024503708,-1.391496181,1
309,548,NaN,NaN,2
309,564,5.173700333,24.86284447,1
309,580,6.838035583,25.16203308,1
309,596,-2.058522224,14.79095936,1
309,612,8.842214584,19.05041122,1
309,628,7.148225784,15.01780033,1
309,644,-1.32246387,6.203572273,1
309,660,-1.116921425,-4.217332363,1
309,676,5.383110523,2.634029627,1
309,692,3.188412666,5.202640057,1
309,708,4.944607735,5.674103737,1
309,724,1.752412796,5.385223389,1
309,740,NaN,NaN,2
309,756,18.87974739,14.85700226,1
309,772,12.51101398,4.734343529,1
309,788,13.65029621,21.04665375,1
309,804,NaN,NaN,2
309,820,NaN,NaN,2
309,836,10.77269936,19.2624588,1
309,852,3.176229,20.77608109,1
309,868,1.447331667,-0.925204277,1
309,884,-1.973855972,-0.4754543304,1
309,900,2.275262356,2.84965682,1
309,916,-6.534823418,-2.650146008,1
309,932,0.7434415817,4.06316185,1
309,948,NaN,NaN,2
309,964,-1.448960423,0.8310455084,1
309,980,0.1385544538,0.1650751531,1
309,996,-2.819630623,-6.280402184,1
309,1012,1.265572071,6.413068771,1
309,1028,6.378742695,-6.501451492,1
309,1044,8.452971458,-6.658384323,1
309,1060,0.2496681213,-1.257822752,1
309,1076,18.15449905,-2.908695936,1
309,1092,16.9347496,-7.234789848,1
309,1108,-6.814151764,-19.42848587,1
309,1124,NaN,NaN,2
325,20,11.32876492,-3.348311901,1
325,36,1.489196777,-6.014284134,1
325,52,1.228995323,-5.12197876,1
325,68,NaN,NaN,2
325,84,3.205880165,-4.290867805,1
325,100,5.995983124,8.614498138,1
325,116,5.053701878,7.444293499,1
325,132,NaN,NaN,2
325,148,-2.132463455,-7.633454323,1
325,164,10.99105453,10.13015175,1
325,180,9.911094666,14.98054028,1
325,196,22.00174141,3.112761021,1
325,212,25.15638924,1.796830654,1
325,228,25.33363914,1.742971182,1
325,244,23.11966324,-4.13123703,1
325,260,11.16601849,-18.57680702,1
325,276,3.641228676,-23.60816193,1
325,292,7.61488533,-19.66031075,1
325,308,3.941795349,-21.1507225,1
325,324,16.14266205,-3.996253967,1
325,340,10.79551888,11.28078461,1
325,356,4.58105135,16.39420509,1
325,372,2.919761419,17.74250984,1
325,388,-0.9251618385,23.33141136,1
325,404,2.288342714,25.52079964,1
325,420,7.771082878,18.26192093,1
325,436,6.365968227,-7.045719147,1
325,452,1.947265625,-5.590675354,1
325,468,18.01030922,-14.15711975,1
325,484,21.68308258,2.040765762,1
325,500,0.8881225586,5.953621864,1
325,516,11.37761497,4.008055687,1
325,532,7.746141434,0.08286046982,1
325,548,10.0044508,5.952424049,1
325,564,NaN,NaN,2
325,580,1.201150894,22.14172745,1
325,596,-1.176172256,13.53152084,1
325,612,-8.793991089,18.57781219,1
325,628,NaN,NaN,2
325,644,NaN,NaN,2
325,660,-2.184604645,0.7446231842,1
325,676,2.633646965,6.670865059,1
325,692,-1.688591957,11.13794708,1
325,708,NaN,NaN,2
325,724,-4.452233315,8.056411743,1
325,740,-3.194834709,10.81833076,1
325,756,-1.300002575,13.20767021,1
325,772,6.192222595,13.75979137,1
325,788,8.782522202,8.025384903,1
325,804,10.0253582,6.701674461,1
325,820,10.72049141,18.20185852,1
325,836,9.284543037,18.02270508,1
325,852,3.735744476,20.09704018,1
325,868,3.173563957,-1.216500282,1
325,884,6.829349518,6.224398613,1
325,900,NaN,NaN,2
325,916,-8.703495979,0.1478308439,1
325,932,-6.850561619,0.5487732887,1
325,948,-0.5707359314,0.7959829569,1
325,964,NaN,NaN,2
325,980,10.04500198,-0.8903092146,1
325,996,5.518391609,-2.994128227,1
325,1012,3.221526384,5.493546009,1
325,1028,8.839902878,-4.885622501,1
325,1044,10.74956417,9.075973511,1
325,1060,14.73891163,10.10572815,1
325,1076,3.589655876,0.448299408,1
325,1092,8.159100533,-6.06947422,1
325,1108,-4.550908089,-13.13435364,1
325,1124,NaN,NaN,2
341,20,2.697058678,2.846412182,1
341,36,4.302732468,4.567491531,1
341,52,3.827120304,3.433664799,1
341,68,6.461950302,6.658307076,1
341,84,NaN,NaN,2
341,100,3.639796734,19.43588257,1
341,116,1.75227797,14.78620434,1
341,132,2.10398078,11.97048759,1
341,148,-2.201872349,-1.509771824,1
341,164,4.87378788,18.81748199,1
341,180,16.46068954,16.90248299,1
341,196,20.83336639,14.24030685,1
341,212,21.16649055,6.614589691,1
341,228,20.23060608,5.106531143,1
341,244,13.2317543,-2.72809124,1
341,260,13.70730019,-8.706768036,1
341,276,-0.009123802185,-15.42844582,1
341,292,-0.3360681534,-18.29567719,1
341,308,2.067411423,-17.26224518,1
341,324,18.87644958,0.08825302124,1
341,340,11.23403168,11.99638557,1
341,356,8.325325966,16.91437912,1
341,372,9.237916946,19.34433174,1
341,388,4.485627174,20.86679077,1
341,404,1.891681075,25.18566895,1
341,420,5.601768494,22.50606537,1
341,436,6.24575758,17.22026443,1
341,452,6.915644646,7.13924408,1
341,468,12.57858753,10.8062439,1
341,484,9.730000496,15.61518478,1
341,500,13.98051071,6.116617203,1
341,516,4.950089455,15.12941933,1
341,532,8.256482124,6.262366295,1
341,548,6.107188225,5.175569057,1
341,564,-11.99201679,3.56333065,1
341,580,-3.739094734,17.55153084,1
341,596,-16.2352066,9.099362373,1
341,612,-4.926727295,16.60982704,1
341,628,1.64006424,11.51844788,1
341,644,3.009034157,11.94694901,1
341,660,NaN,NaN,2
341,676,NaN,NaN,2
341,692,NaN,NaN,2
341,708,-3.307317972,1.81090641,1
341,724,-5.749909401,11.59632683,1
341,740,-2.665769577,7.853414536,1
341,756,-1.157274008,10.87678719,1
341,772,3.05002284,17.10244751,1
341,788,6.381154537,2.624563217,1
341,804,10.19125175,1.534558296,1
341,820,12.09965229,13.24234104,1
341,836,14.7926712,12.58767509,1
341,852,14.52391243,10.84555149,1
341,868,12.24670601,3.75338316,1
341,884,10.14305305,-3.552212477,1
341,900,NaN,NaN,2
341,916,-4.016357422,-2.931545734,1
341,932,-3.008435249,3.65081048,1
341,948,5.646469116,-0.2929601669,1
341,964,7.65064764,8.113722801,1
341,980,5.583418846,-2.780194521,1
341,996,6.887434959,-6.40196991,1
341,1012,13.93510818,-7.779268742,1
341,1028,11.44240761,-4.369540215,1
341,1044,8.548604012,14.49634266,1
341,1060,12.99913216,13.73338699,1
341,1076,13.99691868,-7.057405472,1
341,1092,19.31015778,-3.038571358,1
341,1108,-1.769773126,-10.03593254,1
341,1124,-23.51098251,-7.300068855,1
357,20,19.07889366,10.07353115,1
357,36,14.13227749,11.34717846,1
357,52,11.44929314,14.9622488,1
357,68,3.058609486,14.26573277,1
357,84,0.9737417698,24.16758728,1
357,100,8.760710716,21.51502991,1
357,116,-2.091488838,17.16868782,1
357,132,-2.710720062,4.449721336,1
357,148,2.974271059,20.23562241,1
357,164,2.687106371,8.12415123,1
357,180,8.144438744,21.2728653,1
357,196,15.61235237,19.35594749,1
357,212,12.16418552,20.01796722,1
357,228,17.66054535,13.78509808,1
357,244,4.909789085,1.042306423,1
357,260,7.187803268,0.1856098175,1
357,276,-1.411174774,-9.746732712,1
357,292,-0.8705992699,-14.8595686,1
357,308,8.877311707,-17.09228134,1
357,324,15.41669273,8.262887955,1
