PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 19, filenames: A:[19]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[20]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,2.514502525,-0.8202337027,1
21,36,NaN,NaN,2
21,52,NaN,NaN,2
21,68,-0.2167313099,-0.3848792911,1
21,84,-0.3203257322,0.2693369091,1
21,100,-0.1012589931,0.7895257473,1
21,116,0.3487435579,0.9387515783,1
21,132,0.7178251743,0.4147318602,1
21,148,0.4776162505,-0.2498530149,1
21,164,-2.520731449,-0.6224713326,1
21,180,NaN,NaN,2
21,196,-1.456511736,-1.117972255,1
21,212,-0.8880205154,-0.3099546432,1
21,228,-0.7285144329,0.007891118526,1
21,244,-0.6517053843,-0.151314795,1
21,260,NaN,NaN,2
21,276,NaN,NaN,2
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,NaN,NaN,2
21,340,-2.49509263,-0.5847167969,1
21,356,-1.998494625,0.2078071833,1
21,372,NaN,NaN,2
21,388,-1.277350903,0.5501424074,1
21,404,-0.3810244799,-0.4331279993,1
21,420,0.6750700474,-0.6239159703,1
21,436,0.06816002727,-0.4242143035,1
21,452,-0.7213461995,-0.3277222216,1
21,468,-0.3848745227,0.3434733748,1
21,484,-1.026480794,-0.5083651543,1
21,500,-0.7924369574,-0.8449245691,1
21,516,0.2713172436,-0.0921689868,1
21,532,1.432297111,-0.8635366559,1
21,548,0.177899003,-2.896524429,1
21,564,0.8581590652,-0.9741426706,1
21,580,3.659188271,-3.485729694,1
21,596,5.115453243,-3.013756514,1
21,612,2.627799034,-3.33198452,1
21,628,1.74906683,-2.475432873,1
21,644,4.212045193,-1.214681149,1
21,660,5.465065956,-1.560589194,1
21,676,5.175789833,-2.413362026,1
21,692,NaN,NaN,2
21,708,2.616426945,-2.31526947,1
21,724,2.845071793,-1.763651371,1
21,740,2.062906265,-1.267558932,1
21,756,1.505436659,-1.649256945,1
21,772,NaN,NaN,2
21,788,-0.6485958099,-5.197746754,1
21,804,-1.615817547,-5.481381416,1
21,820,-1.40312171,-4.307793617,1
21,836,-0.9210932851,-1.954165936,1
21,852,-2.175495148,-1.638571024,1
21,868,-3.609557629,-2.213121653,1
21,884,-4.394676208,-2.021030903,1
21,900,-3.706787109,-0.899918139,1
21,916,-2.302222729,1.160761118,1
21,932,-2.214509249,1.517595291,1
21,948,-2.54661727,1.995112181,1
21,964,NaN,NaN,2
21,980,-1.448980093,2.268142223,1
21,996,-0.1917787492,1.302285194,1
21,1012,0.8399289846,0.9713126421,1
21,1028,1.127648711,0.4276653528,1
21,1044,-0.008931279182,1.179572582,1
21,1060,1.180283546,1.231024265,1
21,1076,3.843563795,0.02209222317,1
21,1092,3.110203981,-1.570605278,1
21,1108,0.8504514694,-2.981136322,1
21,1124,NaN,NaN,2
37,20,-0.7281169891,-0.9552717805,1
37,36,NaN,NaN,2
37,52,-0.1320548356,-0.374818027,1
37,68,0.1870005131,-0.1421532631,1
37,84,0.03276401758,-0.1114264727,1
37,100,-0.4548219144,0.2481276393,1
37,116,0.4252957702,0.6763293147,1
37,132,0.5440862775,0.1335936338,1
37,148,0.05586901307,-0.5755833387,1
37,164,NaN,NaN,2
37,180,-1.425017595,-1.242560506,1
37,196,-0.9197336435,-0.5048305988,1
37,212,-1.174278498,-0.1515273452,1
37,228,NaN,NaN,2
37,244,NaN,NaN,2
37,260,NaN,NaN,2
37,276,-0.5916321278,-0.8196511269,1
37,292,-1.283368111,-1.879664183,1
37,308,-2.047050953,-1.302031517,1
37,324,-1.683828354,-0.6399767399,1
37,340,-1.100224853,-0.02580845356,1
37,356,-0.6967613697,0.1735907346,1
37,372,-0.7558569908,0.1337815821,1
37,388,-0.1170898378,0.02629965544,1
37,404,1.443259239,0.469828248,1
37,420,0.689357996,0.566190958,1
37,436,-0.3661183417,0.2295182645,1
37,452,-1.155110121,-0.1091023982,1
37,468,-1.354705334,0.264647305,1
37,484,-0.9225103855,-0.3480671346,1
37,500,0.1786113679,-0.05556973815,1
37,516,0.7800529599,-0.06283792853,1
37,532,-0.1154251099,-0.8213118315,1
37,548,NaN,NaN,2
37,564,0.6576497555,-1.718050718,1
37,580,2.966809273,-2.439076662,1
37,596,3.967178345,-2.27019453,1
37,612,3.834470987,-2.950615644,1
37,628,2.592943192,-2.731016874,1
37,644,3.150143147,-2.093879461,1
37,660,3.764746666,-1.364639521,1
37,676,4.539254665,-1.257549167,1
37,692,3.860509396,-0.5184824467,1
37,708,1.769637346,-2.068125486,1
37,724,1.993202686,-1.962599874,1
37,740,1.477576971,-1.16607666,1
37,756,NaN,NaN,2
37,772,0.1520659328,-1.340853214,1
37,788,-0.344239831,-3.592978001,1
37,804,-0.8555870056,-3.60387516,1
37,820,-1.131246448,-2.702025175,1
37,836,-0.9973601699,-1.994608045,1
37,852,-1.23467207,-1.954803228,1
37,868,-2.253756762,-1.806735516,1
37,884,-3.372677803,-1.679196358,1
37,900,-2.885991096,-0.3841024041,1
37,916,-2.067812443,1.746373892,1
37,932,-2.523361921,1.121922016,1
37,948,-1.628096342,1.801422834,1
37,964,NaN,NaN,2
37,980,-0.9076678753,2.123423576,1
37,996,-0.01916294172,1.565394998,1
37,1012,NaN,NaN,2
37,1028,NaN,NaN,2
37,1044,1.551817179,1.097442865,1
37,1060,2.02877593,1.046704769,1
37,1076,4.3910532,0.2534003258,1
37,1092,3.985432625,-0.8071748018,1
37,1108,NaN,NaN,2
37,1124,-0.1325778961,-2.397948027,1
53,20,-0.4233855009,-0.1043053865,1
53,36,-0.5766175985,-0.2289111018,1
53,52,-0.04185659066,-0.1848335862,1
53,68,0.1732276976,0.2241558731,1
53,84,0.1391742527,-0.1271595061,1
53,100,0.3251808584,-0.2867698669,1
53,116,0.08491171896,0.1739968508,1
53,132,NaN,NaN,2
53,148,NaN,NaN,2
53,164,NaN,NaN,2
53,180,-0.6865267754,-1.081917524,1
53,196,-0.4906148911,-0.2373625636,1
53,212,-0.6854026914,-0.6414828897,1
53,228,-0.7262575626,-1.038417578,1
53,244,-0.493250072,-0.589651823,1
53,260,NaN,NaN,2
