PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 61, filenames: A:[61]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[62]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.1229907274,0.3879605532,1
21,52,0.1736133099,0.3411054611,1
21,68,0.02378129959,0.1720792353,1
21,84,0.09118929505,-0.3009660542,1
21,100,-0.09065377712,-0.02756020427,1
21,116,NaN,NaN,2
21,132,-0.763898015,-0.6720721722,1
21,148,-0.6718192697,-0.375349313,1
21,164,0.1900259256,-0.2865699232,1
21,180,NaN,NaN,2
21,196,0.5924882889,0.183849439,1
21,212,0.217573002,-0.1447018385,1
21,228,0.827434659,-0.6729142666,1
21,244,NaN,NaN,2
21,260,0.4568670392,-0.2137163877,1
21,276,1.897337914,0.9542611837,1
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,2.600522518,2.548535109,1
21,340,0.4490986466,1.601842761,1
21,356,0.1415121555,0.6484577656,1
21,372,0.5392792821,0.4393969774,1
21,388,0.6534645557,0.05873876065,1
21,404,0.9311956167,-0.1847737879,1
21,420,1.02999568,-0.4025377631,1
21,436,NaN,NaN,2
21,452,1.566640139,0.3427954316,1
21,468,2.492990494,0.2772011757,1
21,484,1.967007637,-1.086389184,1
21,500,0.8085781336,0.435733676,1
21,516,-0.08886742592,-0.1765674353,1
21,532,0.2091855705,-0.8392729759,1
21,548,1.38334775,-2.27503705,1
21,564,3.409643888,-3.283459187,1
21,580,2.348949909,0.09786593914,1
21,596,NaN,NaN,2
21,612,1.250679016,-0.5935006142,1
21,628,0.9313956499,-1.610435843,1
21,644,0.3421951532,-0.9724655151,1
21,660,-0.2631544471,-0.6415126324,1
21,676,1.270537376,-0.06076082587,1
21,692,0.858895123,0.8175393343,1
21,708,0.5891863108,0.5008070469,1
21,724,0.3287546635,-0.106782794,1
21,740,NaN,NaN,2
21,756,NaN,NaN,2
21,772,0.7471536994,1.046694279,1
21,788,NaN,NaN,2
21,804,NaN,NaN,2
21,820,NaN,NaN,2
21,836,NaN,NaN,2
21,852,1.101231217,-0.06500861049,1
21,868,1.507119894,-0.4135091901,1
21,884,1.362454057,-0.4044497609,1
21,900,1.045131087,1.759511471,1
21,916,NaN,NaN,2
21,932,0.6963210106,1.015455723,1
21,948,0.7156164646,0.02709166706,1
21,964,1.734128714,0.5956101418,1
21,980,3.246781111,-0.1974499822,1
21,996,NaN,NaN,2
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,NaN,NaN,2
21,1060,NaN,NaN,2
21,1076,0.2589690685,0.2701292038,1
21,1092,-0.082015872,0.5009688735,1
21,1108,-0.01647412777,0.1140503883,1
21,1124,-0.7355542183,-0.2604326606,1
37,20,NaN,NaN,2
37,36,-0.1239192784,0.291637063,1
37,52,0.1219586581,0.3757303953,1
37,68,0.5497817993,0.08717834949,1
37,84,0.261967957,-0.007287334651,1
37,100,-0.2989617288,-0.3735544682,1
37,116,-0.1150642484,-0.9332877398,1
37,132,0.03004032373,-0.541187942,1
37,148,-0.3601641655,-0.2920849621,1
37,164,-0.1204947829,-0.3773772717,1
37,180,0.1059277058,0.2857660651,1
37,196,0.1657499075,0.7832678556,1
37,212,0.451651454,0.5922647715,1
37,228,0.897033751,0.5910727978,1
37,244,-0.4963062108,-0.06891435385,1
37,260,-0.05768218637,0.8348305225,1
37,276,0.8065040112,1.49008131,1
37,292,1.704246521,0.7251677513,1
37,308,1.699631214,0.917137146,1
37,324,1.400464296,1.777536631,1
37,340,0.6953579783,1.584320307,1
37,356,0.5361059904,1.090521336,1
37,372,1.057849407,1.025563717,1
37,388,1.399244189,-0.01204619557,1
37,404,1.481363297,-0.4338791966,1
37,420,NaN,NaN,2
37,436,1.778470516,-0.02318334579,1
37,452,1.090121746,0.851749897,1
37,468,1.366957664,-0.08895602822,1
37,484,1.350747585,-0.3607780635,1
37,500,0.2078545094,-0.1875492483,1
37,516,0.2657677531,-1.287573338,1
37,532,1.328356504,-0.7052596807,1
37,548,2.652150869,-2.288190365,1
37,564,NaN,NaN,2
37,580,NaN,NaN,2
37,596,NaN,NaN,2
37,612,0.9175546765,-0.02749252319,1
