PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 34, filenames: A:[34]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[35]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,NaN,NaN,2
21,52,NaN,NaN,2
21,68,-0.2519005537,0.5251010656,1
21,84,0.04813152552,0.1114394665,1
21,100,0.4409410357,-0.05438542366,1
21,116,0.06598120183,0.2632724047,1
21,132,-0.8035947084,0.4207283258,1
21,148,-0.9139364958,0.4694697261,1
21,164,-0.5655634403,0.4079738259,1
21,180,0.5037736297,1.021793008,1
21,196,NaN,NaN,2
21,212,0.5592396259,0.6392863393,1
21,228,NaN,NaN,2
21,244,NaN,NaN,2
21,260,1.957670212,-4.558940887,1
21,276,NaN,NaN,2
21,292,2.783902645,-3.395842075,1
21,308,1.88689971,-3.573056459,1
21,324,1.390010834,-3.745197058,1
21,340,NaN,NaN,2
21,356,0.2687722445,-6.276941776,1
21,372,-0.2797017097,-6.42423439,1
21,388,NaN,NaN,2
21,404,NaN,NaN,2
21,420,-0.9675668478,-5.33937645,1
21,436,NaN,NaN,2
21,452,0.6706339121,-2.78777957,1
21,468,NaN,NaN,2
21,484,0.1822317839,-4.230937958,1
21,500,-0.5555417538,-3.932418346,1
21,516,NaN,NaN,2
21,532,-0.4047648311,-4.115585804,1
21,548,0.08194696903,-2.080587864,1
21,564,0.9190477133,-1.758254051,1
21,580,NaN,NaN,2
21,596,0.5430696011,-0.04438352585,1
21,612,1.010575056,-1.664181352,1
21,628,NaN,NaN,2
21,644,NaN,NaN,2
21,660,NaN,NaN,2
21,676,-1.399492025,-1.788743973,1
21,692,-2.120762348,-2.429308891,1
21,708,-3.36664772,-2.334120274,1
21,724,-3.790783882,-3.334621668,1
21,740,NaN,NaN,2
21,756,NaN,NaN,2
21,772,-4.756663799,-1.009103775,1
21,788,-3.640263557,-1.822726727,1
21,804,-2.296031952,-1.319450617,1
21,820,-1.754482746,-1.421480894,1
21,836,-1.037350178,-1.718736529,1
21,852,-0.6843358278,-1.939299822,1
21,868,-1.510848999,-1.76906693,1
21,884,-1.984642267,-1.139962912,1
21,900,-2.7098279,-0.7073889971,1
21,916,-2.147572517,-1.372431993,1
21,932,-1.204728365,0.9496474266,1
21,948,-1.904987097,1.696942091,1
21,964,-3.139877796,0.2910447121,1
21,980,-2.089882374,-0.6427862048,1
21,996,-2.135302305,-1.36506021,1
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,NaN,NaN,2
21,1060,-0.847763896,-0.8568374515,1
21,1076,0.007950589061,-1.120732427,1
21,1092,0.136936903,-0.08971059322,1
21,1108,-0.6897236705,0.8886319399,1
21,1124,NaN,NaN,2
37,20,-0.3529783487,0.05346000195,1
37,36,-0.08182677627,0.7602005601,1
37,52,-0.1266602576,0.4623712301,1
37,68,NaN,NaN,2
37,84,-0.03122463822,0.3237833381,1
37,100,0.2825732529,-0.1911902279,1
37,116,0.2206854075,0.2016535103,1
37,132,-0.07648941875,0.1313192248,1
37,148,-0.2902605534,0.0305261761,1
37,164,-0.1250186563,0.1861858815,1
37,180,0.7161503434,0.2005181313,1
37,196,0.5392427444,0.5214996338,1
37,212,0.00842911005,-0.5928807259,1
37,228,0.8255580664,-3.833725214,1
37,244,0.7923163176,-5.202545643,1
37,260,1.332825422,-3.918522835,1
37,276,NaN,NaN,2
37,292,1.808407307,-3.571036339,1
37,308,1.113563299,-3.992368937,1
37,324,0.2357943356,-3.766736507,1
37,340,NaN,NaN,2
37,356,-0.6495947838,-6.140422821,1
37,372,-1.026342392,-6.779471397,1
37,388,-1.359660625,-7.397979259,1
37,404,-1.476815701,-6.877008915,1
37,420,-1.444401026,-6.081973076,1
37,436,-1.068011522,-4.998729229,1
37,452,NaN,NaN,2
37,468,0.5402215719,-3.819771767,1
37,484,1.890457869,-5.649093628,1
37,500,-0.4021220207,-4.103852272,1
37,516,-1.257648706,-4.46027565,1
37,532,-0.3628977835,-3.28468585,1
37,548,0.2945844531,-2.628738403,1
37,564,0.7360059619,-1.877261639,1
37,580,0.02618701756,-1.711915374,1
37,596,0.013741225,-2.574647903,1
