PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 83, filenames: A:[83]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[84]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.8629375696,0.2622198462,1
21,36,0.03379076719,0.1132866889,1
21,52,0.8047870994,-0.137895301,1
21,68,0.925725162,0.161075443,1
21,84,0.8114709258,0.4809122682,1
21,100,NaN,NaN,2
21,116,0.08217433095,0.3787459433,1
21,132,0.1425724477,0.1034017056,1
21,148,0.3910446167,-0.3703506291,1
21,164,NaN,NaN,2
21,180,0.3203297257,-0.6460908651,1
21,196,0.219197914,0.1457395554,1
21,212,-0.1236097813,-0.2918198407,1
21,228,NaN,NaN,2
21,244,0.1256657392,-0.65973562,1
21,260,-0.1021590009,0.009090363979,1
21,276,-0.07425427437,-0.01770868897,1
21,292,0.1485721469,0.1526831388,1
21,308,0.1450998783,-0.1972059011,1
21,324,0.2541937232,-0.4688370228,1
21,340,0.3081463277,-0.353682816,1
21,356,0.2305781543,-0.1092715859,1
21,372,0.2270247042,-0.007425785065,1
21,388,0.05649572611,-0.185536027,1
21,404,NaN,NaN,2
21,420,0.2769126296,0.2371657491,1
21,436,0.6239104867,-0.04412934184,1
21,452,0.5852302909,0.1797809303,1
21,468,0.4086366296,-0.4116960168,1
21,484,0.5176942348,-0.5105452538,1
21,500,0.1868712306,-0.4039599895,1
21,516,-0.5252857804,-0.3860207498,1
21,532,NaN,NaN,2
21,548,-0.7184784412,-0.1639335752,1
21,564,-0.1909186542,0.07928478718,1
21,580,0.1403353959,0.3014578223,1
21,596,0.1596704572,-0.1526280046,1
21,612,0.007286727428,-0.2739858031,1
21,628,NaN,NaN,2
21,644,-0.5430742502,0.2391972244,1
21,660,-0.09076294303,0.1810408235,1
21,676,0.2324171811,0.1920849532,1
21,692,0.2970126867,0.3201637268,1
21,708,0.271918267,-0.2028220743,1
21,724,0.131142661,-0.2555815876,1
21,740,-0.2286472321,-0.4431582391,1
21,756,0.01221835613,-0.2324326932,1
21,772,0.2136438191,0.266079247,1
21,788,-0.3439900577,0.2125770748,1
21,804,-0.4352738857,-0.0285140425,1
21,820,-0.2677104175,-0.01616513729,1
21,836,0.02883543819,0.2889866233,1
21,852,0.1162643582,0.7562078238,1
21,868,0.2854501903,0.5165459514,1
21,884,0.6177591681,-0.3143880069,1
21,900,0.5973286629,-0.4090788364,1
21,916,0.4688014984,0.0804797858,1
21,932,0.1840648651,0.1166028082,1
21,948,-0.2440683395,-0.3639276028,1
21,964,-0.7095278502,-0.6496181488,1
21,980,NaN,NaN,2
21,996,-0.2085904479,-1.047250509,1
21,1012,-0.3233690262,-0.2987858057,1
21,1028,-0.02340143919,-0.339451015,1
21,1044,0.05636543036,-0.1064129397,1
21,1060,0.1962945461,-0.3342808783,1
21,1076,0.2260047793,-0.3945843279,1
21,1092,0.1717151403,-0.6297438741,1
21,1108,-0.0362995863,-0.5414510369,1
21,1124,-0.3954616785,0.124597013,1
37,20,NaN,NaN,2
37,36,-0.6586098075,0.06908154488,1
37,52,0.3465270698,-0.5945259333,1
37,68,0.4411358535,-0.3785576224,1
37,84,0.19567734,0.008871793747,1
37,100,-0.01908710599,0.1547547877,1
37,116,-0.4896185994,0.2760601938,1
37,132,-0.3908469975,0.1380091906,1
37,148,-0.06644079089,0.1636568755,1
37,164,-0.1074542552,0.2570472062,1
37,180,-0.09771007299,0.06357720494,1
37,196,0.01897504926,0.4036692381,1
