PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 20, filenames: A:[20]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[21]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.2515065074,-0.3237771988,1
21,36,-0.007361799479,2.034802675,1
21,52,-0.2626532614,1.63945353,1
21,68,-0.02107477188,0.4437342882,1
21,84,0.3105793595,-0.6217901111,1
21,100,0.2044705749,-0.2855021954,1
21,116,0.02052821219,0.6924868822,1
21,132,NaN,NaN,2
21,148,-0.6580990553,1.098096371,1
21,164,0.7154517174,2.515318394,1
21,180,1.840303063,1.96349597,1
21,196,2.080546379,1.898672581,1
21,212,NaN,NaN,2
21,228,1.242626309,1.151132822,1
21,244,-0.09729006886,0.4143242836,1
21,260,-0.5790489912,0.9892446995,1
21,276,-0.2213581204,0.4611825943,1
21,292,-0.3813270926,0.7611148357,1
21,308,NaN,NaN,2
21,324,-0.4078811407,0.8111490011,1
21,340,0.4099970162,0.8352876902,1
21,356,0.9167135954,0.4142712355,1
21,372,NaN,NaN,2
21,388,NaN,NaN,2
21,404,-0.1708375812,2.317830563,1
21,420,NaN,NaN,2
21,436,NaN,NaN,2
21,452,-2.913890839,2.048756123,1
21,468,-0.903409481,3.809603453,1
21,484,NaN,NaN,2
21,500,NaN,NaN,2
21,516,-1.837867737,3.798060179,1
21,532,-2.019460678,4.441959858,1
21,548,-1.785612106,4.164642811,1
21,564,NaN,NaN,2
21,580,NaN,NaN,2
21,596,-7.653182507,8.790820122,1
21,612,-9.462609291,7.671432495,1
21,628,-8.739357948,7.434954643,1
21,644,-7.415677071,6.761920929,1
21,660,-6.985204697,6.665764809,1
21,676,NaN,NaN,2
21,692,NaN,NaN,2
21,708,NaN,NaN,2
21,724,-9.308006287,6.339237213,1
21,740,NaN,NaN,2
21,756,NaN,NaN,2
21,772,-11.26469231,9.555727959,1
21,788,NaN,NaN,2
21,804,NaN,NaN,2
21,820,-9.738178253,7.549233437,1
21,836,-9.574985504,7.168029308,1
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,-17.25189781,6.886543274,1
21,948,-3.960855961,10.2497139,1
21,964,-8.939975739,5.641604424,1
21,980,-5.364079475,6.466908455,1
21,996,-7.506947041,7.190784454,1
21,1012,-8.929802895,6.705457687,1
21,1028,-11.69650459,7.688931942,1
21,1044,-13.42229843,6.598872662,1
21,1060,-13.67637634,5.70448494,1
21,1076,-13.83695412,5.78990984,1
21,1092,-12.45084,5.823787689,1
21,1108,-11.61841011,5.005714417,1
21,1124,-11.54294205,2.997932673,1
37,20,0.4146092236,-0.9985618591,1
37,36,0.4877096117,1.204902768,1
37,52,0.142449066,1.479697466,1
37,68,-0.1131769419,0.7116393447,1
37,84,-0.06840834767,-0.1817049831,1
37,100,-0.09882697463,0.0994066,1
37,116,-0.189183116,0.6125009656,1
37,132,-0.01726210117,0.8760684729,1
37,148,0.4599791765,1.900892735,1
37,164,0.2091492116,2.349972248,1
37,180,0.5211943984,2.415933371,1
37,196,0.7975566387,2.672467947,1
37,212,NaN,NaN,2
37,228,0.96699512,1.266012549,1
37,244,-0.4581933618,0.8175060749,1
37,260,-0.3251108527,1.544546127,1
37,276,0.3844447732,1.400615454,1
37,292,0.7841137648,1.226635575,1
37,308,0.8879356384,0.7868833542,1
37,324,0.5222123265,0.8654637933,1
37,340,-0.1809402108,0.9317528009,1
