PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 28, filenames: A:[28]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[29]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.8404433727,-0.9407697916,1
21,36,0.0576633215,-0.4014924169,1
21,52,0.1716861129,-0.1497118026,1
21,68,0.02462348342,-0.4440070987,1
21,84,-0.1014682651,0.3672637939,1
21,100,-0.005182296038,0.5713993907,1
21,116,0.09232212603,0.2505963147,1
21,132,-0.4687559605,0.1511534899,1
21,148,-0.7908086181,0.6422156096,1
21,164,-0.5313477516,0.7742464542,1
21,180,-0.3429925442,0.6422109604,1
21,196,NaN,NaN,2
21,212,NaN,NaN,2
21,228,NaN,NaN,2
21,244,NaN,NaN,2
21,260,0.5124555826,-2.229643822,1
21,276,NaN,NaN,2
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,-4.503335476,-8.558280945,1
21,340,NaN,NaN,2
21,356,NaN,NaN,2
21,372,-2.228528023,-7.66371727,1
21,388,NaN,NaN,2
21,404,-2.023722649,-7.055454254,1
21,420,-1.214413404,-7.403244972,1
21,436,-3.038001537,-7.767226696,1
21,452,-4.772570133,-7.926602364,1
21,468,-3.517724991,-7.245274544,1
21,484,NaN,NaN,2
21,500,NaN,NaN,2
21,516,-2.606349945,-5.974079132,1
21,532,-0.6120603085,-5.096912861,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,-4.582910061,-6.004969597,1
21,596,-3.897225857,-5.240019321,1
21,612,NaN,NaN,2
21,628,-3.238528013,-2.812952995,1
21,644,-2.096159935,-3.762275934,1
21,660,-2.023819208,-1.688124657,1
21,676,-2.257162809,-0.6410627365,1
21,692,NaN,NaN,2
21,708,-3.06934309,-0.3736301661,1
21,724,-3.522526741,0.2069619894,1
21,740,NaN,NaN,2
21,756,-3.730363846,0.1674940586,1
21,772,-3.890523911,-0.4218976498,1
21,788,NaN,NaN,2
21,804,-2.766113281,-3.233638763,1
21,820,-1.268966913,-3.031725883,1
21,836,0.08001327515,-2.86963582,1
21,852,-2.627768517,-2.021599293,1
21,868,-5.625906944,-1.912261963,1
21,884,-4.591025352,-2.846052408,1
21,900,-2.605569363,-2.26654911,1
21,916,NaN,NaN,2
21,932,NaN,NaN,2
21,948,NaN,NaN,2
21,964,0.2738289833,-1.043245554,1
21,980,1.208490133,-0.5702795982,1
21,996,NaN,NaN,2
21,1012,NaN,NaN,2
21,1028,-1.320866346,1.92685318,1
21,1044,NaN,NaN,2
21,1060,-2.988334656,2.401854992,1
21,1076,NaN,NaN,2
21,1092,NaN,NaN,2
21,1108,-1.582510829,0.4123289585,1
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,0.4519737363,0.0134992972,1
37,52,0.1743021905,0.3091317415,1
37,68,0.04399570823,0.209474802,1
37,84,0.2519779801,0.0004113912582,1
37,100,0.4123982787,0.1471362114,1
37,116,0.2529993355,0.2456151247,1
37,132,-0.2991805971,0.5015280843,1
37,148,-0.8016198874,0.2052240372,1
37,164,-0.2428871095,-0.2447169125,1
37,180,-0.1624864936,-0.2031035125,1
37,196,-0.3539796174,0.02043997496,1
37,212,0.2173070312,-0.03034669161,1
37,228,0.4201836586,-1.095399857,1
37,244,0.7933872938,-0.4455885887,1
37,260,NaN,NaN,2
37,276,0.5606067777,1.056916237,1
37,292,-0.1391234994,-6.776787758,1
37,308,-0.9682998657,-8.368228912,1
37,324,-2.490410089,-7.843441486,1
37,340,-4.351071358,-7.488096237,1
37,356,-4.728132725,-6.941907406,1
37,372,-3.082177639,-6.844965935,1
37,388,-2.459608316,-6.80085516,1
37,404,-2.707491636,-6.982229233,1
37,420,-1.874113441,-7.110346317,1
37,436,-2.391999483,-6.979133606,1
37,452,-3.492107868,-6.822798729,1
37,468,NaN,NaN,2
37,484,NaN,NaN,2
37,500,-3.361307383,-7.819593906,1
37,516,-2.528723717,-6.335996151,1
37,532,-1.546719074,-6.202884197,1
37,548,NaN,NaN,2
37,564,-0.5832955837,-5.188168526,1
37,580,-2.692768335,-5.589020252,1
37,596,-3.282043219,-5.286663055,1
37,612,-2.3697052,-4.896275997,1
37,628,-3.588208199,-3.912928104,1
37,644,-3.201942682,-3.076440096,1
37,660,-3.985597849,-0.678856492,1
37,676,-3.006213188,-0.6544721127,1
37,692,-2.872565746,-1.676514983,1
37,708,-3.832220316,-1.428173184,1
37,724,-4.445485592,-1.0601089,1
37,740,-4.434245586,-0.5907114148,1
37,756,-3.579666615,-1.023398161,1
37,772,-2.978153944,-1.271609068,1
37,788,-3.472346067,-1.971422195,1
37,804,NaN,NaN,2
37,820,NaN,NaN,2
37,836,-5.531001568,-2.840581656,1
37,852,-4.737080097,-3.796811581,1
37,868,NaN,NaN,2
37,884,-2.201118708,-2.443922997,1
37,900,-1.161287308,-2.01827383,1
37,916,-1.504930735,-1.522452354,1
37,932,-0.221960187,-1.121447325,1
37,948,-0.6550557613,-0.7655671835,1
37,964,-0.9869903922,-0.5505293608,1
37,980,-0.4726228714,-0.1971559078,1
37,996,NaN,NaN,2
37,1012,-0.07912832499,0.6750466824,1
37,1028,NaN,NaN,2
37,1044,-2.635223866,1.879704118,1
37,1060,-2.377113342,1.967491627,1
37,1076,-2.340107441,2.499065399,1
37,1092,-2.902286053,2.075824499,1
37,1108,-2.288843632,1.676967621,1
37,1124,-1.520171285,-0.8093210459,1
53,20,0.1859463602,-0.1544558406,1
53,36,0.4200667143,0.4648276865,1
53,52,0.2903638184,0.5059301257,1
53,68,0.3439584374,0.5498718619,1
53,84,0.2123219073,0.4302006364,1
53,100,-0.004141271114,0.003712743521,1
53,116,-0.06478302926,-0.03544679284,1
53,132,-0.06120762601,0.4769472182,1
53,148,-0.2031494975,0.3829520941,1
53,164,0.04003594816,-0.0003516376019,1
53,180,0.008755385876,0.1892239451,1
53,196,-0.09364499897,-0.1181770265,1
53,212,0.1333991587,0.3118460774,1
53,228,0.2842294574,1.285470009,1
53,244,0.05109393597,1.13931787,1
53,260,0.05208560824,1.229317427,1
53,276,NaN,NaN,2
53,292,-0.3670249879,-6.869641304,1
53,308,-1.001550674,-8.332159996,1
53,324,-2.050658941,-7.575223446,1
53,340,-3.09070158,-6.980848789,1
53,356,-3.003160954,-7.01130867,1
53,372,-2.347784519,-6.733865738,1
53,388,-2.231386662,-6.565484524,1
53,404,-2.765538216,-7.008467674,1
53,420,-2.810537577,-7.738852024,1
53,436,-2.928887367,-7.612509727,1
53,452,NaN,NaN,2
53,468,-1.9991467,-6.776073933,1
53,484,-3.254353046,-7.116663933,1
53,500,NaN,NaN,2
53,516,-4.111745834,-6.849911213,1
53,532,-2.705440044,-6.829802513,1
53,548,-2.328678846,-7.9350667,1
53,564,-2.531452179,-6.46747303,1
53,580,-2.867204428,-5.613791943,1
53,596,-2.96263957,-5.345396996,1
53,612,-2.74878931,-5.377427578,1
53,628,-1.996351004,-4.728507042,1
53,644,-1.506147981,-2.940832615,1
53,660,-4.544652939,-1.018641114,1
53,676,-4.850523472,-1.05629158,1
53,692,-3.431755543,-1.979379416,1
53,708,-3.757695675,-2.338195324,1
53,724,-4.831763268,-2.070830584,1
53,740,-4.285578728,-1.856535912,1
53,756,-2.69558239,-1.95354104,1
53,772,NaN,NaN,2
53,788,-4.759716034,-2.440067291,1
53,804,-4.986771584,-2.521290302,1
53,820,-6.107795238,-1.971768737,1
53,836,-5.995126724,-1.845472097,1
53,852,-4.715313435,-3.998723745,1
53,868,-3.189415455,-3.600335836,1
53,884,-3.834767103,-4.105993271,1
53,900,-2.800098419,-2.566118717,1
53,916,-2.485697031,-1.627390385,1
53,932,-2.560384512,-1.320239544,1
53,948,-2.419504166,-0.9011622667,1
53,964,NaN,NaN,2
53,980,-1.858533978,0.1767457277,1
53,996,-1.572895288,0.2148394585,1
53,1012,-1.957364082,1.170655131,1
53,1028,NaN,NaN,2
53,1044,-2.991769314,1.923686147,1
53,1060,-2.351899147,1.48835063,1
53,1076,-2.700806618,1.240117073,1
53,1092,-3.060388327,0.9980795383,1
53,1108,-2.48324728,1.45498538,1
53,1124,-1.357832789,2.820633411,1
69,20,-0.0845400095,-0.1524192095,1
69,36,-0.1159770191,0.6491420865,1
69,52,0.0982965529,0.4949835837,1
69,68,NaN,NaN,2
69,84,NaN,NaN,2
69,100,0.2449117154,0.3256552815,1
69,116,0.03753849864,-0.1177001297,1
69,132,0.3893058598,-0.05253697932,1
69,148,0.6246842146,0.06185791641,1
69,164,0.2061613649,0.2387105972,1
69,180,0.07979771495,0.3941692412,1
69,196,-0.04664894938,0.1029920876,1
69,212,0.1667838991,0.2955377698,1
69,228,0.1686874479,0.9914603233,1
69,244,-0.1992279291,0.4348442554,1
69,260,-0.1211088002,0.6394200325,1
69,276,NaN,NaN,2
69,292,-0.1969213784,-6.564696312,1
69,308,-0.7777147889,-7.344232082,1
69,324,-1.830616593,-6.579852104,1
69,340,-2.620955467,-5.943615437,1
69,356,-2.323884487,-6.475841999,1
69,372,NaN,NaN,2
69,388,-2.129081011,-6.991199493,1
69,404,-2.870676517,-7.132488728,1
69,420,-3.631191015,-7.933667183,1
69,436,-3.816530704,-8.059756279,1
69,452,-3.239528179,-7.007237911,1
69,468,-1.800495625,-7.487160206,1
69,484,-2.449960709,-7.59767437,1
69,500,NaN,NaN,2
69,516,-5.320055962,-6.7669487,1
69,532,-4.446764946,-6.846675396,1
69,548,-4.270255089,-7.326040745,1
69,564,-3.090379953,-7.154465199,1
69,580,-2.796705484,-5.832707882,1
69,596,-2.805242062,-5.350739002,1
69,612,NaN,NaN,2
69,628,-2.668607712,-4.306256294,1
69,644,-1.156564474,-2.485084772,1
69,660,-2.287773371,-0.851151228,1
69,676,-3.763551235,-0.1824136972,1
69,692,-3.40749979,-1.096096039,1
69,708,-3.5044806,-2.370733976,1
69,724,-4.158959389,-3.046534538,1
69,740,-4.037765503,-2.330801964,1
69,756,-3.755562782,-1.683082104,1
69,772,-4.655683994,-1.69173491,1
69,788,-6.509482384,-2.235901356,1
69,804,-5.47215271,-1.7247262,1
69,820,-3.614182949,-1.026665449,1
69,836,-3.270554543,-1.757751703,1
69,852,NaN,NaN,2
69,868,-3.50676465,-3.782832861,1
69,884,-3.046872616,-3.917047024,1
69,900,-2.306910992,-2.891954422,1
69,916,-2.695062876,-2.093873262,1
69,932,-3.310593605,-2.0792799,1
69,948,-3.956326008,-1.558140635,1
69,964,-3.87177825,1.004419804,1
69,980,-3.147117615,1.391780257,1
69,996,-1.930545807,0.5365175009,1
69,1012,-1.825371981,1.543744326,1
69,1028,NaN,NaN,2
69,1044,-1.554798007,1.645387888,1
69,1060,-2.142397404,1.807121634,1
69,1076,-2.630001545,1.154160738,1
69,1092,-2.68838191,0.8014642,1
69,1108,-2.390165567,1.27463913,1
69,1124,-1.620837688,3.001449108,1
85,20,NaN,NaN,2
85,36,-0.1252245009,0.7480219603,1
85,52,0.09092217684,0.262414217,1
85,68,0.5261387825,0.7657160759,1
85,84,0.6250445843,0.9113613963,1
85,100,0.5554872751,0.3212842643,1
85,116,0.1831405759,-0.09612944722,1
85,132,0.2208215147,-0.5139819384,1
85,148,0.6085006595,-0.1113789082,1
85,164,0.3518114984,0.4633154273,1
85,180,0.1334035546,0.3810858428,1
85,196,-0.0382296592,-0.03375014663,1
85,212,0.2458150983,-0.6410533786,1
85,228,0.2365651727,-0.786729455,1
85,244,NaN,NaN,2
85,260,NaN,NaN,2
85,276,NaN,NaN,2
85,292,-0.01028442383,-6.426939487,1
85,308,-0.5282565355,-7.06671381,1
85,324,-2.095426321,-6.206326008,1
85,340,-2.674170017,-5.796363831,1
85,356,-2.417669535,-6.477232933,1
85,372,-2.254602671,-7.09125042,1
85,388,-2.032111645,-7.540431499,1
85,404,-2.277318239,-7.226686478,1
85,420,-2.435395479,-7.738480568,1
85,436,-2.923440218,-8.15968132,1
85,452,-3.774339437,-8.355442047,1
85,468,NaN,NaN,2
85,484,NaN,NaN,2
85,500,NaN,NaN,2
85,516,NaN,NaN,2
85,532,-5.80731535,-6.680385113,1
85,548,NaN,NaN,2
85,564,-3.094808578,-6.839958191,1
85,580,-3.417238474,-6.398488998,1
85,596,-3.653985977,-5.573273182,1
85,612,-3.649118662,-4.894932747,1
85,628,-3.244088173,-3.41277647,1
85,644,-2.265412569,-2.408769608,1
85,660,-2.229634285,-1.029679179,1
85,676,NaN,NaN,2
85,692,-3.478715658,-0.7388005853,1
85,708,-3.976595163,-2.731593609,1
85,724,-4.646070004,-2.539556026,1
85,740,-5.033797264,-2.006707907,1
85,756,-4.745018959,-1.874501348,1
