PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 36, filenames: A:[36]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[37]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.0534555912,-0.139373064,1
21,36,0.06869581342,0.1939430535,1
21,52,-0.09129013121,-0.3008078337,1
21,68,-0.1012612283,-0.701092124,1
21,84,-0.01862964034,0.007544398308,1
21,100,-0.2798205316,0.2674570382,1
21,116,-0.5981850028,0.2358404398,1
21,132,-0.4688678086,0.3230827451,1
21,148,0.1841360629,0.5104455948,1
21,164,0.1864359379,0.2853632569,1
21,180,0.5341293812,-0.158980608,1
21,196,0.6831941605,0.1910721362,1
21,212,NaN,NaN,2
21,228,3.25795126,-0.376490891,1
21,244,2.672884226,-0.9590299129,1
21,260,1.799212456,-1.482906818,1
21,276,1.47748065,-2.56973505,1
21,292,1.594410419,-1.996079564,1
21,308,2.109859705,-1.590560675,1
21,324,NaN,NaN,2
21,340,NaN,NaN,2
21,356,NaN,NaN,2
21,372,0.6454509497,-2.833142281,1
21,388,-0.234777689,-1.63199687,1
21,404,-0.6415750384,-1.251259804,1
21,420,-0.3223651052,-2.196079254,1
21,436,1.40999949,-2.341933012,1
21,452,NaN,NaN,2
21,468,1.975955963,-2.462963343,1
21,484,0.09497761726,-2.214220524,1
21,500,NaN,NaN,2
21,516,NaN,NaN,2
21,532,0.5017179251,-2.252555847,1
21,548,1.330508709,-1.350091696,1
21,564,NaN,NaN,2
21,580,NaN,NaN,2
21,596,-1.349684119,-0.4443695545,1
21,612,-0.5660552979,-1.294955015,1
21,628,0.3136544228,-1.937699437,1
21,644,0.6783303022,-0.9813722372,1
21,660,0.8988978863,-0.5664765835,1
21,676,-1.010982275,-0.7614268661,1
21,692,-1.626072407,-0.07938523591,1
21,708,-0.3892802,0.09318950772,1
21,724,0.3346532881,-0.05938208103,1
21,740,1.14773035,-0.1536329985,1
21,756,NaN,NaN,2
21,772,0.6261190772,-0.6951029897,1
21,788,0.07105302811,1.294902325,1
21,804,0.6082395315,1.758409381,1
21,820,0.359326005,0.0911386013,1
21,836,1.60780108,-0.4161728024,1
21,852,NaN,NaN,2
21,868,2.033741236,-0.9142458439,1
21,884,0.9810988903,-1.223263383,1
21,900,1.008287191,-1.118938208,1
21,916,0.1899425983,-0.5187608004,1
21,932,-0.4196486473,-0.1462373734,1
21,948,0.7772083282,0.2366985083,1
21,964,NaN,NaN,2
21,980,3.228562355,0.04041349888,1
21,996,1.541651487,-0.5903265476,1
21,1012,0.6566755772,-0.9938874245,1
21,1028,0.4764242172,-1.285388589,1
21,1044,1.795456767,-1.063898563,1
21,1060,3.769684315,-0.921410203,1
21,1076,4.949739933,-0.2227447033,1
21,1092,4.400845528,-0.2110908031,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,0.193406105,-0.004235163331,1
37,36,0.4756422639,-0.3917083442,1
37,52,0.4812653661,-0.7134711742,1
37,68,0.5239335895,-0.5150067806,1
37,84,-0.1365469843,-0.1318986267,1
37,100,-0.2321992069,0.1365822256,1
37,116,0.08159020543,0.1016629934,1
37,132,0.03875887394,-0.3210245371,1
37,148,0.05638269335,0.02430817485,1
37,164,-0.003277659416,0.1696853191,1
37,180,0.2409710884,-0.7740997672,1
37,196,NaN,NaN,2
37,212,NaN,NaN,2
37,228,3.20340991,-0.4450867474,1
37,244,2.470136642,-1.070381761,1
37,260,1.786911845,-2.011427164,1
37,276,1.547874451,-3.249330521,1
37,292,1.721792579,-3.007930994,1
37,308,1.889922142,-3.321388721,1
37,324,1.704885006,-2.229291439,1
37,340,0.6948725581,-3.872884035,1
37,356,0.3863507211,-3.414429903,1
37,372,-0.07509489357,-3.212872505,1
37,388,-0.3359706998,-2.935884476,1
37,404,-0.003369450569,-3.220001698,1
37,420,0.007898598909,-2.479636431,1
37,436,1.048363686,-1.657550335,1
37,452,1.157265544,-2.004240513,1
37,468,0.5548403263,-2.321827888,1
37,484,1.088406086,-2.843338251,1
37,500,0.5374020934,-3.773132801,1
37,516,0.5480153561,-3.511777639,1
37,532,1.316486001,-2.638928175,1
37,548,1.535419106,-1.589903831,1
37,564,1.808729768,-1.18342495,1
37,580,NaN,NaN,2
37,596,NaN,NaN,2
37,612,0.2267085314,-1.418991685,1
37,628,0.2323061824,-2.389592409,1
