PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 55, filenames: A:[55]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[56]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-0.5228261948,-0.1975776553,1
21,52,-0.06595140696,-0.3489649892,1
21,68,-0.1637764573,-0.04704783857,1
21,84,-0.3486686349,0.1221572906,1
21,100,-0.6209123731,-0.451639086,1
21,116,-0.515896678,-0.4076679349,1
21,132,-0.1296942085,0.2615748644,1
21,148,0.07537138462,0.4455547929,1
21,164,0.2568852603,0.2006260306,1
21,180,0.3242468834,-0.2519327402,1
21,196,0.09124533832,-0.4041445255,1
21,212,NaN,NaN,2
21,228,-2.480748415,0.1796641946,1
21,244,-1.873588085,-0.2003486753,1
21,260,NaN,NaN,2
21,276,0.8856781721,-0.2149837017,1
21,292,0.9740271568,-0.8697677851,1
21,308,0.5810922384,-2.012668371,1
21,324,NaN,NaN,2
21,340,NaN,NaN,2
21,356,NaN,NaN,2
21,372,1.681678772,-2.077108383,1
21,388,1.846910715,-2.212412119,1
21,404,1.320316792,-3.674541712,1
21,420,0.5612916946,1.60396862,1
21,436,-0.6579370499,-3.661499023,1
21,452,NaN,NaN,2
21,468,-1.265333652,-1.309122324,1
21,484,-0.2155231535,-1.012039304,1
21,500,1.260933876,1.594421268,1
21,516,NaN,NaN,2
21,532,1.400728941,0.7821333408,1
21,548,NaN,NaN,2
21,564,1.361195803,-0.5079180002,1
21,580,NaN,NaN,2
21,596,NaN,NaN,2
21,612,NaN,NaN,2
21,628,-3.881716728,2.288858175,1
21,644,-2.344412804,1.915325522,1
21,660,NaN,NaN,2
21,676,NaN,NaN,2
21,692,-0.978063345,0.8887945414,1
21,708,-2.782256126,0.7999769449,1
21,724,-1.808941126,0.9368560314,1
21,740,0.8899062872,0.2237308621,1
21,756,1.667233586,0.346336633,1
21,772,0.1904405653,-0.4914402664,1
21,788,-0.05527803302,0.4321848154,1
21,804,1.018857479,1.81498003,1
21,820,NaN,NaN,2
21,836,0.240578115,2.289507866,1
21,852,-0.5144666433,2.004671097,1
21,868,NaN,NaN,2
21,884,0.02005401254,0.02821788192,1
21,900,-0.004805572331,0.8192013502,1
21,916,-0.3184835911,-0.08540226519,1
21,932,-0.5307556987,0.1895372868,1
21,948,NaN,NaN,2
21,964,-0.8406813741,0.7844817638,1
21,980,NaN,NaN,2
21,996,-1.345602751,0.1280553341,1
21,1012,-1.713618994,0.227517724,1
21,1028,NaN,NaN,2
21,1044,NaN,NaN,2
21,1060,NaN,NaN,2
21,1076,-3.107717752,1.046967149,1
21,1092,-2.037956715,0.6499435902,1
21,1108,0.07923328876,1.747432709,1
21,1124,NaN,NaN,2
37,20,0.2616533041,0.4191119671,1
37,36,0.0273706913,0.1073195189,1
37,52,0.1794384718,-0.2036079913,1
37,68,0.1051719114,0.005733713508,1
37,84,0.06655223668,0.2495876849,1
37,100,NaN,NaN,2
37,116,-0.06792655587,-0.4892835915,1
37,132,0.3590883911,0.2793216109,1
37,148,0.3363784552,0.2029973567,1
37,164,0.1523254514,0.2486407757,1
37,180,0.2477976233,0.1339195967,1
37,196,NaN,NaN,2
37,212,-0.9299592972,0.9768878222,1
37,228,NaN,NaN,2
37,244,NaN,NaN,2
37,260,-1.328583956,0.1988084018,1
37,276,-0.2451008409,0.816249609,1
37,292,0.1969153583,0.4162250757,1
37,308,0.1356444955,-0.475676924,1
37,324,-0.3544440269,-2.610379219,1
37,340,-0.7740309834,-0.6508710384,1
37,356,-0.6720248461,-0.3252483606,1
37,372,-0.291844964,0.2798146009,1
37,388,0.07682454586,0.7553118467,1
37,404,0.4969958067,-1.019189239,1
37,420,NaN,NaN,2
37,436,-0.6030197144,-1.011099696,1
37,452,-0.9250606298,-0.2427124977,1
37,468,-0.2152937055,1.493200302,1
37,484,NaN,NaN,2
37,500,1.530186296,1.549746633,1
37,516,0.1479152441,1.483846307,1
37,532,0.6596335173,1.235403657,1
37,548,0.4809647202,0.06395846605,1
37,564,-1.297632217,-0.5937845707,1
37,580,-2.275850296,0.4765686989,1
37,596,-2.939966679,0.836430788,1
37,612,-4.339709282,1.44041872,1
