PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 21, filenames: A:[21]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[22]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-1.107735038,2.224898338,1
21,52,0.4240486622,0.6235240698,1
21,68,0.04711189866,0.7669125795,1
21,84,0.05526578426,-0.2994861603,1
21,100,NaN,NaN,2
21,116,0.07161724567,-0.832662046,1
21,132,NaN,NaN,2
21,148,NaN,NaN,2
21,164,-2.962987661,10.79428387,1
21,180,-10.40782928,10.42985344,1
21,196,NaN,NaN,2
21,212,NaN,NaN,2
21,228,-9.431181908,16.96158409,1
21,244,-9.307405472,17.01371002,1
21,260,-10.15973854,18.07102966,1
21,276,-11.30248356,18.77889442,1
21,292,-12.23587036,19.64212608,1
21,308,-12.9340744,20.54052734,1
21,324,-13.17154598,20.87120438,1
21,340,-13.54819965,20.60938835,1
21,356,-14.05575943,22.32274818,1
21,372,-13.67410469,22.68779373,1
21,388,-13.30894375,21.82456398,1
21,404,-13.95650482,23.71775436,1
21,420,-15.22444725,23.30088997,1
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,NaN,NaN,2
21,484,-13.00086689,24.19155884,1
21,500,NaN,NaN,2
21,516,NaN,NaN,2
21,532,NaN,NaN,2
21,548,NaN,NaN,2
21,564,-12.41670609,24.45529366,1
21,580,-11.45231819,20.30467224,1
21,596,NaN,NaN,2
21,612,NaN,NaN,2
21,628,-7.44270277,15.61055851,1
21,644,-3.053864002,20.00403976,1
21,660,-1.579075575,20.22397041,1
21,676,-3.569516659,20.44192505,1
21,692,-5.054171562,15.32141399,1
21,708,NaN,NaN,2
21,724,-3.596834183,13.71326637,1
21,740,-2.616875172,13.46692276,1
21,756,-1.991232157,12.94110203,1
21,772,NaN,NaN,2
21,788,NaN,NaN,2
21,804,-0.5873041153,11.10304546,1
21,820,NaN,NaN,2
21,836,NaN,NaN,2
21,852,-1.62432754,13.90099621,1
21,868,-0.4458895922,15.2147789,1
21,884,NaN,NaN,2
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,-0.5429940224,14.56430721,1
21,948,-0.1837580204,12.9710598,1
21,964,1.231489182,14.44207096,1
21,980,0.1434729099,13.50856495,1
21,996,0.7005300522,13.77609158,1
21,1012,3.144511938,12.10654068,1
21,1028,NaN,NaN,2
21,1044,4.766972542,12.38260365,1
21,1060,NaN,NaN,2
21,1076,NaN,NaN,2
21,1092,NaN,NaN,2
21,1108,6.539792538,12.90055943,1
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,-0.1556019485,-1.259795904,1
37,52,-0.1398979872,-0.3825058341,1
37,68,-0.4674443603,-0.1039480418,1
37,84,-0.4131284952,0.08496320248,1
37,100,-0.1237919331,-0.3700698614,1
37,116,0.3642263412,-0.4945220947,1
37,132,0.3216629028,-0.0742186904,1
37,148,0.5722271204,-0.3873232603,1
37,164,-4.150244236,6.760851383,1
37,180,NaN,NaN,2
37,196,-10.38108444,15.71318054,1
37,212,-10.64852333,17.16887283,1
37,228,-9.31483078,16.70776939,1
37,244,NaN,NaN,2
37,260,NaN,NaN,2
37,276,-11.59712982,18.54727364,1
37,292,NaN,NaN,2
37,308,-12.1166029,20.88228226,1
37,324,-12.45894623,20.95079994,1
37,340,-12.90429688,21.26548958,1
37,356,-13.84486771,21.08516884,1
37,372,-13.65908241,21.87265015,1
37,388,-13.18881607,22.66621399,1
37,404,-13.21686363,22.90532112,1
37,420,-14.0291729,23.61924362,1
37,436,-14.50432873,23.31803513,1
37,452,-14.00373268,22.87149239,1
37,468,-12.66436863,23.26167488,1
37,484,-13.12392235,23.09740067,1
37,500,-12.85374451,21.8970108,1
37,516,-11.99602985,22.78958511,1
37,532,-10.58273506,23.00896454,1
37,548,-10.17475986,23.66514015,1
37,564,-9.813755989,22.4307251,1
37,580,-10.30177307,20.05974579,1
37,596,NaN,NaN,2
37,612,-6.422180653,20.38339043,1
37,628,NaN,NaN,2
37,644,-3.407271385,18.67459297,1
37,660,-1.687951803,18.44519234,1
37,676,NaN,NaN,2
37,692,-3.472059727,13.97520542,1
37,708,-3.390959501,12.80350685,1
