PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 24, filenames: A:[24]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[25]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.1130826473,-0.5082534552,1
21,36,-0.2830028534,0.6185384393,1
21,52,-0.3749637902,0.3270443678,1
21,68,-0.6679444313,0.4418048859,1
21,84,-0.630094409,0.1095440984,1
21,100,-0.3729482889,-0.2008343786,1
21,116,0.1057451218,-0.4201446772,1
21,132,0.02601069212,-0.7236313224,1
21,148,-0.3810366392,-0.5711615682,1
21,164,-0.6979842186,-0.3038777113,1
21,180,NaN,NaN,2
21,196,NaN,NaN,2
21,212,0.3179951906,-0.2050526142,1
21,228,NaN,NaN,2
21,244,-0.1957478523,0.5931856632,1
21,260,-0.3353242278,0.4051198959,1
21,276,0.5201776028,1.009376287,1
21,292,0.1608326435,2.225141525,1
21,308,-0.3444450498,1.325342417,1
21,324,-0.06413918734,0.8199646473,1
21,340,0.3282237053,0.2419064045,1
21,356,NaN,NaN,2
21,372,NaN,NaN,2
21,388,-0.9665361643,-1.725023746,1
21,404,-1.47994566,-2.824301243,1
21,420,-2.097687244,-3.186695099,1
21,436,-1.612711906,-3.40251255,1
21,452,-1.386007786,-2.905663252,1
21,468,-1.433386087,-2.874459743,1
21,484,-0.5800235271,-2.943134785,1
21,500,NaN,NaN,2
21,516,-4.58604908,-5.308518887,1
21,532,-2.570476055,-1.524991751,1
21,548,-8.569452286,-4.695351601,1
21,564,NaN,NaN,2
21,580,-4.766631126,-6.376701355,1
21,596,NaN,NaN,2
21,612,-1.371197939,-2.666910172,1
21,628,-1.623791933,-5.750665188,1
21,644,1.233823776,-3.633542538,1
21,660,NaN,NaN,2
21,676,NaN,NaN,2
21,692,NaN,NaN,2
21,708,NaN,NaN,2
21,724,-5.194658279,-2.540652275,1
21,740,-2.37228775,-5.855575562,1
21,756,-4.875253677,-4.389659405,1
21,772,NaN,NaN,2
21,788,-16.02865601,-5.837738514,1
21,804,0.9546346664,-2.552721024,1
21,820,NaN,NaN,2
21,836,-5.729762554,-0.9158368111,1
21,852,NaN,NaN,2
21,868,-3.109884262,4.468614101,1
21,884,-8.019958496,2.179228783,1
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,-7.101383209,-0.1546154022,1
21,948,NaN,NaN,2
21,964,NaN,NaN,2
21,980,-4.496999264,-4.010238647,1
21,996,NaN,NaN,2
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,-12.19989395,-2.113233805,1
21,1060,-8.896903038,-1.583746433,1
21,1076,-6.284885406,-4.25208807,1
21,1092,NaN,NaN,2
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,0.3614169955,0.6706677079,1
37,52,0.230306536,0.3992305994,1
37,68,0.01914994419,0.1285321116,1
37,84,-0.2341759205,-0.2388686389,1
37,100,-0.2329402417,-0.01714476198,1
37,116,0.1534478813,-0.3473456502,1
37,132,0.1166093871,-0.4271499515,1
37,148,-0.1464277059,-0.1478631496,1
37,164,-0.1002028137,-0.1814091206,1
37,180,-0.1121695489,-0.1039178371,1
37,196,0.416415602,-0.1832877994,1
37,212,0.439391464,0.2285442054,1
37,228,0.3451890349,0.5334946513,1
37,244,-0.1388677061,-0.1559638977,1
37,260,-0.02661776915,-1.092789531,1
37,276,0.1906317174,0.04893994331,1
37,292,-0.2440446615,0.3834111691,1
37,308,0.03914984316,-0.1102814674,1
37,324,0.1663785875,0.5678269863,1
37,340,1.142996073,1.366016507,1
37,356,1.298486829,1.105084658,1
37,372,NaN,NaN,2
37,388,-1.341469169,-0.5582220554,1
37,404,-2.151608706,-2.07640481,1
37,420,-1.631940365,-2.174298286,1
37,436,NaN,NaN,2
37,452,-0.5112959146,-1.916596413,1
37,468,-1.112428308,-2.421079636,1
37,484,-1.328440189,-1.523209691,1
37,500,NaN,NaN,2
37,516,-4.201677799,-7.161557198,1
37,532,NaN,NaN,2
37,548,-4.419650555,-3.593706131,1
37,564,-4.243049622,-4.314637184,1
37,580,-4.270298958,-4.608686447,1
37,596,-2.429001808,-2.814761639,1
37,612,NaN,NaN,2
37,628,-1.275206208,-4.939179897,1
37,644,-2.400702477,-5.439701557,1
37,660,-3.501958847,-5.582587719,1
37,676,NaN,NaN,2
37,692,-4.3054142,-4.21299839,1
37,708,NaN,NaN,2
37,724,-2.394247055,-5.539672852,1
37,740,-8.647022247,-3.589813232,1
37,756,-10.77289391,-3.982555866,1
37,772,-13.48222065,-4.544196129,1
37,788,-11.01671505,-3.452795982,1
37,804,NaN,NaN,2
37,820,0.7547330856,0.7284222841,1
37,836,-4.785684586,-3.001465797,1
37,852,NaN,NaN,2
37,868,-8.401638985,-0.9938807487,1
37,884,-8.844696045,-2.26240921,1
37,900,-8.621200562,-3.034024715,1
37,916,-8.095970154,-4.138589859,1
37,932,-7.133863926,-2.249046564,1
37,948,-6.155652046,-0.1090233326,1
37,964,-5.705454826,-0.2261226177,1
37,980,-4.683854103,-1.850274801,1
37,996,-3.855680466,-3.272021532,1
37,1012,-5.505376339,-5.994659424,1
37,1028,-7.574564934,0.7131385803,1
37,1044,NaN,NaN,2
37,1060,-13.66277885,-0.6936097145,1
37,1076,-13.74568558,-1.494395852,1
37,1092,-6.378765106,-5.029336929,1
37,1108,-11.473032,-5.90922308,1
37,1124,NaN,NaN,2
53,20,0.7346658111,-0.470814079,1
53,36,-0.1028964221,0.2668666244,1
53,52,-0.03420855105,0.04605968297,1
53,68,0.1075176448,-0.2073565274,1
53,84,-0.07758955657,-0.3506399393,1
53,100,-0.2850370705,-0.1617505252,1
53,116,0.1729118824,0.2108498663,1
53,132,0.2847434878,-0.05949948728,1
53,148,0.4386363626,-0.07271178067,1
53,164,0.5798704624,-0.04402393103,1
53,180,0.2768938839,-0.6135646105,1
53,196,0.3660596013,-0.08027023077,1
53,212,0.317197293,0.6121919751,1
53,228,0.2059835345,0.4117934108,1
53,244,0.1350455135,-0.2536953688,1
53,260,0.205301106,-0.3519626558,1
53,276,0.2823827863,0.009872049093,1
53,292,0.02377954125,0.03764361143,1
53,308,0.204362005,0.5369066,1
53,324,-0.1444336176,0.550874114,1
53,340,0.3748290837,0.84882617,1
53,356,-0.6671172976,0.06626906991,1
53,372,-1.737488151,-0.4045251012,1
53,388,-1.92727828,-1.03397274,1
53,404,-3.479425907,-1.644589901,1
53,420,NaN,NaN,2
53,436,NaN,NaN,2
53,452,-1.80370903,-1.096530199,1
53,468,-1.768813729,-0.9941192865,1
53,484,NaN,NaN,2
53,500,NaN,NaN,2
53,516,-4.528731346,-7.46539259,1
53,532,-2.090144634,-2.531248093,1
53,548,-3.14782238,-3.837133169,1
53,564,-4.645308018,-5.341551781,1
53,580,-2.853286028,-3.864287376,1
53,596,-3.189718485,-4.164486408,1
53,612,-2.705136776,-4.129699707,1
53,628,-2.200980663,-5.921098709,1
53,644,NaN,NaN,2
53,660,-5.620096207,-6.946985245,1
53,676,1.032974482,5.790069103,1
53,692,-9.015323639,-3.01830411,1
53,708,NaN,NaN,2
53,724,-4.459913731,-0.2749028206,1
53,740,-5.176041603,-0.9513436556,1
53,756,-6.110321045,-4.469490051,1
53,772,-9.582654953,-3.777083397,1
53,788,-9.252971649,-2.03822875,1
53,804,-6.369326591,-0.3885694146,1
53,820,-2.172811508,-0.003225773573,1
53,836,-4.864123344,-1.795948029,1
53,852,-6.434080601,-2.754652977,1
53,868,NaN,NaN,2
