PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 44, filenames: A:[44]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[45]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.4739114046,0.3342189193,1
21,36,-0.5476810336,-0.3853309155,1
21,52,-0.3111580014,-0.7190517187,1
21,68,-0.6320880055,0.1615445316,1
21,84,0.1572607756,0.2781325281,1
21,100,0.5596132278,0.2347819209,1
21,116,0.5038172603,-0.0213176012,1
21,132,0.3104225397,0.3778514862,1
21,148,0.7664418221,0.8771313429,1
21,164,NaN,NaN,2
21,180,1.422439337,-0.6719566584,1
21,196,-0.1962076426,0.8556868434,1
21,212,-3.227484226,0.1184995174,1
21,228,-3.126772404,-0.2640633285,1
21,244,-2.721497297,-0.2054229975,1
21,260,-2.266637564,-1.720485926,1
21,276,NaN,NaN,2
21,292,-0.4172035456,-1.155237198,1
21,308,-0.1134068966,-1.452299118,1
21,324,NaN,NaN,2
21,340,-0.8704380989,-0.403024137,1
21,356,-1.08118248,0.9334614277,1
21,372,-0.6103329659,0.0818336606,1
21,388,0.1282672882,-0.9583029747,1
21,404,0.5116586685,-1.863396168,1
21,420,-2.22998476,-3.159831762,1
21,436,NaN,NaN,2
21,452,-1.376645565,-3.767121077,1
21,468,-1.610815644,-2.371964455,1
21,484,-0.9810197353,-1.734046221,1
21,500,-0.6942235231,-1.161228895,1
21,516,-0.3478981555,-0.7398751974,1
21,532,NaN,NaN,2
21,548,0.9987361431,-0.8340101838,1
21,564,-0.1809132099,0.6494787335,1
21,580,-1.117576838,1.221014738,1
21,596,-0.7664949894,2.293591976,1
21,612,-0.323145926,3.931248426,1
21,628,-0.1905878782,0.5750192404,1
21,644,-0.2224836349,0.293795228,1
21,660,0.04312610626,0.3237313628,1
21,676,-3.15769887,0.2771587372,1
21,692,-2.229767323,-0.898519516,1
21,708,NaN,NaN,2
21,724,NaN,NaN,2
21,740,0.5840983391,-1.243269205,1
21,756,-2.751349926,1.648450494,1
21,772,-3.38881731,1.42424643,1
21,788,-1.674111605,1.703372121,1
21,804,-0.633885622,4.618058205,1
21,820,1.149709225,2.784096241,1
21,836,3.208445072,3.019320488,1
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,-0.230181098,-0.2302949429,1
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,-1.52417767,0.616969943,1
21,948,-1.027465224,-0.02875995636,1
21,964,-0.3286060095,0.322029829,1
21,980,-0.3743883371,1.260193467,1
21,996,0.4563645124,2.377810001,1
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,1.476905823,1.29691267,1
21,1060,1.65999043,1.175299644,1
21,1076,1.818006039,1.62497139,1
21,1092,1.310898781,3.554088593,1
21,1108,NaN,NaN,2
21,1124,1.659339309,1.354006767,1
37,20,-0.02400508523,-0.2230571508,1
37,36,0.5333619118,-0.4567377269,1
37,52,0.386279732,-0.6089290977,1
37,68,0.2728458047,-0.02743566036,1
37,84,-0.1244835556,0.3242061138,1
37,100,-0.2428221107,0.143519938,1
37,116,-0.0004104226828,0.02378292382,1
37,132,-0.05027535558,-0.4447149038,1
37,148,0.3576664925,-0.1259776652,1
37,164,1.034228444,-0.09767746925,1
37,180,0.1987214088,0.4942311645,1
37,196,-0.7707140446,0.0945532918,1
37,212,-2.307360649,-0.1711220145,1
37,228,-2.731817484,-0.2371297479,1
37,244,-2.313425541,-0.3390855193,1
37,260,-1.840903282,-1.34632051,1
37,276,-1.578614593,-1.790094852,1
37,292,-0.8657747507,-1.089970231,1
37,308,-1.088631392,-1.052024841,1
37,324,-1.756481409,-0.2037019432,1
37,340,-0.2494475245,0.3668319285,1
37,356,-0.1033427119,0.6504517198,1
37,372,0.2659870386,0.4391114712,1
37,388,0.4986770749,0.3598864675,1
37,404,1.190289378,-0.5391385555,1
37,420,0.5131728053,-2.205427647,1
37,436,-1.103163958,-1.445119381,1
37,452,0.08456602693,-3.427520514,1
37,468,NaN,NaN,2
37,484,-0.8256393671,-2.070802212,1
37,500,-0.9004677534,-0.5729272366,1
37,516,NaN,NaN,2
37,532,-0.5407732129,-0.2051113397,1
37,548,0.5008413792,0.1205776334,1
37,564,-0.4384286702,-0.418697387,1
37,580,-1.150387526,-0.1279591918,1
37,596,NaN,NaN,2
37,612,NaN,NaN,2
37,628,-1.216454148,1.805359721,1
37,644,-0.9562276006,0.5361610651,1
37,660,-1.28374064,0.1260918975,1
37,676,-1.390137911,-0.05474123359,1
37,692,-0.6395390034,-0.4577220678,1
37,708,1.788078308,-1.3163445,1
37,724,2.573074818,-1.693353772,1
37,740,1.669890165,-1.615352035,1
37,756,-2.297027588,-0.9931272268,1
37,772,1.213996172,3.674577475,1
37,788,NaN,NaN,2
37,804,NaN,NaN,2
37,820,-0.5544567108,3.671516657,1
37,836,2.720255375,2.888231754,1
37,852,NaN,NaN,2
37,868,0.3730436563,-0.9325642586,1
