PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 95, filenames: A:[95]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[96]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.03784143925,0.1085780263,1
21,36,0.2960658669,-0.1248849183,1
21,52,0.4625759125,-0.1068350971,1
21,68,-0.2897390723,-0.3166225553,1
21,84,0.0679987371,-0.06445129216,1
21,100,0.06496037543,0.3863816857,1
21,116,-0.2487375885,0.08280818164,1
21,132,-0.144302547,-0.1785483211,1
21,148,-0.319380939,-0.1542573869,1
21,164,-0.3546500206,0.2304312736,1
21,180,-0.3798404932,0.4921193421,1
21,196,-0.1825686097,-0.1890861839,1
21,212,0.1867589355,-0.2032773942,1
21,228,-0.09606786072,0.05373031646,1
21,244,-0.07493391633,0.01739576086,1
21,260,-0.01058025658,0.2391015887,1
21,276,-0.02391409874,0.628770709,1
21,292,0.1676069498,0.4283132553,1
21,308,0.2695850432,0.1879810393,1
21,324,0.1884937286,-0.1486591697,1
21,340,0.09878742695,-0.4803171158,1
21,356,0.3507905006,0.0109732151,1
21,372,NaN,NaN,2
21,388,0.299669683,0.5281795859,1
21,404,-0.1226658821,0.4459421635,1
21,420,-0.07827818394,0.5313293934,1
21,436,-0.496819973,0.3490264118,1
21,452,-0.4954318106,-0.08726191521,1
21,468,-0.3211942911,-0.005023658276,1
21,484,-0.3279442787,0.06229561567,1
21,500,-0.06151126325,0.08968397975,1
21,516,0.0554792732,0.1380095035,1
21,532,0.1156487763,0.1584097296,1
21,548,0.2692441046,-0.043086797,1
21,564,-0.1865296364,-0.2196359187,1
21,580,0.4907941818,0.6477172375,1
21,596,0.5963417888,0.126011312,1
21,612,0.5362453461,0.1704378128,1
21,628,0.4169495106,0.1403632164,1
21,644,0.3663163781,0.1947414279,1
21,660,0.2774288058,0.2347937226,1
21,676,0.02441245317,0.2325126231,1
21,692,0.07897357643,0.1171007156,1
21,708,0.1373586655,0.1449918449,1
21,724,-0.3600447476,0.006362080574,1
21,740,-0.1514602304,-0.4980703592,1
21,756,0.3802241981,-0.705488205,1
21,772,0.7201079726,-0.7870130539,1
21,788,0.7234444022,-0.3155760765,1
21,804,0.5152416229,-0.4534075856,1
21,820,0.1374196857,-0.4166609049,1
21,836,-0.3223387003,-0.2908529639,1
21,852,-0.5195304155,-0.4473906457,1
21,868,-0.2144085914,0.07078352571,1
21,884,0.1682035923,-0.3996041417,1
21,900,0.1062594354,-0.3120405376,1
21,916,-0.4177483916,-0.2184557319,1
21,932,-0.632475853,0.149235785,1
21,948,-0.4255511761,-0.1660460979,1
21,964,0.09683915973,-0.2018759102,1
21,980,0.1996694803,-0.5220199823,1
21,996,-0.1077456772,-0.2203375399,1
21,1012,-0.1933658719,0.06031519175,1
21,1028,0.2310409546,-0.1025397778,1
21,1044,0.1606217623,0.2969200015,1
21,1060,0.3068285584,0.1560892463,1
21,1076,0.4059916437,0.4388080239,1
21,1092,0.05189442635,0.2432140559,1
21,1108,-0.0190499723,0.1019652784,1
21,1124,0.5827231407,-0.1968039274,1
37,20,0.1589861065,0.3105904758,1
37,36,0.06297655404,0.516290307,1
37,52,-0.2025178075,0.2474418581,1
37,68,-0.3941044211,0.008108846843,1
37,84,-0.1361221075,-0.06972484291,1
37,100,0.2252279222,0.1286059022,1
37,116,0.07450398058,-0.05661835521,1
37,132,-0.1321482658,-0.8232957125,1
37,148,-0.1225148439,-0.3198682666,1
37,164,-0.3026833534,0.4159442186,1
37,180,-0.3687351346,0.4202225506,1
37,196,-0.3464375436,0.05110641569,1
37,212,0.0342669338,-0.4237421751,1
37,228,0.1096900403,-0.09244738519,1
37,244,-0.1027987599,0.2614129484,1
37,260,0.2842902541,0.3705896735,1
37,276,0.2552664876,0.09588500857,1
37,292,0.2737386227,-0.01821322739,1
37,308,0.2637210786,0.2021737993,1
37,324,0.109754622,0.09928524494,1
37,340,0.06170588732,-0.2767229974,1
37,356,0.2931571603,-0.2077549398,1
37,372,0.4728705883,-0.0790085718,1
37,388,-0.08639580011,0.09583929181,1
37,404,-0.1212725341,0.1340182126,1
37,420,0.1992466152,0.3252198696,1
37,436,-0.06778597832,0.3245756328,1
37,452,-0.376511991,-0.2220151722,1
37,468,-0.2309619486,-0.5368790627,1
37,484,-0.08462178707,-0.2976557314,1
37,500,0.09563693404,0.244818598,1
37,516,0.4089726806,0.2482187748,1
37,532,0.4245818853,0.01886726171,1
37,548,0.4965217113,0.0725851357,1
37,564,-0.003866136074,0.1163440049,1
37,580,-0.1312603652,0.1039402187,1
37,596,NaN,NaN,2
37,612,0.2097988725,-0.260772109,1
37,628,0.1793256104,0.1765912175,1
37,644,-0.0544269979,0.1652936935,1
37,660,0.1821156144,0.1168332845,1
37,676,0.1847204566,0.2581284642,1
37,692,0.01249296963,0.2574883401,1
37,708,0.07272667438,0.3925548792,1
37,724,0.002874661237,0.3599123955,1
37,740,-0.2779413164,-0.355234921,1
37,756,-0.1413832605,-0.5414960384,1
37,772,0.09690150619,-0.5838221312,1
37,788,0.3469076157,-0.2897500396,1
37,804,0.3096235394,-0.2377486825,1
37,820,0.1468048692,0.01515829563,1
37,836,0.002945035696,-0.1058986932,1
