PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 81, filenames: A:[81]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[82]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.3994965255,-1.105328798,1
21,36,0.1486161351,-0.7957942486,1
21,52,0.2376526594,-0.3961076736,1
21,68,0.2227080613,-0.1120553017,1
21,84,0.007694587111,0.3092121482,1
21,100,-0.1644026935,0.0331184268,1
21,116,0.3344426751,0.1855139434,1
21,132,0.3366598487,0.4056635499,1
21,148,-0.0468929559,0.4449520111,1
21,164,-0.02280156314,0.199290067,1
21,180,0.1732942909,0.01975787804,1
21,196,-0.423504591,-0.2582583725,1
21,212,NaN,NaN,2
21,228,-0.1649293005,0.1966510266,1
21,244,-0.05948403478,-0.07330654562,1
21,260,0.2972376645,-0.2642998099,1
21,276,0.4305818379,0.06325703859,1
21,292,0.07304775715,0.6452510357,1
21,308,-0.3091830611,0.4494510889,1
21,324,-0.372495532,0.0989895165,1
21,340,-0.3359170556,-0.2652800679,1
21,356,0.3024705648,-0.3121699691,1
21,372,0.2546932697,0.2560356855,1
21,388,-0.332673043,0.5817440152,1
21,404,0.1933941245,0.2830322981,1
21,420,NaN,NaN,2
21,436,NaN,NaN,2
21,452,1.289865971,0.1377706826,1
21,468,0.2528616488,0.6187568903,1
21,484,-0.225554049,0.6339214444,1
21,500,-0.2036041617,0.2992165685,1
21,516,-0.2728405595,-0.04826903343,1
21,532,-0.3184669614,0.007933855057,1
21,548,-0.2306188345,0.4376429319,1
21,564,-0.4506845474,0.5580904484,1
21,580,-0.2696857452,0.4293686152,1
21,596,-0.2457290292,0.2963769734,1
21,612,-0.6087282896,0.02713954449,1
21,628,-0.7583379745,-0.04207423329,1
21,644,-0.3713429272,0.05127465725,1
21,660,-0.04159607738,0.18640697,1
21,676,0.2167156935,0.3719485998,1
21,692,0.1236410439,0.2030653208,1
21,708,0.04145273566,-0.1819421649,1
21,724,0.1390403211,-0.1748178899,1
21,740,-0.02160698175,-0.1216845214,1
21,756,0.1094021797,0.00789090991,1
21,772,0.5061014891,0.2667797208,1
21,788,0.3282801509,0.5676131845,1
21,804,0.05473344773,0.3189781308,1
21,820,-0.27951473,-0.2790685892,1
21,836,-0.3331499696,-0.4538212419,1
21,852,-0.2047593594,-0.4547550678,1
21,868,0.1820073873,0.1750093102,1
21,884,0.6213827133,0.1365152746,1
21,900,1.119011998,0.3491024673,1
21,916,1.241583943,-0.0319031924,1
21,932,0.4331638217,-0.2014349699,1
21,948,-0.5264689922,-0.02370636165,1
21,964,NaN,NaN,2
21,980,-1.117560029,0.5089062452,1
21,996,1.076154947,0.008829027414,1
21,1012,0.9395153522,-0.527118504,1
21,1028,1.30786407,-0.6048633456,1
21,1044,NaN,NaN,2
21,1060,0.3676519394,-0.801238656,1
21,1076,NaN,NaN,2
21,1092,0.7829748988,-0.5826025605,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,-0.01304489374,-0.03694424033,1
37,36,0.4003109634,-0.01011648774,1
37,52,-0.198982954,-0.281344682,1
37,68,-0.1342200935,-0.3039252162,1
37,84,-0.1531171203,0.3878539205,1
37,100,-0.1677048951,-0.2020740211,1
37,116,0.2125464082,-0.03209574521,1
37,132,-0.1168471873,0.5552865267,1
37,148,-0.05555658787,0.3900699615,1
37,164,-0.02011029422,0.1235469431,1
37,180,-0.09502185136,-0.04793423414,1
37,196,0.07975779474,-0.2978072762,1
37,212,NaN,NaN,2
37,228,-0.2293536216,0.0001678876579,1
