PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 37, filenames: A:[37]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[38]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,NaN,NaN,2
21,52,0.3907757998,0.2371979356,1
21,68,0.0844669342,0.2519614697,1
21,84,-0.1999247074,-0.3285600543,1
21,100,-0.2591193914,-0.906142354,1
21,116,-0.364505887,-0.1723807603,1
21,132,-0.7576801777,1.028372169,1
21,148,NaN,NaN,2
21,164,NaN,NaN,2
21,180,0.2630193233,-0.6880130768,1
21,196,NaN,NaN,2
21,212,-0.1539571285,-5.952836037,1
21,228,2.165917873,-6.576565266,1
21,244,NaN,NaN,2
21,260,2.579622746,-5.932294846,1
21,276,0.9400473833,-4.739573479,1
21,292,0.6118124723,-4.203965664,1
21,308,0.5027854443,-3.703176498,1
21,324,0.197665453,-2.575047731,1
21,340,0.4891170263,-1.227138281,1
21,356,NaN,NaN,2
21,372,-0.3124561608,-1.775905013,1
21,388,1.368486047,-6.355925083,1
21,404,NaN,NaN,2
21,420,0.9479376674,-6.769733906,1
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,0.892932415,-5.68373394,1
21,484,1.631274223,-2.240185022,1
21,500,1.829746246,-2.335135698,1
21,516,3.3037045,-3.503579617,1
21,532,NaN,NaN,2
21,548,-0.9420664907,-3.935294151,1
21,564,-0.928828001,-4.752467155,1
21,580,NaN,NaN,2
21,596,NaN,NaN,2
21,612,-1.49692297,-3.543761969,1
21,628,-0.6673214436,-1.555212498,1
21,644,NaN,NaN,2
21,660,NaN,NaN,2
21,676,NaN,NaN,2
21,692,0.09435641766,-5.008183956,1
21,708,-0.6452361941,-5.608385086,1
21,724,-0.173432827,-5.923653126,1
21,740,0.5781978369,-5.684343338,1
21,756,7.964261532,-1.91150856,1
21,772,-11.31724834,-1.117623329,1
21,788,NaN,NaN,2
21,804,-3.237555504,-0.3150067329,1
21,820,-4.404442787,-1.912199974,1
21,836,-3.759780407,0.1591949463,1
21,852,NaN,NaN,2
21,868,3.213844776,-1.309327602,1
21,884,1.948134899,-2.919011831,1
21,900,1.227686763,-4.531183243,1
21,916,0.9068952799,-4.102009773,1
21,932,1.739456296,-5.580928802,1
21,948,2.33348465,-5.611577988,1
21,964,NaN,NaN,2
21,980,0.7537381649,-4.214017391,1
21,996,-0.2166339159,-2.185246468,1
21,1012,NaN,NaN,2
21,1028,-0.1937689185,-0.08833098412,1
21,1044,0.9163797498,0.01450806856,1
21,1060,0.7203961611,-0.4983143806,1
21,1076,0.4983754158,-2.279271603,1
21,1092,-0.7224168777,-2.686885834,1
21,1108,-4.191926479,-2.32638979,1
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,0.2102225125,0.1147712618,1
37,52,0.08622527122,0.3374649882,1
37,68,-0.3068867922,0.4722895026,1
37,84,0.07219751924,0.1821279228,1
37,100,0.0580445081,-0.2794820666,1
37,116,0.05915021896,-0.2574642599,1
37,132,NaN,NaN,2
37,148,-0.6791354418,-0.6354452968,1
37,164,NaN,NaN,2
37,180,-0.05875384808,1.171964645,1
37,196,1.80695653,-4.14025116,1
37,212,0.7670356035,-4.591966629,1
37,228,2.506763935,-5.208594799,1
37,244,3.190083027,-5.577852726,1
37,260,2.503963709,-4.857361317,1
37,276,1.234443903,-4.229866028,1
37,292,1.459037542,-3.981393099,1
37,308,0.314710319,-3.288075686,1
37,324,-0.306237042,-2.932868004,1
37,340,-1.059399724,-1.898586869,1
37,356,-0.5201644897,-1.635415435,1
37,372,-0.7005678415,-2.810453653,1
37,388,0.261134088,-5.104665279,1
37,404,1.022158623,-5.731768608,1
37,420,0.8718592525,-5.480940342,1
37,436,0.6476817727,-5.175710201,1
37,452,0.3118485212,-6.350782394,1
37,468,NaN,NaN,2
37,484,NaN,NaN,2
37,500,3.800043583,-2.011590481,1
37,516,1.485466957,-3.058411121,1
37,532,-0.2211996615,-4.451684952,1
37,548,-0.4159693718,-3.946205139,1
37,564,-0.131321311,-3.616700411,1
37,580,0.1633638293,-4.298906326,1
37,596,NaN,NaN,2
37,612,-0.2257059664,-4.719615936,1
