PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 30, filenames: A:[30]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[31]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.6365852952,-0.5684533119,1
21,36,0.0219900012,-0.211963594,1
21,52,0.1884253621,-0.1941060424,1
21,68,-0.09184555709,0.3519585133,1
21,84,-0.2524616122,0.7149167657,1
21,100,-0.3987900019,0.590980649,1
21,116,-0.4265161753,0.4635045528,1
21,132,-0.3884329796,-0.2080174685,1
21,148,-0.2514229715,-0.2307917178,1
21,164,0.8834223747,0.2846524715,1
21,180,1.288216472,-0.9566781521,1
21,196,NaN,NaN,2
21,212,0.903311491,-1.806529522,1
21,228,-0.431030035,-0.1870746613,1
21,244,-0.2852939367,-0.1439981461,1
21,260,-1.018412352,-0.3176283836,1
21,276,0.367503643,-2.77080369,1
21,292,0.3734177351,-2.99646616,1
21,308,NaN,NaN,2
21,324,1.340307832,-4.463016987,1
21,340,2.357529163,-6.269489765,1
21,356,3.476557016,-6.22654438,1
21,372,2.623134375,-6.221469879,1
21,388,NaN,NaN,2
21,404,1.924060345,-6.209113121,1
21,420,NaN,NaN,2
21,436,4.376326561,-5.821044445,1
21,452,NaN,NaN,2
21,468,3.590827703,-10.0003643,1
21,484,NaN,NaN,2
21,500,5.700084686,-2.690058947,1
21,516,0.9641573429,-1.422054768,1
21,532,1.240854502,-1.981012344,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,4.520237923,-2.671268463,1
21,596,-0.9156265259,-2.894884109,1
21,612,-3.299874067,-1.697969913,1
21,628,4.452448845,0.2480876446,1
21,644,NaN,NaN,2
21,660,NaN,NaN,2
21,676,7.850949287,0.3501648307,1
21,692,1.399197578,-1.202100754,1
21,708,2.25707674,-2.098346949,1
21,724,5.140173912,-1.557835102,1
21,740,4.747695923,-0.8786039352,1
21,756,4.009408951,-0.4140248299,1
21,772,4.003819942,-0.2606088519,1
21,788,4.148528099,-1.757342815,1
21,804,4.027700901,-2.228518486,1
21,820,NaN,NaN,2
21,836,NaN,NaN,2
21,852,NaN,NaN,2
21,868,4.26961422,-1.024909616,1
21,884,4.084440231,-1.154705048,1
21,900,3.323135853,0.6752552986,1
21,916,NaN,NaN,2
