PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 50, filenames: A:[50]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[51]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-0.1945151091,-0.1455771327,1
21,52,0.04793307185,0.1594647467,1
21,68,0.2090023458,0.5335918665,1
21,84,-0.2201601565,0.5099411011,1
21,100,-0.1765931845,0.1388963312,1
21,116,0.3549368083,-0.1236060262,1
21,132,NaN,NaN,2
21,148,0.4215359688,-0.5615714788,1
21,164,0.399005115,-0.04313874245,1
21,180,0.7781028748,-0.6016663313,1
21,196,0.0978192091,-0.7043023109,1
21,212,NaN,NaN,2
21,228,NaN,NaN,2
21,244,-1.061630726,0.5878071785,1
21,260,-1.519921541,0.4929996729,1
21,276,-2.71814847,0.2525651157,1
21,292,-2.448580027,0.1775007844,1
21,308,-1.6962924,-0.03471630812,1
21,324,-0.8603150845,0.3057274818,1
21,340,-0.2803019285,0.4422830343,1
21,356,-0.131270647,0.0937089324,1
21,372,0.6444743872,0.2276093662,1
21,388,NaN,NaN,2
21,404,-0.2466481328,-0.6337985992,1
21,420,-2.217257738,0.7498763204,1
21,436,-2.88049984,-0.8917666674,1
21,452,-2.95633626,-0.8154232502,1
21,468,-2.801493168,3.125131607,1
21,484,-4.005467415,4.372754097,1
21,500,NaN,NaN,2
21,516,NaN,NaN,2
21,532,-3.125658989,1.947058201,1
21,548,-0.9520512819,1.179620981,1
21,564,-0.1196556091,1.964092612,1
21,580,NaN,NaN,2
21,596,-4.9973979,1.527347565,1
21,612,NaN,NaN,2
21,628,-9.431774139,1.326345086,1
21,644,-7.5141325,0.7314058542,1
21,660,NaN,NaN,2
21,676,-2.911531448,5.418047905,1
21,692,-6.95331192,2.353275299,1
21,708,NaN,NaN,2
21,724,NaN,NaN,2
21,740,NaN,NaN,2
21,756,-1.753441334,2.145169258,1
21,772,-1.529695034,3.340600967,1
21,788,NaN,NaN,2
21,804,NaN,NaN,2
21,820,-1.59568584,4.391335487,1
21,836,0.4040991664,6.386313438,1
21,852,NaN,NaN,2
21,868,0.2139426172,3.274190664,1
21,884,-0.8382560015,2.26953721,1
21,900,-1.34532094,3.015351534,1
21,916,NaN,NaN,2
21,932,0.6152175069,-1.993832111,1
21,948,0.6452053785,1.101452351,1
21,964,NaN,NaN,2
21,980,NaN,NaN,2
21,996,0.5471316576,3.331223011,1
21,1012,1.159144282,4.803533554,1
21,1028,NaN,NaN,2
21,1044,-1.225782633,2.498323202,1
21,1060,-1.177894592,3.853292704,1
21,1076,-0.7976430058,2.755248547,1
21,1092,-0.7398744226,3.786156416,1
21,1108,-0.4638603926,3.600237131,1
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,-0.1584972143,-0.08422810584,1
37,52,-0.1051467657,0.3637280166,1
37,68,0.6892266273,0.6045491695,1
37,84,0.3808096051,0.4418496192,1
37,100,0.04478023946,-0.01580966823,1
37,116,0.1088726148,0.2509037852,1
37,132,0.1673840284,-0.07333827019,1
37,148,0.473063767,-0.07044282556,1
37,164,0.4678648114,-0.06049577892,1
37,180,0.4568340778,0.0536313951,1
37,196,0.07666586339,-0.07075404376,1
37,212,NaN,NaN,2
37,228,NaN,NaN,2
37,244,-0.1617007256,0.629571557,1
37,260,-0.8068729639,0.05270284414,1
37,276,-0.6307098866,0.07766136527,1
37,292,-1.182568312,0.8427158594,1
37,308,-2.103736639,-0.07089084387,1
37,324,-0.6823208928,0.005690030754,1
37,340,-0.3565480709,-0.2104390115,1
37,356,-0.2913153768,0.2557256222,1
37,372,-0.04337441921,0.6469931602,1
37,388,-0.1520906687,0.2295307368,1
37,404,-0.9124997258,0.3453720212,1
37,420,NaN,NaN,2
37,436,-1.964358568,3.492050171,1
37,452,-2.066919327,4.242379189,1
37,468,-2.672354221,1.757789373,1
37,484,-1.743592739,1.538941979,1
37,500,-2.690358877,1.318174958,1
37,516,-2.880265951,1.497337103,1
37,532,-2.64117837,1.697778583,1
37,548,-1.881338596,1.244621158,1
37,564,NaN,NaN,2
37,580,-1.337746263,1.298901081,1
37,596,-2.777227402,2.173522949,1
37,612,-2.728513718,2.698273659,1
