PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 33, filenames: A:[33]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[34]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-0.5651981831,-0.6557770371,1
21,52,-0.02754759789,-0.1859164238,1
21,68,0.2518075407,-0.3250786662,1
21,84,-0.2281650901,-0.3818555474,1
21,100,-0.5745455623,-0.6195322871,1
21,116,0.1415579766,-0.6308068037,1
21,132,0.8054172993,-0.416249752,1
21,148,0.4161007404,-0.2811462879,1
21,164,0.2183104903,0.2692331076,1
21,180,NaN,NaN,2
21,196,-1.140514851,0.9290053844,1
21,212,NaN,NaN,2
21,228,NaN,NaN,2
21,244,NaN,NaN,2
21,260,3.657406092,-4.428206444,1
21,276,4.236437321,-4.142332554,1
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,NaN,NaN,2
21,340,NaN,NaN,2
21,356,1.678925753,-4.37059927,1
21,372,1.594564676,-5.23683548,1
21,388,NaN,NaN,2
21,404,NaN,NaN,2
21,420,3.5786376,-3.846174717,1
21,436,3.012300491,-4.6678195,1
21,452,NaN,NaN,2
21,468,7.854873657,-5.182885647,1
21,484,NaN,NaN,2
21,500,NaN,NaN,2
21,516,0.7038214207,-0.819122076,1
21,532,-0.4532814026,-2.784121752,1
21,548,-1.465999126,-3.444560289,1
21,564,NaN,NaN,2
21,580,-0.2674626112,-2.835867882,1
21,596,-0.3087128997,-6.365775585,1
21,612,-1.172185898,-7.362088203,1
21,628,-0.09754180908,-6.832958698,1
21,644,0.6261885166,-4.815960407,1
21,660,-0.1413788795,-3.620113134,1
21,676,NaN,NaN,2
21,692,NaN,NaN,2
21,708,NaN,NaN,2
21,724,NaN,NaN,2
21,740,0.1214734316,-3.543979883,1
21,756,-0.6579933167,-4.666902542,1
21,772,-0.9120557308,-2.85051322,1
21,788,NaN,NaN,2
21,804,0.06473517418,-2.959022522,1
21,820,-2.615145445,-2.724232674,1
21,836,-3.132836342,-2.338543177,1
21,852,NaN,NaN,2
21,868,-0.6524677873,-2.776259184,1
21,884,0.5282388926,-3.272871494,1
21,900,0.4364255071,-3.007907867,1
21,916,NaN,NaN,2
21,932,NaN,NaN,2
21,948,-0.2653750181,-3.778458118,1
21,964,NaN,NaN,2
21,980,0.576832056,-3.270380974,1
21,996,-0.1034130454,-4.29583931,1
21,1012,-0.8372600079,-4.246269226,1
21,1028,-1.298362732,-4.821090698,1
21,1044,NaN,NaN,2
21,1060,-1.199297786,-2.817289829,1
21,1076,-0.4705588818,-0.07947397232,1
21,1092,-0.0552778244,-0.5963944197,1
21,1108,-2.871722221,-6.422420979,1
21,1124,NaN,NaN,2
37,20,0.1192733943,-0.2076506913,1
37,36,NaN,NaN,2
37,52,NaN,NaN,2
37,68,NaN,NaN,2
37,84,-0.3829857707,0.5751478076,1
37,100,-0.9713993073,-0.0653437525,1
37,116,-0.4076835811,-0.1526894271,1
37,132,0.03012603521,-0.05751264095,1
37,148,0.1705109179,0.0485067293,1
37,164,0.2143266499,0.2450029254,1
37,180,-0.2261340916,0.6612998843,1
37,196,NaN,NaN,2
37,212,-0.2793546617,-0.7833076119,1
37,228,NaN,NaN,2
37,244,3.792002678,-4.812869072,1
37,260,3.672882795,-4.184993744,1
37,276,3.436607599,-3.784898758,1
37,292,3.384467125,-4.565230846,1
37,308,2.939368248,-4.437660217,1
37,324,2.299414158,-4.519739151,1
37,340,NaN,NaN,2
37,356,1.687508702,-4.593533039,1
37,372,1.595543623,-4.022013664,1
37,388,1.707515001,-4.14677,1
37,404,1.676618814,-3.673444986,1
37,420,1.786995411,-3.227882385,1
37,436,1.925328732,-3.912715912,1
37,452,2.017258644,-3.890286922,1
37,468,4.430071831,-4.224206924,1
37,484,5.499211311,-3.519330978,1
37,500,NaN,NaN,2
37,516,-1.276315689,-5.269202232,1
37,532,NaN,NaN,2
37,548,0.1356692314,-4.485827923,1
37,564,-0.3652882576,-4.653010368,1
37,580,-0.5732866526,-4.973045349,1
37,596,-0.9525780678,-6.409004211,1
37,612,0.06313407421,-7.428966999,1
37,628,NaN,NaN,2
37,644,0.3152701259,-4.275761127,1
