PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 67, filenames: A:[67]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[68]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.6311197281,-0.05649280548,1
21,36,-0.1729184985,-0.2112067342,1
21,52,-0.4832165241,0.01791620627,1
21,68,-0.6757525206,0.1358148605,1
21,84,-0.6097787023,-0.1579939723,1
21,100,-0.2863180637,-0.3226752281,1
21,116,-0.01375728846,-0.1325531602,1
21,132,0.1989758909,-0.1458496451,1
21,148,0.2218664736,0.07677441835,1
21,164,0.1238108128,-0.06360417604,1
21,180,0.2961874604,-0.1510994434,1
21,196,0.05137448013,-0.3556261361,1
21,212,0.08785624802,0.17821908,1
21,228,0.2572838068,0.6227270961,1
21,244,-0.8563421965,-0.4352504015,1
21,260,-1.338647842,-0.3804770112,1
21,276,-0.2867196798,0.8837447762,1
21,292,NaN,NaN,2
21,308,2.042247534,1.452914,1
21,324,1.176449537,3.864037752,1
21,340,NaN,NaN,2
21,356,1.252726912,1.922458172,1
21,372,1.390736818,5.111455917,1
21,388,NaN,NaN,2
21,404,2.800089836,2.525483608,1
21,420,2.254421234,-1.118827939,1
21,436,2.859752178,-2.727893353,1
21,452,1.899632931,-2.381024122,1
21,468,-0.03540182114,-1.3300035,1
21,484,0.2700418234,2.257992268,1
21,500,0.7216079235,1.683026075,1
21,516,0.1914300919,2.921998501,1
21,532,-0.4352339506,2.761727571,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,-0.5279508829,0.95137918,1
21,596,0.4675902128,1.315523863,1
21,612,NaN,NaN,2
21,628,1.978920698,-1.027807951,1
21,644,1.387156487,-1.397846222,1
21,660,1.453462362,-2.716148376,1
21,676,0.6371890903,-2.648821592,1
21,692,-0.5149297714,-3.890251637,1
21,708,-0.1175488234,-4.200410843,1
21,724,-0.04632115364,-3.066397429,1
21,740,-1.086117506,-1.48709178,1
21,756,-1.508382559,-1.509624958,1
21,772,-1.683834076,0.6060532331,1
21,788,-0.4047586918,1.926252246,1
21,804,3.029415607,1.489653826,1
21,820,0.2138960361,1.545683622,1
21,836,-1.463820815,1.271836162,1
21,852,NaN,NaN,2
21,868,2.404580593,0.5097348094,1
21,884,3.545404911,-0.1740372777,1
21,900,NaN,NaN,2
21,916,6.067751884,-0.03731274605,1
21,932,2.532718658,0.5960570574,1
21,948,NaN,NaN,2
21,964,2.38027072,-2.632188797,1
21,980,3.209326744,-4.292119026,1
21,996,NaN,NaN,2
21,1012,NaN,NaN,2
21,1028,5.015147209,-2.238836527,1
21,1044,4.970454216,-3.65425539,1
21,1060,NaN,NaN,2
21,1076,4.533960342,-2.470564842,1
21,1092,3.990004063,-1.406372309,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,0.02703484893,0.3763514757,1
37,36,NaN,NaN,2
37,52,-0.182176441,-0.0587952435,1
37,68,-0.2540580034,0.05157978833,1
37,84,-0.4713346958,-0.1374423355,1
37,100,-0.485883534,0.04816505313,1
37,116,0.1994040459,0.5646055341,1
37,132,0.08735759556,-0.1884306967,1
37,148,0.06609484553,0.02106624842,1
37,164,0.2291625738,-0.1461234391,1
37,180,0.1680126488,-0.05518185347,1
37,196,0.2508016229,-0.05185558274,1
37,212,0.3375275731,0.04342805967,1
37,228,0.2776598632,0.3543177545,1
37,244,NaN,NaN,2
37,260,NaN,NaN,2
37,276,-0.3717429042,1.101352811,1
37,292,0.1526400298,2.556904316,1
37,308,0.4277844429,5.145617485,1
37,324,0.4179062843,6.576025963,1
37,340,0.7059759498,6.718052387,1
37,356,1.214655876,6.125555515,1
37,372,2.073472977,4.91965723,1
37,388,3.296979666,5.979320049,1
37,404,NaN,NaN,2
37,420,1.789865494,0.01647627354,1
37,436,0.3861551285,0.06990242004,1
37,452,NaN,NaN,2
37,468,-0.1925550699,0.3048938513,1
37,484,-0.6312470436,1.609575272,1
37,500,1.803910613,1.486416101,1
37,516,0.9114753008,0.1728634834,1
37,532,0.07939273119,0.8071408272,1
37,548,-0.2171375751,-0.2862275243,1
37,564,-0.2310943604,0.5153250098,1
37,580,-0.4001863003,0.385232389,1
37,596,0.3228753209,0.7385665178,1
37,612,0.5095522404,0.01545126736,1
37,628,0.6913672686,-0.2456150055,1
37,644,0.4260653257,-0.7725877762,1
37,660,0.4953311086,-1.820254207,1
37,676,0.3519277871,-1.678656936,1
37,692,1.036764026,-3.394053936,1
37,708,1.280904174,-3.355142117,1
37,724,0.1891078353,-2.446929216,1
37,740,0.01599836349,-1.112966299,1
37,756,NaN,NaN,2
37,772,-0.3371316195,-0.5363157988,1
37,788,NaN,NaN,2
37,804,NaN,NaN,2
37,820,1.142380595,1.668561935,1
37,836,2.887385845,0.4019608498,1
37,852,0.5864664912,0.4685232043,1
37,868,1.986269832,-0.009049028158,1
37,884,2.964987993,-0.01053534448,1
37,900,4.007482529,-0.008673280478,1
37,916,3.833372593,-0.2839526534,1
37,932,2.31232357,-0.115041256,1
37,948,NaN,NaN,2
37,964,1.954862356,-2.141628265,1
37,980,3.491285086,-2.476308107,1
37,996,4.75316,-2.711099148,1
37,1012,4.7854743,-2.282092571,1
37,1028,4.142365932,-1.864450812,1
37,1044,4.633169174,-2.790179253,1
37,1060,5.32350111,-1.836804748,1
37,1076,4.441692829,-1.220309258,1
37,1092,4.271718025,-1.019095898,1
37,1108,5.328802109,-0.947059989,1
37,1124,3.159058332,-0.3763332367,1
53,20,0.04043747857,-0.2024368346,1
53,36,NaN,NaN,2
53,52,0.352155298,0.2044039369,1
53,68,0.01272328198,-0.05330166966,1
53,84,0.004255093634,-0.06252673268,1
53,100,-0.1611994356,0.5036424994,1
53,116,-0.1129741594,0.1481384486,1
53,132,0.000970557332,-0.008231028914,1
53,148,-0.08141347766,-0.05626435205,1
53,164,0.2037840486,-0.1704152822,1
53,180,0.2238613963,0.1322018951,1
53,196,0.1882241368,0.1102924943,1
53,212,0.06646229327,0.1407374442,1
53,228,-0.1837216914,0.105153352,1
53,244,NaN,NaN,2
53,260,NaN,NaN,2
53,276,-1.376777172,2.718887329,1
53,292,NaN,NaN,2
53,308,-0.3862632811,6.07581234,1
53,324,-0.2544916868,6.357603073,1
53,340,NaN,NaN,2
53,356,2.344501972,6.175946236,1
53,372,2.888494492,4.563298225,1
53,388,2.544574022,4.876729012,1
53,404,3.75376153,2.69157815,1
53,420,NaN,NaN,2
53,436,NaN,NaN,2
53,452,0.630687952,-1.108909369,1
53,468,0.3210189939,0.7604246736,1
53,484,0.3851659894,1.39303422,1
53,500,NaN,NaN,2
53,516,2.399017334,1.265640259,1
53,532,2.052785873,1.013193488,1
53,548,-0.05959099531,2.061758995,1
53,564,-0.1811410636,0.8786045313,1
53,580,-0.2804480791,0.1714972109,1
53,596,0.3489711881,-0.1686729193,1
53,612,1.105907083,-0.08377103508,1
53,628,NaN,NaN,2
53,644,0.6858445406,-0.7469010353,1
53,660,0.1778582335,-1.502783775,1
53,676,0.7565608621,-1.227166772,1
53,692,NaN,NaN,2
53,708,NaN,NaN,2
53,724,0.9620379806,-2.472651005,1
53,740,NaN,NaN,2
53,756,2.180269718,-2.322122812,1
53,772,2.50459671,-1.483465672,1
53,788,NaN,NaN,2
53,804,2.01556015,0.2551547885,1
53,820,NaN,NaN,2
53,836,3.577216625,-0.1885477901,1
