PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 49, filenames: A:[49]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[50]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.1351013184,-0.3669183254,1
21,36,0.7592076063,-0.1037572473,1
21,52,1.14699769,0.7426384687,1
21,68,0.3463557959,0.9887928963,1
21,84,0.7025150061,-0.03944945335,1
21,100,0.3939347863,-0.005993932486,1
21,116,-0.09336000681,0.5952659845,1
21,132,NaN,NaN,2
21,148,-0.1498241723,0.3399591446,1
21,164,-0.05979648232,-0.1518675387,1
21,180,-0.5352501869,0.2117405534,1
21,196,NaN,NaN,2
21,212,NaN,NaN,2
21,228,-0.157755971,0.8359503746,1
21,244,0.1184489727,-0.2520872951,1
21,260,NaN,NaN,2
21,276,2.239728928,-0.1210493147,1
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,1.006178737,-1.031271935,1
21,340,-1.329523325,-0.3203760386,1
21,356,-1.779672146,0.03679767251,1
21,372,-2.344941854,-0.4998052716,1
21,388,NaN,NaN,2
21,404,-0.9585944414,-0.7865002155,1
21,420,0.8548544645,2.521922827,1
21,436,NaN,NaN,2
21,452,1.323383927,3.657060146,1
21,468,0.9162225723,1.1850456,1
21,484,0.583853364,-0.8955807686,1
21,500,NaN,NaN,2
21,516,0.6264082193,-0.4143731594,1
21,532,-0.1074625403,2.009639263,1
21,548,-1.014867663,0.5376616716,1
21,564,NaN,NaN,2
21,580,-1.5101403,4.982128143,1
21,596,-4.435087204,8.773122787,1
21,612,-2.965874672,2.187212467,1
21,628,NaN,NaN,2
21,644,NaN,NaN,2
21,660,NaN,NaN,2
21,676,NaN,NaN,2
21,692,1.036833048,4.420672894,1
21,708,-3.484612703,4.812365532,1
21,724,-5.480737686,4.847509384,1
21,740,-5.424577713,4.082799435,1
21,756,-3.56838131,1.520998478,1
21,772,-4.432176113,1.517760992,1
21,788,-3.889494419,4.157797813,1
21,804,-2.952939034,2.420550346,1
