PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 35, filenames: A:[35]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[36]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.1759932935,-1.240945697,1
21,52,0.3364468217,0.2058722377,1
21,68,-0.1261723191,0.7041491866,1
21,84,0.04916840792,0.3488736153,1
21,100,0.725274086,0.3929640055,1
21,116,0.4997303784,0.5978757143,1
21,132,NaN,NaN,2
21,148,0.8352377415,1.041181087,1
21,164,0.610321641,-1.829306364,1
21,180,-0.4524065256,-0.7014417648,1
21,196,-1.450433493,0.7153939009,1
21,212,0.171856761,0.6335847378,1
21,228,NaN,NaN,2
21,244,NaN,NaN,2
21,260,2.473002911,-7.31824398,1
21,276,2.406939983,-6.700510025,1
21,292,NaN,NaN,2
21,308,NaN,NaN,2
21,324,0.4743944407,-5.939534187,1
21,340,0.5117236376,-5.087788105,1
21,356,-0.1563088298,-6.579301357,1
21,372,-0.9114735126,-6.368075371,1
21,388,-1.268824816,-5.33071661,1
21,404,-1.199321032,-6.605469227,1
21,420,0.5407834649,-4.198805809,1
21,436,NaN,NaN,2
21,452,2.350651979,-2.408813477,1
21,468,NaN,NaN,2
21,484,NaN,NaN,2
21,500,NaN,NaN,2
21,516,NaN,NaN,2
21,532,NaN,NaN,2
21,548,NaN,NaN,2
21,564,2.379981756,-5.4257164,1
21,580,1.535889149,-4.340444565,1
21,596,0.1110479236,-3.591858625,1
21,612,-0.97181952,-6.397571087,1
21,628,-0.7897737026,-6.106413364,1
21,644,-0.006213992834,-2.210713148,1
21,660,NaN,NaN,2
21,676,0.9214608073,0.08950138092,1
21,692,-0.2917963266,-0.8693885803,1
21,708,-0.6406354904,-0.8547170162,1
21,724,NaN,NaN,2
21,740,0.6921298504,-4.292692184,1
21,756,-0.1582304835,-4.579227448,1
21,772,1.526632786,-3.590088844,1
21,788,NaN,NaN,2
21,804,-1.213347435,-0.6684498787,1
21,820,NaN,NaN,2
21,836,-1.689206481,-0.2267912626,1
21,852,-0.9727139473,-1.234591365,1
21,868,-0.750685215,-1.936092615,1
21,884,0.9176857471,-2.767247438,1
21,900,NaN,NaN,2
21,916,-0.2551920414,-3.282717705,1
21,932,0.1047923565,-2.030956745,1
21,948,1.435658693,-0.8798482418,1
21,964,NaN,NaN,2
21,980,NaN,NaN,2
21,996,1.921238422,-2.38499403,1
21,1012,1.565761209,-2.392071247,1
21,1028,0.03308993578,-2.840133667,1
21,1044,-0.3424760103,-1.792785645,1
21,1060,-0.4811698198,-1.672636867,1
21,1076,-0.1231148839,-0.03305006027,1
21,1092,-0.5658072829,-0.06798994541,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,1.144817829,0.6884162426,1
37,36,-0.0323420763,-0.05045074224,1
37,52,-0.02443595976,-0.7062582374,1
37,68,-0.2803343832,-0.9238244295,1
37,84,-0.2429760098,-0.2622223496,1
37,100,0.379714489,-0.1524737775,1
37,116,0.2501615286,-0.327636987,1
37,132,0.2433946133,0.6266192198,1
37,148,0.3103752136,0.1684021652,1
37,164,0.3461095393,-0.5858170986,1
37,180,-0.1442235708,0.05582624674,1
37,196,-0.4091127515,1.099078655,1
37,212,NaN,NaN,2
37,228,NaN,NaN,2
37,244,1.640696764,-7.564156532,1
37,260,2.392947912,-7.809959888,1
37,276,2.431648493,-6.835824013,1
37,292,2.44271636,-7.00221777,1
37,308,1.779589534,-6.853011608,1
37,324,1.311859965,-5.965070248,1
37,340,1.508548141,-5.162024975,1
37,356,0.1029214263,-6.520481586,1
37,372,-0.2829218209,-5.977945328,1
37,388,-0.3836739659,-5.764339924,1
37,404,-0.435934037,-7.535538197,1
37,420,-0.07040661573,-5.776472569,1
37,436,0.6395201683,-5.323826313,1
37,452,0.7705768347,-5.112030506,1
37,468,1.563457251,-6.18133831,1
37,484,1.658671379,-5.205262184,1
37,500,2.115262032,-5.637504101,1
37,516,2.680835009,-5.624479771,1
37,532,2.193553686,-5.623416901,1
37,548,1.618393064,-5.517382145,1
37,564,1.144756436,-4.509071827,1
37,580,-0.3452357054,-3.648701906,1
37,596,0.04206004739,-3.798239231,1
