PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 66, filenames: A:[66]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[67]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.1922930479,0.05668383837,1
21,52,0.5834496617,0.3317443132,1
21,68,0.6100226045,0.1917189062,1
21,84,0.1455736458,0.02739629149,1
21,100,-0.1449598968,-0.1235218942,1
21,116,0.02514943108,-0.2312238365,1
21,132,0.1587816328,0.09466618299,1
21,148,0.1114129126,0.5297913551,1
21,164,0.4010411501,0.8662378192,1
21,180,-0.6907641888,0.3278226554,1
21,196,NaN,NaN,2
21,212,-0.4166398048,-1.092280746,1
21,228,NaN,NaN,2
21,244,NaN,NaN,2
21,260,-9.128520966,3.061652184,1
21,276,NaN,NaN,2
21,292,NaN,NaN,2
21,308,-3.764559269,-0.4223858118,1
21,324,-5.324937344,-2.249334812,1
21,340,-4.873148918,-1.64766705,1
21,356,-5.417459488,-2.11498642,1
21,372,-2.825893641,-1.606271267,1
21,388,-2.922927141,-1.9765625,1
21,404,-3.804943562,-2.528930664,1
21,420,-3.367080927,-1.91697216,1
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,-5.442493439,-2.500493288,1
21,484,-4.588260174,-2.389581203,1
21,500,-3.816066742,-4.06174469,1
21,516,-3.240499496,-4.839479446,1
21,532,-3.660432816,-1.382188201,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,-5.909846783,-2.765870571,1
21,596,-2.683249474,-1.880878448,1
21,612,NaN,NaN,2
21,628,NaN,NaN,2
21,644,-0.2965581417,-5.856072903,1
21,660,-0.817310214,-1.396381855,1
21,676,NaN,NaN,2
21,692,-1.2112602,0.112070322,1
21,708,-0.5190607309,-6.027378559,1
21,724,0.5555704832,-4.248908997,1
21,740,0.5695414543,-2.389694929,1
21,756,-0.2745869756,-2.555225372,1
21,772,0.2615031004,-6.095044136,1
21,788,0.09177270532,-7.71014595,1
21,804,1.228400707,-6.300357342,1
21,820,1.979399443,-4.58846426,1
21,836,NaN,NaN,2
21,852,-9.107589722e-05,-4.000079155,1
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,1.38574791,2.077228785,1
21,916,1.422125101,-5.802492142,1
21,932,NaN,NaN,2
21,948,NaN,NaN,2
21,964,NaN,NaN,2
21,980,NaN,NaN,2
21,996,NaN,NaN,2
21,1012,4.143597126,-5.307659149,1
21,1028,6.854978085,-7.304923058,1
21,1044,5.699990749,-8.182963371,1
21,1060,4.819379807,-5.581822395,1
21,1076,2.60705781,-4.369750977,1
21,1092,0.9397830963,-5.125890732,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,-0.3222150803,-0.3367891908,1
37,36,-0.01587774232,-0.06708836555,1
37,52,0.1682682335,-0.1717838049,1
37,68,0.2759369016,-0.152920723,1
37,84,0.39166224,-0.3201174438,1
37,100,0.2643862665,-0.3079416156,1
37,116,-0.1662987471,-0.3112851977,1
37,132,0.09918078035,0.1854989529,1
37,148,0.4186669588,0.2373440266,1
37,164,0.06121522933,-0.009117215872,1
37,180,-0.4787263274,-0.5519942045,1
37,196,-0.934386313,-0.4277418256,1
37,212,-0.400778532,-0.1006650031,1
37,228,NaN,NaN,2
37,244,NaN,NaN,2
37,260,3.121863604,0.1300733685,1
37,276,NaN,NaN,2
37,292,NaN,NaN,2
37,308,-5.362663269,-2.046566486,1
37,324,NaN,NaN,2
37,340,NaN,NaN,2
37,356,NaN,NaN,2
37,372,NaN,NaN,2
37,388,-3.667157173,-1.210797191,1
37,404,-3.760183334,-2.620946407,1
37,420,NaN,NaN,2
37,436,NaN,NaN,2
37,452,-5.373626709,-2.255496264,1
37,468,-1.22085619,-1.025327206,1
37,484,-0.5494184494,-0.8812038898,1
37,500,-1.791447163,-2.414596558,1
37,516,-2.434182167,-4.196791649,1
37,532,-3.088486433,-1.55383563,1
37,548,NaN,NaN,2
37,564,-4.209229469,-3.599975109,1
37,580,-1.854526997,-3.768821001,1
37,596,-0.7754069567,-4.736412525,1
37,612,0.5615333319,-5.424961567,1
37,628,-0.1752707958,-5.491403103,1
37,644,NaN,NaN,2
