PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 77, filenames: A:[77]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[78]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.3529110551,-0.3696358204,1
21,36,0.02731576562,0.2648087144,1
21,52,0.03937476873,0.1357517093,1
21,68,0.2867590189,0.174735263,1
21,84,0.08056277037,-0.07826593518,1
21,100,0.3669328094,0.1532111913,1
21,116,0.7108134627,-0.02145671844,1
21,132,0.9296708107,0.1560996771,1
21,148,0.7196369171,0.3602280021,1
21,164,-0.1323233843,0.1197932661,1
21,180,-0.06917530298,-0.461588949,1
21,196,0.433142364,-0.0555523634,1
21,212,0.5084939003,0.7431710958,1
21,228,NaN,NaN,2
21,244,0.624915719,-0.05737133324,1
21,260,0.2477947474,-0.4297338128,1
21,276,-0.489067018,0.5487062931,1
21,292,-0.5014534593,0.1435281634,1
21,308,-0.54201442,0.1414887011,1
21,324,-0.2343842089,0.3570211828,1
21,340,0.2815605104,-0.1552680731,1
21,356,0.275164187,-0.5492926836,1
21,372,0.1338946521,-0.1729499549,1
21,388,0.2133353949,0.1111373901,1
21,404,0.3885543644,-0.1307906806,1
21,420,0.3590063453,-0.1600136161,1
21,436,0.4662876427,-0.0706756711,1
21,452,0.1258244365,-0.3100760579,1
21,468,-0.1870931983,-0.2843063772,1
21,484,0.01117418706,0.3196211755,1
21,500,0.01566293836,0.7752468586,1
21,516,-0.1896549761,0.4319213629,1
21,532,-0.1247827411,0.5542696118,1
21,548,-0.7290536165,0.8597547412,1
21,564,-0.7243976593,0.02985018492,1
21,580,-0.2271353006,-0.4650259614,1
21,596,-0.06290185452,-0.2572764158,1
21,612,0.2135405242,0.3390987217,1
21,628,NaN,NaN,2
21,644,0.3297060728,0.2916224003,1
21,660,0.112369135,0.5870010257,1
21,676,-0.1047820747,0.4249638915,1
21,692,NaN,NaN,2
21,708,NaN,NaN,2
21,724,NaN,NaN,2
21,740,-0.8007404208,-0.4303982258,1
21,756,-0.38622123,0.06433367729,1
21,772,-0.1575297713,-0.4278995693,1
21,788,0.5677912235,-0.02060249448,1
21,804,NaN,NaN,2
21,820,NaN,NaN,2
21,836,0.2572336197,-0.1974989176,1
21,852,1.119537354,-0.4373267293,1
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,0.9943534136,3.289452553,1
21,916,NaN,NaN,2
21,932,1.044501662,4.629621506,1
21,948,1.823107719,3.545775414,1
21,964,1.043300271,4.715966225,1
21,980,NaN,NaN,2
21,996,NaN,NaN,2
21,1012,1.406656504,1.937741637,1
21,1028,1.090877533,2.817608356,1
21,1044,NaN,NaN,2
21,1060,NaN,NaN,2
21,1076,0.4664988518,0.3911906481,1
21,1092,0.08118754625,1.508845806,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,0.4808434546,-0.04030823708,1
37,36,0.3769898415,0.01540291309,1
37,52,0.2664818764,0.1189051419,1
37,68,0.2105654627,0.3300399184,1
37,84,0.1014914289,-0.01586526632,1
37,100,0.235212639,-0.3127576709,1
37,116,0.3828229904,-0.03345029056,1
37,132,0.2736771703,0.2955692112,1
37,148,0.05652600527,0.2107822299,1
37,164,0.2017586678,-0.1698435396,1
37,180,-0.04464769363,-0.3506835103,1
37,196,-0.2655488551,-0.2347207665,1
37,212,0.3012815118,0.5682007074,1
37,228,0.7047799826,0.2624059618,1
37,244,0.6009533405,-0.417988658,1
37,260,0.2171937078,-0.2785477042,1
37,276,-0.1942945123,0.5001023412,1
37,292,-0.485016197,0.2867174447,1
37,308,-0.3407798707,0.05053470284,1
37,324,-0.006196573377,0.2758200467,1
37,340,0.02065216005,-0.2058956027,1
37,356,0.1098952442,-0.4525181353,1
37,372,0.2953285873,-0.2883289754,1
37,388,0.033335682,-0.2159621716,1
37,404,-0.3025161028,-0.1355110705,1
37,420,0.0008642747998,0.3137316108,1
37,436,0.2699804604,0.2499327958,1
37,452,0.06046820432,-0.1138045862,1
37,468,-0.3912219107,-0.2521635592,1
37,484,-0.13542597,0.1551205814,1
37,500,0.1817680746,0.1291761845,1
37,516,-0.2103118598,0.1826144457,1
37,532,-0.4310710132,0.6653923988,1
37,548,-0.5961225033,0.5488468409,1
37,564,-0.3863258958,0.06108366698,1
37,580,-0.08134591579,0.05244904757,1
37,596,-0.01778021455,-0.1043818966,1
37,612,-0.00553406775,0.08054868877,1
37,628,0.3345746398,0.2966523468,1
37,644,0.1012161374,0.2681705356,1
37,660,-0.2043886781,0.5479459167,1
37,676,0.07405774295,0.4011793733,1
37,692,0.217236802,0.2067899555,1
37,708,0.3757256567,-0.07267922163,1
37,724,0.3188969791,-0.7174935937,1
37,740,NaN,NaN,2
37,756,0.3070686162,-0.1477566361,1
37,772,0.3250715435,-0.3077377677,1
37,788,0.2497914135,0.2869835794,1
37,804,0.2101964653,0.3659553826,1
37,820,-0.005284518003,1.037563324,1
37,836,0.3105570674,0.8029744625,1
37,852,0.6020816565,-0.3951178193,1
37,868,0.3336194754,-0.4801428914,1
37,884,0.4615559578,0.963389039,1
37,900,0.1549982131,1.856761217,1
37,916,0.1246182919,2.549366951,1
37,932,0.7509296536,1.911230206,1
37,948,0.9513545632,1.558637619,1
37,964,0.2645587027,4.779852867,1
37,980,0.06154990196,3.226024866,1
37,996,NaN,NaN,2
37,1012,NaN,NaN,2
37,1028,1.633841038,-0.2559413016,1
37,1044,NaN,NaN,2
37,1060,1.1568681,-0.1162406206,1
37,1076,1.311467171,0.5167008638,1
37,1092,1.044704676,0.245206356,1
37,1108,0.497648716,1.709231019,1
37,1124,-1.494300604,1.077289343,1
53,20,0.7152627707,0.1168329716,1
53,36,0.3158728778,0.08440053463,1
53,52,0.181625843,-0.1047397852,1
53,68,-0.427256465,0.1266445965,1
53,84,-0.3737877011,0.3920773566,1
53,100,0.06806659698,-0.09078039974,1
53,116,0.2388360798,-0.05491669476,1
53,132,0.001108646393,0.09308092296,1
53,148,-0.2979996204,0.06330224872,1
53,164,-0.2148398906,0.04178789258,1
53,180,-0.1594166458,-0.2895096838,1
53,196,-0.4574061632,-0.1900119185,1
53,212,0.05095796287,0.3577943742,1
53,228,0.5550051928,0.0330510065,1
53,244,0.4923931956,0.08918406069,1
53,260,0.2147929072,-0.4121900499,1
53,276,0.02590158582,-0.01192504913,1
53,292,-0.01737500727,0.3109480143,1
53,308,0.1538124979,0.1137446314,1
53,324,0.3193125129,0.2609703243,1
53,340,-0.003638982773,0.1971782595,1
53,356,-0.05677002668,0.02481594682,1
53,372,0.1547947824,0.1131716818,1
53,388,-0.07277496159,0.03348038346,1
53,404,-0.3141032457,0.1164357811,1
53,420,-0.182930544,0.5635048151,1
53,436,-0.02353689075,0.6353285909,1
53,452,-0.1411850899,0.2718169987,1
53,468,-0.3080878258,-0.3059056103,1
53,484,-0.03066758811,0.218598783,1
53,500,0.1001910567,-0.3223986328,1
53,516,0.004310041666,-0.3641501367,1
53,532,-0.5003492832,0.003050096333,1
53,548,-0.3977956772,0.1700951755,1
53,564,0.08935970068,0.3542859852,1
53,580,-0.01249791682,0.2724480331,1
53,596,0.02198863402,-0.1610597223,1
53,612,-0.01157476008,-0.1323907077,1
53,628,-0.08836880326,0.2271561921,1
53,644,0.3187521398,0.5208901763,1
53,660,0.03962271661,0.4125996232,1
53,676,0.01930359006,0.02323918045,1
53,692,0.2562690675,-0.08887864649,1
53,708,0.4246265888,-0.5105258822,1
53,724,NaN,NaN,2
53,740,NaN,NaN,2
53,756,0.4315710962,0.4413788021,1
53,772,0.5448291302,0.1848124564,1
53,788,0.2544438243,0.3153514266,1
53,804,-0.08157858253,0.479380995,1
53,820,-0.3162727952,0.02935162187,1
53,836,-0.5202925205,0.1867426932,1
53,852,NaN,NaN,2
53,868,0.8176653385,0.2786478698,1
53,884,0.8326899409,0.6447497606,1
53,900,NaN,NaN,2
53,916,0.9994375706,1.056744814,1
53,932,0.2696396112,0.4698484838,1
53,948,-0.1385613233,0.9465618134,1
53,964,-0.2082681358,2.372151852,1
53,980,-0.01661217213,2.075204372,1
53,996,0.258761853,0.8636412621,1
53,1012,0.7605996132,0.4195790887,1
53,1028,NaN,NaN,2
53,1044,NaN,NaN,2
53,1060,1.86540103,-0.4996279478,1
53,1076,1.596882582,-0.1410410404,1
53,1092,NaN,NaN,2
53,1108,NaN,NaN,2
53,1124,1.852385998,-0.909209013,1
69,20,0.1456352472,-0.0424516201,1
69,36,-0.1174446493,-0.194384262,1
69,52,-0.2052627057,-0.1516160071,1
69,68,-0.648725152,-0.09544950724,1
69,84,-0.2633624673,0.2602884769,1
69,100,NaN,NaN,2
69,116,-0.0827357471,-0.1489672512,1
69,132,-0.2396627516,-0.4171060622,1
69,148,-0.2828390002,-0.495485276,1
69,164,-0.1692602783,-0.2538919449,1
69,180,-0.2012168765,-0.3846673071,1
69,196,-0.3162772059,-0.06047997624,1
69,212,-0.2251017988,0.1098675132,1
69,228,0.113525331,-0.09194593132,1
69,244,0.323635757,0.04161673039,1
69,260,0.4262821972,-0.3792527318,1
69,276,0.5106158853,-0.1557688415,1
69,292,0.2742568254,0.03259664401,1
69,308,-0.06824460626,-0.0105266422,1
69,324,0.06485170126,0.1412900984,1
69,340,0.09564769268,0.1289200485,1
69,356,NaN,NaN,2
69,372,0.1143625677,0.3966445625,1
69,388,0.09550131857,0.1519105136,1
69,404,-0.0880369693,0.005554154515,1
69,420,-0.5054763556,0.02110220492,1
69,436,-0.2948436439,0.4890326262,1
69,452,-0.2408999503,0.1080295593,1
69,468,-0.2280118167,-0.6963272691,1
69,484,-0.2449733615,-0.5774441957,1
69,500,-0.6291245818,-0.1933353245,1
69,516,-0.7658131123,-0.2467357218,1
69,532,-0.4805629849,-0.07992756367,1
69,548,0.002660319209,0.1445330977,1
69,564,0.01652866602,0.1880604923,1
69,580,-0.07440789044,0.08022175729,1
69,596,-0.1204123497,-0.1570001543,1
69,612,-0.2451454699,-0.1965222359,1
69,628,-0.3380554914,0.105327487,1
69,644,0.3451423049,0.1775505245,1
69,660,NaN,NaN,2
69,676,-0.03477760404,-0.3586556911,1
69,692,0.4146350622,-0.4575726092,1
69,708,0.04745471478,-0.4490025342,1
69,724,NaN,NaN,2
69,740,NaN,NaN,2
69,756,0.3055253327,0.3730383813,1
69,772,0.436613977,0.4623708725,1
69,788,0.5051032901,0.4071818888,1
69,804,0.4592658877,0.4982749224,1
