PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 68, filenames: A:[68]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[69]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,1.039089561,0.3653313518,1
21,36,0.7440732718,0.2525200248,1
21,52,0.1761846542,-0.2477600276,1
21,68,0.4249607325,-0.4182831347,1
21,84,0.396730423,-0.08596043289,1
21,100,-0.05443501472,0.2176579237,1
21,116,0.02846211195,0.4408187568,1
21,132,-0.1198385358,0.5555138588,1
21,148,-0.004646807909,0.2589141726,1
21,164,-0.236636132,0.01147915423,1
21,180,-0.8156678677,0.2116808295,1
21,196,-0.8784542084,-0.06834609807,1
21,212,-0.1332536936,-0.8579264283,1
21,228,-0.2250460982,-0.7471433878,1
21,244,0.1873320341,-0.3192996979,1
21,260,0.300195992,-0.04786062241,1
21,276,-0.1446801424,0.2748065889,1
21,292,0.1414525509,-0.004525303841,1
21,308,0.0565122366,-0.56658113,1
21,324,0.6213667393,-0.2940675616,1
21,340,NaN,NaN,2
21,356,-0.2569770515,-0.330545783,1
21,372,-0.1726396531,0.2578548789,1
21,388,-0.696664989,0.8384004831,1
21,404,NaN,NaN,2
21,420,NaN,NaN,2
21,436,-0.8806760311,-1.333271146,1
21,452,1.867445946,-0.779091239,1
21,468,NaN,NaN,2
21,484,2.597309113,1.331059098,1
21,500,0.8988368511,-0.4528558254,1
21,516,NaN,NaN,2
21,532,0.7199903131,2.830984354,1
21,548,0.5045905113,0.7407365441,1
21,564,NaN,NaN,2
21,580,1.353747606,2.197990656,1
21,596,2.222449064,4.673900604,1
21,612,1.715591908,3.820271492,1
21,628,NaN,NaN,2
21,644,1.266384363,0.5534789562,1
21,660,0.6199496388,0.5015660524,1
21,676,0.7971079946,3.363432407,1
21,692,0.8387472034,5.110023499,1
21,708,0.6437211037,3.25583601,1
21,724,0.05507779121,2.410057545,1
21,740,-0.8222641945,1.618496895,1
21,756,-2.220015049,5.172656536,1
21,772,NaN,NaN,2
21,788,-0.8002049923,4.05259943,1
21,804,0.9925605059,1.435856819,1
21,820,0.2154209614,-3.346896172,1
21,836,NaN,NaN,2
21,852,1.720176935,1.671133041,1
21,868,NaN,NaN,2
21,884,4.83105278,0.5976901054,1
21,900,NaN,NaN,2
21,916,-1.104145169,0.6508427262,1
21,932,NaN,NaN,2
21,948,NaN,NaN,2
21,964,-1.640897036,-0.2599549294,1
21,980,NaN,NaN,2
21,996,0.8194518089,-1.821398973,1
21,1012,1.07565093,-0.9245452881,1
21,1028,2.245215654,0.1372394562,1
21,1044,2.551477909,1.595414877,1
21,1060,1.62054503,1.805320978,1
21,1076,0.7937703133,0.8151412606,1
21,1092,0.6069139242,1.275128841,1
21,1108,3.018989801,-0.2665271461,1
21,1124,0.7055082321,1.157465219,1
37,20,NaN,NaN,2
37,36,NaN,NaN,2
37,52,0.3916611671,-0.2754595876,1
37,68,0.3450807929,-0.8246394992,1
37,84,0.3787664175,-0.008127881214,1
37,100,0.07527919114,0.08634345233,1
37,116,-0.2208557278,-0.1103593558,1
37,132,-0.04438934848,0.1743369699,1
37,148,0.2043203115,0.1856572032,1
37,164,0.04875832796,-0.003906302154,1
37,180,-0.3717991114,-0.06680715084,1
37,196,-0.3086879253,0.2608090639,1
37,212,-0.3377581537,-0.2700719237,1
37,228,-0.3834375441,-0.3241194189,1
37,244,-0.1004012153,0.09978437424,1
37,260,NaN,NaN,2
37,276,NaN,NaN,2
37,292,0.1189155579,-0.1989415139,1
37,308,0.5218477249,0.1009306461,1
37,324,-0.2967530787,0.2068427056,1
37,340,-0.1764788926,-0.03459832817,1
37,356,0.1950236857,-0.07475279272,1
37,372,0.3895417154,0.3175581694,1
37,388,0.1287694871,0.3012306094,1
37,404,-0.2139549255,-0.1308460534,1
37,420,-0.6839357615,0.9655556679,1
37,436,-0.07507678866,-0.7109709978,1
37,452,0.3564166427,-0.5109812617,1
37,468,1.048234224,0.186614424,1
37,484,3.196212769,0.3020069599,1
37,500,2.28724122,1.045977473,1
37,516,0.8254642487,1.238305688,1
37,532,-0.1716795862,0.6546330452,1
37,548,-0.1671763808,1.399829745,1
37,564,NaN,NaN,2
37,580,1.464347839,0.6465313435,1
