PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 57, filenames: A:[57]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[58]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.1135846674,0.3283348382,1
21,52,NaN,NaN,2
21,68,NaN,NaN,2
21,84,-0.3255394101,0.2047603875,1
21,100,-0.2610526681,0.1257463992,1
21,116,0.2823153734,0.2942088544,1
21,132,0.7338753939,0.2534907162,1
21,148,0.3416751027,0.03872537613,1
21,164,-0.4715439677,0.04606407881,1
21,180,-0.3327838182,-0.2893887758,1
21,196,0.6285923719,-0.3739994764,1
21,212,-0.07960540056,-1.084858894,1
21,228,-0.1078484654,-0.9814432859,1
21,244,-0.04174059629,-0.2166124582,1
21,260,NaN,NaN,2
21,276,NaN,NaN,2
21,292,0.07530355453,1.2488693,1
21,308,-0.4867905378,1.329179764,1
21,324,-1.83723259,1.37046051,1
21,340,NaN,NaN,2
21,356,-1.290189028,0.5110771656,1
21,372,0.4760336876,-0.2744776011,1
21,388,1.073433638,0.5495709181,1
21,404,1.250021935,-0.2062715292,1
21,420,NaN,NaN,2
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,-0.838337779,-0.4110245407,1
21,484,NaN,NaN,2
21,500,NaN,NaN,2
21,516,-1.719601154,1.311379433,1
21,532,-1.60010767,0.726094842,1
21,548,-1.988576055,0.5402097702,1
21,564,NaN,NaN,2
21,580,NaN,NaN,2
21,596,0.3776338696,1.581058025,1
21,612,0.6087594032,-0.03572136164,1
21,628,NaN,NaN,2
21,644,0.5847246647,-0.14733693,1
21,660,1.699964285,0.09210923314,1
21,676,0.2043356895,0.08057820797,1
21,692,-0.7141628265,0.07319863141,1
21,708,-0.6015283465,-0.7577049136,1
21,724,2.236533403,-1.316977143,1
21,740,5.157703876,-0.5810336471,1
21,756,3.001048088,-1.426082611,1
21,772,4.579744816,-1.943038702,1
21,788,0.9541270733,-2.001428843,1
21,804,NaN,NaN,2
21,820,1.087242126,-0.02884441614,1
21,836,4.364163876,-1.049124002,1
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,0.4529724419,-1.763271332,1
21,916,1.084972978,-1.033425331,1
21,932,1.538998365,-1.235428095,1
21,948,NaN,NaN,2
21,964,0.4643860161,-1.057623267,1
21,980,0.1349266171,-1.374949336,1
21,996,0.3590696454,-0.7954537868,1
21,1012,0.1786386669,-0.2291487753,1
21,1028,-0.6227927208,-1.249191046,1
21,1044,-1.208419442,-3.012778759,1
21,1060,-1.397621155,-4.769706249,1
21,1076,-2.387713194,-5.67828083,1
21,1092,-2.787998438,-3.80789566,1
21,1108,-2.783724785,-2.913336277,1
21,1124,-3.072473526,-0.6689200401,1
37,20,-0.113253355,0.6605000496,1
37,36,0.248639673,0.2907147706,1
37,52,-0.3503467143,0.195825249,1
37,68,-0.2418168485,0.5318745971,1
37,84,-0.3484224081,0.1065514311,1
37,100,-0.2569425404,-0.3769952655,1
37,116,-0.0327456519,0.006870150566,1
37,132,0.2106963992,0.2582821846,1
37,148,-0.04513466731,0.3583661914,1
37,164,0.04337185621,0.4778217673,1
37,180,0.578992486,-0.06544747204,1
37,196,0.2482282072,-0.03817221522,1
37,212,NaN,NaN,2
37,228,-0.3250294328,-0.7554009557,1
37,244,-0.3885146379,0.002421170473,1
37,260,-0.1709744036,-0.4791609943,1
37,276,0.394800216,-0.1081325412,1
37,292,0.09555232525,0.3757614493,1
37,308,-0.6559094787,0.3158712387,1
37,324,-0.7942223549,-0.5138822794,1
37,340,-0.678601861,-0.2205382586,1
37,356,-0.1735650301,-0.9559777975,1
37,372,-0.06871107221,-0.5479772687,1
37,388,-0.141226083,-0.4107408822,1
37,404,NaN,NaN,2
37,420,0.2852169275,-0.1944858432,1
37,436,-0.09087312222,-0.4363255501,1
37,452,0.9192541838,-0.2504823208,1
37,468,1.115341544,-0.2727472186,1
37,484,0.6603496075,-0.1891120076,1
37,500,-0.01013892889,0.9154125452,1
37,516,-1.029838562,0.6577486992,1
37,532,-1.492765069,0.6475813389,1
37,548,-1.750767469,1.016469002,1
37,564,NaN,NaN,2
