PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 76, filenames: A:[76]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[77]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.5561516285,0.310021162,1
21,36,0.2009346485,0.5630651116,1
21,52,-0.2185170203,0.2737032771,1
21,68,-0.3359547555,-0.1023960263,1
21,84,0.1829895675,-0.3799729645,1
21,100,0.04311704636,-0.5120638609,1
21,116,-0.3720228374,-0.1865426749,1
21,132,-0.6026968956,-0.03802892566,1
21,148,-0.2352408767,0.06163367629,1
21,164,0.2201460302,-0.1755103469,1
21,180,-0.1271941662,-0.1939992011,1
21,196,0.03162226081,0.234970808,1
21,212,-0.3888598084,-0.34936589,1
21,228,-0.5840857029,0.2216105461,1
21,244,-0.4551099539,0.5136008263,1
21,260,-0.3136147261,0.147621274,1
21,276,-0.1671803743,0.1130796075,1
21,292,0.2330135703,0.09927628934,1
21,308,0.4339407384,0.01116035879,1
21,324,0.2421883941,-0.2282349765,1
21,340,0.06967645884,-0.02655566484,1
21,356,-0.2683078051,-0.1001667976,1
21,372,-0.002378836274,-0.2690265775,1
21,388,0.2200322747,-0.6405793428,1
21,404,-0.003029249609,-0.3392338753,1
21,420,0.1544198394,0.0969325006,1
21,436,0.3876183629,0.0168331787,1
21,452,0.2905776501,0.4425644279,1
21,468,-0.1364796758,0.2816413045,1
21,484,-0.2401757836,0.4132429361,1
21,500,0.5880635381,0.155326128,1
21,516,NaN,NaN,2
21,532,-0.1534421444,-0.08255887032,1
21,548,0.004933297634,0.1337171197,1
21,564,0.143858254,-0.3201226294,1
21,580,-0.2712060213,-0.3895930946,1
21,596,0.2027657926,0.07819250226,1
21,612,0.8657939434,0.3851133585,1
21,628,-0.2942039967,0.119362101,1
21,644,-0.5082915425,0.1853357852,1
21,660,-0.6444078684,-0.273111999,1
21,676,-0.6794029474,-0.4298096597,1
21,692,-0.3225305676,-0.04567617178,1
21,708,0.3493091464,0.1397568285,1
21,724,0.3480079174,0.2189498246,1
21,740,0.3562117815,-0.03157663345,1
21,756,0.06258240342,0.1743066311,1
21,772,NaN,NaN,2
21,788,0.7563644648,-0.2306604087,1
21,804,0.5464468002,0.6469392776,1
21,820,-0.02437639236,0.3322850466,1
21,836,-1.99630785,-0.4178215861,1
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,-0.07885760069,-0.08033537865,1
21,900,0.3957329094,0.2900110483,1
21,916,2.117963791,0.1045875549,1
21,932,NaN,NaN,2
21,948,NaN,NaN,2
21,964,2.96557045,0.4553155303,1
21,980,1.072604895,-0.2604010701,1
21,996,-0.5739778876,0.6778435707,1
21,1012,0.1475679576,1.207135201,1
21,1028,1.74179697,0.9546591043,1
21,1044,1.935164928,0.3160704076,1
21,1060,1.419281483,-0.2147827446,1
21,1076,NaN,NaN,2
21,1092,0.7510299683,-0.1555075496,1
21,1108,0.1268672347,0.2700055242,1
21,1124,-0.009770438075,0.2086373568,1
37,20,-0.275477916,-0.2267559767,1
37,36,0.1700688452,0.5625737906,1
37,52,0.1424511671,0.4066377282,1
37,68,-0.2511246204,0.1327719539,1
37,84,-0.1047845036,-0.08705610037,1
37,100,0.1271906644,-0.4796922207,1
37,116,-0.301243186,-0.4696002603,1
37,132,-0.3661084473,0.09285062551,1
37,148,-0.1843821406,0.2463623881,1
37,164,-0.04817830771,-0.007158979774,1
37,180,-0.1299107671,0.2076430917,1
37,196,-0.3944452703,0.5275168419,1
37,212,-0.2398096025,-0.2608492076,1
37,228,-0.6412524581,-0.2613700628,1
37,244,NaN,NaN,2
37,260,-0.538402617,-0.3884165287,1
37,276,-0.2778014541,-0.3503341377,1
37,292,0.1900226176,-0.2101970017,1
37,308,0.3922331333,-0.2282318473,1
37,324,0.03199568391,-0.5030328035,1
37,340,-0.005931653082,0.228204295,1
37,356,0.003277807496,0.363645494,1
37,372,NaN,NaN,2
37,388,NaN,NaN,2
37,404,0.540296495,-0.01447120309,1
37,420,0.01191304624,0.03529706597,1
37,436,-0.1552063525,0.09067071974,1
37,452,-0.0387455821,0.3271881342,1
37,468,-0.1136539727,0.05764511973,1
37,484,-0.4227585196,-0.1164960638,1
37,500,-0.2651928067,0.03699081391,1
37,516,-0.07452622056,-0.1578322351,1
37,532,0.0585860759,-0.2947499156,1
37,548,0.3850592375,-0.1272930205,1
37,564,-0.005217507482,-0.1765014231,1
37,580,-0.4285119176,-0.2831903696,1
37,596,0.1510340273,0.0876660198,1
37,612,0.5842119455,0.3237765729,1
37,628,NaN,NaN,2
37,644,0.4632810056,0.1703817248,1
37,660,0.08902771771,-0.1093604863,1
37,676,-0.2402057648,-0.1632190943,1
37,692,-0.4180781841,0.1037109792,1
37,708,-0.03384102136,0.5018654466,1
37,724,0.2257896066,0.3901692629,1
37,740,0.2684332132,-0.4120752513,1
37,756,0.1680626571,-0.6154076457,1
37,772,0.3385937214,0.3282913566,1
37,788,1.564794779,0.5176484585,1
37,804,NaN,NaN,2
37,820,NaN,NaN,2
37,836,0.7628686428,-0.05050444603,1
37,852,0.4943247736,-0.115187481,1
37,868,0.1600086689,0.001820638776,1
37,884,0.1357240081,0.001528412104,1
37,900,0.8012188077,0.3226880431,1
37,916,1.035273314,0.5314477682,1
37,932,1.877324581,1.189141154,1
37,948,NaN,NaN,2
37,964,1.438668251,-0.2598061562,1
37,980,1.046058297,-1.372192144,1
37,996,2.960729837,0.2187348008,1
37,1012,2.41844058,1.185568571,1
37,1028,0.917175591,1.238610864,1
37,1044,1.522117019,0.7432581186,1
37,1060,0.524502635,0.02612444013,1
37,1076,0.3352053761,-0.01644095778,1
37,1092,0.2146647274,-0.3214448094,1
37,1108,0.2327072918,-0.1247850657,1
37,1124,-0.01086261868,-0.6954329014,1
53,20,-0.5558499694,-0.1721726358,1
53,36,-0.2859221697,0.1769811511,1
53,52,-0.05479216576,0.3203291595,1
53,68,0.04338107258,0.06416680664,1
53,84,-0.02032802626,-0.06567281485,1
53,100,0.1426906288,-0.1663195342,1
53,116,-0.06216654181,-0.342525661,1
53,132,-0.1278963238,0.04577172175,1
53,148,-0.1286754906,0.01830890775,1
53,164,-0.2819989324,-0.1616314054,1
53,180,-0.3406012654,0.8178570271,1
53,196,-0.2384319305,0.2005911767,1
53,212,0.01402032375,-0.6764236093,1
53,228,-0.2328018695,-0.2225913405,1
53,244,NaN,NaN,2
53,260,-0.3246098161,-0.01995739341,1
53,276,-0.183337912,0.4003663659,1
53,292,-0.08883483708,-0.07631128281,1
53,308,0.1806637496,-0.2164883912,1
53,324,0.1102978066,-0.4892622232,1
53,340,-0.003596782684,-0.008833836764,1
53,356,0.1230489239,0.3935402632,1
53,372,-0.1736939251,-0.2048472464,1
53,388,-0.2721004784,-0.2052661777,1
53,404,0.01769406348,-0.02155640721,1
53,420,-0.03224355355,-0.09751811624,1
53,436,-0.1157504246,-0.3270687461,1
53,452,-0.2123335153,-0.4526489377,1
53,468,0.1834827811,0.03159105778,1
53,484,0.2057852745,0.01389884949,1
53,500,-0.1059843004,-0.09389933944,1
53,516,-0.3318367302,0.08871987462,1
53,532,0.1733227074,-0.2415932715,1
53,548,NaN,NaN,2
53,564,-0.0595655106,-0.2739648223,1
53,580,NaN,NaN,2
53,596,0.0782174319,-0.1263644397,1
53,612,0.3297514319,0.06454668939,1
53,628,0.6264619827,-0.2826147377,1
53,644,0.4216569066,-0.3608930409,1
53,660,0.1187530011,-0.02557656169,1
53,676,NaN,NaN,2
53,692,-0.3740822971,0.1006122231,1
53,708,0.09216935933,0.4942425489,1
53,724,NaN,NaN,2
53,740,0.8069005013,0.8123911023,1
53,756,0.2123640478,0.2723481357,1
53,772,0.6593667269,0.7492040992,1
53,788,NaN,NaN,2
53,804,NaN,NaN,2
53,820,0.8045719266,0.6757236719,1
53,836,0.8780861497,0.6630223989,1
53,852,NaN,NaN,2
53,868,0.8257642388,0.1220285594,1
53,884,1.189330935,0.164963305,1
53,900,1.62731576,0.3634335995,1
53,916,NaN,NaN,2
53,932,-0.3228516579,0.2880928516,1
53,948,NaN,NaN,2
