PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 71, filenames: A:[71]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[72]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.1975182891,0.1257340312,1
21,52,-0.2832764983,-0.01106107235,1
21,68,-0.3572441339,-0.1647975445,1
21,84,-0.5375915766,0.02021279931,1
21,100,-0.3833498657,-0.01379409432,1
21,116,NaN,NaN,2
21,132,0.1685523391,-0.4099246264,1
21,148,0.3775463104,-0.5622862577,1
21,164,-0.0128782019,-0.5085587502,1
21,180,-0.3907264769,-0.2545210123,1
21,196,-0.2239129543,-0.3062511683,1
21,212,0.1032067537,-0.4055169523,1
21,228,-0.1234450638,0.07959231734,1
21,244,-0.2824045122,0.3378170431,1
21,260,-0.4825618863,-0.09779542685,1
21,276,-0.9086788893,-0.8009360433,1
21,292,-0.6427897811,-0.798181653,1
21,308,-0.3511292934,-1.27037549,1
21,324,-0.3193591237,-0.7850168943,1
21,340,-0.2716782093,0.1599012315,1
21,356,0.04470071197,0.7049227953,1
21,372,0.3742557466,-0.7538274527,1
21,388,0.8572826385,-1.435774684,1
21,404,NaN,NaN,2
21,420,0.9584267139,-0.2302596569,1
21,436,-0.7680507898,-0.5158171654,1
21,452,-1.496472597,-0.4239894152,1
21,468,-1.420689821,-0.5627663136,1
21,484,NaN,NaN,2
21,500,0.3790714741,-0.2789742351,1
21,516,0.2902127504,0.4138455987,1
21,532,-0.6633034348,0.6142747402,1
21,548,-0.4599775076,0.7169229984,1
21,564,0.3068637848,1.097318053,1
21,580,NaN,NaN,2
21,596,-2.57430315,1.134529233,1
21,612,-0.4332072735,2.266767979,1
21,628,-0.6583080292,0.7107253075,1
21,644,-4.303981781,-1.083726645,1
21,660,NaN,NaN,2
21,676,-5.261404514,-1.501375437,1
21,692,-1.899171233,-0.4919058681,1
21,708,-4.485579014,-0.4067964554,1
21,724,-3.66431427,-1.786285877,1
21,740,-0.5330431461,0.929120183,1
21,756,NaN,NaN,2
21,772,-2.070510864,2.212962151,1
21,788,NaN,NaN,2
21,804,-4.112129688,0.07396996021,1
21,820,-3.716351509,0.4767863154,1
21,836,-2.276027441,1.206428766,1
21,852,-2.631002188,0.5078812242,1
21,868,NaN,NaN,2
21,884,NaN,NaN,2
21,900,NaN,NaN,2
21,916,-6.175409317,1.103246212,1
21,932,-2.666509151,0.8815150261,1
21,948,-0.4290229082,1.005194545,1
21,964,-0.4527311325,0.6491078734,1
21,980,-1.633672237,0.4038048089,1
21,996,-2.11143136,0.06247898936,1
21,1012,-0.7050394416,-0.2021011114,1
21,1028,NaN,NaN,2
21,1044,-1.798861623,0.747418046,1
21,1060,-3.125738621,0.6403697133,1
21,1076,NaN,NaN,2
21,1092,-5.764995098,1.109799623,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,-0.08354568481,0.6106424332,1
37,36,0.2168315947,0.4444998503,1
37,52,-0.1847280115,0.2708079219,1
37,68,-0.4013574421,-0.003255322576,1
37,84,-0.2871964276,0.01104947925,1
37,100,-0.609087348,0.03282983601,1
37,116,-0.6269803047,-0.1702957898,1
37,132,0.1837069988,0.03696386516,1
37,148,0.2434246987,-0.2432239056,1
37,164,-0.05182611197,-0.3350606561,1
37,180,-0.0700295046,-0.03473711014,1
37,196,0.05456644297,-0.1307556331,1
37,212,0.3317341805,-0.2719126344,1
37,228,0.219928652,-0.09967917204,1
37,244,-0.5172594786,0.3353930116,1
37,260,-0.3406893611,0.1666982472,1
37,276,-0.2530952692,-0.2795991302,1
37,292,-0.08278483152,-0.4032232761,1
37,308,0.1374952346,-0.4630500674,1
37,324,-0.04801469296,-0.190908432,1
37,340,-0.4183058441,-0.025649786,1
37,356,-0.5806819201,-0.2317044586,1
37,372,-0.328953892,-0.3922418654,1
37,388,NaN,NaN,2
37,404,-0.3399319947,-0.4483862221,1
37,420,0.02178809047,0.08573013544,1
37,436,-0.5279274583,-0.1552980542,1
37,452,-1.693351626,-0.8345098495,1
37,468,-0.6295512319,-0.4088011384,1
37,484,-0.2703636289,-0.1321046203,1
37,500,-0.3753589988,0.3667065799,1
