PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 56, filenames: A:[56]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[57]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.143661499,-0.1310556531,1
21,52,0.005339682102,0.2826203406,1
21,68,0.03118997812,0.149479717,1
21,84,-0.08458834887,-0.06839053333,1
21,100,0.2575372458,-0.4584389329,1
21,116,0.2493411303,-0.5218425393,1
21,132,-0.01072596014,-0.7703760266,1
21,148,-0.5890849233,-0.2420409173,1
21,164,-0.6992176771,0.3306818604,1
21,180,0.1984344125,0.2393459976,1
21,196,-0.1539538801,0.04091206193,1
21,212,-0.1473469585,-0.7844305038,1
21,228,-0.1913959235,0.1902431697,1
21,244,-0.2366809845,-1.916343331,1
21,260,NaN,NaN,2
21,276,-0.3168433905,-0.6615620852,1
21,292,-1.376805782,-0.4519249797,1
21,308,-1.307763577,-0.4778392911,1
21,324,-0.03819799423,-1.414771914,1
21,340,1.877393484,-2.497332811,1
21,356,1.603104353,-1.914705873,1
21,372,0.4040753841,-3.096823692,1
21,388,-0.3415441513,-2.412960529,1
21,404,-0.4667449594,-0.8785076737,1
21,420,-1.578951001,-0.01210129261,1
21,436,-1.825279713,0.6087272167,1
21,452,-0.989554286,1.048642159,1
21,468,-0.2632212043,-1.134082317,1
21,484,-0.5168899894,-2.017313004,1
21,500,-0.7556831837,-1.117106676,1
21,516,-0.7322695255,-1.567644477,1
21,532,NaN,NaN,2
21,548,NaN,NaN,2
21,564,1.223475933,-3.014177084,1
21,580,NaN,NaN,2
21,596,0.6038074493,-1.720789671,1
21,612,NaN,NaN,2
21,628,-0.3597095609,0.005717277527,1
21,644,0.7823911309,-0.7323315144,1
21,660,1.573416233,-1.701630712,1
21,676,NaN,NaN,2
21,692,1.153395414,0.899854362,1
21,708,1.537084222,0.6265702248,1
21,724,0.5392545462,-0.5247542262,1
21,740,-0.7818498611,-0.9813009501,1
21,756,-0.7557815313,-1.076465249,1
21,772,-0.9202247858,-1.114695072,1
21,788,-1.210315704,-1.259609938,1
21,804,-2.186756611,0.8032846451,1
21,820,-1.862276912,2.932066441,1
21,836,NaN,NaN,2
21,852,NaN,NaN,2
21,868,-0.3923668563,0.2614029646,1
21,884,NaN,NaN,2
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,0.4281575382,2.364690781,1
21,948,0.0946457684,3.389845848,1
21,964,NaN,NaN,2
21,980,NaN,NaN,2
21,996,0.9346551895,2.893065214,1
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,-1.323482394,-0.03222846985,1
21,1060,-1.147565365,-0.6181333065,1
21,1076,-0.9455248117,-0.1537636518,1
21,1092,NaN,NaN,2
21,1108,-2.443028927,-1.157969713,1
21,1124,-1.798971534,-0.7923138142,1
37,20,NaN,NaN,2
37,36,-0.05355885625,-0.1204146296,1
37,52,0.2249138355,-0.03269681334,1
37,68,0.133988142,0.0203332752,1
37,84,-0.09004190564,0.2112237811,1
37,100,-0.02869418263,0.07724611461,1
37,116,0.1015316546,-0.2625085711,1
37,132,-0.2183483988,-0.6124655008,1
37,148,-0.5570421815,-0.3884317279,1
37,164,-0.6347732544,0.04570510983,1
37,180,NaN,NaN,2
37,196,0.3900714517,-0.04121215641,1
37,212,NaN,NaN,2
37,228,NaN,NaN,2
37,244,NaN,NaN,2
37,260,-1.155250669,-0.2639352679,1
37,276,-1.168382525,-0.7123969197,1
37,292,-1.309122682,0.206952095,1
37,308,NaN,NaN,2
37,324,-0.7350598574,-2.005272865,1
37,340,0.351251781,-2.664378166,1
37,356,1.179481268,-0.3645312786,1
37,372,0.7588527799,-1.755668521,1
37,388,-0.3386743069,-1.678157806,1
37,404,NaN,NaN,2
37,420,-1.114154339,0.04044058919,1
37,436,-1.230772376,0.1783083677,1
37,452,-0.8125059605,-0.4697878957,1
37,468,-1.428339243,-2.756505251,1
37,484,NaN,NaN,2
37,500,-0.6687841415,-1.866831422,1
37,516,-0.6119734645,-1.215246439,1
37,532,0.1506883204,-2.015312433,1
37,548,0.8256366253,-1.724657774,1
37,564,-1.101052761,-1.600457907,1
