PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 62, filenames: A:[62]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[63]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,-0.158710435,0.6648193598,1
21,52,-0.9363318682,0.5705426931,1
21,68,-0.9264141917,-0.07472836971,1
21,84,-0.455693841,-0.2874495685,1
21,100,-0.1642706394,0.01241996139,1
21,116,0.3834201694,0.5699157715,1
21,132,1.046323776,0.3418786526,1
21,148,NaN,NaN,2
21,164,NaN,NaN,2
21,180,0.02533251047,-0.3846570253,1
21,196,0.5432826281,-0.4820571542,1
21,212,0.6414327621,0.100153029,1
21,228,0.5360476971,-0.1172446311,1
21,244,1.367487669,-0.5280562043,1
21,260,NaN,NaN,2
21,276,1.194815516,0.1852542162,1
21,292,NaN,NaN,2
21,308,1.756265402,-0.6761334538,1
21,324,NaN,NaN,2
21,340,2.091696978,-0.8983187079,1
21,356,2.293823957,-0.9189873934,1
21,372,3.026056767,-1.254047394,1
21,388,1.784209728,-0.6989252567,1
21,404,2.254707098,-0.5796632171,1
21,420,NaN,NaN,2
21,436,0.4885629416,0.477596283,1
21,452,-0.8616095781,1.562922359,1
21,468,-2.190952301,0.9713796377,1
21,484,-2.595066547,-0.2651857138,1
21,500,-1.63635397,1.472261906,1
21,516,-1.255117416,0.2540664673,1
21,532,-0.008666574955,3.455474854,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,-3.612406731,3.884373188,1
21,596,NaN,NaN,2
21,612,-5.203811169,4.259512901,1
21,628,-2.130360126,6.613258362,1
21,644,NaN,NaN,2
21,660,NaN,NaN,2
21,676,-0.4164779186,1.380088806,1
21,692,-1.358114481,-1.560410261,1
21,708,NaN,NaN,2
21,724,NaN,NaN,2
21,740,-3.337399244,1.154378653,1
21,756,-2.975250006,4.314854622,1
21,772,-2.400507212,5.408381462,1
21,788,-1.47443974,5.20268774,1
21,804,-1.150062561,4.556526184,1
21,820,-2.122189999,1.76369524,1
21,836,NaN,NaN,2
21,852,-2.430464745,4.089207649,1
21,868,-3.070375443,2.971928596,1
21,884,-2.718996286,3.838611603,1
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,0.4597396851,3.361436844,1
21,948,NaN,NaN,2
21,964,NaN,NaN,2
21,980,NaN,NaN,2
21,996,-0.08426338434,5.191572189,1
21,1012,-1.230688095,2.762637138,1
21,1028,NaN,NaN,2
21,1044,-1.352200747,3.019802094,1
21,1060,-1.972517014,3.34586668,1
21,1076,-2.145041466,3.22469759,1
21,1092,NaN,NaN,2
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,0.3476308584,0.3007619381,1
37,36,-0.2293943465,-0.1591132283,1
37,52,-0.289994359,0.006499193609,1
37,68,-0.5400918722,-0.2425643802,1
37,84,-0.4046664834,-0.1830474287,1
37,100,0.1221300811,0.1635823548,1
37,116,0.2385928333,0.3332075179,1
37,132,0.3286662102,0.4081732333,1
37,148,0.3370411396,0.1554293931,1
37,164,0.2066790313,0.05015598238,1
37,180,0.02145801485,-0.07503512502,1
37,196,-0.5602815151,-0.2617101669,1
37,212,NaN,NaN,2
37,228,0.5152851343,-0.3477758169,1
37,244,NaN,NaN,2
37,260,0.9634042382,-0.5473940969,1
37,276,1.043244839,-0.3002118468,1
37,292,1.701899171,-0.843141675,1
37,308,2.588973522,-0.9083622694,1
37,324,1.414030313,-1.963047385,1
37,340,0.6405177116,-0.9988399744,1
37,356,0.5560047626,-0.1696119905,1
37,372,1.349476576,-0.2352822274,1
37,388,1.242308378,-0.02043190598,1
37,404,1.648103356,0.2336352766,1
37,420,NaN,NaN,2
37,436,0.1643010974,-0.9325108528,1
37,452,-1.264299035,-1.805105686,1
37,468,-1.924234629,1.135343432,1
37,484,-1.193058014,0.2551648617,1
37,500,-0.562887311,0.1526092887,1
37,516,-1.440510392,-0.186060667,1
37,532,0.2835815549,2.08545804,1
37,548,-0.08924129605,2.78858614,1
37,564,NaN,NaN,2
37,580,-2.522874832,2.269266367,1
37,596,-0.5132169724,5.328634262,1
37,612,-0.8376034498,2.897623777,1
37,628,-0.8768248558,4.421719551,1
