PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 12, filenames: A:[12]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[13]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.7648181915,0.8482394218,1
21,36,NaN,NaN,2
21,52,NaN,NaN,2
21,68,0.1104087234,-0.1897526979,1
21,84,-0.6697034836,-1.42561698,1
21,100,-0.7696326971,-1.741293907,1
21,116,-0.4741547108,-2.723464966,1
21,132,0.7400693893,-1.534124374,1
21,148,-1.975112915,-3.051838875,1
21,164,-2.330560207,-4.507566452,1
21,180,-2.126794338,-4.571801186,1
21,196,-2.55050993,-3.899330378,1
21,212,-4.034162521,-2.827079535,1
21,228,NaN,NaN,2
21,244,-2.584588051,-1.661308646,1
21,260,-3.005271196,-2.110635757,1
21,276,-3.866016388,-2.06730485,1
21,292,-6.329362869,-2.019909859,1
21,308,NaN,NaN,2
21,324,-4.816875458,-1.969703674,1
21,340,-4.750587463,-1.593980789,1
21,356,-4.636946201,-2.660243034,1
21,372,-4.652208805,-3.454711437,1
21,388,-3.752560616,-3.998568058,1
21,404,-2.534163952,-3.350600004,1
21,420,-2.013772726,-2.442318678,1
21,436,-1.669245005,-2.291489124,1
21,452,-1.045961499,-2.635561943,1
21,468,-1.193749905,-4.037190914,1
21,484,NaN,NaN,2
21,500,-3.637390852,-3.537225723,1
21,516,-3.300468445,-3.845284939,1
21,532,-3.81871891,-3.119210243,1
21,548,-1.84866786,-0.545633316,1
21,564,-2.036432505,-1.302692175,1
21,580,NaN,NaN,2
21,596,NaN,NaN,2
21,612,-0.9547731876,-2.548849106,1
21,628,-2.319108009,-2.797770023,1
21,644,-5.033187389,-3.270591259,1
21,660,-4.24323988,-2.692066193,1
21,676,-2.773204327,-2.755717039,1
21,692,-3.194254875,-1.512140393,1
21,708,-1.10400176,-1.492711067,1
21,724,0.6461708546,-2.993271112,1
21,740,0.2828785777,-3.699488878,1
21,756,-1.034341574,-3.6134758,1
21,772,-1.348326206,-1.976371765,1
21,788,-0.9530794621,-0.4878878593,1
21,804,-1.614720583,-1.32522881,1
21,820,-0.9237179756,-0.5630539656,1
21,836,NaN,NaN,2
21,852,NaN,NaN,2
21,868,-0.08342686296,-0.07746225595,1
21,884,-1.113576651,0.3334872723,1
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,0.2058894634,-0.03233063221,1
21,948,1.620140076,-0.05872705579,1
21,964,NaN,NaN,2
21,980,2.642770529,-0.5423704386,1
21,996,2.427142143,0.7669299841,1
21,1012,1.447604656,-0.263209343,1
21,1028,NaN,NaN,2
21,1044,NaN,NaN,2
21,1060,3.314260006,0.003035247326,1
21,1076,NaN,NaN,2
21,1092,3.883524418,-1.285889268,1
21,1108,NaN,NaN,2
21,1124,NaN,NaN,2
37,20,NaN,NaN,2
37,36,NaN,NaN,2
37,52,0.2635783553,0.1573836505,1
37,68,-0.04945386946,-0.396140039,1
37,84,-0.2282805592,-0.4320601821,1
37,100,-0.1526151896,-0.6022953987,1
37,116,-0.2911128998,0.3343487978,1
37,132,-0.07346737385,-0.2572607994,1
37,148,-1.422212124,-3.178764582,1
37,164,-1.674106598,-3.973138571,1
37,180,-1.64320302,-4.596125126,1
37,196,-1.639940023,-3.473792791,1
37,212,-2.529009342,-2.523337841,1
37,228,-3.372550011,-2.005817413,1
37,244,-1.873991132,-1.70464015,1
37,260,-0.9209457636,-2.0253613,1
37,276,-1.152702332,-2.206219196,1
37,292,-2.485186338,-1.9217484,1
37,308,-2.755342722,-1.510556698,1
37,324,-1.710951805,-2.854143858,1
37,340,-2.337047815,-2.471407413,1
37,356,-3.517357826,-2.605895996,1
37,372,-4.157749653,-1.834689617,1
37,388,-4.417766094,-2.519901752,1
37,404,-3.828167677,-2.905430317,1
37,420,-3.329087734,-2.978247881,1
37,436,-3.541004181,-3.327211142,1
37,452,-1.513252735,-3.179768562,1
37,468,-0.2101171017,-5.36904335,1
37,484,NaN,NaN,2
37,500,-1.654106975,-2.458142281,1
37,516,-2.734344006,-5.861021996,1
37,532,NaN,NaN,2
37,548,-3.19741106,-2.54349637,1
37,564,-3.84124136,-2.392046928,1
37,580,-4.910248756,-1.495293736,1
37,596,-4.853005409,-1.764191508,1
37,612,-2.901415825,-3.271227837,1
37,628,NaN,NaN,2
37,644,NaN,NaN,2
37,660,NaN,NaN,2
37,676,NaN,NaN,2
37,692,NaN,NaN,2
37,708,-1.265003085,-2.344867229,1
37,724,0.4542066455,-3.655854464,1
37,740,0.7290228009,-3.285222769,1
37,756,0.05308300257,-2.652797937,1
37,772,-2.03646493,-1.529245615,1
37,788,-1.67691803,-0.08892980218,1
37,804,-1.049349904,0.2370080948,1
37,820,-0.8480123281,-0.5095328689,1
37,836,-0.3727281094,-2.180627823,1
37,852,-0.2611805499,-1.224158645,1
37,868,-0.2110808641,-0.5403733253,1
37,884,0.05298474431,-0.4955412447,1
37,900,-0.6427510977,-0.157215178,1
37,916,-2.404277563,0.3113855422,1
37,932,NaN,NaN,2
37,948,-1.282089591,0.3198990524,1
37,964,1.496861935,0.2668833733,1
37,980,1.810137391,0.6928032041,1
37,996,2.007094145,1.417603374,1
37,1012,2.039753437,0.559574008,1
37,1028,1.904819489,0.04645712674,1
37,1044,2.320049286,0.3842108548,1
37,1060,4.640073299,1.034531832,1
37,1076,NaN,NaN,2
37,1092,5.324243546,1.235978246,1
37,1108,6.385970592,1.573052526,1
37,1124,NaN,NaN,2
53,20,-0.05564439297,0.4508981705,1
53,36,-0.4789450169,0.2393171191,1
53,52,-0.05462998152,-0.1671251357,1
53,68,-0.04398417473,-0.3558126092,1
53,84,0.1845107675,0.2185632288,1
53,100,NaN,NaN,2
53,116,NaN,NaN,2
53,132,NaN,NaN,2
53,148,-1.773164988,-2.445457697,1
53,164,NaN,NaN,2
53,180,-1.921473861,-4.299033165,1
53,196,NaN,NaN,2
53,212,-1.970613003,-2.685071707,1
53,228,-2.52085495,-2.504203796,1
53,244,-1.779553056,-2.187916994,1
53,260,-0.6762291193,-2.47785306,1
53,276,-0.4278021455,-2.305196762,1
53,292,-1.392554879,-1.974550962,1
53,308,-2.373808146,-2.258926868,1
53,324,-0.7970571518,-2.825778008,1
53,340,-1.529844284,-3.39206481,1
53,356,-2.658241749,-3.387374163,1
53,372,-3.569890022,-2.513024807,1
53,388,-4.338940144,-2.171102285,1
53,404,-5.018354893,-3.163239717,1
53,420,-4.074010849,-3.510663033,1
53,436,-4.604495049,-3.93311882,1
53,452,-2.237827778,-3.935735703,1
53,468,NaN,NaN,2
