PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 51, filenames: A:[51]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[52]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,0.4253159761,-0.6807191372,1
21,36,-0.1405948848,-0.654093504,1
21,52,-0.1840061247,-0.6165299416,1
21,68,0.0858874619,-0.3097720146,1
21,84,0.09556849301,-0.04027173296,1
21,100,0.265584141,-0.05605751276,1
21,116,0.3907572627,0.2206408978,1
21,132,-0.14696531,-0.169372797,1
21,148,-0.02941924334,-0.6977713108,1
21,164,0.4010834396,-0.4227338433,1
21,180,-0.2980467677,0.1657137722,1
21,196,0.03973305225,-0.448191911,1
21,212,0.6714516282,-0.4373638332,1
21,228,-1.149377346,-0.8196721077,1
21,244,-1.725183606,-0.3034518063,1
21,260,-1.314492226,0.05525913835,1
21,276,-2.228971243,-0.2781013846,1
21,292,-3.08839035,-1.079370141,1
21,308,NaN,NaN,2
21,324,-2.749140263,-0.5317608714,1
21,340,-1.890674949,-1.099006891,1
21,356,-1.37299192,-1.078489184,1
21,372,-2.186197042,-1.379091859,1
21,388,NaN,NaN,2
21,404,NaN,NaN,2
21,420,-0.6973893046,0.1653123498,1
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,0.1794691086,1.138303041,1
21,484,-0.8279204369,-0.4210109711,1
21,500,NaN,NaN,2
21,516,-3.834419727,0.8952405453,1
21,532,-3.017806053,0.04932999611,1
21,548,NaN,NaN,2
21,564,NaN,NaN,2
21,580,-0.9789266586,1.728182316,1
21,596,NaN,NaN,2
21,612,0.9253520966,-0.5012784004,1
21,628,-3.55539608,0.03260493279,1
21,644,-2.414297581,0.7317849398,1
21,660,-0.7021196485,0.06839048862,1
21,676,-2.327237844,-0.9466047287,1
21,692,-3.421338081,2.46972847,1
21,708,NaN,NaN,2
