PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 25, filenames: A:[25]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[26]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.6172442436,-0.1382386684,1
21,36,NaN,NaN,2
21,52,0.4086939096,-0.4794839621,1
21,68,0.3605652452,-0.1503213048,1
21,84,0.4873120189,0.3766894937,1
21,100,-0.03445422649,0.2043413222,1
21,116,-0.4901498556,0.09557567537,1
21,132,-0.2274557948,-0.03648255765,1
21,148,0.2424921989,-0.5076967478,1
21,164,0.6919442415,-0.04103779793,1
21,180,0.2951719165,0.738560617,1
21,196,-0.3238939047,1.096204281,1
21,212,NaN,NaN,2
21,228,NaN,NaN,2
21,244,-0.09165775776,-1.028691769,1
21,260,0.516934216,-0.06779360771,1
21,276,0.3591082096,0.17445907,1
21,292,-0.5120506883,-0.9432225823,1
21,308,-0.3414948583,0.4856629372,1
21,324,0.8247141838,-0.9233641624,1
21,340,1.51363802,-0.9394416809,1
21,356,NaN,NaN,2
21,372,NaN,NaN,2
21,388,-3.677601337,-4.949723244,1
21,404,-5.378428459,-5.272838116,1
21,420,-6.121998787,-5.448640347,1
21,436,NaN,NaN,2
21,452,NaN,NaN,2
21,468,NaN,NaN,2
21,484,NaN,NaN,2
21,500,-5.386761189,-6.386885643,1
21,516,-6.980688572,-4.0810709,1
21,532,-6.072849274,-1.618083715,1
21,548,-9.067978859,-1.006755471,1
21,564,NaN,NaN,2
21,580,NaN,NaN,2
21,596,-3.304975748,-4.469957352,1
21,612,NaN,NaN,2
21,628,NaN,NaN,2
21,644,-0.6733210087,-10.1436491,1
21,660,-1.56666708,-8.042510033,1
21,676,-1.724356413,-7.050361633,1
21,692,NaN,NaN,2
21,708,NaN,NaN,2
21,724,-3.903043032,-5.598698616,1
21,740,NaN,NaN,2
21,756,-3.310350895,-6.756434441,1
21,772,NaN,NaN,2
21,788,-5.859386444,-4.647457123,1
21,804,-4.777086258,-5.187411785,1
21,820,-1.30165863,-2.022055149,1
21,836,NaN,NaN,2
21,852,NaN,NaN,2
21,868,NaN,NaN,2
21,884,1.772548676,0.3803195953,1
21,900,NaN,NaN,2
21,916,NaN,NaN,2
21,932,-4.148047447,-3.654807091,1
21,948,-1.300109744,-1.187265515,1
21,964,NaN,NaN,2
21,980,-4.168701172,0.8833358288,1
21,996,-0.3604302406,9.789219856,1
21,1012,NaN,NaN,2
21,1028,NaN,NaN,2
21,1044,-10.86562729,3.44763422,1
21,1060,NaN,NaN,2
21,1076,NaN,NaN,2
21,1092,NaN,NaN,2
21,1108,NaN,NaN,2
21,1124,-6.999852657,6.849057198,1
37,20,0.2147904634,-0.4753820896,1
37,36,0.09292493016,-0.1722032726,1
37,52,0.04653069377,-0.2764440179,1
37,68,NaN,NaN,2
37,84,0.06537391245,0.8742367029,1
37,100,0.08530303836,0.06307536364,1
37,116,-0.5577502251,-0.003852069378,1
37,132,-0.8799093962,0.2260774374,1
37,148,-0.4813476205,-0.1972679049,1
37,164,0.2495319098,0.135479182,1
37,180,0.3933032453,0.6370808482,1
37,196,0.4044891894,0.3888409138,1
37,212,-0.07077246904,-0.001733064651,1
37,228,0.1045745313,0.2311439514,1
37,244,0.7446123362,1.089235067,1
37,260,0.2704249024,0.5144687891,1
37,276,0.04667523503,-0.6091536283,1
37,292,-0.2045725584,-0.973695755,1
37,308,-0.2060311139,-1.005038023,1
37,324,0.4123156071,-0.6176624298,1
37,340,NaN,NaN,2
37,356,-4.295275688,-6.138050079,1
37,372,NaN,NaN,2
37,388,NaN,NaN,2
37,404,-4.656832218,-5.868192673,1
37,420,-5.421000004,-5.963799953,1
37,436,-6.02253294,-5.884363174,1
37,452,-6.314367771,-6.016343594,1
37,468,-5.56948185,-5.750089645,1
37,484,-3.711995125,-5.825942516,1
37,500,-4.989095211,-5.342737198,1
37,516,-6.618755817,-4.481206894,1
37,532,-4.760684013,-2.374340057,1
37,548,-4.680183411,-0.8585316539,1
37,564,-3.903516769,-0.5487085581,1
37,580,-5.532320023,-1.964998484,1
37,596,-3.442755699,-3.744254827,1
37,612,-2.585096359,-2.852063656,1
37,628,-2.70741868,-2.211014271,1
37,644,-3.083950996,-7.978871822,1
37,660,-3.24522686,-9.19301796,1
37,676,-5.10637188,-4.734895229,1
37,692,-4.884708405,-5.279574871,1
37,708,-3.139059067,-6.032818794,1
37,724,-3.360152245,-5.998857498,1
37,740,-4.652207851,-5.512097836,1
37,756,-5.802946568,-4.848353386,1
37,772,-5.993013859,-4.822658539,1
37,788,NaN,NaN,2
37,804,-12.88930988,-5.172522545,1
37,820,-9.030151367,-5.384195328,1
37,836,-8.722710609,-5.156069756,1
37,852,6.140481949,-5.231332779,1
37,868,6.990708351,-7.023971081,1
37,884,-9.248575211,-4.414942741,1
37,900,NaN,NaN,2
37,916,-3.16717577,-2.887436628,1
37,932,-1.533862829,-3.263807058,1
37,948,-0.4408171177,-1.275106192,1
37,964,-0.7542338371,-0.597899437,1
37,980,NaN,NaN,2
37,996,-2.129844427,5.646772385,1
37,1012,-3.408460617,4.021165848,1
37,1028,-5.719741821,3.038702011,1
37,1044,-6.930790901,3.676433563,1
37,1060,-7.698765755,2.143540382,1
37,1076,-8.062499046,1.241378784,1
37,1092,-8.142557144,1.962690353,1
37,1108,-7.642384529,4.223788261,1
37,1124,-4.769704342,1.817465305,1
53,20,-0.08379507065,-0.209654659,1
53,36,-0.08154836297,-0.2530186474,1
53,52,-0.1318915188,-0.05075003207,1
53,68,-0.06242595613,0.4660917521,1
53,84,-0.05509461462,0.960141778,1
53,100,0.03878699243,0.2210493088,1
53,116,-0.2870332003,0.06204642355,1
53,132,-0.7390140891,0.2848561704,1
53,148,-0.9481894374,0.07323244214,1
53,164,0.05150817335,0.07278891653,1
53,180,0.4899725318,0.401378274,1
53,196,0.418962121,-0.04074276984,1
53,212,0.3486827612,-0.267337203,1
53,228,0.5396794677,0.4583086967,1
53,244,0.9600809813,1.701131463,1
53,260,NaN,NaN,2
53,276,-0.07725638151,-0.0136897862,1
53,292,-0.2223646045,-0.5407283306,1
53,308,NaN,NaN,2
53,324,NaN,NaN,2
53,340,-2.027413368,-4.468660355,1
53,356,-4.050250053,-4.692024708,1
53,372,-4.531226158,-4.299762249,1
53,388,-4.635631561,-5.408599854,1
53,404,-4.726385117,-7.014125347,1
53,420,-4.786374092,-7.262256622,1
53,436,-4.749872208,-6.061667919,1
53,452,-4.484457493,-6.099703789,1
53,468,-4.28033638,-5.989433289,1
53,484,-4.294819832,-5.138683319,1
53,500,-4.945774555,-4.044027328,1
53,516,-4.979773998,-3.120504141,1
53,532,-3.704933167,-3.132723808,1
53,548,-2.974736929,-1.409809828,1
53,564,-3.043868065,-1.325986862,1
53,580,-4.89744854,-2.392945528,1
