PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 84, filenames: A:[84]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[85]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,NaN,NaN,2
21,36,0.2131203115,0.1792432964,1
21,52,-0.3817698956,0.3727683425,1
21,68,-0.245877862,0.08997878432,1
21,84,-0.3501243889,-0.1457454264,1
21,100,-0.1490450203,-0.1754656434,1
21,116,0.2190824747,-0.5936048031,1
21,132,0.08679711819,-0.5453080535,1
21,148,0.1220239997,0.4141216278,1
21,164,0.2178215981,0.6417722106,1
21,180,0.1134693027,0.8039957285,1
21,196,0.1942152977,0.1788438559,1
21,212,0.4479706883,-0.1374463737,1
21,228,0.2149660885,-0.2303200364,1
21,244,-0.4502318799,-0.01941546798,1
21,260,-0.535928309,0.2039032578,1
21,276,-0.270185113,0.09036833048,1
21,292,-0.2844489217,0.297282815,1
21,308,0.04963701963,0.5974923968,1
21,324,0.2800685465,0.406855464,1
21,340,0.1578195691,0.1424602866,1
21,356,0.2335230559,0.06232708693,1
21,372,-0.03750730306,3.182888031e-05,1
21,388,-0.3187263608,0.2090899348,1
21,404,-0.245049417,0.2761118412,1
21,420,-0.09787818789,0.4254190624,1
21,436,0.4561754465,0.2705812454,1
21,452,0.7281166911,0.1998004913,1
21,468,0.4402893186,0.2631146312,1
21,484,-0.2399610281,0.5855457783,1
21,500,0.1476727724,0.4132792652,1
21,516,0.4659469128,-0.08710712194,1
21,532,0.2922372222,-0.2007979155,1
21,548,0.1637931615,-0.4319504499,1
21,564,-0.06192782521,-0.2432514429,1
21,580,-0.6767485738,-0.497197926,1
21,596,-0.7175040245,-0.2693076134,1
21,612,-0.2012330443,0.04565471411,1
21,628,0.268050611,-0.05562071502,1
21,644,0.2469724715,-0.04857262969,1
21,660,-0.003749236465,0.3345716298,1
21,676,-0.08628894389,0.4437302649,1
21,692,-0.1732600629,-0.1157770157,1
21,708,-0.3176840842,-0.237117067,1
21,724,-0.3116508722,0.068159163,1
21,740,-0.09061990678,0.1934507489,1
21,756,-0.3132545948,-0.06531911343,1
21,772,NaN,NaN,2
21,788,0.3828836083,0.3351382911,1
21,804,0.286696434,0.4186311364,1
21,820,0.1967974901,0.5000158548,1
21,836,0.4632347226,0.1224640608,1
21,852,0.5050030947,0.1535432935,1
21,868,0.5917050838,0.2071138024,1
21,884,0.6192355156,0.1718817204,1
21,900,0.5965425968,-0.01527838409,1
21,916,-0.1114167869,0.07811249793,1
21,932,-0.7505052686,-0.05585408211,1
21,948,-0.6191285849,-0.09131574631,1
21,964,-0.2772346139,-0.02720093727,1
21,980,0.1473895609,0.1256803274,1
21,996,0.04965296388,0.3572344184,1
21,1012,0.2115284801,0.04980260134,1
21,1028,0.3340367377,0.08256258816,1
21,1044,0.06330019236,0.4072787166,1
21,1060,-0.2939325273,0.3506128788,1
21,1076,0.06678532809,0.3851171732,1
21,1092,0.1890330613,0.5237561464,1
21,1108,-0.2071041763,0.2618852854,1
21,1124,-0.3768596649,0.3412208557,1
37,20,-0.40643996,-0.8802671432,1
37,36,0.475507021,0.07839950919,1
37,52,0.3626958728,0.4377868772,1
37,68,0.2779715657,-0.2106319964,1
37,84,0.1080149114,-0.4419490695,1
37,100,-0.07183900476,-0.2037825584,1
37,116,0.5962635279,-0.4218222201,1
37,132,0.1550336778,-0.05197736621,1
37,148,-0.3055192828,0.4457102418,1
37,164,0.009960412979,0.3921436667,1
37,180,0.1569899619,0.5663099289,1
37,196,-0.04306331277,0.4329753518,1
37,212,0.1261261404,0.05920042843,1
37,228,0.2593627274,-0.05082585663,1
37,244,-0.04368982464,0.03545984626,1
37,260,-0.0278429985,0.1608315259,1
37,276,0.06915584207,0.2124939561,1
37,292,-0.248117879,0.06630882621,1
37,308,-0.292999208,-0.08739084005,1
37,324,0.1357150078,-0.1772996634,1
37,340,0.2331456393,0.1153135747,1
37,356,0.1019868851,0.2206135243,1
37,372,0.1510030925,0.2058799863,1
37,388,0.1968777925,0.1800744832,1
37,404,-0.2147242725,0.2938070893,1
37,420,-0.07598687708,0.00283780694,1
37,436,0.1515541226,-0.1626609713,1
37,452,0.0252968967,-0.3592742682,1
