PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 46, filenames: A:[46]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[47]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,20,-0.6629905701,0.7765846252,1
21,36,0.1736037582,0.1672100127,1
21,52,-0.1468743682,0.02222486585,1
21,68,-0.01915317774,0.02960181981,1
21,84,-0.260425508,0.1872291863,1
21,100,-0.5277646184,-0.104468435,1
21,116,0.1282602847,-0.1891773641,1
21,132,0.4163361788,-0.246971488,1
21,148,0.5646361113,-0.9037206173,1
21,164,0.07545757294,-0.1435693502,1
21,180,0.05167376995,0.2525763512,1
21,196,NaN,NaN,2
21,212,-0.2351531684,-3.089080334,1
21,228,-0.9226874113,-2.019779205,1
21,244,NaN,NaN,2
21,260,NaN,NaN,2
21,276,NaN,NaN,2
21,292,0.4801590145,-0.3443407416,1
21,308,1.695801616,-0.8302763104,1
21,324,2.282446384,-1.466440439,1
21,340,1.896134615,-0.3989939392,1
21,356,NaN,NaN,2
21,372,NaN,NaN,2
21,388,NaN,NaN,2
21,404,NaN,NaN,2
21,420,NaN,NaN,2
21,436,0.3688094616,0.6279518604,1
21,452,1.286845922,1.956370831,1
21,468,2.777405977,4.525281906,1
21,484,2.098201513,4.405103683,1
21,500,NaN,NaN,2
21,516,-0.3015209436,0.1677014977,1
21,532,0.03777599335,0.7288604975,1
21,548,NaN,NaN,2
21,564,-1.956578732,-2.631180048,1
21,580,-3.171127796,-4.479393959,1
21,596,NaN,NaN,2
21,612,NaN,NaN,2
21,628,NaN,NaN,2
21,644,2.004533291,-2.484366417,1
21,660,NaN,NaN,2
21,676,NaN,NaN,2
21,692,NaN,NaN,2
21,708,-0.2878293991,2.047181129,1
21,724,-0.5450232029,2.831618309,1
21,740,1.681463957,3.453933716,1
21,756,1.70150423,2.935379505,1
21,772,0.907263279,1.809450388,1
21,788,NaN,NaN,2
21,804,1.000603676,0.1498147249,1
21,820,1.761923075,-1.694472313,1
21,836,3.939933777,0.7473518848,1
21,852,NaN,NaN,2
21,868,5.699082851,0.9160751104,1
21,884,1.712208748,0.4396751523,1
21,900,NaN,NaN,2
21,916,0.4069302082,2.408327341,1
21,932,0.584327817,2.535003662,1
21,948,0.2809925079,2.269249678,1
21,964,0.7750902176,1.266898632,1
21,980,1.290062666,1.202508211,1
21,996,0.1352062225,1.030792117,1
21,1012,-0.03046536446,-0.4011015892,1
21,1028,1.078335762,-0.3536599278,1
21,1044,2.307148933,0.6981605887,1
21,1060,1.520373464,0.3067803383,1
21,1076,NaN,NaN,2
21,1092,0.9602866173,1.433585167,1
21,1108,4.699799538,1.828510761,1
21,1124,NaN,NaN,2
37,20,-0.005446732044,0.2915346026,1
37,36,NaN,NaN,2
37,52,NaN,NaN,2
37,68,-0.01748740673,-0.0554016009,1
37,84,-0.05414640903,-0.04392177612,1
37,100,-0.262696892,-0.3747439682,1
37,116,-0.3330235183,0.3803126812,1
37,132,NaN,NaN,2
37,148,0.7029868364,-0.1865241528,1
37,164,0.1611754,-0.2265396118,1
37,180,-0.3895530999,-2.373300791,1
37,196,0.224003315,-3.385898113,1
37,212,-0.2170266807,-4.603016853,1
37,228,NaN,NaN,2
