PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 24, filenames: A:[24]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[25]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.256341934,6.641777039,1
47,65,0.3508434296,0.4526124001,1
47,97,-0.3998818398,-1.36286521,1
47,129,-2.533431053,-1.681501508,1
47,161,-3.335079432,-1.69112289,1
47,193,-2.094532013,-1.706736803,1
47,225,-1.963333845,-1.066957831,1
47,257,-0.5373798013,-0.7291073799,1
47,289,0.4112599492,-1.175322533,1
47,321,0.9376955032,-1.705260277,1
47,353,0.08136415482,-4.116762161,1
47,385,0.6471354961,-0.2986642122,1
47,417,1.12755084,-0.5532371998,1
47,449,-1.218135476,-1.125970364,1
47,481,-2.132526875,-1.854706764,1
47,513,-1.08889246,-2.558631659,1
47,545,-0.5252600908,-1.346870184,1
47,577,-0.9718916416,-1.074504375,1
47,609,-1.453602314,-1.713741302,1
47,641,-2.676501036,-3.451160192,1
47,673,-3.190711975,-3.826682091,1
47,705,-3.899490833,-2.858784199,1
47,737,-4.47915554,-2.333006382,1
47,769,-3.008185387,-2.457437992,1
47,801,-1.955063224,-3.000996113,1
47,833,-0.9760601521,-3.788831949,1
47,865,-2.607622147,-4.09071064,1
47,897,-2.731844187,-3.599721909,1
47,929,-2.882261992,-3.791210651,1
47,961,-3.691458702,-3.879150629,1
47,993,-4.460450649,-3.871779919,1
47,1025,-4.584100723,-3.621817112,1
47,1057,-3.7361269,-1.367962837,1
47,1089,-2.9908638,-1.241691351,1
47,1121,-2.804096699,-1.172890782,1
47,1153,-2.123184204,-0.66340065,1
47,1185,-1.223282337,0.009148836136,1
47,1217,-0.9773232937,-0.9388511181,1
47,1249,-1.043731689,-3.044920444,1
47,1281,-1.579551697,-2.347351789,1
47,1313,-1.311917782,-1.448780894,1
47,1345,0.02317979932,-1.336515665,1
47,1377,0.1987102032,-0.9906570911,1
47,1409,-0.147480309,-1.775915146,1
47,1441,0.6204789877,-2.779083014,1
47,1473,1.314234495,-2.426196575,1
47,1505,0.3939852118,-1.675441504,1
47,1537,-0.3295286298,-1.369896173,1
47,1569,-1.274222851,-3.436635733,1
47,1601,-1.958384037,-3.096231937,1
47,1633,-1.747573853,-3.008181095,1
47,1665,-1.338201523,-2.347001553,1
47,1697,-1.692973018,-3.303692341,1
47,1729,-0.6490962505,-3.219510317,1
47,1761,-0.4588980675,-1.079248428,1
47,1793,-1.377353907,0.4125634432,1
47,1825,-2.0250597,-0.770729661,1
47,1857,-2.407283068,-2.190022707,1
