PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 8, filenames: A:[8]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[9]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,1761,3.359833479,-5.013485909,1
175,1793,3.99178648,-6.07196331,1
175,1825,3.614722252,-6.954518795,1
175,1857,3.275275469,-5.565890312,1
175,1889,3.321383238,-4.66034174,1
175,1921,5.092407227,-4.926246643,1
175,1953,4.871892929,-4.012219429,1
175,1985,2.672443867,-3.946191788,1
175,2017,1.765574217,-5.162504196,1
207,33,-8.584073067,6.675498962,1
207,65,-4.7482481,-2.740363836,1
207,97,-2.780721426,-6.162766457,1
207,129,-0.2751152515,-5.44704628,1
207,161,-0.08565729856,-5.431337357,1
207,193,-1.046230435,-3.789034843,1
207,225,-1.311969519,-3.55657959,1
207,257,-1.090059042,-3.89538908,1
207,289,-0.9840577841,-3.464716434,1
207,321,-0.5285120606,-3.237057447,1
207,353,-0.01552480459,-2.995844364,1
207,385,0.1008414626,-3.178231001,1
207,417,-0.235488534,-4.102398872,1
207,449,-0.7068344355,-4.48375082,1
207,481,-0.8483800888,-5.040072441,1
207,513,0.145641759,-3.964587212,1
207,545,0.8996063471,-3.235349178,1
207,577,1.59345901,-2.089225769,1
207,609,1.751723528,-2.250896215,1
207,641,-0.6916799545,-3.702044725,1
207,673,-1.877786636,-4.28192234,1
207,705,2.419459105,-4.604720116,1
207,737,2.852133989,-4.495989323,1
207,769,3.107864857,-4.412580013,1
207,801,3.014574528,-4.259028435,1
207,833,3.343898296,-3.029219151,1
207,865,4.168098927,-3.650859356,1
207,897,5.32785511,-3.943606377,1
207,929,5.941519737,-4.998421192,1
207,961,5.831942558,-5.89589262,1
207,993,4.642824173,-6.015311241,1
207,1025,5.104780197,-6.188333511,1
207,1057,6.57012701,-7.898355484,1
207,1089,6.496163368,-8.511843681,1
207,1121,6.184140205,-7.317534924,1
207,1153,6.582314014,-7.058840752,1
207,1185,7.257044792,-6.749099731,1
207,1217,7.364764214,-7.061906338,1
207,1249,8.111566544,-7.233149052,1
207,1281,9.012897491,-7.802053452,1
207,1313,8.716772079,-9.385066986,1
207,1345,7.779134274,-9.720816612,1
207,1377,6.038086891,-10.04067135,1
207,1409,4.865739822,-10.46604347,1
207,1441,5.454061508,-11.0942688,1
207,1473,6.399261475,-11.62261772,1
207,1505,6.598646641,-10.25782013,1
207,1537,6.153119564,-9.951100349,1
207,1569,5.879849434,-9.390724182,1
207,1601,6.237483978,-8.540538788,1
207,1633,6.58316803,-7.194085121,1
207,1665,6.134212017,-7.481393814,1
207,1697,4.641128063,-7.382413864,1
207,1729,1.763744831,-6.29584074,1
207,1761,2.16300869,-5.916625977,1
207,1793,4.129612446,-6.402252197,1
207,1825,4.393138409,-6.583504677,1
207,1857,3.970225096,-5.202489376,1
207,1889,3.988495588,-3.599413872,1
207,1921,6.234129906,-4.334490776,1
207,1953,3.676701307,-3.424448967,1
207,1985,1.808443785,-4.027370453,1
207,2017,0.6807256937,-5.764571667,1
239,33,0.9004219174,4.663648129,1
239,65,-1.452519655,-4.317636013,1
239,97,-2.397949457,-3.63914156,1
239,129,-0.1991910934,-4.371977329,1
239,161,-0.1692815423,-4.596349716,1
239,193,-0.9156149626,-3.36064291,1
239,225,-1.289253473,-3.677126884,1
239,257,-1.100268483,-3.900659084,1
239,289,-0.8522945046,-3.260325909,1
239,321,-0.4172679484,-2.753207445,1
239,353,0.3031871319,-1.588110685,1
239,385,0.8690564632,-2.73353982,1
239,417,0.8262227178,-4.1305933,1
239,449,0.2732327282,-4.302287102,1
239,481,-0.2704209685,-4.087095261,1
239,513,-0.02337531,-3.488759518,1
239,545,0.4433405995,-3.28896451,1
239,577,1.561007977,-2.986596346,1
239,609,2.069116592,-3.156436682,1
239,641,0.1728543043,-4.146713257,1
239,673,-0.9630103111,-3.515218496,1
239,705,2.417647839,-4.288678646,1
239,737,2.938815117,-4.284341335,1
239,769,3.999542236,-3.881923676,1
239,801,5.226533413,-2.660181761,1
239,833,4.76110363,-2.148626089,1
239,865,5.107788563,-3.116519928,1
239,897,6.142738342,-2.8803792,1
239,929,7.524885654,-3.41711092,1
239,961,7.432019711,-5.752552509,1
239,993,6.653855801,-6.288638115,1
239,1025,7.166249752,-5.521844864,1
239,1057,7.400455952,-7.141884804,1
239,1089,7.938042164,-7.844592094,1
239,1121,9.07673645,-5.413006783,1
239,1153,8.563140869,-6.816184521,1
239,1185,7.794591904,-6.949951172,1
239,1217,9.010896683,-7.848096848,1
239,1249,9.563435555,-8.473813057,1
239,1281,9.971054077,-9.339216232,1
239,1313,9.858873367,-9.525601387,1
239,1345,8.66665554,-9.226092339,1
239,1377,7.603397369,-9.885374069,1
239,1409,7.283220291,-10.75692654,1
239,1441,7.229869843,-12.4009409,1
239,1473,7.398883343,-12.92992401,1
239,1505,7.620022774,-10.84528351,1
239,1537,6.9331007,-9.834955215,1
239,1569,6.829474926,-9.320183754,1
239,1601,7.209599018,-8.959834099,1
239,1633,6.908007145,-8.415407181,1
239,1665,6.192408562,-8.125935555,1
239,1697,4.202838421,-8.374853134,1
239,1729,4.06090498,-8.008771896,1
239,1761,4.369109154,-6.842268944,1
239,1793,4.634111881,-6.146677971,1
239,1825,4.48955965,-5.685836315,1
239,1857,4.339923859,-4.453782082,1
239,1889,4.351747513,-3.028477192,1
239,1921,3.011501551,-2.483687878,1
239,1953,0.1084563732,-2.86792469,1
239,1985,0.5199286938,-4.362883568,1
239,2017,0.1773891449,-5.97678709,1
271,33,-1.075743556,-1.251359463,1
271,65,-0.066365242,-4.748373985,1
271,97,0.2707858682,-3.993734121,1
271,129,0.4281923771,-4.104722977,1
271,161,-0.1366743445,-4.540184021,1
271,193,-0.4642295837,-4.290733814,1
271,225,-1.200984597,-5.401693344,1
271,257,-1.400652885,-4.519819736,1
271,289,-1.505424738,-2.76508069,1
271,321,-1.36846602,-2.493911028,1
271,353,0.4112727046,-1.53601861,1
271,385,2.049601793,-2.902667761,1
271,417,1.904209375,-3.873515368,1
271,449,0.7061809897,-4.21435833,1
271,481,0.3567365408,-3.959500074,1
271,513,-0.6303862929,-2.801922083,1
271,545,-0.872494638,-4.322031975,1
271,577,0.7807972431,-3.519868612,1
271,609,1.315816045,-3.368858099,1
271,641,1.491085768,-3.679032326,1
271,673,2.494020939,-3.337729216,1
271,705,2.514276981,-2.75450182,1
271,737,2.73957324,-3.022429943,1
271,769,4.024924278,-2.425061464,1
271,801,5.040621281,-1.057198286,1
271,833,5.52350235,-1.948636532,1
271,865,6.495648384,-1.722960711,1
271,897,6.253138065,-1.695686817,1
271,929,7.119683266,-2.113146782,1
271,961,7.667301655,-5.837836266,1
271,993,8.197716713,-7.161430359,1
271,1025,8.435320854,-6.355204582,1
271,1057,8.529517174,-7.646949291,1
271,1089,11.05751705,-20.18102074,1
271,1121,11.27095032,-4.030030251,1
271,1153,12.22265339,-7.628418446,1
271,1185,11.62613297,-8.65258503,1
271,1217,10.34493732,-8.722352028,1
271,1249,11.14963531,-9.567022324,1
271,1281,10.96277523,-9.341247559,1
271,1313,10.69063854,-8.957871437,1
271,1345,9.961277008,-8.679576874,1
271,1377,8.925443649,-9.749878883,1
271,1409,8.79476738,-10.99927044,1
271,1441,9.401155472,-13.25749874,1
271,1473,9.102977753,-13.91555977,1
271,1505,8.459495544,-11.69635296,1
271,1537,8.098304749,-9.647346497,1
271,1569,8.742799759,-9.718153,1
271,1601,9.015232086,-9.289300919,1
271,1633,8.083273888,-9.043787003,1
271,1665,6.95773077,-9.094675064,1
271,1697,4.416205883,-9.185972214,1
271,1729,5.028241158,-9.280080795,1
271,1761,5.444809914,-7.493988514,1
271,1793,5.407886505,-6.185059071,1
271,1825,4.96579361,-5.226566315,1
271,1857,4.845438004,-3.142092228,1
271,1889,4.266100883,-3.061297655,1
271,1921,1.20044446,-3.580301523,1
271,1953,1.616225481,-3.602571011,1
271,1985,1.796284676,-4.416143894,1
271,2017,1.800219536,-5.394495964,1
303,33,-1.453990936,-2.830094337,1
303,65,-0.6223999858,-3.22526145,1
303,97,-0.4032870531,-2.61045146,1
303,129,-0.4425168037,-3.658915043,1
303,161,-0.1150491834,-3.99352169,1
303,193,-0.2463027835,-3.946503401,1
303,225,-0.8357940912,-4.021597862,1
303,257,-0.929693222,-4.859442711,1
303,289,-1.456040144,-3.252701283,1
303,321,-1.480901122,-3.25249052,1
303,353,0.2297482491,-3.61890626,1
303,385,0.9501625896,-2.542122364,1
303,417,0.5746605992,-3.7288692,1
303,449,0.2226159573,-4.527377605,1
303,481,0.6485931873,-3.411866665,1
303,513,0.6332649589,-1.791312218,1
303,545,-0.5479962826,-2.469454527,1
303,577,-1.120638132,-3.318268538,1
303,609,1.136552572,-2.585632086,1
303,641,1.150530338,-2.988856554,1
303,673,0.4376130104,-3.032509804,1
303,705,3.233950615,-2.489488602,1
303,737,4.825483322,-2.299356461,1
303,769,5.587738991,-0.6072003841,1
303,801,5.860607624,0.06067419052,1
303,833,6.67952776,-0.2831716537,1
303,865,7.460608482,0.1073710918,1
303,897,6.991276741,-0.8515305519,1
303,929,5.381056786,-2.408290863,1
303,961,8.434077263,-6.081633568,1
303,993,9.112300873,-7.100691319,1
303,1025,9.57096386,-6.73315239,1
303,1057,10.61257744,-8.070041656,1
303,1089,12.59097767,-10.91440296,1
303,1121,15.00444031,-8.729801178,1
303,1153,14.7935791,-8.507789612,1
303,1185,14.38736153,-9.069816589,1
303,1217,13.39020348,-9.215589523,1
303,1249,12.95720673,-9.584084511,1
303,1281,12.45685577,-9.24227047,1
303,1313,12.21115589,-8.767717361,1
303,1345,11.77294064,-6.825158119,1
303,1377,9.891270638,-9.447912216,1
303,1409,9.246069908,-10.91353321,1
303,1441,9.286168098,-11.7381916,1
303,1473,10.72696018,-13.82656097,1
303,1505,9.765408516,-12.92386627,1
303,1537,8.641835213,-10.81301498,1
303,1569,10.67282295,-10.24788189,1
303,1601,11.10643959,-9.091573715,1
303,1633,10.4962616,-9.368911743,1
303,1665,9.496040344,-9.651033401,1
303,1697,7.209243298,-8.425179482,1
303,1729,6.612726212,-8.673009872,1
303,1761,6.605782032,-7.774968624,1
303,1793,6.202652454,-5.210630894,1
303,1825,5.825453758,-4.316895485,1
303,1857,6.543492794,-3.732260227,1
303,1889,4.878442287,-3.583333015,1
303,1921,1.228076458,-5.684814453,1
303,1953,1.164512634,-6.69362402,1
303,1985,2.196887493,-5.755730629,1
303,2017,1.235724211,-5.055692673,1
335,33,-0.6746743917,0.8762729168,1
335,65,-0.2358952761,-2.323640108,1
335,97,-0.337257117,-2.837971449,1
335,129,-1.250769496,-3.692659378,1
335,161,-0.7759726048,-3.895420551,1
335,193,0.1407846212,-3.526659966,1
335,225,-0.6527729034,-3.287613153,1
335,257,-0.3877488375,-3.210093021,1
335,289,0.237187922,-3.992304802,1
335,321,0.7014000416,-5.024176598,1
335,353,0.7410606146,-3.960099697,1
335,385,0.9829166532,-2.495500803,1
335,417,0.5611066818,-3.429296017,1
335,449,0.5137254,-4.289981365,1
335,481,1.000254631,-3.148809433,1
335,513,0.7386415005,-1.256994486,1
335,545,0.9932084084,-0.9304602146,1
335,577,1.248782396,-2.645772219,1
335,609,2.069344997,-2.53246665,1
335,641,2.066758394,-2.71771574,1
335,673,0.9516363144,-2.431541204,1
335,705,3.665587425,-1.282394886,1
335,737,5.420643806,-1.803338766,1
335,769,6.272064209,-1.89427948,1
335,801,6.835514069,-1.277720928,1
335,833,7.612425804,-1.408152342,1
335,865,9.006083488,-1.974480152,1
335,897,7.93772316,-1.959160566,1
335,929,6.092863083,-3.552091122,1
335,961,8.329693794,-5.632441998,1
335,993,9.566507339,-5.270343781,1
335,1025,10.54477024,-5.925307274,1
335,1057,11.36153793,-8.035457611,1
335,1089,12.5023365,-9.283401489,1
335,1121,14.89997578,-8.777736664,1
335,1153,15.86310673,-8.962247849,1
335,1185,15.90134621,-8.619628906,1
335,1217,14.597929,-9.203686714,1
335,1249,13.62509632,-9.693789482,1
335,1281,13.32569408,-10.20824242,1
335,1313,12.74934578,-10.61062145,1
335,1345,11.36988068,-8.996717453,1
335,1377,10.63699722,-10.1750679,1
335,1409,10.20145226,-10.50590611,1
335,1441,9.096035957,-10.10229111,1
335,1473,9.126703262,-12.29557705,1
335,1505,9.243030548,-13.47260475,1
335,1537,9.182559013,-11.74248695,1
335,1569,10.06879711,-11.18805504,1
335,1601,10.24113178,-11.11549377,1
335,1633,10.62699604,-9.980284691,1
335,1665,10.33115673,-9.035761833,1
335,1697,9.200303078,-8.07900238,1
335,1729,8.493252754,-7.341847897,1
335,1761,7.601957798,-6.420409203,1
335,1793,7.126951694,-4.540094376,1
335,1825,7.211888313,-4.511678696,1
335,1857,7.100837231,-5.632977486,1
335,1889,5.66449976,-5.825348854,1
335,1921,2.971940517,-6.74855423,1
335,1953,1.259577513,-6.783080578,1
335,1985,2.683019161,-6.891710758,1
335,2017,1.83402288,-4.980392456,1
367,33,-0.4740133286,0.7157614231,1
367,65,1.041999459,-2.985557079,1
367,97,0.1654532552,-3.29679513,1
367,129,-0.8576526046,-4.60990715,1
367,161,-1.789241791,-3.848257542,1
367,193,-1.308524013,-2.380384922,1
367,225,-1.451525211,-1.839126587,1
367,257,-0.01447151601,-3.470448017,1
367,289,0.6926355362,-4.821937561,1
367,321,1.537374496,-5.127612591,1
367,353,2.04726696,-4.179812908,1
367,385,0.01793038845,-3.125086546,1
367,417,-0.2586237788,-3.020526648,1
367,449,0.6584922075,-3.185161114,1
367,481,1.40821743,-2.996167421,1
367,513,1.721295953,-2.07505703,1
367,545,1.721441865,-2.253359318,1
367,577,0.6283781528,-2.053572178,1
367,609,1.756499052,-2.409855843,1
367,641,2.613731384,-2.43559742,1
367,673,1.249963284,-1.774083614,1
367,705,3.93607378,-1.116187096,1
367,737,6.004400253,-1.695236564,1
367,769,7.121217251,-1.981801271,1
367,801,7.570121288,-2.442293406,1
367,833,7.959431171,-2.828416348,1
367,865,9.410377502,-3.45665884,1
367,897,9.858240128,-4.085695744,1
367,929,9.239151955,-5.508030415,1
367,961,8.926373482,-5.030383587,1
367,993,10.34467793,-4.129101753,1
367,1025,11.14928722,-5.416460991,1
367,1057,11.7096386,-7.701666355,1
367,1089,12.55630398,-8.998869896,1
367,1121,13.7674675,-9.291110039,1
367,1153,15.43921566,-9.298386574,1
367,1185,16.07204056,-8.736144066,1
367,1217,15.21968555,-9.213272095,1
367,1249,14.59122849,-10.59638405,1
367,1281,13.77408028,-12.11641026,1
367,1313,12.79935455,-12.22712231,1
367,1345,12.43637276,-11.46592712,1
367,1377,11.37897778,-10.91889572,1
367,1409,10.71637058,-10.33693409,1
367,1441,9.980370522,-11.00714302,1
367,1473,9.156053543,-12.35661411,1
367,1505,6.230131149,-11.78365326,1
367,1537,9.310501099,-11.21251869,1
367,1569,10.45889568,-11.46347046,1
367,1601,8.612174988,-11.04808521,1
367,1633,8.693087578,-11.66449738,1
367,1665,9.255297661,-9.471777916,1
367,1697,9.380870819,-8.828713417,1
367,1729,9.615449905,-8.332035065,1
367,1761,9.622755051,-6.677713394,1
367,1793,7.700095177,-6.136139393,1
367,1825,7.401431084,-5.59060955,1
367,1857,6.854990482,-6.491051674,1
