PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 11, filenames: A:[11]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[12]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.805732012,0.104940474,1
47,65,1.186758399,-0.5926265717,1
47,97,1.377358913,-0.4812335074,1
47,129,1.648136139,-0.1431376934,1
47,161,2.287374496,0.168022871,1
47,193,2.546190739,-0.3758468628,1
47,225,2.34330368,-1.308519125,1
47,257,1.465107918,-1.836434364,1
47,289,1.438430786,-1.603758931,1
47,321,2.02666831,-1.775573134,1
47,353,0.06960833073,-0.6813931465,1
47,385,0.3015179634,0.5030663013,1
47,417,3.629423141,-0.3636193275,1
47,449,6.517557144,-2.539650202,1
47,481,3.88303566,-3.554645538,1
47,513,2.88760376,-3.68641448,1
47,545,5.37592268,-1.777536511,1
47,577,4.746819496,-1.387644529,1
47,609,6.41953373,-0.457819432,1
47,641,9.290158272,-0.9336585999,1
47,673,9.153656006,-0.5307933092,1
47,705,8.258648872,0.2944405675,1
47,737,8.368232727,0.781479001,1
47,769,9.220790863,1.448773384,1
47,801,8.95893383,0.4610362053,1
47,833,8.676659584,-2.440763235,1
47,865,10.06787109,-2.197221518,1
47,897,11.32784462,-2.205741167,1
47,929,11.16039562,-1.377054572,1
47,961,10.52444744,-0.997019887,1
47,993,10.00130558,-1.391654611,1
47,1025,9.518606186,-1.410713911,1
47,1057,9.739832878,-1.707581997,1
47,1089,11.58337593,-2.922751904,1
47,1121,12.58945179,-3.272519112,1
47,1153,12.30103779,-5.640539169,1
47,1185,10.28590488,-6.265879631,1
47,1217,9.001541138,-5.576478004,1
47,1249,7.67599678,-2.547952652,1
47,1281,6.765179634,-2.135269642,1
47,1313,8.395555496,-4.831188679,1
47,1345,9.117290497,-5.701099396,1
47,1377,9.664569855,-5.271260262,1
47,1409,9.652772903,-3.701307297,1
47,1441,8.982936859,-3.893313885,1
47,1473,8.264217377,-4.884979248,1
47,1505,7.651153564,-5.102598667,1
47,1537,8.994664192,-5.410357475,1
47,1569,8.948906898,-3.88374424,1
47,1601,10.38267994,-4.934148788,1
47,1633,9.869691849,-6.753410816,1
47,1665,8.432425499,-8.035386086,1
47,1697,8.183720589,-7.963166237,1
47,1729,9.286727905,-7.596549988,1
47,1761,9.560230255,-6.409718037,1
47,1793,10.28101063,-6.877806664,1
47,1825,9.451273918,-7.13594389,1
47,1857,7.617929459,-5.867318153,1
47,1889,6.374171257,-5.71476984,1
