PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 20, filenames: A:[20]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[21]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.333059311,22.35001373,1
47,65,-4.479880333,9.947660446,1
47,97,-4.274626255,-4.880136967,1
47,129,-4.149544716,-6.561728954,1
47,161,-3.197957993,-6.445723534,1
47,193,-2.737417221,-5.042344093,1
47,225,-3.511903763,-4.57092762,1
47,257,-3.683893681,-4.203829765,1
47,289,-3.446627378,-3.832014084,1
47,321,-2.787568569,-4.712073326,1
47,353,-2.047507286,-5.84920454,1
47,385,-2.365381479,-3.888137341,1
47,417,-2.471603155,-3.843780518,1
47,449,-1.795281172,-4.529070854,1
47,481,-1.64809978,-4.777880669,1
47,513,-2.012782097,-5.136776924,1
47,545,-2.988403082,-4.609552383,1
47,577,-3.894393921,-5.62422657,1
47,609,-4.905413628,-5.698373795,1
47,641,-5.259225368,-4.945198536,1
47,673,-4.174809456,-3.657868385,1
47,705,-3.338259697,-3.494095325,1
47,737,-4.032436371,-4.90392971,1
47,769,-4.759999752,-5.100118637,1
47,801,-4.504410267,-3.711102009,1
47,833,-5.659252644,-2.087388515,1
47,865,-5.046826839,-1.655110836,1
47,897,-3.363986492,-2.65272212,1
47,929,-2.998597145,-3.999850512,1
47,961,-3.699030876,-3.89094305,1
47,993,-5.451069832,-2.748581409,1
47,1025,-4.095833778,-2.73639226,1
47,1057,-2.696989059,-2.453062057,1
47,1089,-2.461987019,-2.169429064,1
47,1121,-3.002097845,-1.956117868,1
47,1153,-2.631594419,-2.293035984,1
47,1185,-3.110036373,-2.256429672,1
47,1217,-4.049238205,-2.757882118,1
47,1249,-3.516814232,-3.091798306,1
47,1281,-3.231345177,-1.846436977,1
47,1313,-2.166359425,-2.452483654,1
47,1345,-2.520015717,-0.09580200911,1
47,1377,-3.118184328,-0.1760812998,1
47,1409,-2.111117601,0.08388364315,1
47,1441,0.3536503315,0.3066591024,1
47,1473,1.440187097,-0.2568768561,1
47,1505,-0.006726264954,-1.306488633,1
47,1537,-2.241235495,-1.916377306,1
47,1569,-2.770953417,-2.019635677,1
47,1601,-2.612429857,-1.232688904,1
47,1633,-2.597078562,-0.5524936914,1
47,1665,-2.845382214,-0.4809238613,1
47,1697,-3.360163689,-1.486822844,1
47,1729,-2.620958805,-2.094880104,1
47,1761,-2.027014732,-0.9902322292,1
47,1793,-2.783656359,0.4923924208,1
47,1825,-2.34522438,1.825814009,1
47,1857,-2.299994707,2.509208679,1
47,1889,-2.447957754,2.358459949,1
47,1921,-3.952368259,0.846858263,1
47,1953,-4.86639452,-0.712803483,1
47,1985,-1.997439384,-1.026748419,1
47,2017,-4.602009296,0.1448292732,1
79,33,-2.197250366,10.47203255,1
79,65,-3.426248074,4.769016266,1
79,97,-1.854351759,-5.640895367,1
79,129,-2.569339752,-5.952636719,1
79,161,-2.743798256,-5.848424911,1
79,193,-2.943948746,-4.805885792,1
79,225,-3.325984716,-4.852832794,1
79,257,-3.312824249,-3.900729656,1
79,289,-3.086029291,-4.113372803,1
79,321,-2.329097033,-5.055261612,1
79,353,-2.005448341,-6.050430298,1
79,385,-3.347742796,-4.126277924,1
79,417,-2.557117939,-3.319550514,1
79,449,-1.712810278,-5.573967934,1
79,481,-0.9378170967,-6.024423122,1
79,513,-0.249853611,-5.245699883,1
79,545,-2.445359468,-4.205862999,1
79,577,-4.074257851,-5.174938202,1
79,609,-5.636153698,-5.318881989,1
79,641,-4.909135818,-5.019771576,1
79,673,-4.223236084,-3.460525513,1
79,705,-3.872262239,-3.313812733,1
79,737,-3.790608883,-4.398246288,1
79,769,-5.395644665,-4.7030406,1
79,801,-5.370880604,-3.797737122,1
79,833,-5.343605518,-0.5712220669,1
79,865,-5.685852051,-1.333454132,1
79,897,-4.349367142,-2.39592886,1
79,929,-2.962486744,-3.442970514,1
79,961,-2.368937016,-4.454516411,1
79,993,-2.919786215,-3.301449299,1
79,1025,-3.968786955,-1.886544704,1
79,1057,-2.43163085,-2.50518322,1
79,1089,-1.643306732,-2.461587429,1
79,1121,-2.656345129,-2.801064968,1
79,1153,-3.550679684,-3.133128405,1
79,1185,-3.856228352,-2.752753735,1
79,1217,-3.825572014,-3.328633308,1
79,1249,-3.073794365,-5.586903095,1
79,1281,-2.825207472,-5.497433662,1
79,1313,-2.787021875,-1.915080786,1
79,1345,-2.508678436,0.6882597208,1
79,1377,-3.100155592,0.07102513313,1
79,1409,-2.731890678,-0.2333701551,1
79,1441,-1.680204391,0.3242821097,1
79,1473,-0.9743516445,0.4665923715,1
79,1505,-2.049549103,-0.354981184,1
79,1537,-3.058591127,0.4629265666,1
79,1569,-3.057725668,-0.6292089224,1
79,1601,-2.924023867,-1.480185986,1
79,1633,-2.918570518,-1.584457159,1
79,1665,-3.276490927,-0.981802702,1
79,1697,-3.820481062,-0.8189722896,1
79,1729,-3.199723005,-0.7404646277,1
79,1761,-2.728240013,0.6522052288,1
79,1793,-3.038350105,1.267285585,1
79,1825,-2.770045996,2.030109644,1
79,1857,-2.785962343,2.639802933,1
79,1889,-2.221648455,2.682832956,1
79,1921,-1.627060175,0.9358611107,1
79,1953,-14.99475098,-13.68876362,1
79,1985,-3.608302116,-0.3648992181,1
79,2017,-1.367007732,-1.600617528,1
111,33,-0.3423976898,3.8708992,1
111,65,-1.174466372,-3.153177738,1
111,97,-0.92730093,-6.192167282,1
111,129,-1.456332445,-5.792433739,1
111,161,-2.175318003,-5.628832817,1
111,193,-2.848669291,-5.249037266,1
111,225,-3.249367476,-5.254601479,1
111,257,-3.082945108,-4.909029484,1
111,289,-2.865148544,-4.998318195,1
111,321,-2.526790619,-5.390339851,1
111,353,-2.145054579,-5.102655411,1
