PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 16, filenames: A:[16]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[17]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.05618715286,8.951904297,1
47,65,-1.051654577,-6.426334381,1
47,97,1.234933853,-3.546999931,1
47,129,1.154824495,-4.410717964,1
47,161,-0.870716095,-4.361801147,1
47,193,-0.2963614464,-3.060878754,1
47,225,0.1316889524,-3.228485584,1
47,257,0.5955703855,-3.180562019,1
47,289,0.3945416808,-3.071977139,1
47,321,0.5572638512,-3.188651323,1
47,353,0.4413945377,-3.012179613,1
47,385,-0.7599235773,-3.619074821,1
47,417,0.000715136528,-6.256510735,1
47,449,0.2265508175,-7.165254593,1
47,481,0.4146673679,-6.086767197,1
47,513,0.05801451206,-2.216997147,1
47,545,-0.1786390543,-0.7847132683,1
47,577,0.05110025406,-0.9726755023,1
47,609,-0.1066285372,-1.929085732,1
47,641,-0.4919234514,-2.833272934,1
47,673,-0.5063493252,-2.047470808,1
47,705,0.9628221989,-1.721305013,1
47,737,3.505641937,-1.598207712,1
47,769,5.022379875,-2.327833414,1
47,801,4.748491764,-3.84032321,1
47,833,4.195945263,-0.3449090719,1
47,865,4.058387756,0.2296328545,1
47,897,3.965619087,-0.3597332239,1
47,929,4.006270885,-0.5875074863,1
47,961,3.759505272,-1.381696582,1
47,993,3.394124985,-3.353658676,1
47,1025,4.163152695,-5.09606123,1
47,1057,4.445650101,-4.505772591,1
47,1089,3.197892189,-1.356155634,1
47,1121,3.092331409,-2.895207882,1
47,1153,2.897865295,-2.936035633,1
47,1185,2.360361576,-3.594769716,1
47,1217,-0.1830563545,-3.376392603,1
47,1249,-0.26242733,-2.548173189,1
47,1281,0.9521926641,-2.707004786,1
47,1313,3.303652763,-4.16233778,1
47,1345,5.108552456,-4.592728615,1
47,1377,3.039594412,-3.34400034,1
47,1409,3.757517815,-3.783329964,1
47,1441,4.696563721,-3.684404612,1
47,1473,5.144562244,-3.645410538,1
47,1505,3.941731691,-3.193974972,1
47,1537,2.328074694,-3.968729734,1
47,1569,0.8344928026,-3.373948097,1
47,1601,0.3445935249,-2.003585339,1
47,1633,0.5159496069,-1.816586852,1
47,1665,1.345907927,-2.453595161,1
47,1697,0.5556070805,-1.392103076,1
47,1729,-0.06638288498,0.285895288,1
47,1761,1.617013454,0.3808497488,1
47,1793,2.33348012,0.25049299,1
47,1825,2.167135,1.094166398,1
47,1857,1.72886169,0.5342965126,1
47,1889,1.302402496,-0.2837133408,1
47,1921,1.07757616,-0.7287884951,1
47,1953,1.94621563,-2.493056774,1
47,1985,3.645524979,-1.994948268,1
47,2017,1.177015662,0.1347455978,1
79,33,0.9870103598,0.6345734596,1
79,65,1.531402946,-5.252248764,1
79,97,3.070009708,-3.966076612,1
79,129,2.051723719,-4.403911591,1
79,161,0.876365602,-4.467063904,1
79,193,0.604981184,-3.941763401,1
79,225,0.611094594,-3.775310278,1
79,257,0.8092671633,-4.870781898,1
79,289,0.602715373,-4.52609539,1
79,321,0.928501308,-3.910990238,1
79,353,0.8764013052,-3.396736145,1
79,385,-0.273188889,-3.754927158,1
79,417,-0.148209095,-4.467722893,1
79,449,-0.3728998899,-5.714061737,1
79,481,0.9815211296,-6.246793747,1
79,513,1.575678706,-3.628441811,1
79,545,1.164106846,-1.604442,1
79,577,1.139660597,-0.6659638882,1
79,609,2.494428396,-1.08749938,1
79,641,2.141199589,-2.006640911,1
79,673,1.760607362,-1.879200101,1
79,705,2.635351658,-2.339801788,1
79,737,4.460401535,-2.343130112,1
79,769,4.988345146,-2.163973093,1
79,801,4.596261501,-1.412699103,1
79,833,3.918408871,1.139843583,1
79,865,4.402646542,-0.3129848242,1
79,897,3.559533119,-1.801020265,1
79,929,3.603330612,-1.771090627,1
79,961,4.301407814,-1.989949703,1
79,993,2.8147645,-1.922369003,1
79,1025,3.272453308,-3.038178921,1
79,1057,3.929072142,-3.334795475,1
79,1089,4.297895908,-1.441068411,1
79,1121,3.569394588,-2.464317322,1
79,1153,1.920550823,-2.892793894,1
79,1185,1.771658421,-2.147286415,1
79,1217,2.114866495,-1.691409826,1
79,1249,1.477170706,-2.844406128,1
79,1281,1.87212491,-3.562912703,1
79,1313,1.813621044,-3.38065362,1
79,1345,1.636425257,-3.083888054,1
79,1377,2.367412567,-3.82826972,1
79,1409,2.488585949,-4.127641678,1
79,1441,2.869840145,-3.310792923,1
79,1473,3.466861725,-2.949084997,1
79,1505,3.856532574,-3.537864685,1
79,1537,3.261507988,-2.676215887,1
79,1569,2.602426767,-2.511945724,1
79,1601,2.525681973,-2.551470757,1
79,1633,2.058207989,-1.955535412,1
79,1665,1.773094177,-1.862850666,1
79,1697,1.033862829,-0.950242281,1
79,1729,0.7407643795,0.04889416695,1
79,1761,1.597270489,-0.5951830149,1
79,1793,1.751073837,-0.7040145397,1
79,1825,2.08989954,0.1321279705,1
79,1857,3.278820992,0.08363822103,1
79,1889,1.498502493,-0.04508405924,1
79,1921,0.4310145378,0.4106020331,1
79,1953,0.8759372234,0.4502067566,1
79,1985,1.051712394,-1.50266397,1
79,2017,0.6622622609,-1.56790626,1
111,33,-0.5243215561,3.843127251,1
111,65,2.027196169,-5.915404797,1
111,97,3.125683308,-6.110199928,1
111,129,3.332265377,-4.435859203,1
111,161,1.870085478,-4.392793179,1
111,193,1.420893669,-4.195337772,1
111,225,1.376259089,-4.261338711,1
111,257,0.9905648232,-4.898323536,1
111,289,0.8937289119,-4.795911789,1
111,321,1.029995441,-4.30416441,1
111,353,0.3574963212,-4.166093826,1
111,385,0.9460579157,-3.603486776,1
111,417,0.5488331318,-2.325182199,1
111,449,0.8335021734,-3.985270739,1
111,481,1.491533518,-4.530698776,1
111,513,1.970667839,-3.057934523,1
111,545,1.808810234,-0.6526967287,1
111,577,3.263844013,0.838698864,1
111,609,3.874685287,-0.6786227226,1
111,641,2.794181347,-1.312880754,1
111,673,2.756820202,-1.383413672,1
111,705,3.605807543,-1.741256833,1
111,737,4.433607101,-2.278805971,1
111,769,3.912891626,-1.881772757,1
111,801,3.49578476,-0.9516205788,1
111,833,1.9901824,0.7651679516,1
111,865,4.006407738,-0.7588495016,1
111,897,2.905184031,-2.486941814,1
111,929,3.330487013,-2.861760616,1
111,961,4.117805481,-3.054983616,1
111,993,2.285806656,-2.513799906,1
111,1025,2.242854834,-2.298885822,1
111,1057,2.781611443,-2.725219727,1
111,1089,3.984959126,-1.847281933,1
111,1121,3.303106785,-1.985878468,1
111,1153,2.635500193,-1.863366127,1
111,1185,3.160376072,-1.378985882,1
111,1217,2.955033302,-0.8736407757,1
111,1249,1.615326405,-2.281289816,1
111,1281,1.406352997,-2.832716227,1
111,1313,1.079036236,-2.696748257,1
111,1345,1.293089867,-2.513568163,1
111,1377,2.54983902,-3.533031702,1
111,1409,2.641077042,-4.505298615,1
111,1441,2.500142097,-3.37763834,1
111,1473,3.035158157,-2.309993744,1
111,1505,3.226845026,-2.849799156,1
111,1537,3.104299068,-3.368759632,1
111,1569,3.176104784,-3.579427242,1
111,1601,3.59965229,-3.019784451,1
111,1633,3.959689379,-2.206082582,1
111,1665,2.205105782,-1.238386989,1
111,1697,0.6450066566,-0.6528695822,1
111,1729,1.038622737,0.04780656099,1
111,1761,1.429251671,-0.7871263027,1
111,1793,0.02782666683,-2.393436909,1
111,1825,1.01813364,-0.5805107951,1
111,1857,1.190099716,-0.3950558901,1
111,1889,1.400494099,-0.5306007266,1
111,1921,1.578930259,0.1912090182,1
111,1953,1.341189384,0.0701662302,1
111,1985,1.075868607,-1.765414357,1
111,2017,0.3071961403,-1.563400269,1
143,33,-11.75981903,4.136944771,1
143,65,2.358282566,-7.415102959,1
143,97,3.021776438,-3.755706549,1
143,129,4.338532448,-3.949860096,1
143,161,1.803954601,-4.46178627,1
143,193,1.122810125,-4.395794868,1
143,225,1.701086164,-4.402886391,1
143,257,1.601274252,-4.582993984,1
143,289,0.9172620177,-4.686496735,1
143,321,0.4466453791,-4.569487572,1
143,353,0.8028847575,-7.103905201,1
143,385,2.121492863,-6.363818169,1
143,417,1.900979161,-1.959013939,1
143,449,1.228902817,-2.896211147,1
143,481,1.013043523,-3.294095516,1
143,513,1.637392402,-2.740962267,1
143,545,1.483559012,-0.2110763788,1
143,577,2.24365449,1.065509915,1
143,609,3.312759638,-0.8501873016,1
143,641,2.456930161,-1.197409749,1
143,673,2.363976955,-1.338391423,1
143,705,2.626761436,-1.351809502,1
143,737,2.759478569,-1.75203681,1
143,769,3.200798512,-1.608903885,1
143,801,3.6655972,-1.24049449,1
143,833,3.446930885,-1.903634548,1
143,865,2.916389465,-2.184679508,1
143,897,2.59386158,-3.002125025,1
143,929,3.939324379,-3.712901115,1
143,961,4.770673275,-4.371651173,1
143,993,2.598596334,-3.573901653,1
143,1025,0.3739001751,-2.474568129,1
143,1057,0.3087630272,-2.305785656,1
143,1089,2.641465425,-1.759028196,1
143,1121,3.448877335,-1.268295407,1
143,1153,3.54860568,-0.7575927973,1
143,1185,3.691951752,-0.9437357187,1
143,1217,3.708334446,-1.391294718,1
143,1249,3.231524944,-1.282786131,1
143,1281,2.659463882,-2.526471376,1
143,1313,2.27743721,-2.719664812,1
143,1345,2.345141888,-2.599574566,1
143,1377,3.230852365,-3.378098249,1
143,1409,2.94397521,-4.276494503,1
143,1441,2.90106535,-4.093458652,1
143,1473,3.500144958,-3.768981218,1
143,1505,3.017065048,-3.430018902,1
143,1537,2.721968651,-3.771971464,1
143,1569,3.094788074,-4.06947422,1
143,1601,3.295100212,-3.520879507,1
143,1633,3.925395489,-2.478475809,1
143,1665,1.426815033,-0.4757736921,1
143,1697,-0.3029689789,0.774066925,1
143,1729,1.245042562,-0.1910147071,1
143,1761,1.402573347,-0.4567008018,1
143,1793,1.019268155,-1.01049912,1
143,1825,1.864815235,-0.9528784752,1
143,1857,1.740287304,-0.7212157249,1
143,1889,1.415451288,-0.9598617554,1
143,1921,1.698345661,-0.8597455025,1
143,1953,2.415778637,-2.183592558,1
143,1985,1.153931141,-2.303285599,1
143,2017,-0.2354973555,-1.012139559,1
175,33,-20.05167389,4.490865707,1
175,65,0.4158479571,-1.913888454,1
175,97,2.077626705,-3.01593399,1
175,129,3.315432072,-3.929051638,1
175,161,1.072301626,-4.591550827,1
175,193,-0.06169772148,-4.832849503,1
175,225,0.07340426743,-4.345845699,1
175,257,0.5160973668,-4.40871048,1
175,289,0.1895829588,-3.998764992,1
175,321,0.003145933151,-4.227704048,1
175,353,0.3913041353,-4.071329117,1
175,385,1.404728413,-5.661624908,1
175,417,3.050473213,-3.475687742,1
175,449,1.18049109,-2.805693626,1
175,481,0.7728301287,-2.640224457,1
175,513,0.6259140968,-2.493227482,1
175,545,0.7648792267,-1.502105236,1
175,577,1.099515676,-0.4272909164,1
175,609,1.723671556,-1.440979838,1
175,641,2.135143518,-1.628849745,1
175,673,1.876854897,-1.206701398,1
175,705,1.8407197,-1.342270136,1
175,737,2.333665848,-1.586140633,1
175,769,2.815108538,-1.346512437,1
175,801,3.00895071,-1.350632071,1
175,833,3.053445578,-2.109459877,1
175,865,3.23249197,-2.925029039,1
175,897,3.272446871,-3.684496164,1
175,929,3.780200243,-3.974084616,1
175,961,4.556552887,-5.045679092,1
175,993,3.412600756,-5.073562622,1
175,1025,1.204302073,-3.112518072,1
175,1057,0.5784819126,-2.030039072,1
175,1089,1.976211786,-1.095478177,1
175,1121,3.183597326,-0.5899200439,1
175,1153,3.544284582,-0.5387164354,1
175,1185,3.939929247,-0.7285231948,1
175,1217,4.296620846,-0.9739072323,1
175,1249,5.252652168,-1.148107409,1
175,1281,6.57786417,-1.294901848,1
175,1313,4.275832176,-3.122875452,1
175,1345,3.349166393,-3.212544441,1
175,1377,3.016432524,-3.185849667,1
175,1409,2.587084293,-3.820167303,1
175,1441,2.495728493,-3.937978268,1
175,1473,3.132640839,-3.510832787,1
175,1505,2.70246768,-4.232652664,1
175,1537,1.946021557,-4.070083618,1
175,1569,1.141112804,-3.622658014,1
175,1601,1.672774315,-3.615083218,1
175,1633,2.836298943,-1.800779223,1
175,1665,2.374244213,-0.2999961376,1
175,1697,1.756225348,0.3802080154,1
175,1729,0.4345132113,-1.155510306,1
175,1761,1.596509337,-1.765045047,1
175,1793,1.918105006,-1.600640535,1
175,1825,1.96026516,-1.336429238,1
