PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 58, filenames: A:[58]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[59]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8800067902,0.7441046238,1
47,65,-2.163286448,-5.709320068,1
47,97,-2.380567074,-5.642149448,1
47,129,-2.081701279,-6.532361507,1
47,161,-1.531080246,-6.778524399,1
47,193,-0.3307568431,-6.892805099,1
47,225,0.4343233109,-6.548820019,1
47,257,0.6707231998,-7.370194435,1
47,289,0.2166762352,-9.631036758,1
47,321,0.1809477806,-9.382347107,1
47,353,-0.1140727997,-8.180355072,1
47,385,-2.890210629,-4.612856865,1
47,417,-4.308944702,-4.694375992,1
47,449,-4.438425541,-4.091468811,1
47,481,-3.824789047,-3.788148403,1
47,513,-2.966133833,-4.309560776,1
47,545,-1.781426191,-4.063811779,1
47,577,-1.318292141,-3.314186573,1
47,609,-1.421367764,-2.820687294,1
47,641,-0.5780084133,-3.200547218,1
47,673,0.05606675148,-3.442916155,1
47,705,-0.1442630291,-2.685642719,1
47,737,-0.4033199549,-2.225733042,1
47,769,-1.193875909,-2.424680233,1
47,801,-1.636899233,-3.306648731,1
47,833,-1.767170906,-4.265536785,1
47,865,-2.407884121,-4.818300247,1
47,897,-4.26923275,-4.353784084,1
47,929,-5.186091423,-3.149891138,1
47,961,-1.253591537,-3.181549072,1
47,993,-0.9737842083,-3.654267788,1
47,1025,-0.6585957408,-3.958388329,1
47,1057,-0.4628160298,-4.069586754,1
47,1089,-1.769883037,-2.968214512,1
47,1121,-1.932375073,-1.427324176,1
47,1153,-0.7076662183,-0.444824934,1
47,1185,0.04859030247,-0.6805695295,1
47,1217,1.112278342,-3.036529064,1
47,1249,1.363066196,-3.761450291,1
47,1281,-0.1183102131,-4.984334946,1
47,1313,0.5602842569,-3.0822227,1
47,1345,1.992704749,-0.9958796501,1
47,1377,2.793413162,-0.8521937132,1
47,1409,0.1437601447,-3.449579239,1
47,1441,0.2599294782,-1.757315397,1
47,1473,0.09471273422,-0.33390522,1
47,1505,-1.154104114,-0.3757601976,1
47,1537,-1.932456732,-0.8117599487,1
47,1569,-1.154904366,-1.841212034,1
47,1601,-0.4435957074,-3.192951202,1
47,1633,-0.1063968539,-4.001366615,1
47,1665,-0.1606376171,-2.911484241,1
47,1697,0.1504144669,-1.303864241,1
47,1729,0.4666341543,-1.541568398,1
47,1761,1.04860127,-1.703870416,1
47,1793,1.394266605,-0.889944315,1
47,1825,1.689612389,0.2932302952,1
47,1857,0.8781263828,1.116229534,1
47,1889,-0.5743988752,0.9113855362,1
47,1921,-1.566190481,0.4574472904,1
47,1953,-2.424497128,-0.1776388884,1
47,1985,-1.659771442,-0.1142785549,1
47,2017,3.885002136,-0.07109689713,1
79,33,-0.3380403519,-0.5086374283,1
79,65,-0.598511219,-6.260638237,1
79,97,-0.8220148087,-6.791965485,1
79,129,-1.47018671,-6.875273228,1
79,161,-2.337569714,-6.875083447,1
79,193,-1.914560556,-6.611445427,1
79,225,0.5208821297,-6.407960415,1
79,257,0.506622076,-6.386834145,1
79,289,-1.073114514,-6.844940186,1
79,321,5.424785137,-6.68571806,1
79,353,1.03462255,-1.425816059,1
79,385,-0.9951630831,-4.600056171,1
79,417,-1.596461773,-3.994913578,1
79,449,-2.374207973,-3.478004932,1
79,481,-2.2550807,-3.359221697,1
79,513,-1.762200117,-4.073070526,1
79,545,-1.447540045,-4.626394272,1
79,577,-1.245943666,-4.226064682,1
79,609,-1.439865828,-3.524500132,1
79,641,-1.290054321,-3.341208696,1
79,673,-0.4607813358,-3.243180752,1
79,705,-2.057416439,-4.256422043,1
79,737,-1.912392616,-3.829508543,1
79,769,-1.748656273,-4.103809357,1
79,801,-1.532558322,-4.43488121,1
79,833,-1.092574,-4.404401779,1
79,865,-1.917963028,-5.118235588,1
79,897,-2.988726616,-5.374433517,1
79,929,-2.550658703,-3.058346033,1
79,961,-1.477543235,-2.34788394,1
79,993,-1.073127866,-2.891873598,1
79,1025,-0.8248183727,-3.520366669,1
79,1057,-0.483306706,-3.337617397,1
79,1089,-0.4583844244,-3.051557541,1
79,1121,-1.011016488,-1.712441921,1
79,1153,-0.2364797592,-0.9225453138,1
79,1185,0.2036280781,-0.3826911449,1
79,1217,0.7808536887,-1.578310728,1
79,1249,1.057346463,-2.235762358,1
79,1281,0.4287884235,-3.154389143,1
79,1313,1.217919827,-1.897535086,1
79,1345,1.360944986,-0.6149697304,1
79,1377,0.9578220844,-0.859154582,1
79,1409,0.5870581269,-2.201619625,1
79,1441,0.152496025,-1.885246992,1
79,1473,0.2468838245,-1.843925238,1
79,1505,-0.3123105168,-1.591519713,1
79,1537,-0.8203471303,-1.428491354,1
79,1569,-0.8780603409,-1.823960781,1
79,1601,-1.498776436,-2.912454367,1
79,1633,-1.148576975,-3.572442532,1
79,1665,-0.4648471475,-2.077346802,1
79,1697,-0.7351278067,-0.4093575478,1
79,1729,-0.892475009,-0.7900595665,1
79,1761,0.1663820744,-1.260709763,1
79,1793,0.6395306587,-1.248786449,1
79,1825,0.9294352531,-0.05505239964,1
79,1857,0.8380591869,-0.08341997862,1
79,1889,0.2802642882,-0.4193489552,1
79,1921,-0.1132135689,-0.9771370888,1
79,1953,-0.4541249275,-1.128377438,1
79,1985,-1.330925822,-0.2689504027,1
79,2017,-1.800351143,-0.08920884132,1
111,33,0.5089132786,-0.9107432365,1
111,65,0.2944070101,-7.041325092,1
111,97,-0.1568166614,-7.711364269,1
111,129,-0.9528909922,-6.841110229,1
111,161,-1.390212297,-6.129786491,1
111,193,-2.110872269,-5.623833179,1
111,225,-1.335696936,-5.913555145,1
111,257,-1.32709527,-5.89474678,1
111,289,-1.065637827,-6.127755642,1
111,321,-5.983242989,-6.787441254,1
111,353,-0.7435982227,-2.153859615,1
111,385,-0.1028416455,-4.0475564,1
111,417,0.580501616,-3.218163729,1
111,449,0.1548757553,-3.235338688,1
111,481,-1.532273293,-3.367132425,1
111,513,-1.493081689,-4.220947266,1
111,545,-1.292315125,-4.496796608,1
111,577,-0.9619309902,-4.178256989,1
111,609,-1.318870068,-3.784075022,1
111,641,-2.444602489,-3.529267788,1
111,673,-2.438923597,-3.269438267,1
111,705,-2.964132309,-4.109095573,1
111,737,-2.337627411,-4.976561546,1
111,769,-1.582758904,-4.684780121,1
111,801,-1.660908937,-4.580563068,1
111,833,-2.107008457,-4.080670357,1
111,865,-2.11674881,-3.717229366,1
111,897,-2.236897707,-3.852170706,1
111,929,-2.070153952,-2.455101967,1
111,961,-1.741252542,-1.871971607,1
111,993,-1.186775208,-1.634243727,1
111,1025,0.2451522946,-2.430916309,1
111,1057,0.1586143374,-2.924431324,1
111,1089,-0.7925566435,-3.882742882,1
111,1121,0.02254855633,-3.231717825,1
111,1153,0.376101315,-2.627350092,1
111,1185,0.2530464232,-2.831032276,1
111,1217,0.1832194924,-2.848542929,1
111,1249,0.2365624309,-2.510260105,1
111,1281,0.5093355775,-2.278502703,1
111,1313,0.7917798758,-1.831575632,1
111,1345,0.5279144645,-0.8354260921,1
111,1377,0.3570461273,-1.610999823,1
111,1409,0.2720864117,-2.455913305,1
111,1441,-0.06898489594,-2.381447792,1
111,1473,0.5301370025,-2.705606699,1
111,1505,0.5807007551,-1.750020027,1
111,1537,0.309404701,-0.4096950293,1
111,1569,-0.6517773271,-1.447332382,1
111,1601,-1.942945242,-2.802263021,1
111,1633,-1.208993196,-2.388644695,1
111,1665,-0.9385198951,-1.550072074,1
111,1697,-1.133481503,-0.7835946679,1
111,1729,-0.8950144053,-0.9148254991,1
111,1761,-0.196731627,-1.000376463,1
111,1793,0.3129993677,-1.306582212,1
111,1825,0.3286005557,-1.4791013,1
111,1857,0.5499632955,-1.420519948,1
111,1889,0.5316523314,-1.695398927,1
111,1921,0.3866320848,-2.0408988,1
111,1953,0.4930363297,-1.548013568,1
111,1985,-0.1354494393,-0.1463759542,1
111,2017,-1.526998758,-0.2983395457,1
143,33,14.63797188,-0.08317756653,1
143,65,0.2818921208,-6.843314648,1
143,97,-0.3756017387,-6.655981064,1
143,129,-0.6985146999,-5.620043278,1
143,161,-1.110685825,-5.399558067,1
143,193,-1.722206593,-6.287307262,1
143,225,-1.300329447,-8.347125053,1
143,257,-0.9586725235,-8.783470154,1
143,289,-0.4813842773,-5.934627533,1
143,321,-1.567992806,-4.603211403,1
143,353,-2.353124142,-3.298627853,1
143,385,0.02017354965,-4.441792011,1
143,417,2.381509781,-4.694916248,1
143,449,-0.3378665447,-3.722999573,1
143,481,-1.643928409,-1.574458599,1
143,513,-2.251024961,-3.724805832,1
143,545,-2.134722233,-4.145280361,1
143,577,-1.807474613,-3.987374783,1
143,609,-1.710412979,-3.708202362,1
143,641,-2.278107882,-3.911287069,1
143,673,-3.127460718,-3.579875231,1
143,705,-3.309021473,-3.998128653,1
143,737,-2.515146255,-4.437767982,1
143,769,-2.029613972,-4.544796467,1
143,801,-2.230590582,-4.173094273,1
143,833,-2.552529335,-3.559621572,1
143,865,-2.426513433,-3.103007078,1
143,897,-2.169214725,-3.595928907,1
143,929,-2.041077137,-2.896548986,1
143,961,-1.978325367,-2.152494907,1
143,993,-1.588282704,-2.037129402,1
143,1025,-0.2676827908,-2.501555204,1
143,1057,-0.02407813072,-2.974098206,1
143,1089,-0.9337012172,-4.181154728,1
143,1121,-0.146163404,-3.838958263,1
143,1153,0.4851648808,-4.114066124,1
143,1185,0.2559772134,-3.510109901,1
143,1217,-0.1291033924,-2.178369045,1
143,1249,-0.2200887203,-1.363475561,1
143,1281,0.3675090671,-2.291729927,1
143,1313,0.5456218719,-2.44989419,1
143,1345,0.2613372803,-2.421663284,1
143,1377,0.3218766153,-2.578152418,1
143,1409,0.03853742778,-2.778570175,1
143,1441,0.05315667391,-3.041288853,1
143,1473,0.180742681,-2.45582819,1
143,1505,0.8895762563,-1.415361047,1
143,1537,0.9461570978,0.3777952194,1
143,1569,0.08706665039,-1.815612674,1
143,1601,0.02349150181,-2.778894186,1
143,1633,-0.6961785555,-1.739656687,1
143,1665,-1.55736649,-0.386777401,1
143,1697,-1.384170175,-0.4455065131,1
143,1729,-0.6885883808,-1.116831303,1
143,1761,0.2945504189,-1.019932628,1
143,1793,0.523337245,-0.9459273815,1
143,1825,0.4959685802,-1.500211358,1
143,1857,0.5817812681,-1.696424603,1
143,1889,0.5944150686,-1.877317429,1
143,1921,0.8350923061,-2.589776516,1
143,1953,0.9341227412,-1.42752254,1
143,1985,0.3216585815,-0.6863015294,1
143,2017,-1.009410977,-0.4420270324,1
175,33,-3.01055479,-0.7940926552,1
175,65,0.1334235072,-6.260761261,1
175,97,-0.5404675007,-5.842792988,1
175,129,-0.9143406153,-5.207540512,1
175,161,-1.058573723,-5.170868397,1
175,193,-1.308162212,-5.857751369,1
175,225,-0.533036828,-7.440396786,1
175,257,0.464050591,-6.855010033,1
175,289,-0.7256478667,-5.734453678,1
175,321,-1.674828053,-3.009205818,1
175,353,-1.642754436,-3.107974052,1
175,385,2.444963932,-6.094117641,1
175,417,2.066010952,-5.545591354,1
175,449,-0.7923322916,-4.427978516,1
175,481,-2.268891096,-3.384647369,1
175,513,-3.146744013,-3.641347647,1
175,545,-3.139836073,-2.436488867,1
175,577,-2.156177759,-3.577648163,1
175,609,-1.706391811,-3.939513206,1
175,641,-1.750544786,-4.332877159,1
175,673,-2.224967718,-4.267731667,1
175,705,-2.386972904,-4.112110138,1
