PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 36, filenames: A:[36]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[37]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1534932852,-0.3289837837,1
47,65,-0.8665949106,-4.426668644,1
47,97,-0.7887604833,-4.577179432,1
47,129,-1.081941009,-3.449021816,1
47,161,-1.405981541,-4.996834755,1
47,193,-2.260532618,-5.941219807,1
47,225,-2.204157114,-5.459397793,1
47,257,-1.603922844,-4.858870506,1
47,289,-1.668440223,-4.981586456,1
47,321,0.4775021076,-6.357338428,1
47,353,-0.6752759218,-7.854193687,1
47,385,-1.931792498,-6.489006042,1
47,417,-3.097420692,-4.026193142,1
47,449,-3.404490471,-5.19764328,1
47,481,-3.010242462,-4.960425854,1
47,513,-2.202325344,-3.210240841,1
47,545,-1.537608027,-3.608169079,1
47,577,-1.40404129,-4.77427578,1
47,609,-0.758544147,-4.217348099,1
47,641,0.3457781076,-3.806245804,1
47,673,0.91081357,-3.667250395,1
47,705,1.39547658,-4.545427322,1
47,737,0.7793163061,-3.667705536,1
47,769,1.348007679,-4.929643631,1
47,801,1.416595578,-5.43409729,1
47,833,0.9785471559,-3.309657097,1
47,865,0.2033311129,-3.681756258,1
47,897,-0.09550783038,-3.320592403,1
47,929,-0.2937881052,-2.478125095,1
47,961,-0.9395329952,-1.779498816,1
47,993,-1.011214614,-3.236902475,1
47,1025,-1.332976818,-3.803243637,1
47,1057,-1.751105428,-2.973227978,1
47,1089,-1.423846722,-2.245115042,1
47,1121,-0.7414616346,-2.335959911,1
47,1153,-1.223117232,-3.547063351,1
47,1185,-1.442873478,-4.850622654,1
47,1217,-0.006396055222,-4.54710865,1
47,1249,1.317187786,-0.9888799191,1
47,1281,1.862332106,-2.103441715,1
47,1313,2.032194614,-3.197999716,1
47,1345,1.767018318,-4.25680685,1
47,1377,0.9987511635,-4.214166641,1
47,1409,0.4983357787,-3.030497551,1
47,1441,0.3950581551,-3.031757593,1
47,1473,-1.412916422,-0.3204358816,1
47,1505,-2.054906368,0.2870891094,1
47,1537,-1.280023217,-0.4252092838,1
47,1569,-1.824091792,-0.5989861488,1
47,1601,-1.812293291,-0.9758524895,1
47,1633,-1.833713293,-1.596357584,1
47,1665,-1.607606173,-2.317026615,1
47,1697,-1.147531629,-2.170492172,1
47,1729,-0.9485573769,-1.412422299,1
47,1761,-1.68243289,-0.9649525285,1
47,1793,-1.428991556,-0.1724839211,1
47,1825,0.2514327466,-0.8765615225,1
47,1857,2.260668039,-0.1311326027,1
47,1889,1.85242486,-1.250617027,1
