PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 18, filenames: A:[18]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[19]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.355239868,-0.1989617348,1
47,65,0.7826235294,-5.294382095,1
47,97,-0.4524950981,-3.631233215,1
47,129,-0.6910350323,-2.804602146,1
47,161,0.1563994288,-2.495377064,1
47,193,0.9529469013,-2.723234177,1
47,225,0.6357721686,-2.589729071,1
47,257,-0.533266902,-3.124466896,1
47,289,-1.249539852,-4.208707809,1
47,321,-1.210142732,-4.613568783,1
47,353,-1.151486874,-3.985877991,1
47,385,0.387888968,-1.102009773,1
47,417,1.194792032,-0.9684693813,1
47,449,0.6639837623,-1.717458248,1
47,481,0.6136775613,-3.362379313,1
47,513,1.388437629,-3.818469763,1
47,545,1.992263079,-2.29260993,1
47,577,1.018786907,-1.849136591,1
47,609,0.7507084608,-3.431415558,1
47,641,0.725790143,-4.833802223,1
47,673,1.061740041,-5.763153076,1
47,705,1.742465973,-5.220056534,1
47,737,2.439030409,-4.363066196,1
47,769,1.615912914,-2.93205142,1
47,801,1.697317004,-3.442423344,1
47,833,2.670048237,-4.086036682,1
47,865,3.519897938,-4.001141071,1
47,897,3.170405865,-4.129093647,1
47,929,1.586427212,-3.469745636,1
47,961,0.3923290372,-2.589292288,1
47,993,-0.4950091839,-4.027511597,1
47,1025,-1.589346409,-2.361512661,1
47,1057,-0.8296444416,-1.971572399,1
47,1089,-0.1337382197,-1.298379183,1
47,1121,0.03318631649,-2.0650177,1
47,1153,1.177377343,-2.362159491,1
47,1185,2.158420563,-1.676751375,1
47,1217,0.9993288517,-0.8579571247,1
47,1249,-0.1625072956,-0.5625002384,1
47,1281,-0.2591972351,-0.8255125284,1
47,1313,0.2525430322,-0.5575623512,1
47,1345,0.646971643,-1.265733838,1
47,1377,1.747778893,-1.582471132,1
47,1409,0.083848387,-0.9038428068,1
47,1441,-0.8080583215,-0.206941247,1
47,1473,-0.2511634827,-1.46493113,1
47,1505,1.632362366,-1.234293103,1
47,1537,-0.002689778805,-1.75035429,1
47,1569,-1.750058413,-2.787263632,1
47,1601,-0.7550261617,-3.826858997,1
47,1633,0.4006184936,-2.442163467,1
47,1665,0.4832172394,-1.238107681,1
47,1697,0.6989140511,-2.432954788,1
47,1729,0.5868269205,-1.119683743,1
47,1761,1.289550543,-0.2177112103,1
47,1793,1.861216545,-0.2032898962,1
47,1825,1.14107728,-0.1430684924,1
47,1857,0.04382824898,-0.1445224285,1
47,1889,-0.9590997696,1.047111988,1
47,1921,-0.9059913158,0.5448488593,1
47,1953,-0.6260586977,-0.08507809043,1
47,1985,-0.08211141825,0.283372581,1
47,2017,-0.771751523,0.16264534,1
79,33,-17.74757004,4.341449738,1
79,65,2.025827646,-4.336976051,1
79,97,2.045988083,-3.378596544,1
79,129,1.979299784,-3.380040884,1
79,161,1.309250355,-2.803797483,1
79,193,0.8294564486,-2.923952103,1
79,225,0.08251222968,-3.124392509,1
79,257,-1.038137197,-3.484288216,1
79,289,-0.9759711623,-3.928613186,1
79,321,-0.7343066931,-4.02682972,1
79,353,0.2569572031,-0.00203037262,1
79,385,0.610737741,-0.07963776588,1
79,417,0.35457322,-2.752859592,1
79,449,-0.3635359406,-3.123681784,1
79,481,-0.4509696364,-3.347342014,1
79,513,-0.5945105553,-3.153646469,1
79,545,-0.1409848928,-2.184646606,1
79,577,0.8721876144,-0.7399294376,1
79,609,1.077041149,-1.971476555,1
79,641,1.443321228,-4.099741459,1
79,673,1.870724201,-4.763528824,1
79,705,2.123795033,-4.413455963,1
79,737,2.478509426,-4.046361446,1
79,769,2.512865782,-3.675974369,1
79,801,3.928365707,-3.679339647,1
79,833,5.068767071,-4.578256607,1
79,865,3.90725255,-4.499479294,1
79,897,2.611631393,-5.039496899,1
79,929,1.493610263,-4.548593521,1
79,961,0.4443577528,-3.989656448,1
79,993,-0.2806379795,-1.624930382,1
79,1025,-0.6415487528,-1.548459768,1
79,1057,0.07248446345,-2.139286518,1
79,1089,0.5864779949,-1.707803488,1
79,1121,0.460234642,-1.907120943,1
79,1153,1.298188806,-2.381916046,1
79,1185,1.878388047,-1.784324288,1
79,1217,0.9012753963,-1.278151751,1
79,1249,0.8713280559,-1.55112493,1
79,1281,0.6710713506,-1.169322014,1
79,1313,5.544440269,-1.443788528,1
79,1345,4.210502148,-2.132521629,1
79,1377,0.3610243201,-0.734115839,1
79,1409,-0.09978228807,-0.5352804661,1
79,1441,-0.0353808403,-0.6264438629,1
79,1473,-0.08989492059,-0.8293775916,1
79,1505,0.4207463264,-0.851300478,1
79,1537,0.3352218568,-1.132075906,1
79,1569,-0.4114924371,-1.641498685,1
79,1601,-0.4550330043,-1.78715086,1
79,1633,-0.4881778359,-1.550438166,1
79,1665,-0.9341163635,-1.790802598,1
79,1697,-1.841530085,-1.340584993,1
79,1729,-0.5233296752,-0.9750383496,1
79,1761,1.047295332,-0.6947174668,1
79,1793,1.333823919,-0.5346776247,1
79,1825,-0.3915504217,-0.9642000198,1
