PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 25, filenames: A:[25]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[26]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.04042244,5.015014648,1
47,65,-2.042697668,-5.723912716,1
47,97,-1.318077564,-7.117351055,1
47,129,-1.343697786,-6.172234535,1
47,161,-1.465005517,-6.612482071,1
47,193,-0.527602911,-6.149637699,1
47,225,-0.6124223471,-5.247185707,1
47,257,-0.8138532639,-5.727368832,1
47,289,-1.332997561,-6.07099247,1
47,321,-1.38970983,-4.921719551,1
47,353,-1.696791291,-4.604990482,1
47,385,-0.5722079873,-3.534854889,1
47,417,1.293002367,-2.056118727,1
47,449,2.711232662,-2.420734882,1
47,481,1.887080193,-3.302963018,1
47,513,0.867923975,-5.792293072,1
47,545,-0.2110462189,-6.036914349,1
47,577,0.8260102272,-6.495976448,1
47,609,1.743255734,-6.746574402,1
47,641,1.093966484,-6.828803539,1
47,673,0.1068308949,-5.479263783,1
47,705,-0.840270102,-3.746353626,1
47,737,-1.788673401,-4.019825935,1
47,769,-1.842362881,-5.284530163,1
47,801,-1.613360882,-4.666667938,1
47,833,-0.8207466602,-3.648077011,1
47,865,-1.068959832,-3.345266819,1
47,897,-1.349299788,-1.784830332,1
47,929,-1.782530308,-0.02678990364,1
47,961,-2.028470278,0.4800338745,1
47,993,-1.888762116,-0.4781122208,1
47,1025,-1.277554512,-1.419516921,1
47,1057,-0.6910103559,-0.1550301313,1
47,1089,-1.304375648,-0.2820287943,1
47,1121,-1.659112692,-0.3661193848,1
47,1153,-1.13273561,0.2070491314,1
47,1185,0.6503295898,-0.3968588114,1
47,1217,1.79825139,-1.692449689,1
47,1249,1.403231144,-2.651994705,1
47,1281,1.817476034,-3.233659744,1
47,1313,1.423058271,-1.67252326,1
47,1345,2.462226868,-1.650112391,1
47,1377,1.418089628,-2.648486614,1
47,1409,1.551553726,-2.823353529,1
47,1441,2.167336226,-2.357553482,1
47,1473,1.954548836,-2.135949373,1
47,1505,1.737155676,-0.2093997002,1
47,1537,2.421700001,-2.307738304,1
47,1569,1.468269348,-3.57366991,1
47,1601,1.835025311,-3.014644384,1
47,1633,2.899530411,-4.246976852,1
47,1665,1.824422121,-5.688059807,1
47,1697,0.4994242191,-6.546815872,1
47,1729,-0.3034805059,-6.068993092,1
47,1761,-0.754340291,-6.028597832,1
47,1793,0.3268011212,-3.760343075,1
47,1825,0.7117182016,-2.180212021,1
47,1857,0.7350956798,-2.260129213,1
47,1889,2.249336243,-3.973769188,1
47,1921,3.422361851,-3.177701712,1
47,1953,-0.4966436923,-0.2201967239,1
47,1985,-0.8857848644,-0.4605713487,1
47,2017,-1.757435799,-1.6425457,1
79,33,2.187785149,5.186219215,1
79,65,-0.7028436661,-5.007571697,1
79,97,-0.878878355,-4.588936806,1
79,129,-0.9446789026,-5.237421513,1
79,161,-1.119564056,-5.904071808,1
79,193,-0.9154862761,-5.541284561,1
79,225,-0.9248067737,-5.068669796,1
79,257,-1.044528604,-5.559026718,1
79,289,-0.8532728553,-5.86934948,1
79,321,-1.108696342,-4.548324585,1
79,353,-0.7884264588,-3.72231102,1
79,385,0.04457292706,-5.177190304,1
79,417,0.7095476985,-4.387131691,1
79,449,1.588838339,-3.661297321,1
79,481,1.197668076,-4.75230217,1
79,513,0.2048024237,-6.053001404,1
79,545,-0.1331711113,-3.922589779,1
79,577,0.15674752,-6.108651638,1
79,609,1.198902965,-6.26031971,1
79,641,0.2248634547,-6.239362717,1
