PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 30, filenames: A:[30]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[31]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1329522133,-0.1488437653,1
47,65,-0.8642258644,-5.440689087,1
47,97,-0.699229598,-4.239329338,1
47,129,-1.327487826,-3.682673454,1
47,161,-0.6617485285,-3.913028717,1
47,193,-0.9696468115,-5.090925217,1
47,225,-1.166351795,-5.095691681,1
47,257,-0.4745895863,-4.148118973,1
47,289,0.0207426548,-2.793990135,1
47,321,0.09800624847,-2.65356636,1
47,353,-0.5317640305,-4.054524899,1
47,385,-2.711872101,-5.50170517,1
47,417,-2.337189674,-5.583966732,1
47,449,-1.330042124,-4.852127075,1
47,481,-0.7462455034,-5.229124069,1
47,513,1.877719402,-4.588111401,1
47,545,0.7455866337,-4.618511677,1
47,577,-0.7444366217,-3.806386948,1
47,609,0.7839542031,-3.501372099,1
47,641,0.1025222838,-3.429181099,1
47,673,-1.131592035,-4.437138081,1
47,705,-2.191551208,-4.72122097,1
47,737,-3.265181065,-5.326533794,1
47,769,-1.706481457,-4.191491127,1
47,801,-0.4485253096,-3.151415825,1
47,833,-0.5836222172,-4.145602226,1
47,865,-1.148886085,-3.52201128,1
47,897,-1.471088409,-3.034138203,1
47,929,-1.152872086,-3.249983788,1
47,961,-1.386308074,-3.601860523,1
47,993,-1.562774897,-2.878327847,1
47,1025,0.9302531481,-2.636518717,1
47,1057,1.542949438,-1.869914293,1
47,1089,-0.1799442768,-1.713724375,1
47,1121,-1.466596127,-3.034972906,1
47,1153,-1.495311737,-4.054315567,1
47,1185,-0.9321880341,-4.326927185,1
47,1217,0.001171827316,-6.092644691,1
47,1249,-0.4660959244,0.03588342667,1
47,1281,0.4562669098,-0.8543422222,1
47,1313,0.8152494431,-2.697607517,1
47,1345,0.2302513123,-3.640651226,1
47,1377,0.3136024773,-4.303861141,1
47,1409,0.4610921144,-3.523244381,1
47,1441,0.676243782,-1.29675293,1
47,1473,0.7489198446,-0.6800775528,1
47,1505,-0.5886626244,0.04210615158,1
47,1537,-2.270565987,-0.381619215,1
47,1569,-2.830996752,-1.429164767,1
47,1601,-2.197436571,-1.535960436,1
47,1633,-1.005510211,-0.3256053925,1
47,1665,0.7102802992,-0.5436187983,1
47,1697,1.515420437,-1.307548881,1
47,1729,0.7557742596,-0.7721840143,1
47,1761,-1.412841439,0.7195216417,1
47,1793,-2.212310076,0.4199942946,1
47,1825,-1.663913965,-0.08147963881,1
47,1857,-1.277209997,2.271479845,1
47,1889,-0.9660073519,0.7931369543,1
47,1921,-0.04053211212,-0.1277686805,1
47,1953,-0.06499049067,0.3160202503,1
47,1985,-0.2020099163,0.2461569607,1
47,2017,-1.636635303,-1.469450593,1
79,33,1.52505517,1.491610527,1
79,65,-0.01597452164,-2.819859505,1
79,97,-0.8141574264,-3.743323565,1
79,129,-1.169164419,-4.20336628,1
79,161,-0.8765960336,-4.009705544,1
79,193,-0.828649044,-4.279210567,1
79,225,-0.7131903768,-4.613402843,1
79,257,-0.6925670505,-4.437951088,1
79,289,-0.444341898,-4.143401146,1
79,321,-0.3163092136,-4.473278046,1
79,353,-1.97354126,-4.487716198,1
79,385,-3.44896841,-3.98353672,1
79,417,-2.726664066,-4.958600044,1
79,449,-4.391762733,-5.325583458,1
79,481,-2.945592403,-5.400841236,1
79,513,0.422519505,-4.932226181,1
79,545,0.5655905008,-4.396841049,1
79,577,0.2198472917,-4.244254589,1
79,609,-0.267813921,-4.472969532,1
79,641,-0.8568301201,-4.495179176,1
79,673,-0.909855783,-4.481477737,1
79,705,-1.272332191,-4.408563614,1
79,737,-2.418287039,-4.662393093,1
79,769,-2.155527115,-4.410028458,1
79,801,-1.90310359,-5.007518291,1
79,833,-1.590403438,-5.00349617,1
79,865,-1.563871384,-4.470426559,1
79,897,-1.336703539,-3.992751598,1
79,929,-1.005640149,-3.881320477,1
79,961,-1.577999711,-3.875552416,1
79,993,-2.791032791,-1.625494003,1
79,1025,-1.324477196,-2.957386971,1
79,1057,-1.349557877,-3.254355907,1
79,1089,-1.425732613,-3.705004692,1
79,1121,-1.306409836,-4.846349716,1
79,1153,-0.999630928,-6.952701569,1
79,1185,0.3794671893,-6.34724617,1
79,1217,2.356755733,-5.72853899,1
79,1249,-0.09880921245,-2.729744434,1
79,1281,-0.236566782,-1.817997456,1
79,1313,-0.6475439072,-2.880132437,1
79,1345,-0.6191093922,-2.922540665,1
79,1377,-0.5951512456,-2.593546867,1
79,1409,-0.1212382913,-2.025043011,1
79,1441,0.5569841266,-1.474127173,1
79,1473,-0.4627081752,-1.307706118,1
79,1505,-0.4380536079,-2.031554699,1
79,1537,-0.9696850777,-1.390290976,1
79,1569,-1.370507479,-1.509369135,1
79,1601,-0.3339287043,-1.144194365,1
79,1633,-0.1496779323,0.2423746586,1
79,1665,-0.4213965535,-0.6118668318,1
79,1697,-1.44497478,-1.456025839,1
79,1729,-1.530092955,-1.241334915,1
79,1761,-1.797486901,-0.4961039424,1
79,1793,-2.265179157,-0.2674381435,1
79,1825,-1.273492932,-2.262426853,1
79,1857,-1.126349688,-2.457176447,1
79,1889,-0.6159420013,-1.656965494,1
79,1921,-0.1155942976,-0.8899915814,1
79,1953,-0.5648595095,0.02027153969,1
79,1985,-0.3766675293,0.2128305435,1
79,2017,-0.1596884131,-0.5180953741,1
111,33,17.91901207,5.110697269,1
111,65,-0.1802311242,-2.423755884,1
111,97,-0.791736424,-3.238871098,1
111,129,-0.8710100651,-3.862067223,1
111,161,-0.9605873227,-3.658897877,1
111,193,-1.022597075,-3.868834734,1
111,225,-0.5166687965,-4.542933941,1
111,257,-0.4668251276,-4.751470566,1
111,289,-1.139876366,-4.875008583,1
111,321,-1.42518115,-5.002985001,1
111,353,-1.909566164,-4.640472412,1
111,385,-3.261967659,-6.987938404,1
111,417,-5.111145973,-7.036402702,1
111,449,-5.756489277,-4.690200806,1
111,481,-3.858105183,-5.576867104,1
111,513,-0.8026572466,-5.131042957,1
