PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 49, filenames: A:[49]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[50]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5489704013,-0.6265993118,1
47,65,-0.8794769049,-6.027520657,1
47,97,-1.097709894,-5.518754959,1
47,129,-1.603841543,-5.158915043,1
47,161,-1.562588573,-4.599453926,1
47,193,-2.010607719,-4.382900715,1
47,225,-3.431529999,-4.59092474,1
47,257,-4.484130859,-4.708474636,1
47,289,-3.84733057,-4.774772644,1
47,321,-4.256202698,-5.87176609,1
47,353,-2.381817818,-6.827831745,1
47,385,-1.404672623,-7.450983524,1
47,417,0.9289643764,-6.851079941,1
47,449,1.314093947,-6.662091732,1
47,481,-0.004747748375,-6.043972492,1
47,513,-0.859744072,-5.842468739,1
47,545,-1.164878368,-5.231092453,1
47,577,-2.758285999,-5.02509737,1
47,609,-3.719591618,-5.032949924,1
47,641,-2.293863773,-4.835314274,1
47,673,-1.597803116,-4.772134781,1
47,705,-1.951449633,-5.349182129,1
47,737,-2.27879858,-4.638496876,1
47,769,-2.659080267,-4.353622437,1
47,801,-2.983500004,-5.322034359,1
47,833,-2.394985914,-5.272185802,1
47,865,-1.409968972,-5.041591167,1
47,897,-0.3779745102,-5.172438145,1
47,929,1.054233551,-5.154733658,1
47,961,0.8960847855,-3.387567759,1
47,993,-0.1485190392,-2.460544109,1
47,1025,-1.668508291,-2.643253803,1
47,1057,-2.460817814,-3.262696266,1
47,1089,-2.092373848,-3.350552797,1
47,1121,-1.232306004,-2.911059856,1
47,1153,0.2585332394,-3.607533216,1
47,1185,1.333252549,-4.635273933,1
47,1217,0.3535480499,-5.763897896,1
47,1249,-0.4286153316,-4.257806778,1
47,1281,-2.144388199,-2.88303566,1
47,1313,-2.042286396,-2.577392578,1
47,1345,0.2820283175,-2.470617533,1
47,1377,1.293771982,-2.727093697,1
47,1409,0.3967795372,-3.327603817,1
47,1441,0.1484384537,-2.768720627,1
47,1473,-0.2465677261,-2.539902925,1
47,1505,0.9950467944,-1.477114916,1
47,1537,-0.06948947906,-1.652739644,1
47,1569,-1.034251928,-1.559735179,1
47,1601,-0.8617569804,-2.753418207,1
47,1633,-1.145940185,-3.566690445,1
47,1665,-1.552195072,-3.430724859,1
47,1697,-1.227352977,-3.991988182,1
47,1729,-1.464114904,-4.779492378,1
47,1761,-1.691035628,-6.573696613,1
47,1793,-0.1199623346,-3.615767956,1
47,1825,-0.01294028759,-0.1820590794,1
47,1857,-0.05230154097,0.8991973996,1
47,1889,-0.2433488369,1.194717646,1
47,1921,-0.7195250988,0.7115973234,1
47,1953,-0.5057666302,0.3397344351,1
47,1985,0.5580898523,0.02116292715,1
47,2017,0.2208385766,0.03817653656,1
79,33,0.8218336701,1.208001375,1
79,65,-0.6736510396,-5.00812912,1
79,97,-0.8842078447,-5.574322224,1
79,129,-1.205520749,-5.57626152,1
79,161,-1.211229205,-4.408037663,1
79,193,-1.096963048,-3.96026659,1
79,225,-2.29780364,-4.045612812,1
79,257,-3.326901674,-5.722409248,1
79,289,-3.045792103,-6.216497898,1
79,321,-4.684700966,-3.656947613,1
79,353,-3.462764263,-5.270797253,1
79,385,-2.273549795,-6.050159931,1
79,417,-0.9911122322,-6.161131382,1
79,449,-0.509950161,-6.418373108,1
79,481,-0.687722683,-5.90626049,1
79,513,-1.114131212,-5.690657139,1
79,545,-1.753085732,-4.907013893,1
79,577,-2.461948156,-4.545275688,1
79,609,-2.848103523,-3.964241505,1
79,641,-2.574744225,-4.005718708,1
79,673,-2.15363884,-4.588880062,1
79,705,-2.731316566,-5.44443512,1
79,737,-3.01432991,-5.162269592,1
79,769,-3.650691748,-4.656661987,1
79,801,-3.66243577,-4.890122414,1
79,833,-2.69591713,-4.944192886,1
79,865,-2.020841122,-4.772729397,1
79,897,-1.280246615,-4.959114075,1
79,929,-0.498333931,-5.646986008,1
79,961,-0.5778354406,-5.156428814,1
79,993,0.1511085033,-3.043165684,1
79,1025,-1.523015738,-2.715768099,1
