PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 6, filenames: A:[6]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[7]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1153,0.2599241734,-9.747122765,1
79,1185,0.6387844086,-9.429688454,1
79,1217,0.9492173195,-9.361351013,1
79,1249,1.673139572,-9.653823853,1
79,1281,1.625174284,-9.940904617,1
79,1313,1.131993532,-10.46580219,1
79,1345,0.310172081,-10.23551369,1
79,1377,0.2754430771,-10.38161278,1
79,1409,1.727632046,-11.06028461,1
79,1441,3.608136892,-11.27018166,1
79,1473,2.852624893,-9.838303566,1
79,1505,2.420699358,-9.193478584,1
79,1537,3.224227667,-9.033428192,1
79,1569,3.739015102,-9.309617043,1
79,1601,2.813735485,-8.983073235,1
79,1633,2.101971626,-8.150769234,1
79,1665,1.525550008,-7.140670776,1
79,1697,0.977940917,-7.389994621,1
79,1729,1.327281475,-7.834332466,1
79,1761,1.725599289,-8.10798645,1
79,1793,2.104250431,-8.277395248,1
79,1825,2.777350903,-7.167651653,1
79,1857,3.048371792,-5.687952042,1
79,1889,1.655907393,-4.810547352,1
79,1921,0.6250965595,-5.07011652,1
79,1953,0.09619857371,-4.75221014,1
79,1985,-0.6361724734,-4.093436718,1
79,2017,0.1245667934,-6.22877121,1
111,33,-17.30378723,0.858124733,1
111,65,-3.979301929,-15.99948692,1
111,97,-3.624556065,-17.82159805,1
111,129,-4.899452209,-17.2761116,1
111,161,-5.282468796,-16.07831764,1
111,193,-4.418878555,-14.91851616,1
111,225,-4.545567513,-15.0204525,1
111,257,-5.079733849,-15.84396935,1
111,289,-5.215593338,-16.31760406,1
111,321,-4.565005779,-15.49866104,1
111,353,-4.409771442,-14.78263378,1
111,385,-4.36175251,-13.80480289,1
111,417,-3.945940495,-12.98646069,1
111,449,-5.088259697,-10.31932545,1
111,481,-5.108461857,-10.94789505,1
111,513,-4.062539577,-14.77650261,1
111,545,-3.979937553,-16.24111176,1
111,577,-4.188781738,-14.76653671,1
111,609,-2.407070398,-12.09598637,1
111,641,-0.5069680214,-15.51936054,1
111,673,-0.9289127588,-15.5557375,1
111,705,-0.9016304016,-11.51634789,1
111,737,-0.5464417338,-11.26502895,1
111,769,-0.6203264594,-10.86697483,1
111,801,-0.3999388218,-11.62971497,1
111,833,0.8037638664,-11.15786457,1
111,865,1.212620854,-10.47771645,1
111,897,1.038986444,-10.07840824,1
111,929,0.4253783822,-9.728023529,1
111,961,1.05343318,-10.23197174,1
111,993,1.758888721,-10.59282303,1
111,1025,1.629375696,-10.22467709,1
111,1057,1.292433977,-10.71345234,1
111,1089,2.606483698,-10.75485611,1
111,1121,2.898251057,-9.509614944,1
111,1153,2.089472771,-9.523416519,1
111,1185,1.678395271,-9.465029716,1
111,1217,2.052452087,-8.902003288,1
111,1249,1.606790066,-7.337979317,1
111,1281,1.042686701,-10.32776642,1
111,1313,0.5427575111,-11.23279762,1
111,1345,2.54689312,-10.01238632,1
111,1377,2.517390013,-9.601010323,1
111,1409,2.930288792,-10.00937271,1
111,1441,4.454249859,-10.82721138,1
111,1473,3.61115551,-10.50587368,1
111,1505,2.733531713,-9.951178551,1
111,1537,3.946596146,-9.27135849,1
111,1569,3.739913464,-9.300394058,1
111,1601,3.175003767,-8.365819931,1
111,1633,2.325719595,-7.409835815,1
111,1665,1.83369875,-6.784098625,1
111,1697,2.11556077,-6.6333251,1
111,1729,2.372464895,-8.126134872,1
111,1761,2.243692875,-9.817503929,1
111,1793,1.948266268,-8.844496727,1
111,1825,2.026998997,-8.139945984,1
111,1857,1.89925313,-6.767298698,1
111,1889,0.9369361401,-5.616369724,1
111,1921,0.6420911551,-5.070775986,1
111,1953,-0.185123831,-4.540025234,1
111,1985,-0.8339596391,-4.541810513,1
111,2017,-1.067173958,-5.856237411,1
143,33,2.263979435,0.1504993439,1
143,65,-5.903214455,-16.84509277,1
143,97,-2.874299049,-16.4113369,1
143,129,-3.375232697,-16.80953789,1
143,161,-5.212478161,-15.40555573,1
143,193,-4.600682735,-14.1029892,1
143,225,-4.804503918,-14.79527092,1
143,257,-5.773871422,-15.73097801,1
143,289,-4.587329865,-15.77959347,1
143,321,-3.827928543,-15.04524136,1
143,353,-3.974886894,-14.04558182,1
143,385,-3.737395048,-13.05764103,1
143,417,-3.453352213,-13.09945488,1
143,449,-2.973938465,-11.55922318,1
143,481,-3.389478207,-12.86786938,1
143,513,-4.811807632,-13.14234257,1
143,545,-3.210472584,-12.96685314,1
143,577,-2.671487808,-12.01234245,1
143,609,-0.9016389847,-7.650232315,1
143,641,-1.398779035,-10.65019608,1
143,673,0.1286329031,-14.61033821,1
143,705,0.358124733,-13.56205082,1
143,737,0.6188653708,-11.8380127,1
143,769,-0.02835935354,-11.0066185,1
143,801,-0.8325117826,-11.73523045,1
143,833,1.197327614,-11.92058754,1
143,865,1.125074148,-10.61826515,1
143,897,1.47987318,-9.778909683,1
143,929,1.391736984,-9.386776924,1
143,961,2.062427044,-9.488968849,1
143,993,3.300951481,-10.06860733,1
143,1025,3.061116219,-9.70293808,1
143,1057,3.300241947,-8.650290489,1
143,1089,4.729681969,-9.01523304,1
143,1121,5.146836758,-8.863587379,1
143,1153,4.165939808,-9.067744255,1
143,1185,3.670105696,-8.942850113,1
143,1217,3.193438768,-8.552109718,1
143,1249,3.324847937,-8.045182228,1
143,1281,3.314738035,-9.762757301,1
143,1313,4.073863029,-10.05550289,1
143,1345,4.644572735,-8.954860687,1
143,1377,4.025628567,-9.547045708,1
143,1409,3.615409136,-9.534837723,1
143,1441,3.271035433,-9.677213669,1
143,1473,3.590920925,-10.43514729,1
143,1505,3.523357153,-10.39262199,1
143,1537,2.963499069,-9.949068069,1
143,1569,3.689866543,-9.754541397,1
143,1601,2.982496262,-8.333447456,1
143,1633,2.441371679,-7.165057182,1
143,1665,2.211985588,-6.748731613,1
143,1697,1.962034702,-6.875656605,1
143,1729,1.912199259,-7.624427319,1
143,1761,2.51876688,-8.552304268,1
143,1793,2.565818071,-9.460076332,1
143,1825,2.041291475,-8.503611565,1
143,1857,2.034698486,-7.144517899,1
143,1889,2.674935341,-6.514223099,1
143,1921,0.5067722797,-6.623850822,1
143,1953,-0.9256074429,-5.063969135,1
143,1985,-1.441008329,-3.826715469,1
143,2017,-0.8710555434,-5.348571777,1
175,33,5.26292181,-0.3397407532,1
175,65,-2.659799099,-16.98282814,1
175,97,-2.315484285,-15.73047733,1
175,129,-2.762908936,-15.54298019,1
175,161,-2.848754168,-14.75589085,1
175,193,-2.525158882,-13.12764835,1
175,225,-3.731814146,-14.46418858,1
175,257,-3.877929449,-14.53421402,1
175,289,-3.381345749,-14.55382919,1
175,321,-3.109926224,-14.52665615,1
175,353,-2.957591534,-13.80331802,1
175,385,-2.706880093,-13.38756847,1
175,417,-2.771916151,-13.26466084,1
175,449,-3.970912933,-13.40645885,1
175,481,-3.804025888,-14.63211632,1
175,513,-3.05153513,-14.04538059,1
175,545,-2.786404133,-12.07349586,1
175,577,-2.184216261,-11.06064892,1
175,609,-1.00526154,-10.0841074,1
175,641,0.4355384111,-7.151043892,1
175,673,1.342868328,-11.41912842,1
175,705,1.43139112,-12.22405624,1
175,737,1.323722005,-11.3646841,1
175,769,0.8174595833,-11.21685696,1
175,801,0.4723134041,-12.01687908,1
175,833,0.8290762901,-13.00281525,1
175,865,1.31776619,-11.65843296,1
175,897,2.751383781,-9.322900772,1
175,929,3.637382507,-9.177838326,1
175,961,4.369424343,-9.368756294,1
175,993,5.356657028,-9.358301163,1
175,1025,5.866926193,-9.194067001,1
175,1057,5.006399632,-8.052893639,1
175,1089,5.321370125,-9.767828941,1
175,1121,5.737025261,-10.61087704,1
175,1153,5.579702377,-9.663523674,1
175,1185,5.904750824,-9.584731102,1
175,1217,5.095310211,-9.507667542,1
175,1249,4.814746857,-9.101258278,1
175,1281,5.173726082,-9.435811043,1
175,1313,5.044240952,-9.776454926,1
175,1345,4.901469707,-9.617653847,1
175,1377,3.668297768,-10.8110714,1
175,1409,4.180608273,-10.45841694,1
175,1441,4.012483597,-9.958639145,1
175,1473,3.880896091,-10.68217373,1
175,1505,4.584946156,-11.13778782,1
175,1537,4.482420444,-10.77813625,1
175,1569,4.32215929,-10.42661858,1
175,1601,4.373601437,-9.202474594,1
175,1633,3.344779015,-8.133459091,1
175,1665,2.209768057,-7.587026596,1
175,1697,2.25173068,-8.148328781,1
175,1729,2.788304806,-7.857421398,1
175,1761,2.916089535,-7.37062645,1
175,1793,2.963441133,-8.388365746,1
175,1825,2.304869652,-8.553905487,1
175,1857,1.894300461,-7.417677402,1
175,1889,2.001428604,-8.069966316,1
175,1921,0.4914767742,-7.927530766,1
175,1953,-1.298657894,-4.965856552,1
175,1985,-0.7024954557,-2.444332123,1
175,2017,0.02432483435,-4.930963993,1
207,33,-0.2216765881,1.702570915,1
207,65,-1.413371325,-16.22571182,1
207,97,-1.618166924,-15.42299652,1
207,129,-1.420395851,-14.77230549,1
207,161,0.3793663979,-14.65457249,1
207,193,0.2864557505,-15.35228539,1
207,225,-1.398146152,-14.73802853,1
207,257,-3.085478783,-14.30831909,1
207,289,-3.120102406,-13.32002831,1
207,321,-2.659062147,-13.17472363,1
207,353,-2.380279064,-14.55438995,1
207,385,-1.963323116,-14.68459225,1
207,417,-2.106896877,-13.34209156,1
207,449,-3.732961178,-12.4700985,1
207,481,-4.121294975,-13.87780476,1
207,513,-3.161102295,-14.53245163,1
207,545,-2.941607475,-13.42029762,1
207,577,-2.460669279,-11.49610996,1
207,609,-1.13441503,-9.861516953,1
207,641,0.9679787755,-9.106405258,1
207,673,4.012557507,-11.06722832,1
207,705,3.872179985,-11.04414368,1
207,737,-3.002612114,-12.39808464,1
207,769,-3.385489464,-11.06124592,1
207,801,1.371204138,-11.98134518,1
207,833,2.524847269,-12.44558907,1
207,865,4.108560085,-10.02361202,1
207,897,5.275253296,-7.881122589,1
207,929,6.965853691,-9.019537926,1
207,961,7.037753105,-9.588913918,1
207,993,6.227267265,-9.714508057,1
207,1025,5.741601944,-9.251394272,1
207,1057,6.463611603,-8.96295166,1
207,1089,6.687669754,-9.729977608,1
207,1121,6.53762722,-10.72758484,1
207,1153,6.684617996,-10.06307697,1
207,1185,7.505242348,-11.08429813,1
207,1217,7.912936211,-10.90179157,1
207,1249,7.544092178,-9.691345215,1
207,1281,7.262457371,-9.309999466,1
207,1313,6.135196686,-10.26912975,1
207,1345,5.923697948,-10.66450024,1
207,1377,5.869852066,-10.80213165,1
207,1409,5.349970818,-10.98379707,1
207,1441,4.760894775,-10.81818199,1
207,1473,4.223546505,-10.99829006,1
207,1505,4.713536739,-11.22470665,1
207,1537,4.940812111,-10.94064903,1
207,1569,4.663475037,-10.18225765,1
207,1601,4.824361801,-8.889788628,1
207,1633,4.513160229,-9.164875984,1
207,1665,3.470589638,-8.812959671,1
207,1697,5.04886055,-8.475899696,1
207,1729,4.499546051,-7.996856689,1
207,1761,3.156301498,-8.005746841,1
207,1793,3.20526886,-8.16652298,1
207,1825,2.216586113,-8.316789627,1
207,1857,0.9865339994,-7.36333704,1
207,1889,0.391594708,-7.287810326,1
207,1921,0.3075520396,-7.222638607,1
207,1953,-0.09235036373,-4.666433334,1
207,1985,0.4130057693,-0.9890804291,1
207,2017,-0.4671252966,-4.678524971,1
239,33,12.32454872,7.909529209,1
239,65,-1.059637427,-16.11778641,1
239,97,-1.165311217,-16.61436844,1
239,129,-1.010592818,-16.0160408,1
239,161,-0.1778002977,-15.72230816,1
239,193,-0.757891655,-15.75613499,1
239,225,-1.856425762,-15.45369816,1
239,257,-4.018424511,-14.60421181,1
239,289,-3.336509228,-14.40137386,1
239,321,-2.701986313,-14.83020592,1
239,353,-2.605237722,-14.95335674,1
239,385,-1.578123569,-14.38733006,1
239,417,-1.549117923,-13.57064629,1
239,449,-2.130889416,-11.94347572,1
239,481,-4.367236137,-10.12596703,1
239,513,-5.265047073,-12.75727177,1
239,545,-4.275561333,-13.62531185,1
239,577,-1.811055899,-11.08566189,1
239,609,-0.740727067,-9.790981293,1
239,641,0.4197973013,-9.69422245,1
239,673,2.162871361,-10.59953022,1
239,705,2.441902637,-10.69830704,1
239,737,-3.703490734,-12.83061123,1
239,769,-3.316736221,-14.9626255,1
239,801,2.911666393,-10.66909981,1
239,833,3.469318867,-11.14836502,1
239,865,4.803264141,-9.345182419,1
239,897,5.82589674,-8.256252289,1
239,929,7.148500443,-8.911802292,1
239,961,7.705560207,-9.338657379,1
239,993,6.882334232,-9.045078278,1
239,1025,5.552244663,-8.197790146,1
239,1057,5.63189888,-7.011291504,1
239,1089,6.967218399,-8.093528748,1
239,1121,6.875554085,-8.649561882,1
239,1153,6.994936943,-9.734142303,1
239,1185,8.468601227,-10.30514717,1
239,1217,10.02877617,-10.55141258,1
239,1249,10.50265121,-10.03322601,1
239,1281,9.081360817,-9.594869614,1
239,1313,8.038221359,-10.60504723,1
239,1345,7.631672859,-10.81048965,1
239,1377,7.657364845,-10.82224464,1
239,1409,6.983843327,-11.19523907,1
239,1441,6.483790398,-11.09990025,1
239,1473,6.094537735,-11.55675125,1
239,1505,5.3196702,-11.56577969,1
239,1537,5.111596584,-11.09448433,1
239,1569,5.200007439,-10.03041363,1
239,1601,5.350063801,-9.162449837,1
239,1633,5.182794094,-11.02433014,1
239,1665,5.449889183,-11.12806129,1
239,1697,7.146651268,-8.426748276,1
239,1729,5.643471718,-7.694212914,1
239,1761,3.071029425,-8.388731003,1
239,1793,2.150842667,-8.037144661,1
239,1825,1.651950717,-7.705094814,1
239,1857,0.8084570169,-7.000895023,1
239,1889,-0.04818251729,-6.688260555,1
239,1921,-0.9882665277,-6.290004253,1
239,1953,-0.2701443434,-4.70791626,1
239,1985,-0.41524598,-2.747524738,1
239,2017,-0.6569535732,-4.608015537,1
271,33,10.33377075,18.21681786,1
271,65,1.058947563,-15.80928516,1
271,97,-1.728060603,-18.82287598,1
271,129,-1.826723099,-17.57357597,1
271,161,-1.275958538,-16.85082054,1
271,193,-1.769066095,-15.77689075,1
271,225,-3.02208209,-15.89718914,1
271,257,-4.397236824,-15.1796608,1
271,289,-4.56251812,-15.27227783,1
271,321,-3.757705688,-16.42145538,1
271,353,-3.404167175,-14.62151814,1
271,385,-2.209184647,-14.21446419,1
271,417,0.1466739178,-14.08162785,1
271,449,0.02918601036,-12.69789028,1
271,481,-1.856363416,-8.416357994,1
271,513,-3.50538516,-8.677101135,1
271,545,-2.249550104,-10.83205128,1
271,577,-0.8285700083,-9.908227921,1
271,609,-0.3328592479,-9.405351639,1
271,641,0.6454827785,-9.331032753,1
271,673,1.593286753,-9.694598198,1
271,705,3.065515518,-9.832282066,1
271,737,4.225464821,-8.745368958,1
271,769,6.445869446,-8.672838211,1
271,801,5.292978287,-9.078155518,1
271,833,3.115757942,-9.814214706,1
271,865,4.036696911,-8.648188591,1
271,897,5.908254147,-8.223791122,1
271,929,7.384496212,-8.255162239,1
271,961,8.025631905,-8.860139847,1
271,993,7.042168617,-8.422224998,1
271,1025,5.593276024,-6.549764633,1
271,1057,4.994786263,-6.704086304,1
271,1089,4.270197868,-7.163016319,1
271,1121,6.082807541,-8.36619091,1
271,1153,7.346014023,-9.947300911,1
271,1185,8.902681351,-9.936754227,1
271,1217,11.06425858,-10.34589386,1
271,1249,12.03978539,-11.04857635,1
271,1281,10.81520653,-10.85157681,1
271,1313,10.22817039,-10.98723412,1
271,1345,9.29136467,-11.03242207,1
271,1377,9.482969284,-11.01615715,1
271,1409,9.349632263,-11.10779953,1
271,1441,9.128824234,-11.38127422,1
271,1473,9.258692741,-12.49177551,1
271,1505,6.668225288,-13.48813915,1
271,1537,5.780259132,-11.89170933,1
271,1569,6.344824791,-9.870365143,1
271,1601,6.439124107,-9.708807945,1
271,1633,6.002807617,-11.04763031,1
271,1665,6.679624081,-10.5759573,1
271,1697,7.475954056,-8.15241909,1
271,1729,5.420610428,-6.819759369,1
271,1761,3.059598684,-7.447265625,1
271,1793,2.609242916,-7.342393875,1
271,1825,1.489214897,-6.826121807,1
271,1857,0.4160997868,-6.756351948,1
271,1889,-0.20899719,-6.445696831,1
271,1921,-0.9720119238,-5.744943619,1
271,1953,0.3437383175,-4.120178699,1
271,1985,0.1250218451,-3.843994617,1
271,2017,-1.134064317,-4.23292923,1
303,33,-0.3310427666,1.518730164,1
303,65,1.114904881,-15.20595932,1
303,97,-3.537529469,-22.71703911,1
303,129,-3.44972086,-18.27278137,1
303,161,-3.242530823,-17.38612747,1
303,193,-2.743615389,-15.79866791,1
303,225,-1.878211737,-15.4621172,1
303,257,-1.986491919,-15.53228283,1
303,289,-3.155131578,-14.95385933,1
303,321,-3.741885185,-14.99154568,1
303,353,-2.562779903,-14.39030552,1
303,385,-1.025160193,-14.06557941,1
303,417,1.335005879,-14.35902309,1
303,449,0.4819015265,-13.13190651,1
303,481,-1.022827625,-11.81336212,1
303,513,-2.211123466,-11.35025787,1
303,545,-1.775304079,-10.40990543,1
303,577,-0.8166254163,-8.402123451,1
303,609,0.03172621131,-9.171422005,1
303,641,1.66231811,-9.213721275,1
303,673,3.009917736,-8.79395771,1
303,705,4.585743904,-7.160023689,1
303,737,7.100307941,-7.512848854,1
303,769,6.858041286,-8.355977058,1
303,801,4.849257946,-9.639126778,1
303,833,3.752902508,-9.62984848,1
303,865,5.246688366,-9.2532444,1
303,897,6.314538479,-8.569970131,1
303,929,7.823810577,-7.934597015,1
303,961,8.093340874,-8.64029789,1
303,993,6.245316982,-8.830140114,1
303,1025,4.9899683,-7.99153614,1
303,1057,6.897575378,-7.577652931,1
303,1089,6.768852234,-8.098778725,1
303,1121,6.109050751,-8.044113159,1
303,1153,7.674079895,-10.09501076,1
303,1185,9.043477058,-10.86417103,1
303,1217,10.53065395,-10.90721703,1
303,1249,11.27248192,-11.6751852,1
303,1281,11.90497589,-11.79846764,1
303,1313,12.01384735,-11.82124043,1
303,1345,11.23979759,-11.53759575,1
303,1377,11.91510296,-10.73096466,1
303,1409,12.52768898,-11.30941677,1
303,1441,11.52940273,-12.2430048,1
303,1473,9.778990746,-13.13663578,1
303,1505,8.547607422,-13.81707668,1
303,1537,7.541291237,-12.21043682,1
303,1569,7.237719059,-9.445306778,1
303,1601,7.408385754,-8.433720589,1
303,1633,7.753334999,-8.364719391,1
303,1665,7.932337284,-7.538791656,1
303,1697,7.442514896,-6.885707855,1
303,1729,6.152494431,-6.474431992,1
303,1761,3.697795868,-5.322986603,1
303,1793,2.902688742,-6.980846405,1
303,1825,1.556183338,-6.805110455,1
303,1857,0.4619011879,-6.400557995,1
303,1889,0.5953488946,-5.543535709,1
303,1921,0.3969702125,-4.87432909,1
303,1953,-0.04896309972,-4.174263477,1
303,1985,-0.1422682106,-3.504583359,1
303,2017,-0.5791146755,-4.946251392,1
335,33,19.19894028,-1.739501953,1
335,65,13.38256836,-20.39743233,1
335,97,-1.904136658,-18.80360413,1
335,129,-2.748027325,-17.59491158,1
335,161,-3.346044302,-17.33820343,1
335,193,-3.336978197,-16.49197197,1
335,225,-2.301376104,-15.8511734,1
335,257,-1.769312143,-14.88291264,1
335,289,-1.829612732,-14.56789589,1
335,321,-2.015995026,-14.58061028,1
335,353,-1.891979098,-13.96379089,1
335,385,-0.1733624339,-13.96788597,1
335,417,0.4142078757,-14.70013237,1
335,449,-0.03338611126,-12.81698513,1
335,481,-0.7141576409,-11.96199894,1
335,513,-1.015041828,-11.93870544,1
335,545,-0.6193397045,-10.78376389,1
335,577,0.07879543304,-7.835226059,1
335,609,0.5828490257,-8.181944847,1
335,641,1.743682384,-8.702435493,1
335,673,4.039982319,-9.000367165,1
335,705,5.320261002,-7.672809601,1
335,737,6.207363129,-6.976190567,1
335,769,7.658774853,-7.898983955,1
335,801,7.162146568,-8.569234848,1
335,833,5.61879158,-8.825271606,1
335,865,6.365984917,-9.780976295,1
335,897,7.222604752,-9.503851891,1
335,929,8.225566864,-9.185471535,1
335,961,8.942948341,-9.381017685,1
335,993,8.931922913,-10.5115118,1
335,1025,6.844882965,-9.569714546,1
335,1057,9.549465179,-7.688913345,1
335,1089,9.583405495,-8.861523628,1
335,1121,7.63494873,-8.519880295,1
335,1153,7.810996056,-8.679299355,1
335,1185,9.636086464,-10.39622879,1
335,1217,10.95382786,-12.50360107,1
335,1249,10.62299347,-12.42496872,1
335,1281,11.75714207,-12.77798462,1
335,1313,12.49527168,-13.08551598,1
335,1345,11.73146725,-12.03616714,1
335,1377,11.95832253,-10.08609962,1
335,1409,14.0507679,-12.07386684,1
335,1441,12.93800735,-12.98019028,1
335,1473,11.80777073,-13.91192245,1
335,1505,11.26474476,-12.63450813,1
335,1537,9.73120594,-10.47087574,1
335,1569,9.328023911,-10.31741619,1
335,1601,9.213430405,-9.168447495,1
335,1633,8.529611588,-7.24947834,1
335,1665,8.2530756,-6.807481766,1
335,1697,7.468129635,-5.769016266,1
335,1729,7.439313889,-7.779606819,1
335,1761,5.830331802,-7.926425457,1
335,1793,3.580680609,-7.500051498,1
335,1825,2.061761379,-7.117204666,1
335,1857,1.304132342,-6.170185566,1
335,1889,0.9876422882,-4.946969509,1
335,1921,1.081320047,-4.769760609,1
335,1953,0.4818251431,-3.735758305,1
335,1985,0.4803746045,-3.906615257,1
335,2017,0.5742288232,-5.230483055,1
367,33,20.66409302,0.847281456,1
367,65,-6.359199047,-13.54368591,1
367,97,-2.5405128,-18.32239151,1
367,129,-1.939660549,-16.60964584,1
367,161,-1.146529913,-16.92507744,1
367,193,-2.602347851,-16.3355217,1
367,225,-2.357680082,-14.2388258,1
367,257,-3.796460629,-13.7883873,1
367,289,-2.306600094,-14.20237637,1
367,321,-1.496406317,-13.76909161,1
367,353,-1.726047158,-13.54394913,1
367,385,-0.7990981936,-14.15873146,1
367,417,-0.02291244268,-13.48951626,1
367,449,-0.1518767476,-12.63193989,1
367,481,-0.4233659208,-11.58325863,1
367,513,-0.1018336713,-11.39034367,1
367,545,0.5971359015,-11.09428215,1
367,577,1.099761724,-10.19926643,1
367,609,1.193517804,-9.502432823,1
367,641,2.3314147,-8.622239113,1
367,673,4.342055321,-9.260377884,1
367,705,5.440858841,-8.32875061,1
367,737,6.529079437,-7.657250404,1
367,769,8.698155403,-7.930903435,1
367,801,9.41586113,-8.403934479,1
367,833,8.645383835,-7.923257828,1
367,865,8.148201942,-10.49753189,1
367,897,7.805071831,-10.53655815,1
367,929,8.835754395,-10.60832119,1
367,961,10.33347034,-9.87635994,1
367,993,11.45493984,-9.775927544,1
367,1025,11.43748569,-9.967563629,1
367,1057,11.44859886,-9.671001434,1
367,1089,11.3672266,-10.07416058,1
367,1121,9.036330223,-10.20324612,1
367,1153,8.406490326,-8.394665718,1
367,1185,9.829968452,-9.87697506,1
367,1217,10.66063118,-11.52015972,1
367,1249,10.71970558,-12.28703117,1
367,1281,11.71809483,-13.20072174,1
367,1313,12.42206955,-13.6175518,1
367,1345,12.3421793,-13.17853165,1
367,1377,13.12895679,-12.57770824,1
367,1409,14.23338223,-12.84925938,1
367,1441,13.8825016,-13.58540916,1
367,1473,13.44198895,-13.81141186,1
367,1505,12.81812382,-12.61846924,1
367,1537,11.68562126,-11.05114269,1
367,1569,10.14265442,-11.75984955,1
367,1601,9.460303307,-10.33547115,1
367,1633,10.22164917,-9.5513134,1
367,1665,7.985970974,-5.251060486,1
367,1697,7.636786461,-5.134737968,1
