PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 7, filenames: A:[7]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[8]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,225,-4.612231255,-9.038458824,1
143,257,-4.179742813,-9.93510437,1
143,289,-3.665899277,-9.942043304,1
143,321,-2.391189814,-9.11360836,1
143,353,-0.7922817469,-8.242854118,1
143,385,-0.4376975298,-6.757911205,1
143,417,-0.4274583459,-5.567207336,1
143,449,-1.293870449,-5.669348717,1
143,481,-2.33644104,-3.471615076,1
143,513,-1.589510441,-3.737614632,1
143,545,-0.9466751814,-4.780792236,1
143,577,-0.4992257357,-4.586620331,1
143,609,0.1233026385,-2.674626827,1
143,641,0.2158911824,-3.263549328,1
143,673,-0.9955546856,-6.425288677,1
143,705,1.339364767,-6.941913128,1
143,737,2.547764301,-7.322322369,1
143,769,2.791701317,-5.978933811,1
143,801,2.259870052,-5.139377594,1
143,833,2.716438293,-5.28883934,1
143,865,3.42915678,-5.058736324,1
143,897,4.080714226,-5.391479015,1
143,929,3.918079138,-5.67305088,1
143,961,3.711384296,-6.313358307,1
143,993,4.090402126,-5.700935364,1
143,1025,4.930339813,-4.971624374,1
143,1057,5.230940342,-5.042104721,1
143,1089,4.372253418,-6.077672005,1
143,1121,4.929878235,-7.374731541,1
143,1153,5.162077904,-4.796523094,1
143,1185,5.937445641,-5.416109085,1
143,1217,7.461680412,-5.287100792,1
143,1249,8.44748497,-6.081184387,1
143,1281,8.933172226,-6.996952534,1
143,1313,9.003416061,-8.26843071,1
143,1345,8.99054718,-9.36915493,1
143,1377,8.14452076,-10.29939842,1
143,1409,6.515664101,-9.6005373,1
143,1441,6.113757133,-9.453829765,1
143,1473,7.48483181,-9.267037392,1
143,1505,8.154988289,-10.14650059,1
143,1537,8.181296349,-10.56270123,1
143,1569,8.176118851,-10.60063267,1
143,1601,7.691163063,-11.70815849,1
143,1633,7.898269653,-13.85347748,1
143,1665,9.013655663,-10.01441383,1
143,1697,9.807357788,-8.831856728,1
143,1729,7.040080547,-9.955778122,1
143,1761,5.849081039,-9.52346611,1
143,1793,5.592113972,-7.122983456,1
143,1825,5.566640377,-5.665635586,1
143,1857,4.652651787,-4.027500153,1
143,1889,3.875744104,-4.058671474,1
143,1921,3.217037201,-3.723100424,1
143,1953,2.352045298,-3.011593103,1
143,1985,1.869461536,-1.900627613,1
143,2017,2.564733505,-5.700074196,1
175,33,-17.67418289,3.264665604,1
175,65,-3.195567608,-3.710277081,1
175,97,-2.414858103,-7.680668831,1
175,129,-2.342292309,-9.12520504,1
175,161,-2.074068308,-9.420994759,1
175,193,-2.850811243,-9.239598274,1
175,225,-4.619856834,-8.90627861,1
175,257,-4.015759945,-9.180459976,1
175,289,-2.733716488,-8.6482687,1
175,321,-1.51966691,-8.668390274,1
175,353,-0.7969896793,-8.984308243,1
175,385,-0.1130832136,-6.95024538,1
175,417,0.5350902081,-4.844734192,1
175,449,0.27329427,-3.966329575,1
175,481,-1.275583267,-3.681078672,1
175,513,-1.418094635,-2.877255678,1
175,545,-0.6809588671,-3.137353897,1
175,577,-0.2321422994,-2.137158155,1
175,609,0.4628532231,-1.992280006,1
175,641,0.7679314613,-3.218230963,1
175,673,0.8531529903,-5.972502232,1
175,705,2.565821171,-6.003026962,1
175,737,3.325437069,-5.941030502,1
175,769,4.178216934,-5.208504677,1
175,801,3.860295057,-4.211183548,1
175,833,2.91189909,-2.702043056,1
175,865,3.352789402,-3.481388092,1
175,897,3.519225597,-3.531999111,1
175,929,3.780526161,-5.132208347,1
175,961,4.451356888,-5.725243092,1
175,993,4.810515404,-5.892534733,1
175,1025,5.422685623,-6.140435219,1
175,1057,6.207938671,-6.174958229,1
175,1089,6.596038818,-6.760908127,1
175,1121,8.545316696,-9.241895676,1
175,1153,5.083369255,-5.089157581,1
175,1185,5.002959251,-8.089205742,1
175,1217,7.552024841,-7.361268044,1
175,1249,8.977527618,-6.993981838,1
175,1281,9.679323196,-7.770316124,1
175,1313,9.916257858,-8.907373428,1
175,1345,9.755506516,-9.592923164,1
175,1377,8.671936989,-10.1849575,1
175,1409,8.474140167,-9.633208275,1
175,1441,8.492602348,-9.397759438,1
175,1473,8.446489334,-9.514734268,1
175,1505,7.860467911,-9.961935997,1
175,1537,7.946516037,-10.3013773,1
175,1569,8.217190742,-10.7297039,1
175,1601,8.755216599,-11.88057613,1
175,1633,9.605603218,-11.10520077,1
175,1665,9.937529564,-9.396375656,1
175,1697,9.965349197,-9.456590652,1
175,1729,7.610599041,-9.047404289,1
175,1761,5.368841171,-7.72069025,1
175,1793,5.093503475,-6.754432201,1
175,1825,4.816912174,-5.829565048,1
175,1857,4.275617599,-4.818257332,1
175,1889,3.831135273,-3.974951744,1
175,1921,2.783690929,-2.752175331,1
175,1953,1.38774085,-2.853662014,1
175,1985,0.9076677561,-2.422831535,1
175,2017,1.445982933,-5.445022583,1
207,33,12.92954254,9.510709763,1
207,65,15.6762743,-6.05118084,1
207,97,-2.193309307,-7.276846886,1
207,129,-2.467965603,-8.59533596,1
207,161,-2.248806477,-9.231082916,1
207,193,-1.802027702,-10.3646698,1
207,225,-2.950734138,-9.254980087,1
207,257,-3.360103607,-7.608361244,1
207,289,-2.443713188,-7.000324249,1
207,321,-1.436448336,-7.821413994,1
207,353,-0.2345547676,-8.069824219,1
207,385,0.945551157,-7.286767483,1
207,417,1.798870921,-5.834881306,1
207,449,0.9657728672,-5.003104687,1
207,481,0.37256217,-3.679076433,1
207,513,-0.7628620863,-2.384793043,1
207,545,-0.5756772757,-1.815832853,1
207,577,0.4631833434,-1.868163586,1
207,609,1.230997324,-2.049413204,1
207,641,1.886135697,-2.806595325,1
207,673,2.646178722,-3.482924461,1
207,705,3.410898209,-5.316430092,1
207,737,4.289947987,-5.314613819,1
207,769,4.473595619,-4.504951,1
207,801,4.352565289,-3.677004099,1
207,833,4.159006119,-1.473524094,1
207,865,3.620690823,-3.440164089,1
207,897,3.968054771,-4.213774681,1
207,929,4.273786068,-4.744659424,1
207,961,5.442373276,-5.801738739,1
207,993,5.405129433,-6.890829563,1
207,1025,5.722139359,-6.985625267,1
207,1057,7.081866741,-6.437856197,1
207,1089,7.466395378,-5.217193127,1
207,1121,7.886593819,-6.487565041,1
207,1153,6.066877842,-6.693656445,1
207,1185,5.404870987,-8.536556244,1
207,1217,7.998186111,-8.804150581,1
207,1249,9.683779716,-7.996612549,1
207,1281,10.72446346,-8.43983078,1
207,1313,11.19067097,-9.161273956,1
207,1345,9.42723465,-9.105589867,1
207,1377,8.903485298,-11.09642982,1
207,1409,8.87635231,-9.781210899,1
207,1441,9.06265831,-9.161014557,1
207,1473,9.362581253,-9.36182785,1
207,1505,8.294137955,-10.013237,1
207,1537,8.173526764,-10.66232967,1
207,1569,8.646416664,-10.60612011,1
207,1601,9.63099575,-11.26572037,1
207,1633,9.672522545,-10.32957363,1
207,1665,9.601599693,-8.905545235,1
207,1697,9.196052551,-9.379515648,1
207,1729,8.644213676,-9.321428299,1
207,1761,7.142388821,-7.07861042,1
207,1793,5.582324505,-6.616073608,1
207,1825,4.699515343,-6.226650238,1
207,1857,3.986348629,-5.193052769,1
207,1889,3.40667367,-4.450149059,1
207,1921,2.233765125,-2.970645428,1
207,1953,0.2026336193,-2.829925537,1
207,1985,0.5187020302,-3.735444546,1
207,2017,1.461616755,-5.68124485,1
239,33,9.845189095,8.406509399,1
239,65,-2.336179495,-5.425689697,1
239,97,-2.535298347,-8.094638824,1
239,129,-2.379912853,-8.761847496,1
239,161,-2.558722496,-9.76465416,1
239,193,-3.802900076,-10.71422386,1
239,225,-3.856529713,-9.131151199,1
239,257,-3.120600224,-6.347408295,1
239,289,-2.332159996,-6.378379345,1
239,321,-0.1728579998,-7.051414013,1
239,353,0.8017660379,-6.921562195,1
239,385,1.66050005,-6.969694614,1
239,417,1.341795921,-6.365866661,1
239,449,1.243706822,-5.227166653,1
239,481,2.084383965,-3.166934013,1
239,513,0.7272293568,-2.024056911,1
239,545,1.330609322,-2.117512226,1
239,577,2.309810162,-1.926232338,1
239,609,2.356958151,-2.003666639,1
239,641,2.774615288,-2.451792002,1
239,673,3.068154335,-2.630247355,1
239,705,4.215777874,-3.62637639,1
239,737,4.898649693,-4.191680908,1
239,769,1.937915325,-16.42765045,1
239,801,5.766937733,-3.746196985,1
239,833,5.292759418,-2.033192396,1
239,865,4.811116695,-2.261332035,1
239,897,5.812112331,-4.10565567,1
239,929,6.35362196,-5.084994316,1
239,961,7.371978283,-5.532944679,1
239,993,7.599288464,-6.406353951,1
239,1025,6.554576874,-7.459107399,1
239,1057,27.92843628,-6.483192921,1
239,1089,6.926241875,-2.730789661,1
239,1121,8.854730606,-6.734271049,1
239,1153,8.392395973,-8.008729935,1
239,1185,8.11783123,-9.090056419,1
239,1217,8.929541588,-9.714784622,1
239,1249,10.02978611,-9.305652618,1
239,1281,11.19478798,-8.578334808,1
239,1313,11.76634407,-8.481729507,1
239,1345,9.881803513,-8.858950615,1
239,1377,8.847913742,-10.40377331,1
239,1409,9.182180405,-9.996273041,1
239,1441,9.142261505,-9.546936989,1
239,1473,8.868035316,-9.667284012,1
239,1505,8.077059746,-10.22212887,1
239,1537,8.675848007,-10.81110382,1
239,1569,9.101223946,-10.46749973,1
239,1601,9.46195507,-10.55223274,1
239,1633,10.18834496,-11.41195869,1
239,1665,10.36536407,-10.6450243,1
239,1697,8.848495483,-8.554738998,1
239,1729,8.016996384,-7.331705093,1
239,1761,7.190652847,-6.065737247,1
239,1793,5.953988075,-5.895411968,1
239,1825,5.006236553,-5.833033085,1
239,1857,4.362200737,-5.248556614,1
239,1889,3.811344624,-4.657928944,1
239,1921,3.316293716,-3.546354294,1
239,1953,1.085063696,1.12264204,1
239,1985,0.08519077301,1.588296413,1
239,2017,0.7653348446,-5.842205524,1
271,33,0.1002192199,-1.65662384,1
271,65,-3.263833284,-8.998497963,1
271,97,-3.064697266,-9.328830719,1
271,129,-2.238146782,-9.957959175,1
271,161,-2.135905266,-10.34668922,1
271,193,-2.457798481,-10.87143135,1
271,225,-2.642799854,-10.0663805,1
271,257,-2.463887215,-7.474328995,1
271,289,-1.29493618,-6.987215519,1
271,321,-0.1562524438,-6.583662987,1
271,353,0.3556361794,-5.62717104,1
271,385,1.002349138,-6.713320732,1
271,417,0.9745053053,-6.978999615,1
271,449,0.9841711521,-5.54207325,1
271,481,1.979016542,-3.615436554,1
271,513,4.149829865,-4.16174221,1
271,545,3.560263157,-2.911278963,1
271,577,3.720515728,-1.920394421,1
271,609,2.867082119,-2.575871944,1
271,641,2.215985775,-3.750923395,1
271,673,2.587309122,-3.168901205,1
271,705,4.80316925,-2.418036461,1
271,737,5.785812378,-2.741809845,1
271,769,5.523509979,-3.129983902,1
271,801,6.558284283,-3.049600601,1
271,833,6.923509121,-2.295606375,1
271,865,6.887316704,-3.034804106,1
271,897,7.191642761,-4.336269855,1
271,929,8.05346489,-5.070541382,1
271,961,8.726867676,-4.960851669,1
271,993,8.899482727,-5.234444141,1
271,1025,8.866394043,-6.107992172,1
271,1057,9.365258217,-4.72572279,1
271,1089,9.280218124,-3.898430824,1
271,1121,9.467037201,-7.107334137,1
271,1153,9.783704758,-8.223846436,1
271,1185,10.92163658,-8.961799622,1
271,1217,12.25322056,-10.78587246,1
271,1249,12.99141502,-9.032654762,1
271,1281,11.5098772,-8.212165833,1
271,1313,11.26729202,-7.924042702,1
271,1345,10.53152847,-8.300699234,1
271,1377,10.32088089,-9.40163517,1
271,1409,10.1095829,-10.1071949,1
271,1441,9.735770226,-9.891600609,1
271,1473,9.06570816,-10.10778522,1
271,1505,8.713141441,-11.00362968,1
271,1537,8.88133049,-11.05974579,1
271,1569,9.209209442,-10.68028831,1
271,1601,9.517632484,-10.91944313,1
271,1633,9.74256897,-11.05076694,1
271,1665,9.906391144,-10.96786499,1
271,1697,9.3897295,-8.725342751,1
271,1729,8.27185154,-7.144408703,1
271,1761,7.090490818,-5.815752983,1
271,1793,5.888127327,-4.966216564,1
271,1825,5.082734585,-4.844340324,1
271,1857,4.416925907,-5.357069016,1
271,1889,4.25682354,-5.142213821,1
271,1921,4.161735058,-4.25797987,1
271,1953,3.358898878,-3.200503349,1
271,1985,2.297164679,-4.632555485,1
271,2017,-0.06534278393,-5.813399792,1
303,33,0.1065702438,-0.4229607582,1
303,65,-2.762048721,-10.50456524,1
303,97,-2.484297991,-9.76553154,1
303,129,-2.099538088,-10.49307728,1
303,161,-1.338912606,-10.88373566,1
303,193,-0.5899680853,-11.0217371,1
303,225,-1.106639385,-10.08055687,1
303,257,-2.118496418,-8.961400032,1
303,289,-0.5442125797,-9.184750557,1
303,321,-0.3250897527,-7.102687359,1
303,353,0.0493645072,-6.694851398,1
303,385,0.6851602793,-6.741830826,1
303,417,1.206776857,-6.522089481,1
303,449,1.391548514,-5.910460472,1
303,481,1.695425034,-5.200849533,1
303,513,4.04336834,-4.766414642,1
303,545,3.402496338,-3.347831011,1
303,577,3.023667336,-2.817973137,1
303,609,2.689816475,-3.307801008,1
303,641,1.564838886,-3.456884861,1
303,673,3.113408089,-3.008948803,1
303,705,5.651534081,-1.44426918,1
303,737,6.652903557,-2.375450373,1
303,769,7.280610561,-2.93401289,1
303,801,8.108529091,-1.813559532,1
303,833,9.195425034,-2.259785891,1
303,865,8.751970291,-3.881817579,1
303,897,9.048397064,-4.479542255,1
303,929,10.16657257,-5.106029987,1
303,961,10.37893391,-5.210772991,1
303,993,9.874757767,-4.796281815,1
303,1025,10.42673492,-4.967092991,1
303,1057,10.8243742,-5.095113277,1
303,1089,10.77806759,-4.260670185,1
303,1121,9.639862061,-6.497112751,1
303,1153,10.7512989,-7.188634872,1
303,1185,12.68925762,-7.742769241,1
303,1217,12.68037701,-8.270201683,1
303,1249,13.08574009,-8.144044876,1
303,1281,12.40417004,-7.726660728,1
303,1313,12.04000282,-8.752309799,1
303,1345,11.86984634,-8.725922585,1
303,1377,12.13510704,-9.090457916,1
303,1409,12.74641609,-10.52189445,1
303,1441,10.98569298,-9.260606766,1
303,1473,9.588230133,-9.861793518,1
303,1505,9.602441788,-10.92945099,1
303,1537,9.524004936,-11.5647831,1
303,1569,9.160194397,-10.94659328,1
303,1601,9.430742264,-11.54987144,1
303,1633,9.356197357,-10.8802948,1
303,1665,9.671952248,-9.811991692,1
303,1697,9.965302467,-8.665352821,1
303,1729,8.468495369,-7.245754242,1
303,1761,7.077564716,-5.621451855,1
303,1793,6.080413342,-5.36141777,1
303,1825,4.487027645,-5.326799393,1
303,1857,3.187517643,-5.322107315,1
303,1889,4.359769344,-5.264466286,1
303,1921,4.872190475,-5.290327072,1
303,1953,3.701147079,-5.074268341,1
303,1985,2.183133364,-5.890584946,1
303,2017,1.129192114,-5.354620934,1
335,33,3.515679836,-0.320857048,1
335,65,-1.378924727,-9.696332932,1
335,97,-1.990112305,-10.48872375,1
335,129,-1.64425981,-11.32811737,1
335,161,-0.4380236864,-11.07282543,1
335,193,-0.4146881104,-10.33508587,1
335,225,-1.909162879,-10.11753559,1
335,257,-2.810045958,-8.788472176,1
335,289,-0.829608798,-7.525936127,1
335,321,-0.4285718203,-8.263378143,1
335,353,-0.8296987414,-9.599241257,1
335,385,0.4016205072,-6.601084709,1
335,417,1.123522639,-5.97753334,1
335,449,1.562991381,-6.059957027,1
335,481,1.72223711,-5.465678215,1
335,513,2.006533384,-4.437961102,1
335,545,2.357297182,-2.806895494,1
335,577,2.841517687,-1.995789528,1
335,609,2.425952196,-2.80125761,1
335,641,3.838039398,-2.840738535,1
335,673,5.237446308,-2.45075655,1
335,705,6.251057148,-0.864140749,1
335,737,7.353180408,-2.49370122,1
335,769,8.213150978,-3.110952854,1
335,801,8.841108322,-2.751272678,1
335,833,9.660344124,-1.283699989,1
335,865,10.47967339,-3.802463531,1
335,897,11.82624149,-4.399765015,1
335,929,12.95982552,-4.843148232,1
335,961,12.61688423,-5.858542442,1
335,993,11.87620831,-5.843931198,1
335,1025,11.86364365,-5.200998306,1
335,1057,12.01772785,-5.56435442,1
335,1089,11.17562103,-5.883498192,1
335,1121,9.724506378,-6.767680168,1
335,1153,11.32347775,-7.515079498,1
335,1185,12.79450607,-7.771614075,1
335,1217,13.25124931,-6.740233421,1
335,1249,12.93018341,-8.070536613,1
335,1281,13.07110977,-8.39897728,1
335,1313,13.36101437,-9.589353561,1
335,1345,13.51178551,-9.973753929,1
335,1377,13.50488186,-9.521380424,1
335,1409,13.60916996,-9.566411018,1
335,1441,10.45594311,-8.967535973,1
335,1473,9.399782181,-9.952082634,1
335,1505,9.668037415,-10.78815079,1
335,1537,9.497289658,-11.34151173,1
335,1569,8.401029587,-11.58777237,1
335,1601,8.814901352,-12.09499741,1
335,1633,9.006044388,-11.39587593,1
335,1665,9.426978111,-9.121306419,1
335,1697,9.450071335,-6.905520439,1
335,1729,8.452335358,-6.490523815,1
335,1761,6.497164249,-6.748740673,1
335,1793,5.848783016,-6.269845486,1
335,1825,4.546766758,-6.155941963,1
335,1857,2.942865372,-5.624678135,1
335,1889,3.540338516,-5.300176144,1
335,1921,4.452417374,-5.213059902,1
335,1953,3.962943792,-5.166388512,1
335,1985,2.513175488,-5.205471516,1
335,2017,0.7355799675,-5.107770443,1
367,33,-6.134429932,0.2322964668,1
367,65,-0.2752990723,-10.52680874,1
367,97,-1.819999099,-11.57054138,1
367,129,-1.776736856,-10.86082268,1
367,161,-0.5258665085,-9.874432564,1
367,193,-0.2806994915,-10.06755257,1
367,225,-0.9847140312,-10.4171505,1
367,257,-1.1294415,-9.225437164,1
367,289,-1.386680722,-8.356451035,1
367,321,-1.244926929,-8.236557961,1
367,353,-0.631747961,-9.044000626,1
367,385,0.4891968369,-7.485135078,1
367,417,1.464926958,-6.686928749,1
367,449,1.246445537,-6.126241684,1
367,481,1.255712152,-5.321413517,1
367,513,1.783846498,-4.627431393,1
367,545,2.590450287,-3.598417282,1
367,577,3.49903059,-2.405939341,1
367,609,3.770700455,-2.929459095,1
367,641,4.927283764,-3.326195478,1
367,673,5.765367508,-3.1632967,1
367,705,6.247798443,-2.026679754,1
367,737,7.545132637,-3.016606092,1
367,769,8.433455467,-3.504274368,1
367,801,9.345750809,-3.611354828,1
367,833,10.20901585,-3.434256077,1
367,865,10.9072628,-3.968304634,1
367,897,11.59268188,-5.156966686,1
367,929,13.11208725,-5.960469246,1
367,961,13.7650795,-6.733729362,1
367,993,13.36038017,-7.323949337,1
367,1025,13.27921295,-6.375629425,1
367,1057,13.21850109,-5.438040733,1
367,1089,12.55547237,-6.58130312,1
367,1121,11.87054539,-7.898122311,1
367,1153,11.72179985,-10.02548981,1
367,1185,13.26198959,-9.186610222,1
367,1217,14.62254333,-7.660978317,1
367,1249,13.62474537,-8.818487167,1
367,1281,14.33985519,-9.712981224,1
367,1313,14.5351944,-10.29930305,1
367,1345,14.0420475,-10.31297398,1
367,1377,13.7450428,-9.576582909,1
367,1409,14.04392147,-9.047097206,1
367,1441,12.51832867,-9.574831963,1
367,1473,10.62788677,-11.4610424,1
367,1505,10.33828068,-11.99492455,1
367,1537,9.228404045,-11.49527264,1
367,1569,8.56058979,-12.71640015,1
367,1601,8.636557579,-11.55748558,1
367,1633,8.709461212,-11.58281326,1
367,1665,9.665776253,-8.971661568,1
367,1697,8.775806427,-7.187848091,1
367,1729,6.564558983,-7.759027958,1
367,1761,3.481826782,-9.428476334,1
367,1793,5.629733086,-6.231434822,1
367,1825,5.217336178,-5.12697649,1
367,1857,4.140219688,-5.596679211,1
367,1889,3.188018322,-5.350203514,1
367,1921,3.956984758,-5.072078705,1
