PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 12, filenames: A:[12]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[13]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.947142124,-0.08004915714,1
47,65,5.128019333,-0.2032514215,1
47,97,4.821100712,0.5242968798,1
47,129,4.673908234,0.3002355099,1
47,161,3.272469997,0.4139139652,1
47,193,2.6431036,-1.231247187,1
47,225,3.566093683,-1.602737069,1
47,257,2.839055538,0.09189546108,1
47,289,2.811429262,-0.4834467769,1
47,321,2.366428852,-0.5260454416,1
47,353,0.4737018347,-0.2572605014,1
47,385,-0.3443242311,0.3908994794,1
47,417,-1.236577988,1.950518847,1
47,449,-0.3352451921,1.571144581,1
47,481,0.5760161877,1.028596044,1
47,513,0.7317290306,1.710810184,1
47,545,1.847146749,1.503813982,1
47,577,3.254997492,0.5868997574,1
47,609,4.237560272,0.3259519339,1
47,641,4.604829788,1.233811855,1
47,673,4.982194901,2.182667255,1
47,705,5.082967758,2.15429616,1
47,737,5.530863762,1.600296736,1
47,769,6.236761093,0.8899384737,1
47,801,5.685334682,0.4344050288,1
47,833,5.994627953,-0.5383390188,1
47,865,6.511157036,-0.9326049089,1
47,897,7.89932394,-1.139137268,1
47,929,9.07616806,-0.4036437273,1
47,961,8.133332253,1.179870486,1
47,993,8.984457016,0.2288315892,1
47,1025,7.555344582,-0.452383101,1
47,1057,6.257467747,-1.396394491,1
47,1089,7.101464272,-1.087047219,1
47,1121,8.038980484,-1.673906326,1
47,1153,8.408112526,-2.709050894,1
47,1185,8.553699493,-2.794791698,1
47,1217,6.126600266,-5.499936581,1
47,1249,4.853696823,-2.652000904,1
47,1281,7.308144569,1.938778639,1
47,1313,5.546645164,-3.83549881,1
47,1345,6.262277126,-4.579908371,1
47,1377,7.450837612,-5.335077286,1
47,1409,8.844360352,-5.56747961,1
