PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 61, filenames: A:[61]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[62]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2222796679,0.9137905836,1
47,65,-0.3446422517,-0.4587334991,1
47,97,-0.6533066034,-1.008028388,1
47,129,0.0824290514,-1.317349553,1
47,161,0.9802732468,-1.337918997,1
47,193,0.5069909692,-2.897612095,1
47,225,1.320572376,-2.006355286,1
47,257,0.9095621109,-1.614459276,1
47,289,-0.4284761548,-1.716903567,1
47,321,-2.314299583,-3.572142363,1
47,353,0.4810628593,-1.748068929,1
47,385,0.7287731767,-0.9183797836,1
47,417,0.4195114374,-3.058441639,1
47,449,-0.3158905506,-4.272964478,1
47,481,-0.9380360842,-4.169592381,1
47,513,-0.7831771374,-3.792596579,1
47,545,-0.7883930206,-3.395256996,1
47,577,0.258336544,-2.883539915,1
47,609,-0.9968830347,-2.221791506,1
47,641,-1.29420948,-3.815085173,1
47,673,-0.8950760365,-1.012708902,1
47,705,-1.126034737,-0.891961813,1
47,737,-1.152715564,-2.032112122,1
47,769,-1.365096807,-2.168642282,1
47,801,-1.592154741,-2.127451897,1
47,833,-0.622644186,-1.977800846,1
47,865,-0.7946267128,-2.326416731,1
47,897,-2.732397079,-3.310063362,1
47,929,-2.486455441,-4.807124138,1
47,961,-3.621311188,-5.829863548,1
47,993,-3.174787045,-4.097089767,1
47,1025,-1.944968224,-2.5538764,1
47,1057,-1.664479017,-1.669624209,1
47,1089,-1.273980618,-2.066828966,1
47,1121,-1.10677886,-3.800955057,1
47,1153,-0.9821105003,-3.171402931,1
47,1185,-2.134928942,-3.874197483,1
47,1217,-3.631978512,-2.771936417,1
47,1249,-3.352901936,-2.114880562,1
47,1281,-1.788033009,-1.978179216,1
47,1313,-2.42269516,-1.706085086,1
47,1345,-3.434586525,-0.5946591496,1
47,1377,-2.479574203,1.225789905,1
47,1409,-0.1757377386,0.1606020927,1
47,1441,-0.142280817,-0.2349362969,1
47,1473,-2.450215101,-1.56413269,1
47,1505,-3.013465405,-1.781971931,1
47,1537,-3.556223869,-2.891319036,1
47,1569,-3.126181364,-2.119743347,1
47,1601,-1.884200692,-1.7359128,1
47,1633,-0.7423619032,-2.331511974,1
47,1665,-0.089635849,-2.473163843,1
47,1697,-0.381565392,-1.346411943,1
47,1729,-0.4844959974,-0.0722501874,1
47,1761,0.4854816198,-0.5004592538,1
47,1793,1.440083504,-0.9842679501,1
47,1825,0.8233388662,-0.8369030952,1
47,1857,0.09599351883,-0.7395746708,1
47,1889,0.9304828644,1.078092575,1
47,1921,0.9557095766,2.484865427,1
47,1953,-0.9403830767,1.419973135,1
47,1985,-1.59898591,0.4790593088,1
47,2017,-2.508588314,-2.790586948,1
79,33,0.5099964142,0.8623857498,1
79,65,-0.3233069777,-1.94913137,1
79,97,-0.3655199111,-1.804721236,1
79,129,0.3662416339,-1.638947606,1
79,161,0.5329548717,-1.69581759,1
79,193,0.2683485448,-1.585508108,1
79,225,2.119638681,-1.348815084,1
79,257,1.451481581,-2.170170784,1
79,289,0.04465024173,-3.310338497,1
79,321,0.1269456148,-1.914362669,1
79,353,0.7110672593,-0.94015944,1
79,385,0.7591426969,-2.096906185,1
79,417,0.7612828612,-3.255501747,1
79,449,-0.36225155,-3.382110834,1
79,481,-1.094686747,-3.293483734,1
79,513,-0.710812211,-3.194574356,1
79,545,-0.1664217114,-3.454815865,1
79,577,-0.06753236055,-3.367612839,1
79,609,-0.4967885017,-3.255403757,1
79,641,-0.7016330361,-2.215375423,1
79,673,-0.9122354388,-1.314232349,1
79,705,-1.427873373,-1.468395352,1
79,737,-1.626145959,-1.842159271,1
79,769,-2.276207924,-1.972367883,1
79,801,-2.395546913,-1.916232228,1
79,833,-0.01780617237,-2.125560522,1
79,865,-1.27442205,-2.417076588,1
79,897,-1.604509354,-3.424871922,1
79,929,-1.335212827,-3.588901997,1
79,961,-1.420138359,-3.644706249,1
79,993,-1.433213115,-2.767705441,1
79,1025,-1.984604478,-2.910986185,1
79,1057,-1.325638652,-2.407838821,1
79,1089,-0.7433488369,-2.265867472,1
79,1121,-1.451042533,-3.875457525,1
79,1153,-2.070926666,-5.668736458,1
79,1185,-2.430963993,-4.281280518,1
79,1217,-3.364029884,-2.853944063,1
79,1249,-2.030347347,-1.955142736,1
79,1281,-1.832901955,-1.339001179,1
79,1313,-2.477410078,-1.228653312,1
79,1345,-2.322015524,-1.131019473,1
79,1377,-1.669739127,-0.3935295939,1
79,1409,-0.3750418425,-0.677030921,1
79,1441,-1.404132962,-0.9278929234,1
79,1473,-2.380022049,-1.309267521,1
79,1505,-2.843357563,-1.093556166,1
79,1537,-2.948605776,-1.536989093,1
79,1569,-3.235291719,-2.007287979,1
79,1601,-2.054160595,-1.759361744,1
79,1633,-1.335417986,-1.977855921,1
79,1665,-1.031795621,-2.172152519,1
79,1697,-0.7110416889,-1.202524304,1
79,1729,-0.5083025694,-0.5820832253,1
79,1761,-0.8195226789,-0.6446554661,1
79,1793,-0.6544936299,-1.175592065,1
79,1825,-0.06505399942,-1.384341598,1
79,1857,-0.1896048486,0.07623529434,1
79,1889,1.119273305,1.905836821,1
79,1921,1.561888933,1.908070564,1
79,1953,0.04107239842,1.250849724,1
79,1985,-0.4268510938,0.5362432599,1
79,2017,0.1255922318,-2.06513834,1
111,33,0.7267448902,0.8909295797,1
111,65,-0.3915884197,-2.209760189,1
111,97,-1.246439815,-2.602530003,1
111,129,-0.2681611776,-2.173772335,1
111,161,0.02969309688,-1.867317438,1
111,193,0.247189492,-1.156035423,1
111,225,1.328867912,-0.8885910511,1
111,257,0.7751855254,-2.455451012,1
111,289,-0.02008068562,-3.139512539,1
111,321,0.7239611149,-2.01583147,1
111,353,0.925793767,-0.9287112951,1
111,385,0.05524885654,-1.529547215,1
111,417,1.357456684,-6.490782261,1
111,449,2.129130602,-4.265712261,1
111,481,-0.6596993208,-2.136904716,1
111,513,-0.8762489557,-2.639798403,1
111,545,0.1541791856,-2.952795267,1
111,577,1.398494482,-3.457430363,1
111,609,-0.1646308303,-3.657091618,1
111,641,-0.9224840999,-2.461302757,1
111,673,-1.379703522,-1.532877445,1
111,705,-1.361202359,-1.629821539,1
111,737,-1.321711898,-1.57323873,1
111,769,-1.971840739,-1.167878985,1
111,801,-2.3831985,-1.52370894,1
111,833,-2.431013107,-2.161430597,1
111,865,-1.913942099,-2.683357954,1
111,897,-1.329458714,-2.74630022,1
111,929,-0.8721035123,-2.68629694,1
111,961,-0.2214649916,-2.928611279,1
111,993,-0.6898832917,-3.145910263,1
111,1025,-1.727495074,-3.477041721,1
111,1057,-1.45514822,-3.325749397,1
111,1089,-1.196876407,-2.119026899,1
111,1121,-1.618696928,-3.038899422,1
111,1153,-2.197893143,-5.086670399,1
111,1185,-2.650272846,-4.000496864,1
111,1217,-1.220505714,-2.296412706,1
111,1249,-0.6271159649,-1.716278672,1
111,1281,-1.330895305,-0.9429827929,1
111,1313,-1.821864843,-0.8736166358,1
111,1345,-1.520274162,-1.531539917,1
111,1377,-0.633226037,-1.371155024,1
111,1409,-1.222603798,-1.056979895,1
111,1441,-1.426620483,-1.099249125,1
111,1473,-2.25765419,-0.9549995661,1
111,1505,-2.691327095,-0.6883180141,1
111,1537,-2.682761192,-0.9187699556,1
111,1569,-2.799374342,-2.744519234,1
111,1601,-2.39659667,-2.427090645,1
111,1633,-2.095566273,-2.102995396,1
111,1665,-1.688413143,-2.347246408,1
111,1697,-0.9302886724,-1.419882536,1
111,1729,-0.6750364304,-1.307678342,1
111,1761,-1.263698339,-0.8281004429,1
111,1793,-1.752021551,-1.466585636,1
111,1825,-1.188426256,-1.432821155,1
111,1857,-0.5355660915,-0.03618945181,1
111,1889,0.02255517244,1.359139204,1
111,1921,0.4021396637,1.276786685,1
111,1953,0.2726455033,0.5409608483,1
111,1985,-0.04926744103,-0.4836833775,1
111,2017,-0.02770477533,-1.718024969,1
143,33,0.6567376852,0.5580408573,1
143,65,0.0964525193,-1.601106167,1
143,97,-0.3586764932,-1.87386179,1
143,129,-0.5834777951,-2.505041122,1
143,161,-0.0445728749,-1.959872961,1
143,193,0.3814893663,-1.507635236,1
143,225,0.5515736938,-1.268308759,1
143,257,0.7216076851,-1.68438518,1
143,289,0.531327486,-1.383417845,1
143,321,0.106865257,-1.019490957,1
143,353,-0.1637719274,-1.131017208,1
143,385,0.354480207,-1.737113476,1
143,417,2.155191898,-2.995389223,1
143,449,2.251689911,-3.46405983,1
143,481,0.1200362742,-1.472942829,1
143,513,-0.8866024613,-2.431723118,1
143,545,-0.1048721969,-2.731878519,1
143,577,1.692329288,-3.049115419,1
143,609,0.03822872043,-3.482977867,1
143,641,-0.6533817053,-2.672258139,1
143,673,-1.012281775,-1.93123889,1
143,705,-1.03555274,-1.922702432,1
143,737,-0.8218407631,-1.549467921,1
143,769,-1.760144711,-1.017310739,1
143,801,-2.493446827,-1.207516551,1
143,833,-2.572589397,-2.071152687,1
143,865,-2.027108192,-2.255446672,1
143,897,-2.306582451,-3.087878227,1
143,929,-1.545077562,-3.173401594,1
143,961,-0.3883981109,-3.575447083,1
143,993,-0.6566083431,-3.863008022,1
143,1025,-1.406921029,-3.803067923,1
143,1057,-2.15885067,-4.179478645,1
143,1089,-2.562237501,-4.809011459,1
143,1121,-2.082566977,-3.829299212,1
143,1153,-1.537803411,-3.652181387,1
143,1185,-1.415949345,-2.68577981,1
143,1217,-0.7724046707,-0.8816833496,1
143,1249,-0.6936357021,-0.3605256081,1
143,1281,-1.288836718,-0.9265896082,1
143,1313,-0.8573437929,-0.913158834,1
143,1345,-0.8756694794,-1.010765314,1
143,1377,-2.344295979,-1.293424487,1
143,1409,-2.122673988,-0.9420154691,1
143,1441,-1.781681776,-1.376498699,1
143,1473,-1.669477344,-1.591760159,1
143,1505,-1.73792696,-2.136638165,1
143,1537,-2.836818218,-2.219892979,1
143,1569,-3.003401995,-2.276323318,1
143,1601,-1.395179749,-1.90860343,1
143,1633,-1.655968428,-1.410092354,1
143,1665,-1.881870031,-1.181082368,1
143,1697,-1.608320236,-1.238060594,1
143,1729,-1.5704813,-1.299046874,1
143,1761,-1.784851551,-0.8045182228,1
143,1793,-2.398983002,-0.9849621654,1
143,1825,-2.14890933,-1.542315125,1
143,1857,-0.8048621416,-1.174187183,1
143,1889,-0.3859680295,0.5178331733,1
143,1921,0.09687961638,0.8795313835,1
143,1953,0.2398323268,0.1880666912,1
143,1985,0.1609801054,-0.5935573578,1
143,2017,0.3903087378,-1.642000675,1
175,33,0.7339792252,1.32586062,1
175,65,0.3894923329,-2.768730402,1
175,97,-0.08018995821,-1.350843549,1
175,129,-0.462466538,-2.060048819,1
175,161,0.03253436834,-1.857549667,1
175,193,0.5545896292,-1.468173027,1
175,225,0.4891234636,-0.9932115078,1
175,257,0.7460542321,-0.576469183,1
175,289,0.6096538305,-1.66400063,1
175,321,0.1262752414,-1.551728606,1
175,353,-0.3727633655,-1.092715263,1
175,385,0.2428009808,-1.917688847,1
175,417,0.6929479837,-2.259530067,1
175,449,0.2167617083,-1.74588728,1
175,481,-0.0230108574,-2.214044094,1
175,513,0.1174275354,-2.447476149,1
175,545,-0.006525576115,-2.626418114,1
175,577,0.05480208248,-2.613921404,1
175,609,0.2332420349,-2.236428738,1
175,641,-0.1336732209,-2.048057079,1
175,673,-0.3555251956,-2.194068193,1
175,705,-1.032825351,-2.642077208,1
175,737,-1.861734867,-1.504216194,1
175,769,-2.127953291,-1.021640062,1
175,801,-2.435543776,-1.125928283,1
175,833,-2.517793417,-1.803160429,1
175,865,-2.563549757,-2.123642683,1
175,897,-4.236655235,-4.053249359,1
