PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 35, filenames: A:[35]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[36]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.316560745,5.726965427,1
47,65,-1.344511628,-1.361246228,1
47,97,0.3520519137,-2.794963837,1
47,129,0.1449334025,-3.260595083,1
47,161,-0.62127316,-2.961868525,1
47,193,-1.789898872,-3.103081465,1
47,225,-2.026496887,-2.908389807,1
47,257,-1.480621338,-2.831612825,1
47,289,-1.106967807,-2.714997768,1
47,321,-0.7496610284,-2.336024523,1
47,353,-0.9936714172,-4.931789398,1
47,385,0.2234467864,-4.305166245,1
47,417,0.03201490641,-2.957588673,1
47,449,-0.5935283303,-4.583191395,1
47,481,-0.7726833224,-7.053094864,1
47,513,-0.02542197704,-5.089764595,1
47,545,0.07232403755,-2.854121208,1
47,577,-0.1210820675,-2.296708822,1
47,609,-0.004183411598,-2.470226288,1
47,641,0.4461050034,-3.181324959,1
47,673,1.397747874,-3.404988289,1
47,705,1.856206417,-5.708903313,1
47,737,0.6421884298,-1.473120928,1
47,769,0.2061206102,-0.8518257141,1
47,801,0.4383208752,-0.6002626419,1
47,833,2.337416172,-3.269915104,1
47,865,2.194754124,-3.562767029,1
47,897,1.762135148,-3.281592369,1
47,929,1.733127594,-4.497597218,1
47,961,3.04202795,-3.200087547,1
47,993,2.694660425,-4.017166138,1
47,1025,1.920478702,-4.862111092,1
47,1057,1.252034307,-3.946656466,1
47,1089,0.8124740124,-2.371361256,1
47,1121,1.884091854,-2.886636257,1
47,1153,1.846048594,-3.436721087,1
47,1185,1.104960918,-2.823030472,1
47,1217,3.477669716,-4.148818016,1
47,1249,3.828877926,-1.765918255,1
47,1281,4.403532028,-1.612658024,1
47,1313,2.756988764,-2.028126717,1
47,1345,1.213690281,-2.302315474,1
47,1377,0.2706547976,-2.435581923,1
47,1409,-0.5661528111,-2.322840452,1
47,1441,-0.5922319293,-1.664798021,1
47,1473,-0.9863126278,-1.927906275,1
47,1505,-1.104428053,-2.940125465,1
47,1537,-1.546294928,-1.523244262,1
47,1569,-1.571809769,-0.5356078148,1
