PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 63, filenames: A:[63]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[64]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,14.97631168,12.01128006,1
47,65,-0.8454031944,-2.106215,1
47,97,-1.879827738,-5.435177803,1
47,129,-1.466227531,-5.73343277,1
47,161,-1.926532745,-5.278596878,1
47,193,-2.254482985,-5.126780033,1
47,225,-1.957237244,-7.143758297,1
47,257,-3.180428505,-8.670074463,1
47,289,-5.084547997,-4.936182022,1
47,321,-4.186582088,-1.281478643,1
47,353,-2.533830643,-2.243942022,1
47,385,0.2309348583,-4.001444817,1
47,417,0.2752469778,-2.769831896,1
47,449,-1.538155317,-3.685902119,1
47,481,-1.705830574,-4.510063648,1
47,513,-0.7238374949,-4.204867363,1
47,545,-1.231155515,-3.533826113,1
47,577,-1.147596955,-3.323335886,1
47,609,-1.048874617,-3.138987064,1
47,641,0.3360254765,-3.202769518,1
47,673,0.7376521826,-0.4824128151,1
47,705,-1.269619942,-0.7534170151,1
47,737,-2.095428944,-2.513731718,1
47,769,-2.762485504,-3.511193514,1
47,801,-3.607266426,-2.791910172,1
47,833,-1.714264393,0.06882095337,1
47,865,-2.440799713,-2.878154278,1
47,897,-1.716992736,-3.03981638,1
47,929,-2.160084248,-1.511121273,1
47,961,-2.0566535,-0.4474377036,1
47,993,-0.9411410093,0.009328663349,1
47,1025,-0.3653422594,-0.8225182891,1
47,1057,-2.097110987,0.4433315992,1
47,1089,-3.5467453,0.4961811304,1
47,1121,-1.689133644,-1.668951869,1
47,1153,-0.5167956352,-1.62874639,1
47,1185,-0.3212988377,-0.5620485544,1
47,1217,-1.875519991,0.3025145531,1
47,1249,-2.234723091,-0.6974252462,1
47,1281,-1.94037044,-4.004114151,1
47,1313,-0.6810723543,-4.596162319,1
47,1345,-0.2009289861,-3.412238836,1
47,1377,-0.9008225203,-2.511613131,1
47,1409,-0.7029454708,-2.492388725,1
47,1441,0.04268199205,-3.404778957,1
47,1473,0.4778328538,-2.02162838,1
47,1505,-0.2573084533,-1.777225614,1
47,1537,-0.7430896163,-1.950149417,1
47,1569,-0.7963819504,-2.009935856,1
47,1601,-0.5514172316,-1.784191608,1
47,1633,-1.050686002,-1.604029655,1
47,1665,-0.2822603285,-1.144567966,1
47,1697,0.1023741663,-0.1089583933,1
47,1729,-2.551330328,3.440010786,1
47,1761,-1.120303869,2.704280138,1
47,1793,-0.09422975779,-0.6506166458,1
47,1825,0.01203030348,-1.393817425,1
47,1857,0.2612494528,-0.882783711,1
47,1889,-0.5783883929,-1.210870266,1
47,1921,-0.7492169142,-0.0183904469,1
47,1953,0.7315091491,1.166902661,1
47,1985,1.32525754,0.8353114128,1
47,2017,2.553556442,-0.8992852569,1
79,33,0.1283372641,-0.2604336739,1
79,65,-1.127455711,-4.439683437,1
79,97,-1.356140137,-5.213498592,1
79,129,-1.087272406,-4.685815334,1
79,161,-1.695582628,-4.544038773,1
79,193,-1.681379557,-4.581235409,1
79,225,0.8162026405,-5.809467316,1
79,257,0.6473660469,-6.932876587,1
79,289,-2.370268345,-2.837657928,1
79,321,-1.401484013,-1.716786861,1
79,353,-0.3919696808,-1.990810633,1
79,385,-0.1023542285,-4.171313286,1
79,417,0.1675618887,-1.614370823,1
79,449,-1.243145704,-2.609391451,1
79,481,-1.931961298,-2.503088951,1
79,513,-1.548524499,-2.93466568,1
79,545,-1.152878523,-2.776127577,1
79,577,-1.01722455,-3.149452686,1
79,609,-0.7441077232,-3.812725544,1
79,641,-0.2881036997,-3.150559425,1
79,673,-0.2533522844,-2.898920774,1
79,705,-1.112025857,-2.62851572,1
79,737,-1.410426855,-3.188121557,1
79,769,-2.122438431,-4.19661665,1
79,801,-2.873310566,-3.384465933,1
79,833,-2.884388924,-3.270936489,1
79,865,-2.06281662,-2.996021509,1
79,897,-1.913976073,-2.435289145,1
79,929,-1.834863663,-1.71473968,1
79,961,-1.764729261,-0.7220855951,1
79,993,-1.636942744,-0.2583001852,1
79,1025,-1.533440232,-0.4447234869,1
79,1057,-1.999201417,-0.96530509,1
79,1089,-2.364635706,-0.9380954504,1
79,1121,-1.977282524,-1.838466406,1
79,1153,-1.625706434,-2.247111797,1
79,1185,-0.795691371,-1.809145093,1
79,1217,-1.259217858,-1.389580131,1
79,1249,-1.479430914,-1.977238655,1
79,1281,-2.237627983,-3.26244998,1
79,1313,-0.995085001,-3.772860289,1
79,1345,0.05517986417,-3.303606272,1
79,1377,0.201898694,-2.561735392,1
79,1409,0.1708735824,-2.404917479,1
79,1441,0.4074459076,-2.903285503,1
79,1473,0.265439868,-2.276019812,1
79,1505,-0.3236874938,-2.042235136,1
79,1537,-0.5968197584,-2.525867462,1
79,1569,-0.2466361523,-1.807681084,1
79,1601,-0.7495127916,-1.231168628,1
79,1633,-0.5972927213,-0.9320113659,1
79,1665,0.4369185567,-0.9417645335,1
79,1697,0.07706345618,-0.1511369944,1
79,1729,-0.236766994,1.688954353,1
79,1761,-0.2972365916,1.631129861,1
79,1793,0.2480921745,0.5391325951,1
79,1825,1.135918856,0.03832087666,1
79,1857,-0.02620883286,-0.3904500604,1
79,1889,-0.002625614405,-0.9786706567,1
79,1921,0.6084893346,0.3745284677,1
