PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 50, filenames: A:[50]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[51]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.306678772,-0.6885676384,1
47,65,-0.8792122602,-4.540644646,1
47,97,-0.2479646206,-5.504458904,1
47,129,-0.7009894848,-5.595638275,1
47,161,-0.3049724996,-4.693729877,1
47,193,0.4763547778,-4.50861454,1
47,225,0.8562575579,-5.534878731,1
47,257,1.053807378,-5.436694145,1
47,289,1.671877623,-2.608831406,1
47,321,0.8833122253,-1.162789345,1
47,353,-0.8088709116,-2.742074966,1
47,385,-2.408482313,-4.044731617,1
47,417,-2.458854198,-2.846853018,1
47,449,-3.145347595,-4.903404236,1
47,481,-3.360948086,-3.954375744,1
47,513,-2.771941185,-4.973023891,1
47,545,-1.681964517,-5.750584126,1
47,577,-1.152801037,-5.612446308,1
47,609,-0.685439527,-5.784000397,1
47,641,-0.9995695353,-5.478815079,1
47,673,-1.770881176,-2.312809467,1
47,705,-2.389934063,-1.515579462,1
47,737,-1.840189457,-2.160997629,1
47,769,-2.825433254,-3.019761324,1
47,801,-3.887514114,-3.294293165,1
47,833,-4.675348759,-3.659623861,1
47,865,-4.279305458,-4.166785717,1
47,897,-3.187868118,-4.140640736,1
47,929,-3.220254898,-4.294693947,1
47,961,-2.448404789,-3.673025608,1
47,993,-1.649466753,-2.663864613,1
47,1025,-0.6897640228,-2.41712451,1
47,1057,-1.76031208,-2.678484678,1
47,1089,-4.092903137,-3.221865177,1
47,1121,-4.165331841,-5.018683434,1
47,1153,-4.195129871,-2.955681801,1
47,1185,-3.718900204,-1.937566757,1
47,1217,-3.838470459,-4.08253336,1
47,1249,-3.495664597,-2.637607336,1
47,1281,-4.082999229,-1.528739572,1
47,1313,-3.189802647,-1.950539351,1
47,1345,-1.807301521,-2.203795195,1
47,1377,-2.1245327,-3.480164766,1
47,1409,-0.2437955141,-3.916606665,1
47,1441,0.7018165588,-2.611603737,1
47,1473,-1.629306316,-1.763301849,1
47,1505,-2.022054672,-2.257455587,1
47,1537,-3.385644197,-3.484814405,1
47,1569,-5.237158775,-2.732009411,1
47,1601,-3.863306999,-3.210737467,1
47,1633,-2.841498852,-3.239474535,1
47,1665,-2.192955256,-3.800165653,1
47,1697,-1.453624606,-3.604046822,1
47,1729,-1.741353035,-1.33180356,1
47,1761,-1.1723454,-0.9463670254,1
47,1793,-0.8177924156,-1.362999916,1
47,1825,-0.7647194862,0.4720719755,1
47,1857,-0.2631237507,1.271139979,1
47,1889,0.29748559,0.7946765423,1
47,1921,0.8089609146,0.1562280655,1
47,1953,-0.8694308996,0.1544498801,1
47,1985,-0.568764329,-0.5863277912,1
47,2017,0.6325135231,-0.4581222534,1
79,33,-0.3521282673,1.054974675,1
79,65,-0.3649993837,-3.362980843,1
79,97,-0.1233983636,-4.54087162,1
79,129,-0.02444502711,-4.890501022,1
79,161,0.1702351123,-4.122802734,1
79,193,0.7968100309,-3.549166203,1
79,225,-0.2921562791,-4.740884304,1
79,257,-0.4645109773,-5.282802582,1
79,289,-0.5819680095,-2.980706692,1
79,321,-1.937834024,-3.466339588,1
79,353,-1.54223299,-4.593591213,1
79,385,-1.248459578,-5.099713326,1
