PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 34, filenames: A:[34]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[35]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.194869041,2.695655346,1
47,65,1.060245037,-1.847452998,1
47,97,0.2571746707,-2.549386024,1
47,129,0.003976792097,-3.850551844,1
47,161,0.3132374287,-4.062603951,1
47,193,0.2584321201,-2.987561941,1
47,225,0.8585655689,-3.11297369,1
47,257,1.706389666,-3.337165833,1
47,289,2.604157448,-2.481041908,1
47,321,2.490497589,-1.302687883,1
47,353,0.7844244242,-1.371124864,1
47,385,-1.702596664,-0.5239259005,1
47,417,-1.228483438,-0.5836119652,1
47,449,0.2157406211,-1.895294189,1
47,481,1.571835637,-3.478316307,1
47,513,2.907298326,-5.491909027,1
47,545,2.245921612,-5.442941666,1
47,577,1.75624299,-5.117801189,1
47,609,1.883223414,-6.43983984,1
47,641,0.2819170952,-5.62460041,1
47,673,0.5375397205,-3.448126793,1
47,705,0.6377959251,-2.47098875,1
47,737,0.9476165771,-2.145273209,1
47,769,2.127880096,-2.279293537,1
47,801,2.355951309,-3.018416882,1
47,833,1.800203323,-3.732757092,1
47,865,1.147500277,-5.07433939,1
47,897,0.7257970572,-5.711057663,1
47,929,1.149509788,-5.185689926,1
47,961,2.041071415,-4.024385929,1
47,993,1.970858097,-4.234335423,1
47,1025,1.096784115,-4.579907417,1
47,1057,1.628212333,-4.190623283,1
47,1089,2.349891663,-3.337877274,1
47,1121,2.864194393,-3.435148954,1
47,1153,2.045828819,-2.371538639,1
47,1185,0.2857293189,-1.727628231,1
47,1217,0.7030100822,-0.9301757813,1
47,1249,0.3667325974,-0.09487724304,1
47,1281,0.5603232384,-0.4788149595,1
47,1313,0.7238144875,-0.9952960014,1
47,1345,-0.4620766938,-1.751408815,1
47,1377,0.4950890541,-1.850927114,1
47,1409,1.022158861,-1.920277119,1
47,1441,0.5220183134,-0.775303483,1
47,1473,-0.2197945416,-0.9862318039,1
47,1505,-0.6155743599,-3.166906357,1
47,1537,-0.2752990723,-5.037778854,1
47,1569,-1.538287997,-2.249624729,1
47,1601,-1.192944884,0.05406570435,1
47,1633,-1.520408988,-0.5207188129,1
47,1665,-2.747676134,-0.7915648222,1
47,1697,-1.257164001,-1.027083158,1
47,1729,-0.02397102118,-0.1177836061,1
47,1761,0.04891106486,1.463989735,1
47,1793,-1.181707859,0.16507487,1
47,1825,-0.1496023238,-0.7517381907,1
47,1857,0.2880348563,0.3846497536,1
47,1889,0.4011358023,-0.4263393879,1
47,1921,1.434139729,-2.351642132,1
47,1953,4.392144203,-0.03337490559,1
47,1985,6.282333851,-1.819137096,1
47,2017,2.546375275,-2.291582584,1
79,33,-0.6591848135,1.869506598,1
79,65,-1.249567032,-2.425220966,1
79,97,-0.0525560379,-2.348020077,1
79,129,0.5508842468,-3.376219273,1
79,161,0.6628318429,-3.496473312,1
79,193,0.6905442476,-3.117534161,1
79,225,0.8935056329,-3.243534327,1
79,257,0.8956741095,-3.377487183,1
79,289,0.4169023037,-2.48989439,1
79,321,0.1417870522,-1.270240784,1
79,353,1.215670109,-2.729551077,1
79,385,-0.490866363,-1.371022344,1
79,417,-0.9162797928,-1.927099228,1
79,449,0.4007881284,-2.76634407,1
79,481,-0.04904580116,-1.659605503,1
79,513,1.248248816,-2.811218262,1
79,545,1.781187177,-4.239905357,1
79,577,1.662165642,-4.4603405,1
79,609,1.857459188,-4.638972282,1
79,641,1.524873018,-4.492313385,1
79,673,1.107251763,-3.59111619,1
79,705,1.180874109,-3.085591555,1
79,737,1.332920313,-2.677440882,1
79,769,1.842076778,-3.027721405,1
79,801,2.187408686,-3.362881422,1
79,833,1.714313507,-3.059880257,1
79,865,1.498255014,-4.250403404,1
79,897,0.957419157,-4.751034737,1
79,929,1.402804852,-4.288836479,1
79,961,1.969207048,-4.133933067,1
79,993,1.90641284,-3.798340797,1
79,1025,1.815925121,-3.721805573,1
79,1057,1.737552762,-3.753179789,1
79,1089,1.948581576,-2.94517374,1
79,1121,1.877190948,-3.078299522,1
79,1153,0.7468557358,-2.687376261,1
79,1185,0.3521853387,-1.112527132,1
79,1217,0.8178896904,0.5544885397,1
79,1249,0.9710120559,0.4718466997,1
79,1281,1.624953389,-0.7930270433,1
79,1313,1.501122952,-1.186770797,1
79,1345,0.5603455901,-1.827038288,1
79,1377,0.4360372722,-2.001965046,1
79,1409,0.4173811376,-2.045585871,1
79,1441,1.369105339,-1.227209806,1
79,1473,0.5174454451,-1.629262567,1
79,1505,-0.6115083694,-2.188463211,1
79,1537,-0.8039073944,-3.129469156,1
79,1569,-1.351382375,-2.621011972,1
79,1601,-1.953004599,-2.240902901,1
79,1633,-1.969188213,-1.411061287,1
79,1665,-2.350881577,-1.24717021,1
79,1697,-1.417596459,-1.213162065,1
79,1729,-0.3649619818,-0.397803545,1
79,1761,-0.01814305782,0.4027638435,1
79,1793,0.2104320526,-3.639689445,1
79,1825,-0.3423146307,-1.004604816,1
79,1857,-0.4866524935,0.9600503445,1
79,1889,-0.08454099298,-0.8036484718,1
79,1921,1.768197894,-2.067647457,1
79,1953,0.7387342453,-1.118198514,1
79,1985,0.2189126015,-1.808844328,1
79,2017,0.08502078056,-1.127103686,1
111,33,15.21661472,2.129320383,1
111,65,-1.995150089,-2.502496243,1
111,97,-1.145774603,-2.337291241,1
111,129,0.5364758968,-3.260571957,1
111,161,1.373828173,-3.388720512,1
111,193,1.131848812,-3.305898428,1
111,225,0.7880972624,-3.294839144,1
111,257,0.5277534723,-3.33301425,1
111,289,-0.3045544028,-3.519939899,1
111,321,-0.1200330257,-3.177740335,1
111,353,1.542873025,-2.969596386,1
111,385,0.3867929578,-1.954690456,1
111,417,-0.9456208944,-3.273396015,1
111,449,0.1190161556,-3.232109308,1
111,481,0.6954588294,-1.948138475,1
