PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 5, filenames: A:[5]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[6]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1409,3.220097542,-15.72292137,1
367,1441,1.813531399,-15.62803459,1
367,1473,1.9237988,-14.06411839,1
367,1505,2.60855341,-11.74415302,1
367,1537,2.774570942,-9.136397362,1
367,1569,3.611570358,-6.709527016,1
367,1601,0.837546587,-8.239753723,1
367,1633,0.3385431468,-8.001560211,1
367,1665,-0.1266909987,-8.599899292,1
367,1697,-0.3312520385,-8.121255875,1
367,1729,-20.38581848,-6.269535065,1
367,1761,-21.10182953,-5.251507759,1
367,1793,-2.791204453,-2.291049957,1
367,1825,-2.291265488,-1.024201632,1
367,1857,-1.839846134,0.6895657182,1
367,1889,-2.931873798,1.792073369,1
367,1921,-3.312222481,2.085077286,1
367,1953,-3.031095743,2.622579098,1
367,1985,-3.873109341,2.598420382,1
367,2017,-2.239091158,-2.012071609,1
399,33,-5.881436348,-4.672870636,1
399,65,-12.6781044,-26.80930138,1
399,97,-11.96041107,-27.25110054,1
399,129,-9.506235123,-25.82470131,1
399,161,-8.768924713,-25.42393684,1
399,193,-8.756170273,-25.08819199,1
399,225,-9.001741409,-25.33708954,1
399,257,-8.670671463,-25.38401222,1
399,289,-8.098016739,-26.02495193,1
399,321,-6.008183956,-25.95408249,1
399,353,-2.948570728,-25.15823936,1
399,385,-2.612045765,-24.72550201,1
399,417,-3.570309639,-22.88433838,1
399,449,-3.172931433,-23.01452065,1
399,481,-2.478646994,-23.44110489,1
399,513,-1.790966153,-21.2377739,1
399,545,-1.055653095,-19.7131443,1
399,577,-0.5042924881,-19.01528358,1
399,609,0.3442680836,-18.2612896,1
399,641,3.130209446,-16.3059063,1
399,673,4.008543491,-16.67347908,1
399,705,3.160253525,-17.11167336,1
399,737,2.483380079,-16.85315704,1
399,769,2.873277426,-16.20680428,1
399,801,3.647074223,-14.38765621,1
399,833,3.312879562,-12.66701031,1
399,865,0.1814827919,-15.40848923,1
399,897,1.099298477,-16.67959976,1
399,929,3.166514874,-16.52371407,1
399,961,5.255430222,-15.98810387,1
399,993,7.459198952,-15.31353188,1
399,1025,9.217769623,-13.98354721,1
399,1057,10.615242,-13.39411259,1
399,1089,10.03183365,-14.86571312,1
399,1121,8.358342171,-15.14498138,1
399,1153,8.0611763,-15.24188995,1
399,1185,8.32316494,-16.16278458,1
399,1217,8.076870918,-15.68589401,1
399,1249,5.794836998,-16.43120003,1
399,1281,6.852813721,-18.75836945,1
399,1313,8.628210068,-17.3928318,1
399,1345,8.619421959,-16.46476746,1
399,1377,7.443729401,-16.16419792,1
399,1409,4.238783836,-16.87841988,1
399,1441,3.332858562,-17.77286148,1
399,1473,4.189795017,-15.55414963,1
399,1505,4.338092327,-12.43867016,1
399,1537,3.513754368,-9.201745033,1
399,1569,2.615523577,-7.499142647,1
399,1601,-0.9475867748,-8.491661072,1
399,1633,-3.714409351,-9.010738373,1
399,1665,-4.364748955,-9.885601044,1
399,1697,-1.511653185,-18.00873947,1
399,1729,-10.34598637,6.345538139,1
399,1761,1.564463139,-13.29001236,1
399,1793,-2.463490009,-1.896658301,1
399,1825,-3.060700417,-0.6996372342,1
399,1857,-2.841055155,0.6955198646,1
399,1889,-2.511259079,1.50930202,1
399,1921,-1.494934082,1.480439305,1
399,1953,-1.069574237,1.512554049,1
399,1985,-0.421289444,0.6987983584,1
399,2017,-0.1886429787,-0.8143007755,1
431,33,-11.01576614,-4.802618027,1
431,65,-10.29513931,-25.28745079,1
431,97,-9.382374763,-25.63794899,1
431,129,-8.099245071,-25.0772686,1
431,161,-6.907945633,-24.17466545,1
431,193,-7.989398003,-24.77666092,1
431,225,-8.739959717,-25.18270493,1
431,257,-8.478859901,-24.94189262,1
431,289,-6.747154713,-24.66750717,1
431,321,-4.160031319,-23.66315079,1
431,353,-2.2560606,-23.19564247,1
431,385,-1.581431866,-23.57808685,1
431,417,-1.903429747,-22.92803192,1
431,449,-2.197897434,-22.58276367,1
431,481,-1.750161052,-21.85717392,1
431,513,-0.9860876799,-20.76626968,1
431,545,-0.4501980543,-19.83276367,1
431,577,0.1351744533,-18.88882065,1
431,609,0.9450224042,-18.59577751,1
431,641,2.544753551,-18.23109245,1
431,673,2.609461546,-18.16469765,1
431,705,2.799628258,-18.33462143,1
431,737,3.212324142,-16.91846466,1
431,769,3.185046911,-16.07624245,1
431,801,3.862369299,-14.73604584,1
431,833,4.905378342,-14.55291843,1
431,865,4.278480053,-15.52778435,1
431,897,2.772238731,-15.70909309,1
431,929,3.929531097,-15.12081623,1
431,961,5.816317558,-15.74494743,1
431,993,7.975599289,-14.89525032,1
431,1025,9.930579185,-11.53022957,1
431,1057,15.23700428,-13.15461826,1
431,1089,12.89857292,-15.76695919,1
431,1121,10.48729038,-18.2640934,1
431,1153,10.282341,-16.54334641,1
431,1185,9.733582497,-16.77880287,1
431,1217,9.835138321,-16.92478371,1
431,1249,9.481894493,-17.31993866,1
431,1281,10.03633118,-18.07697868,1
431,1313,10.3416872,-19.37130928,1
431,1345,9.572472572,-18.28464127,1
431,1377,8.478052139,-17.70231056,1
431,1409,7.225820065,-16.82175827,1
431,1441,6.251981258,-16.47327423,1
431,1473,5.352844715,-14.78087616,1
431,1505,6.390671253,-11.98516273,1
431,1537,3.566619635,-8.173296928,1
431,1569,0.8087491989,-8.5197258,1
431,1601,-1.199997902,-8.332446098,1
431,1633,-3.05045867,-9.16057682,1
431,1665,-4.251941681,-8.511325836,1
431,1697,0.2269087434,-5.563378811,1
431,1729,-2.006483555,-8.684524536,1
431,1761,-0.7591501474,-2.992714405,1
431,1793,-2.219391823,-1.233177423,1
431,1825,-3.220848799,-0.08952242136,1
431,1857,-3.391191721,1.071413994,1
431,1889,-2.469269276,1.765918016,1
431,1921,-0.1097419262,1.087272525,1
431,1953,1.692071199,1.068299651,1
431,1985,0.9379487038,2.028930902,1
431,2017,0.2442964613,0.01678949594,1
463,33,-14.44889641,-6.099229813,1
463,65,-8.123133659,-25.30364609,1
463,97,-6.643633842,-25.47638702,1
463,129,-6.36625576,-25.33681297,1
463,161,-5.898779392,-24.25023651,1
463,193,-10.02790737,-30.74433327,1
463,225,-7.29378891,-24.42822647,1
463,257,-6.82430172,-23.85237694,1
463,289,-5.462694168,-23.12346268,1
463,321,-3.394790173,-22.67275047,1
463,353,-2.558877468,-23.36887932,1
463,385,-2.521211386,-23.17479515,1
463,417,-2.04576993,-22.77464867,1
463,449,-2.070947409,-22.304039,1
463,481,-1.755362511,-21.17002296,1
463,513,-0.7123820186,-20.48891068,1
463,545,-0.02605903149,-20.25477791,1
463,577,0.3931981623,-18.62217331,1
463,609,1.061208963,-18.12489128,1
463,641,1.752785683,-18.11512566,1
463,673,1.962249279,-18.82508469,1
463,705,1.904932022,-19.31804276,1
463,737,2.785860538,-18.55800438,1
463,769,2.812211752,-16.27200508,1
463,801,4.695419312,-14.82197666,1
463,833,6.494117737,-15.48539543,1
463,865,5.554496288,-15.83017349,1
463,897,4.966025352,-15.47495651,1
463,929,6.236262798,-15.66502762,1
463,961,7.705765247,-16.03614807,1
463,993,9.409216881,-15.06745625,1
463,1025,11.52210236,-12.39624023,1
463,1057,16.72949219,-13.59960365,1
463,1089,17.77574539,-14.58863449,1
463,1121,12.19836998,-17.19680595,1
463,1153,12.30111217,-17.17452621,1
463,1185,12.27582264,-17.76586723,1
463,1217,12.58290195,-18.19420052,1
463,1249,13.04059219,-18.60868835,1
463,1281,12.72743225,-18.28885651,1
463,1313,11.83472919,-19.36691093,1
463,1345,11.07155323,-19.42373466,1
463,1377,10.54355907,-19.22671318,1
463,1409,9.651608467,-19.13841248,1
463,1441,8.391677856,-16.71289063,1
463,1473,6.891671658,-14.36391449,1
463,1505,5.973088741,-10.48030853,1
463,1537,2.195729733,-8.203573227,1
463,1569,-0.7408225536,-7.964898109,1
463,1601,-0.4174509048,-8.712935448,1
463,1633,-0.5887742639,-9.371910095,1
463,1665,-0.7217012644,-8.977361679,1
463,1697,0.4069035649,-6.529551506,1
463,1729,-0.3886166811,-5.647629261,1
463,1761,-1.724383354,-2.320768118,1
463,1793,-3.337608576,0.2909078598,1
463,1825,-4.150865555,1.351298094,1
463,1857,-3.251531124,1.394398928,1
463,1889,-2.752248764,2.241883039,1
463,1921,-1.867704749,2.126183033,1
463,1953,-0.2679775953,1.312151551,1
463,1985,0.2371039391,1.452664018,1
463,2017,-0.2140597105,-0.2103954554,1
495,33,-14.80784512,-6.706895828,1
495,65,-7.479900837,-27.60777092,1
495,97,-6.750511169,-26.64725876,1
495,129,-6.444610596,-25.72530556,1
495,161,-6.359930992,-24.97969818,1
495,193,-6.676406384,-24.57555389,1
495,225,-6.183688164,-24.3290863,1
495,257,-4.006055832,-21.30156326,1
495,289,-4.019733906,-19.1361599,1
495,321,-3.834862232,-20.64943314,1
495,353,-1.67446661,-22.88278198,1
495,385,-2.413571596,-22.78953552,1
495,417,-2.396442175,-23.27442932,1
495,449,-2.602432251,-22.42749596,1
495,481,-2.051372766,-20.84301567,1
495,513,-1.4220258,-19.84056854,1
495,545,0.1227860004,-19.90374374,1
495,577,1.330784082,-19.16662979,1
495,609,1.773034573,-17.89927673,1
495,641,1.924370527,-17.59463882,1
495,673,2.961232662,-18.23484039,1
495,705,2.464587688,-19.2373867,1
495,737,1.804385662,-19.91353607,1
495,769,2.526652336,-17.37827301,1
495,801,3.971379757,-16.05479813,1
495,833,6.370316505,-16.63628387,1
495,865,5.930104733,-16.75413704,1
495,897,6.615768909,-16.29507637,1
495,929,8.02973175,-16.13442612,1
495,961,9.553274155,-16.52062225,1
495,993,10.68270588,-16.15559006,1
495,1025,11.74773979,-13.63644409,1
495,1057,16.66054344,-13.32277107,1
495,1089,19.51483154,-14.86599541,1
495,1121,17.91879654,-16.68506241,1
495,1153,16.69617081,-17.7544632,1
495,1185,16.02234459,-18.22029877,1
495,1217,15.1564312,-18.71247864,1
495,1249,15.80244446,-18.90641022,1
495,1281,14.04020119,-18.82077408,1
495,1313,12.73301029,-19.8689003,1
495,1345,12.12012768,-20.88264275,1
495,1377,11.67093182,-21.7341671,1
495,1409,11.49886799,-21.83584595,1
495,1441,9.885665894,-17.60425568,1
495,1473,7.773065567,-14.45994663,1
495,1505,5.386984825,-11.6366806,1
495,1537,3.031304836,-9.179982185,1
495,1569,2.092874527,-9.145066261,1
495,1601,1.644222379,-10.44170094,1
495,1633,2.770879745,-9.3565588,1
495,1665,1.136044025,-7.920859814,1
495,1697,-0.1675355434,-6.982050896,1
495,1729,-1.475406885,-5.201963425,1
495,1761,-2.247923136,-2.376446247,1
495,1793,-1.784876943,0.4767059088,1
495,1825,-1.955953836,1.332702041,1
495,1857,-1.782455206,1.47817421,1
495,1889,-1.925311327,2.914565086,1
495,1921,-1.848748922,2.518100023,1
495,1953,-1.486643553,1.705501318,1
495,1985,-0.9322148561,1.219613671,1
495,2017,-0.9849504232,-0.5411396623,1
527,33,-8.020011902,-32.31679535,1
527,65,-7.235255718,-28.16424942,1
527,97,-7.429442883,-27.37247086,1
527,129,-6.752407551,-26.59436607,1
527,161,-7.637669563,-25.40641785,1
527,193,-8.042423248,-25.10897636,1
527,225,-6.34005785,-25.48028755,1
527,257,-4.471951008,-22.39659309,1
527,289,-4.148983955,-19.68275642,1
527,321,-3.874242306,-20.19944954,1
527,353,-2.416917562,-21.69062614,1
527,385,-2.395848989,-22.39399719,1
527,417,-2.875570774,-22.89049339,1
527,449,-2.761170864,-21.88575745,1
527,481,-1.77014637,-20.41649246,1
527,513,-1.034483194,-19.28106308,1
527,545,0.1717790663,-18.93541336,1
527,577,2.019071579,-19.11148834,1
527,609,2.927688599,-17.63963699,1
527,641,3.063843966,-16.83309555,1
527,673,3.443486214,-16.91544724,1
527,705,4.057543755,-17.32421494,1
527,737,3.923693895,-16.72091103,1
527,769,3.48341465,-16.52067947,1
527,801,3.473470688,-17.41481781,1
527,833,4.965095997,-17.65308571,1
527,865,6.210037231,-16.77791214,1
527,897,7.656068325,-16.64194489,1
527,929,9.858538628,-16.11476517,1
527,961,10.43602371,-16.30801201,1
527,993,10.78948402,-16.22662735,1
527,1025,12.15005112,-15.13540268,1
527,1057,13.85247707,-8.71868515,1
527,1089,16.87712479,-16.94277573,1
527,1121,19.4963398,-21.85893631,1
527,1153,19.895401,-21.92119598,1
527,1185,17.32475471,-18.55830002,1
527,1217,16.0033493,-19.83175468,1
527,1249,15.50524902,-18.91423607,1
527,1281,14.56691551,-18.82183838,1
527,1313,13.20959473,-19.91085052,1
527,1345,12.88681126,-22.7678566,1
527,1377,12.05600643,-20.54268837,1
527,1409,10.84622478,-22.37302589,1
527,1441,9.921996117,-19.04969978,1
527,1473,8.450344086,-15.56182098,1
527,1505,4.533827782,-12.73612595,1
527,1537,1.952661037,-11.24119186,1
527,1569,5.287195206,-11.45858574,1
527,1601,4.494501114,-11.4395504,1
527,1633,3.41634655,-9.124967575,1
527,1665,1.571843266,-7.478571892,1
527,1697,0.4872372746,-5.92515707,1
527,1729,-0.2681472898,-4.200459957,1
527,1761,1.292673588,-2.428423882,1
527,1793,1.497988343,-0.06624114513,1
527,1825,2.576071739,0.3438697457,1
527,1857,1.702249289,1.7593503,1
527,1889,-1.229173541,3.920730829,1
527,1921,-1.93302536,0.4521083832,1
527,1953,-2.777938128,2.994995117,1
527,1985,-2.008298874,2.298107147,1
527,2017,-1.775416613,-0.4629555345,1
559,33,-7.13172102,-32.8532753,1
559,65,-6.173433781,-28.56372833,1
559,97,-6.605269909,-27.28301239,1
559,129,-6.450265884,-28.27095032,1
559,161,-6.721911907,-29.26042557,1
559,193,-8.936765671,-25.20280838,1
559,225,-7.356997013,-24.75644302,1
559,257,-5.372480392,-23.32867241,1
559,289,-4.458472252,-21.52679443,1
559,321,-3.62059021,-20.40027046,1
559,353,-2.09348011,-20.85024261,1
559,385,-2.502174616,-21.50019264,1
559,417,-3.036045551,-21.30875397,1
559,449,-3.469752073,-21.33236694,1
559,481,-1.553547978,-20.07792854,1
559,513,0.03490519524,-19.22926521,1
559,545,0.5598050356,-17.93546486,1
559,577,2.911147594,-16.7591362,1
559,609,2.918868542,-16.75055695,1
559,641,3.160065174,-16.36149979,1
559,673,3.648500443,-15.6091156,1
559,705,4.264343739,-15.30683231,1
559,737,4.760646343,-14.36078453,1
559,769,4.33743,-14.91648769,1
559,801,4.570981026,-16.25219536,1
559,833,5.827648163,-16.83580017,1
559,865,6.463432312,-16.30222511,1
559,897,8.012123108,-15.91360474,1
559,929,10.9549017,-16.39617538,1
559,961,11.02042389,-15.97001839,1
559,993,11.50978279,-16.40044403,1
559,1025,12.61229706,-16.3158474,1
559,1057,13.79147053,-15.97702599,1
559,1089,15.14300728,-18.9446373,1
559,1121,18.45417976,-22.56573486,1
559,1153,18.66011429,-23.36390877,1
559,1185,17.4845047,-18.58503151,1
559,1217,20.71822357,-20.57863808,1
559,1249,21.17712402,-18.80215073,1
559,1281,16.39684296,-20.12687111,1
559,1313,16.22472,-21.79410362,1
559,1345,16.70300102,-20.73650551,1
559,1377,13.51603413,-19.37362099,1
559,1409,11.58396053,-20.96589279,1
559,1441,10.44476223,-20.10577011,1
559,1473,8.383359909,-17.21810722,1
559,1505,6.117922783,-12.47781658,1
559,1537,2.944502831,-14.92056084,1
559,1569,4.330198288,-14.00243473,1
559,1601,4.907649517,-12.9697237,1
559,1633,3.832834721,-10.68748474,1
559,1665,2.426906347,-7.354937553,1
559,1697,1.614704847,-5.163603783,1
559,1729,2.039832592,-3.800301075,1
559,1761,1.479670286,-2.644613266,1
559,1793,1.119173884,-0.8448038101,1
559,1825,2.334763527,-0.5212103128,1
559,1857,0.5133191347,0.5513119698,1
559,1889,-1.415081024,1.806867361,1
559,1921,-2.717852116,1.685010433,1
559,1953,-4.49108696,3.93057251,1
559,1985,-2.4227314,2.893707752,1
559,2017,-1.045283675,1.195803404,1
591,33,-13.60201073,-43.84238815,1
591,65,-10.03416061,-43.46154785,1
591,97,-8.431256294,-28.23308372,1
591,129,-6.842885494,-27.59727478,1
591,161,-6.876415253,-25.45246887,1
591,193,-7.439749241,-24.16635323,1
591,225,-6.424286366,-23.386446,1
591,257,-5.356552124,-23.62937546,1
591,289,-4.243855476,-22.1627636,1
591,321,-3.464704037,-20.4056797,1
591,353,-2.314268589,-19.0919075,1
591,385,-1.977882862,-19.12036514,1
591,417,-2.955897331,-19.20419312,1
591,449,-3.422838211,-20.29948425,1
591,481,-1.756053448,-19.22898483,1
591,513,-0.1951300502,-18.06949043,1
591,545,0.03846716881,-16.73550987,1
591,577,1.364607811,-15.1748848,1
591,609,3.463101625,-16.19904709,1
591,641,4.123511314,-16.30320358,1
591,673,3.908286095,-15.28197575,1
591,705,4.26314497,-14.66161823,1
591,737,5.002975464,-13.70292187,1
591,769,5.911925316,-14.55605698,1
591,801,6.216321945,-15.16120148,1
591,833,6.888432503,-15.28489113,1
591,865,8.238725662,-15.36040783,1
591,897,9.276956558,-16.35968971,1
591,929,9.711529732,-18.66782761,1
591,961,9.089279175,-17.65922546,1
591,993,12.29042912,-17.29233551,1
591,1025,14.13575363,-17.02753067,1
591,1057,16.50759888,-16.58808327,1
591,1089,16.02736664,-20.99675941,1
591,1121,16.85544777,-21.52960587,1
591,1153,19.08202553,-23.49013901,1
591,1185,-0.8103561401,-18.22121429,1
591,1217,23.48066521,-22.80820656,1
591,1249,21.97654915,-18.63282013,1
591,1281,22.67123604,-22.22942162,1
591,1313,20.59665489,-25.19793892,1
591,1345,17.13173485,-21.96568108,1
591,1377,15.21590805,-21.27733421,1
591,1409,12.83216667,-20.96895599,1
591,1441,11.7025938,-20.50517082,1
591,1473,9.704485893,-18.2251358,1
591,1505,6.99424696,-16.43336487,1
591,1537,4.870336533,-14.81853104,1
591,1569,4.042703152,-13.52080727,1
591,1601,3.925483227,-11.49710846,1
591,1633,4.573181152,-10.18009949,1
591,1665,3.154233456,-8.05954361,1
591,1697,2.138506889,-5.745035648,1
591,1729,0.9881335497,-4.621997356,1
591,1761,-0.5640513897,-4.479934692,1
591,1793,-0.1309403181,-2.628086329,1
591,1825,0.3073700666,-1.468822479,1
591,1857,-0.1662929654,-0.6269171238,1
591,1889,-0.3964109421,0.1299773455,1
591,1921,-1.808977246,1.498730183,1
591,1953,-2.141056061,3.192624569,1
591,1985,-1.094105244,3.240149021,1
591,2017,0.9825098515,1.412396193,1
623,33,-6.51108551,-4.273138046,1
623,65,0.9157958031,-39.7694931,1
623,97,-7.165755749,-29.62781525,1
623,129,-6.870747566,-26.46138763,1
623,161,-6.61139822,-24.52468491,1
623,193,-6.461256504,-23.42229462,1
623,225,-4.842940331,-21.74134827,1
623,257,-3.809432507,-22.35489273,1
623,289,-3.829567432,-22.3717308,1
623,321,-3.603210211,-20.11114693,1
623,353,-2.400321245,-17.53609467,1
623,385,-1.225672007,-17.43152428,1
623,417,-1.650466442,-17.80621147,1
623,449,-2.242070675,-19.34444427,1
623,481,-0.742860198,-17.79794312,1
623,513,1.866159916,-15.38638115,1
623,545,0.6704092026,-14.87992668,1
623,577,0.5325257778,-14.42669392,1
623,609,2.967766762,-14.75080395,1
623,641,4.042279243,-14.50562954,1
623,673,4.703139782,-14.63671875,1
623,705,5.14524889,-14.5060873,1
623,737,5.494264603,-13.90636253,1
623,769,6.500834942,-14.30588531,1
623,801,6.929339886,-14.24694061,1
623,833,7.440975189,-14.30639839,1
623,865,9.332234383,-14.83128357,1
623,897,10.50785351,-16.07306862,1
623,929,9.118309975,-19.00668335,1
623,961,8.379232407,-17.45576477,1
623,993,11.60516834,-17.77766037,1
623,1025,13.57327175,-16.91838646,1
623,1057,16.38552094,-16.71507263,1
623,1089,20.42477417,-16.94383049,1
623,1121,19.89343262,-20.20641327,1
623,1153,18.38973618,-22.20226097,1
623,1185,20.65001678,-20.09126854,1
623,1217,27.05083847,-25.79140091,1
623,1249,22.98648643,-18.76574707,1
623,1281,23.82616806,-24.77176666,1
623,1313,21.88308144,-38.85151672,1
623,1345,15.38879013,-21.62433815,1
623,1377,14.07774639,-21.19741058,1
623,1409,12.57121277,-20.40646935,1
623,1441,11.2156105,-19.38850403,1
623,1473,9.787685394,-18.66548538,1
623,1505,7.964108944,-17.48781013,1
623,1537,7.01091671,-15.3248148,1
623,1569,4.869008064,-12.95655537,1
623,1601,3.062292099,-10.43566704,1
623,1633,3.502188444,-8.964971542,1
623,1665,3.159263849,-7.586878777,1
623,1697,2.165367842,-5.821764469,1
623,1729,0.8315368891,-4.363229275,1
623,1761,-0.4346231818,-3.85951829,1
623,1793,-0.9596529007,-2.623967886,1
623,1825,-1.239806771,-1.573171139,1
623,1857,-1.697354436,-0.6820925474,1
623,1889,-1.933041573,0.006143212318,1
623,1921,-2.2386446,1.042521358,1
623,1953,-1.519556761,3.036906242,1
623,1985,-0.815600276,5.122476578,1
623,2017,-0.2871536016,0.4825129509,1
655,33,-6.18321228,-3.257457733,1
655,65,-6.692287922,-29.92978287,1
655,97,-24.20049286,-30.11240196,1
655,129,-5.843218803,-23.960392,1
655,161,-5.981690407,-22.89501762,1
655,193,-5.779555798,-21.8313179,1
655,225,-4.696694374,-20.72911453,1
655,257,-4.426048279,-21.42250252,1
655,289,-4.249854088,-21.92462349,1
655,321,-3.815640211,-20.17801285,1
655,353,-3.120511532,-17.48635864,1
655,385,-2.180500984,-16.92873955,1
655,417,-1.381746292,-17.1082058,1
655,449,-0.5515251756,-17.44103622,1
655,481,0.3681199551,-16.27194977,1
655,513,1.889484048,-14.67848682,1
655,545,1.800393701,-14.06722546,1
655,577,1.446752429,-13.56595039,1
655,609,2.38437438,-12.96121311,1
655,641,4.710612297,-12.56176662,1
655,673,7.321981907,-13.45842266,1
655,705,7.015822411,-14.6717205,1
655,737,7.087336063,-15.07054138,1
655,769,6.440535069,-14.32329273,1
655,801,6.621333122,-12.8678236,1
655,833,7.24663353,-12.81520939,1
655,865,8.457618713,-13.88597488,1
655,897,9.903254509,-15.21624565,1
655,929,5.432026863,-17.89317131,1
655,961,9.52528286,-17.27570152,1
655,993,12.16949177,-16.97801018,1
655,1025,14.19247341,-16.31281281,1
655,1057,15.10590172,-14.33307648,1
655,1089,20.15381622,-16.49054527,1
655,1121,16.87618446,-24.35344315,1
655,1153,18.87735748,-23.87430763,1
655,1185,15.97587872,-19.32736588,1
655,1217,6.136868477,-22.24965096,1
655,1249,14.89074898,-31.76569366,1
655,1281,10.83737659,-27.64310455,1
655,1313,-3.156721115,-12.38103867,1
655,1345,13.84541702,-33.27310944,1
655,1377,11.6724329,-20.01838875,1
655,1409,11.45853806,-19.58124352,1
655,1441,11.21409321,-18.49406052,1
655,1473,12.47014904,-16.9861412,1
655,1505,10.05394268,-16.79942131,1
655,1537,10.28102875,-15.89142895,1
655,1569,9.479572296,-13.9538269,1
655,1601,3.529480457,-12.14589882,1
655,1633,4.818784714,-8.796053886,1
655,1665,4.99996376,-7.39533329,1
655,1697,3.105385303,-5.305995941,1
655,1729,1.135845184,-4.432585716,1
655,1761,-0.2507433295,-3.736792803,1
655,1793,-1.187666893,-3.203336477,1
655,1825,-1.77411294,-2.003667831,1
655,1857,-2.305881739,-0.7578969598,1
655,1889,-2.50827384,-0.1865084469,1
655,1921,-2.011149406,0.7671527863,1
655,1953,-1.582021236,1.185872197,1
655,1985,-2.134007931,3.077682495,1
655,2017,-2.64042902,1.853584766,1
687,33,-5.922227383,-42.39897156,1
687,65,-5.516644955,-25.41946793,1
687,97,-5.34694767,-23.73814774,1
687,129,-5.461058617,-22.75775337,1
687,161,-7.598921299,-21.66641808,1
687,193,-6.560510635,-20.37339211,1
687,225,-4.721470833,-20.77924919,1
687,257,-4.839079857,-20.51685715,1
687,289,-4.870231628,-20.4386692,1
687,321,-4.109727859,-19.99824333,1
687,353,-3.634964943,-18.58657646,1
687,385,-2.772915363,-18.17931747,1
687,417,-1.476550937,-16.80620193,1
687,449,-0.6644966602,-15.36094666,1
687,481,-0.2425389588,-15.26672363,1
687,513,1.993704557,-14.72010612,1
687,545,2.686517239,-13.51107502,1
687,577,0.9026178122,-11.60854244,1
687,609,1.517155528,-10.3939209,1
687,641,3.101932526,-10.76935291,1
687,673,5.21842432,-12.45894051,1
687,705,5.834658146,-12.79489708,1
687,737,6.007124424,-13.08384705,1
687,769,6.568638802,-14.02720833,1
687,801,7.212684155,-12.04267216,1
687,833,7.724498272,-10.72880459,1
687,865,7.982082367,-12.57423401,1
687,897,7.142570496,-14.42763901,1
687,929,5.936964035,-16.52797508,1
687,961,9.71342659,-16.91643524,1
687,993,12.65171814,-16.22174454,1
687,1025,14.88733006,-14.05815792,1
687,1057,14.96684933,-13.7468853,1
687,1089,15.36292171,-14.29726601,1
687,1121,22.42840004,-21.05506706,1
687,1153,21.95182419,-21.59469604,1
687,1185,32.57011414,-24.49543953,1
687,1217,32.4774437,-25.47717667,1
687,1249,33.89035797,-18.8410778,1
687,1281,33.17328262,-14.14652634,1
687,1313,31.45060349,-18.21212196,1
687,1345,25.60411835,-24.21694565,1
687,1377,17.87503815,-24.05600739,1
687,1409,12.52092934,-20.28419685,1
687,1441,13.44011688,-21.37496567,1
687,1473,12.23090649,-18.71342087,1
687,1505,7.221593857,-14.00110817,1
687,1537,4.003331184,-13.66047192,1
687,1569,6.579708576,-15.16023254,1
687,1601,4.993187904,-15.82707691,1
687,1633,5.426886559,-8.395928383,1
687,1665,4.345172405,-8.404073715,1
687,1697,3.171947241,-5.441102982,1
687,1729,1.740291715,-4.409243584,1
687,1761,0.4938525856,-3.428684711,1
687,1793,-0.6671747565,-3.021457672,1
687,1825,-1.316731334,-2.605819225,1
687,1857,-1.636215448,-0.9866731763,1
687,1889,-1.169157028,-0.002215459943,1
687,1921,-0.710904479,0.04554903507,1
687,1953,-0.2799925804,-0.437830925,1
687,1985,-0.6310201883,0.4919318557,1
687,2017,-0.3583884835,-0.8050394654,1
719,33,-8.942276001,-3.286554337,1
719,65,-5.686394691,-24.45346451,1
719,97,-5.096161366,-23.59456825,1
719,129,-4.814368725,-23.16540146,1
719,161,-6.149353504,-23.7173748,1
719,193,-7.377602577,-21.40410805,1
719,225,-4.702628136,-19.53912735,1
719,257,-4.704464436,-20.69701576,1
719,289,-4.917802811,-21.09722519,1
719,321,-3.827183247,-19.12895966,1
719,353,-3.739444733,-18.67234612,1
719,385,-3.327521324,-18.59146309,1
719,417,-1.732548952,-17.03284836,1
719,449,-1.504909396,-15.49664307,1
719,481,-1.372009993,-15.11686897,1
719,513,0.2023321986,-13.90503788,1
719,545,0.06713104248,-11.37866879,1
719,577,0.4788191319,-11.45623779,1
719,609,1.087970018,-9.326881409,1
719,641,2.063009024,-9.422661781,1
719,673,4.867790222,-10.77399254,1
719,705,4.78350544,-10.83164406,1
719,737,3.831034184,-9.647296906,1
719,769,6.281916142,-11.57075024,1
719,801,8.238667488,-11.5487566,1
719,833,8.75538826,-10.98133469,1
719,865,8.083297729,-11.40772247,1
719,897,7.965373039,-13.30963802,1
719,929,7.313897133,-14.98198414,1
719,961,8.651244164,-15.7416172,1
719,993,11.92900753,-15.36950302,1
719,1025,15.36240578,-13.00862122,1
719,1057,16.78185272,-15.68648338,1
719,1089,12.27655411,-16.08416176,1
719,1121,19.96743011,-15.20140076,1
719,1153,16.95858383,-12.15903282,1
719,1185,16.26614952,-15.82193184,1
719,1217,15.26621532,-35.91397858,1
719,1249,23.23786354,-17.10133934,1
719,1281,26.87335587,-30.9017067,1
719,1313,30.54561615,-10.68574905,1
719,1345,31.2894516,-17.7310791,1
719,1377,21.56210709,-34.10419464,1
719,1409,13.71799374,-28.07496262,1
