PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 38, filenames: A:[38]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[39]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.943453789,0.9158935547,1
47,65,1.619371533,-3.454106808,1
47,97,0.8330934048,-2.977741718,1
47,129,0.2152776122,-3.520614624,1
47,161,0.09901976585,-3.412762642,1
47,193,0.5474476814,-2.848790407,1
47,225,1.402403235,-2.47313261,1
47,257,1.391685009,-2.005093813,1
47,289,-0.4094368815,-2.309275866,1
47,321,-3.881009817,-3.186138153,1
47,353,-4.655543327,-3.459559917,1
47,385,-3.565556765,-2.938149452,1
47,417,-3.306267023,-2.323628902,1
47,449,0.5701812506,-2.943115711,1
47,481,0.5314662457,-3.441691399,1
47,513,0.1884407997,-3.843319178,1
47,545,-0.2270207405,-3.430342197,1
47,577,-1.848754406,-2.899579763,1
47,609,-1.496622324,-3.787510872,1
47,641,-0.1090240479,-3.594824314,1
47,673,-0.4523150921,-1.754861832,1
47,705,-0.2964822352,-0.6104769707,1
47,737,-0.3841754794,-2.142100334,1
47,769,-0.249804616,-4.554384232,1
47,801,-0.2314616442,-4.470209599,1
47,833,-0.6066755056,-4.50901413,1
47,865,-0.8401873112,-3.980189323,1
47,897,-0.7828077078,-4.179129601,1
47,929,-0.7921649814,-4.601488113,1
47,961,-0.2166393995,-3.284477234,1
47,993,0.8527415991,-4.225753784,1
47,1025,0.3534388542,-4.770240784,1
47,1057,-0.1763279438,-5.854105949,1
47,1089,-0.2379357815,-5.820494652,1
47,1121,0.6108393669,-5.048018456,1
47,1153,2.080453873,-1.696156263,1
47,1185,1.574388266,-0.5667806864,1
47,1217,1.370153427,-0.07974386215,1
47,1249,2.200597286,-2.104744434,1
47,1281,3.84116745,-3.801115036,1
47,1313,2.787559509,-4.022714615,1
47,1345,3.339466333,-2.775939941,1
47,1377,3.251465321,-1.742366076,1
47,1409,1.356237411,-0.4747028351,1
47,1441,1.002188683,-0.9686024189,1
47,1473,1.271259069,-0.3737828732,1
47,1505,0.1775916815,-0.6502916217,1
47,1537,-0.6602691412,-0.1687526703,1
47,1569,0.552528739,-1.488234043,1
47,1601,2.031047344,-3.088152409,1
47,1633,3.176595688,-3.719223976,1
47,1665,2.916739464,-3.354845047,1
47,1697,1.597790003,-3.019731522,1
47,1729,1.50813818,-1.789767265,1
47,1761,2.119541407,-1.201715708,1
47,1793,2.896099091,-3.348759174,1
47,1825,-1.682165623,-3.382508039,1
47,1857,-4.336537838,-0.6852359772,1
47,1889,-3.980065346,0.6311628222,1
47,1921,-0.5308923721,0.490383029,1
47,1953,-1.680908203,0.6010549068,1
47,1985,0.4663186073,-1.353691101,1
47,2017,-0.8370904922,-1.773983002,1
79,33,1.652889013,1.089681983,1
79,65,1.627480984,-1.48664856,1
79,97,0.8172798157,-2.014658928,1
79,129,0.1796714664,-2.934740543,1
79,161,0.1679138541,-2.756928921,1
79,193,0.3247851431,-2.714659929,1
79,225,0.6465914845,-3.249444246,1
79,257,0.9040668011,-3.014692307,1
79,289,0.6017271876,-2.956331968,1
79,321,-1.494617105,-4.587913513,1
79,353,-2.903738737,-4.253371239,1
79,385,-2.528015375,-5.909627438,1
79,417,-0.6436564922,-4.234241486,1
79,449,1.46092391,-2.844093084,1
79,481,0.6095237136,-3.923152208,1
79,513,-0.720856905,-4.167935371,1
79,545,-1.343662739,-3.491954327,1
79,577,-1.492441654,-2.86070013,1
79,609,-1.256742954,-2.366341591,1
79,641,-0.5408844948,-2.549316645,1
