PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 14, filenames: A:[14]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[15]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4329171181,-0.6697728634,1
47,65,1.966949701,-2.291213036,1
47,97,3.194052935,-1.824916482,1
47,129,1.519675493,-3.881019115,1
47,161,-0.5103901625,-4.938493729,1
47,193,-0.6213982105,-3.800855637,1
47,225,-1.650925636,-4.575031757,1
47,257,0.3369274139,-4.588201523,1
47,289,2.630986691,-4.129413605,1
47,321,3.009320021,-3.194395065,1
47,353,1.731122971,-3.034122944,1
47,385,1.55662775,-5.019063473,1
47,417,3.36832571,-4.276163101,1
47,449,2.478998423,-4.835000515,1
47,481,-0.1495360136,-6.213519096,1
47,513,-0.7250473499,-5.469583035,1
47,545,1.015810966,-2.626627922,1
47,577,4.024954796,-1.488718987,1
47,609,3.089570999,-1.058580875,1
47,641,2.43593502,-2.600483656,1
47,673,2.745796204,-3.506549358,1
47,705,2.807663441,-3.609217644,1
47,737,4.084211349,-4.389028549,1
47,769,5.685216904,-4.670482635,1
47,801,7.544813633,-3.748497725,1
47,833,8.176515579,-2.662912369,1
47,865,8.468338966,-2.427835941,1
47,897,8.760730743,-2.595528126,1
47,929,8.462774277,-2.574168682,1
47,961,6.658013344,-2.507254839,1
47,993,5.25161171,-4.016475677,1
47,1025,7.85127449,-3.993458748,1
47,1057,9.220288277,-4.307459354,1
47,1089,9.796319962,-4.08338356,1
47,1121,9.010194778,-2.866884708,1
47,1153,7.356468201,-1.694543719,1
47,1185,6.181476116,-1.193464994,1
47,1217,4.779630661,-1.836816311,1
47,1249,6.149321556,-3.305231571,1
47,1281,8.00284481,-3.698992252,1
47,1313,7.752801418,-4.82158947,1
47,1345,4.881896019,-5.894476891,1
47,1377,4.906216621,-6.822752953,1
