PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 51, filenames: A:[51]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[52]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2471866608,-0.2145423889,1
47,65,-1.250545859,-8.155967712,1
47,97,-1.864493132,-6.958729744,1
47,129,-2.250071049,-6.149075031,1
47,161,-1.666430235,-6.869116783,1
47,193,-1.306651354,-7.689731121,1
47,225,-3.399632692,-4.997663498,1
47,257,2.205004692,-5.220115662,1
47,289,0.7645633221,-5.267940998,1
47,321,0.006418585777,-6.139461517,1
47,353,-0.3052566051,-5.621298313,1
47,385,-1.429920554,-4.815758705,1
47,417,-2.240320683,-5.592215061,1
47,449,-2.673439264,-6.034194469,1
47,481,-1.409430504,-5.917690754,1
47,513,-0.8749254942,-5.7596488,1
47,545,-1.322929382,-6.070921898,1
47,577,-1.448031902,-5.726315022,1
47,609,-0.6626267433,-5.253110886,1
47,641,-1.11983633,-4.682280064,1
47,673,-3.081868649,-4.736357689,1
47,705,-2.994806051,-6.567356586,1
47,737,-1.316398144,-6.170791626,1
47,769,0.1985490322,-4.522185326,1
47,801,-0.1942154169,-4.592792988,1
47,833,-1.019652843,-4.659819603,1
47,865,-1.937272072,-3.98214221,1
47,897,-2.38294816,-3.704362392,1
47,929,-1.994844913,-3.363984823,1
47,961,-0.2898895741,-3.263942242,1
47,993,-1.299815655,-4.208491325,1
47,1025,-1.789306402,-4.095951557,1
47,1057,-1.703665495,-4.92910099,1
47,1089,-2.866234541,-5.527496338,1
47,1121,-3.398826838,-6.119799614,1
47,1153,-3.322017193,-5.325834751,1
47,1185,-2.080340862,-2.129395008,1
47,1217,-2.216003895,-1.573420286,1
47,1249,-1.978826523,-1.732027054,1
47,1281,-3.055521011,-1.235183716,1
47,1313,-3.421345711,-2.433154345,1
47,1345,-1.213493943,-2.583619595,1
47,1377,0.4374449253,-2.313232899,1
47,1409,-2.041632891,-2.656883001,1
47,1441,-0.7572200298,-0.8947849274,1
47,1473,-0.2844557762,-0.6278327107,1
47,1505,-0.3100821972,0.189751327,1
47,1537,-0.02898174524,0.2046072185,1
47,1569,-0.6402469277,0.2631199956,1
47,1601,-1.804166198,0.5707698464,1
47,1633,-2.423168659,0.5602976084,1
47,1665,-2.336593866,-0.0005629360676,1
47,1697,-0.6576225758,-0.01109451056,1
47,1729,0.5463365912,-1.450360775,1
47,1761,0.821388185,-2.07923317,1
47,1793,0.1030416489,-0.9426798224,1
47,1825,-0.4606016874,-0.1154038012,1
47,1857,0.1496080756,-0.1026157662,1
47,1889,0.4662978053,-0.714897573,1
47,1921,0.4265699983,-0.9540411234,1
47,1953,-0.007850527763,-1.383774161,1
47,1985,-0.1787948608,-0.735632956,1
47,2017,-1.819717169,0.1368894577,1
79,33,-1.378826499,5.058750153,1
79,65,-1.886019945,-5.85319519,1
79,97,-2.14311862,-6.256232262,1
79,129,-2.139221191,-6.319860935,1
79,161,-1.656955957,-6.764882565,1
79,193,-1.941971302,-7.734087467,1
79,225,-6.290229321,-3.047160149,1
79,257,-2.521765232,-7.685130596,1
79,289,-1.239437461,-5.939840317,1
79,321,-1.209520936,-7.167153358,1
79,353,-1.044632196,-6.141423702,1
79,385,-1.767571211,-4.385501862,1
79,417,-2.810558796,-4.006612778,1
79,449,-3.865127325,-5.189236641,1
79,481,-2.697943687,-5.701853275,1
79,513,-1.269853234,-5.191832542,1
79,545,-1.398005128,-5.085121632,1
79,577,-2.177481174,-4.662733078,1
79,609,-1.352442384,-4.55698061,1
79,641,-2.12698102,-3.884387493,1
79,673,-4.430272102,-2.977412939,1
79,705,-4.48281002,-4.10722065,1
79,737,-3.084712744,-4.371532917,1
79,769,-1.848940134,-3.442400932,1
79,801,-1.731295705,-4.024238586,1
79,833,-2.793401718,-4.443912029,1
79,865,-2.75099349,-3.69005394,1
79,897,-2.033797264,-3.237602472,1
79,929,-2.462160587,-3.383854628,1
79,961,-1.892504454,-3.664865494,1
79,993,-1.213596821,-4.190656662,1
79,1025,-0.901157856,-4.281041145,1
79,1057,-0.7575013638,-4.296013355,1
79,1089,-1.596851707,-4.274215698,1
79,1121,-2.450025797,-4.175895691,1
79,1153,-2.217566729,-4.040283203,1
79,1185,-2.131990671,-3.530277491,1
79,1217,-1.92756772,-2.686005831,1
79,1249,-1.600339651,-1.730113149,1
79,1281,-0.7676706314,-0.9792842865,1
79,1313,-1.531087875,-2.208777189,1
79,1345,-1.698753119,-2.904985666,1
79,1377,-1.048690796,-2.270418167,1
79,1409,-0.05580329895,-4.721319199,1
79,1441,-0.1740454435,-1.972448587,1
79,1473,-0.7063261271,-0.6796670556,1
79,1505,-1.067965031,0.5377005935,1
79,1537,-0.7705203295,0.5083881617,1
79,1569,-0.944873333,-0.7932683229,1
79,1601,-2.510867357,0.1677055359,1
79,1633,-2.73000598,0.382763803,1
79,1665,-1.957280159,0.1751148403,1
79,1697,-0.6581354141,0.2127834857,1
79,1729,-0.3203677237,-0.6185290813,1
79,1761,-0.1926260889,-1.532733321,1
79,1793,-0.179915309,-0.648111403,1
79,1825,-1.433612823,0.146715343,1
79,1857,-1.281549692,0.2965750694,1
79,1889,-1.138790131,-1.30896306,1
79,1921,-0.7122386694,-0.1398959011,1
79,1953,-0.7124954462,-0.26545614,1
79,1985,-0.9706752896,-0.5764020681,1
79,2017,-0.6677687168,-0.5645526648,1
111,33,-1.871264458,-0.09015893936,1
111,65,-1.816242695,-5.055300236,1
111,97,-2.103589296,-5.788507462,1
111,129,-1.81308794,-6.407158852,1
111,161,-1.612560868,-6.424350262,1
111,193,-2.274174929,-6.995186329,1
111,225,-2.583752632,-6.119232178,1
111,257,-3.987674475,-7.470516205,1
111,289,-2.001535416,-6.037639141,1
111,321,-0.5999647379,-6.561013699,1
111,353,-2.361562014,-4.950907707,1
111,385,-2.58264637,-4.000760078,1
111,417,-2.59429574,-4.370928288,1
111,449,-2.699703455,-4.545948505,1
111,481,-3.371990681,-5.096190929,1
111,513,-1.991503835,-4.615255356,1
111,545,-1.180843472,-4.190909386,1
111,577,-1.201285601,-4.028422356,1
111,609,-0.8634138107,-4.269463539,1
111,641,-1.774204969,-3.956615925,1
111,673,-3.902264833,-3.648618221,1
111,705,-4.647703171,-3.939270496,1
111,737,-3.399655581,-3.761637688,1
111,769,-2.254765749,-3.547022104,1
111,801,-1.970869303,-4.092063904,1
111,833,-2.147125721,-3.874203205,1
111,865,-2.073765993,-3.415173054,1
111,897,-2.53118825,-3.117836475,1
111,929,-3.745743752,-3.735946178,1
111,961,-2.698262215,-3.943934917,1
111,993,-2.193000793,-3.866921425,1
111,1025,-1.750238895,-4.103183746,1
111,1057,-1.133154035,-4.007586479,1
111,1089,-0.7149658203,-4.593642235,1
111,1121,-1.428716302,-4.350698948,1
111,1153,-1.756210685,-4.217937469,1
111,1185,-1.665590405,-2.946022987,1
111,1217,-1.470653415,-1.790594816,1
111,1249,-1.321333647,-1.82821846,1
111,1281,-1.068338156,-1.53072679,1
111,1313,-1.856025696,-1.888970375,1
111,1345,-2.36386013,-2.354129791,1
111,1377,-2.04127264,-2.122407913,1
