PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 64, filenames: A:[64]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[65]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.053733587,1.024284601,1
47,65,-1.96627593,-3.859217405,1
47,97,-2.260830164,-4.644611359,1
47,129,-2.632931709,-4.588758945,1
47,161,-2.83767271,-4.43120575,1
47,193,-3.194764614,-4.081347466,1
47,225,-2.920072556,-6.315834999,1
47,257,-2.345766544,-7.197635651,1
47,289,-1.824683428,-4.923052788,1
47,321,-2.279501915,-1.872104645,1
47,353,-2.905797958,-2.567664146,1
47,385,-2.789003849,-3.258187056,1
47,417,-1.378282189,-3.733905315,1
47,449,0.470915556,-4.595215321,1
47,481,0.2988176346,-5.382545948,1
47,513,-0.5433698893,-3.605126619,1
47,545,-0.4330307543,-3.045229435,1
47,577,1.085469604,-3.411803484,1
47,609,0.1879025102,-2.874171972,1
47,641,-0.242521584,-1.570415497,1
47,673,-0.1622906625,-0.2691950798,1
47,705,-0.6964074373,-0.1953785419,1
47,737,-0.4035560489,-0.7193990946,1
47,769,-1.018921137,-1.612679958,1
47,801,-2.38524127,-1.737783313,1
47,833,-2.04923892,-1.352451324,1
47,865,-1.598455191,-1.447341204,1
47,897,-1.337939143,-1.127656817,1
47,929,0.09338569641,-1.132216811,1
47,961,0.9553687572,-1.800166368,1
47,993,1.187907696,-2.527163506,1
47,1025,1.217422485,-2.630805492,1
47,1057,0.7986969948,-2.219053745,1
47,1089,-0.6551725268,-1.711111307,1
47,1121,-1.456349969,-0.3234437704,1
47,1153,-0.2243225574,1.563341022,1
47,1185,-0.6396522522,0.6577038765,1
47,1217,-0.9022035599,1.047151089,1
47,1249,-1.436177492,-0.02878558636,1
47,1281,-0.5315331221,-1.344572306,1
47,1313,0.4773151875,-1.979188681,1
47,1345,0.1524690986,-0.9851195812,1
47,1377,-0.5034813285,0.02137658,1
47,1409,-0.3213254809,-0.2840398252,1
47,1441,0.3641386628,-0.2315690517,1
47,1473,1.393939734,-0.6682542562,1
47,1505,1.107620955,-0.5413044691,1
47,1537,0.1187198162,1.688032389,1
47,1569,0.6171396375,2.191090345,1
47,1601,1.314789176,0.7036828399,1
47,1633,0.9192607403,-0.358468771,1
47,1665,0.390514493,0.04580596089,1
47,1697,-0.1362602711,0.5888386369,1
47,1729,0.1597927809,0.2843431234,1
47,1761,1.54527545,1.49897182,1
47,1793,1.799962759,1.189684391,1
47,1825,1.836944818,0.0197288245,1
47,1857,0.2784295082,-0.3728304505,1
47,1889,0.3288710117,1.741001368,1
47,1921,0.6774868965,2.104670525,1
47,1953,0.5291676521,2.270972729,1
47,1985,0.7146725059,5.261668682,1
47,2017,-0.2565386295,-5.452610493,1
79,33,-0.8294374347,-0.5391142368,1
79,65,-1.343104243,-4.852714539,1
79,97,-1.558622479,-5.065683365,1
79,129,-1.614076972,-4.91861248,1
79,161,-0.7230559587,-4.136942863,1
79,193,-2.051110268,-3.822287321,1
79,225,-1.761967182,-4.45243597,1
79,257,-1.574755192,-5.211236,1
79,289,-1.6841501,-5.527042389,1
79,321,-0.5491691828,-3.710918188,1
79,353,-1.163886547,-4.236768723,1
79,385,-1.378837585,-3.682337046,1
79,417,-0.8511184454,-0.4318232536,1
79,449,-0.5605511665,-3.717728615,1
79,481,-0.505859077,-4.055254936,1
79,513,-0.7435791492,-3.015749931,1
79,545,-0.7533876896,-2.683920145,1
79,577,-0.08865264058,-3.082255125,1
79,609,-0.2884534001,-3.764703035,1
79,641,-0.2443399727,-3.514023066,1
79,673,-0.02654948831,-2.095254421,1
79,705,-1.153752804,-1.769725442,1
79,737,-0.7092733383,-1.426229,1
79,769,-0.6019390225,-1.846858501,1
79,801,-1.792454243,-2.190625429,1
79,833,-2.121876001,-2.232160807,1
79,865,-0.2023038268,-1.224688172,1
79,897,-0.7400286198,-1.698821068,1
79,929,0.1775367111,-0.7774424553,1
79,961,0.1590106785,-1.159363866,1
79,993,-0.02517652512,-1.697141767,1
79,1025,0.08172795177,-1.929020762,1
79,1057,-0.08338922262,-2.104862452,1
79,1089,-0.3451181948,-1.62254703,1
79,1121,-0.160294503,-0.7355836034,1
79,1153,-0.3764818907,-0.5233585238,1
79,1185,-0.7389093637,-1.04393065,1
79,1217,-1.027873993,-0.2950932384,1
79,1249,-1.073040247,-0.9357818365,1
79,1281,-0.3150926828,-1.037260413,1
79,1313,0.579654932,-0.946747303,1
79,1345,0.7516162992,-0.6990526319,1
79,1377,-0.3392667174,-0.866700232,1
79,1409,-0.01195982099,-1.018884659,1
79,1441,0.5699625611,-1.019658804,1
79,1473,1.128817081,-1.584897399,1
79,1505,1.096309185,-1.228271723,1
79,1537,-0.1318223476,0.1726853251,1
79,1569,-0.405692637,0.6929217577,1
79,1601,-0.340883702,0.5920164585,1
79,1633,-0.9721002579,0.003094673157,1
79,1665,-0.7288217545,-0.5795656443,1
79,1697,-0.901268959,-0.224761337,1
79,1729,-0.7187573314,-0.68109864,1
79,1761,-0.190302968,-0.5027505755,1
79,1793,-0.3154327273,-0.6500926018,1
79,1825,1.104975581,0.9791675806,1
79,1857,-0.8962167501,1.406795263,1
79,1889,-1.637960434,3.79701519,1
79,1921,0.4194153249,2.583001852,1
79,1953,0.4730385542,2.75207901,1
79,1985,-0.009337767959,4.485638618,1
79,2017,-0.4024409056,-3.019405842,1
111,33,-0.1033718884,-0.6546616554,1
111,65,-0.986522913,-4.637681007,1
111,97,-0.9070093632,-4.521615505,1
111,129,-0.8979070187,-4.447404861,1
111,161,-0.6709721088,-3.888476372,1
111,193,-2.810582638,-2.330294132,1
111,225,-2.283256531,-2.784382343,1
111,257,-0.6916208267,-5.277906895,1
111,289,-0.7559751272,-6.480338573,1
111,321,0.6179727316,-6.178756237,1
111,353,0.04624140263,-5.47371912,1
111,385,-0.442933023,-3.075465679,1
111,417,-0.4928692579,-0.8807964325,1
111,449,-1.30150342,-3.36796689,1
111,481,-0.9346407652,-3.460387707,1
111,513,-0.8771102428,-2.922412395,1
111,545,-0.6743667722,-2.493604183,1
111,577,-0.4403723776,-2.788645983,1
111,609,-0.5944783688,-3.17429328,1
111,641,0.1310481131,-3.22106123,1
111,673,0.05938962102,-2.845111132,1
111,705,-0.7821847796,-2.18287611,1
